,CSNK2A3 (283106)
ACH-000255,-0.2953534319733763
ACH-000256,-0.5542594882216638
ACH-000257,-0.09526236440739506
ACH-000258,-0.3052662842804299
ACH-000259,-0.1846360869358481
ACH-000260,-0.20318050629752407
ACH-000261,-0.25178180597518784
ACH-000262,-0.4090654514453314
ACH-000263,-0.3988689666541459
ACH-000264,-0.2125614149785673
ACH-000265,-0.3102310289794047
ACH-000266,-0.3021566237104512
ACH-000272,-0.2624240832915459
ACH-000274,-0.08226911004328842
ACH-000277,-0.3491646462648516
ACH-000278,-0.31331957614748257
ACH-000279,-0.2014674523420021
ACH-000280,-0.23694308499631445
ACH-000281,-0.5658434731077502
ACH-000288,-0.3286579973379391
ACH-000291,-0.2170439862235006
ACH-000293,-0.259759444095449
ACH-000294,-0.21920933010357352
ACH-000295,-0.2816098794475633
ACH-000296,-0.31675711975101833
ACH-000302,-0.2655974845893747
ACH-000304,-0.24967139255762175
ACH-000307,-0.2813024955002033
ACH-000308,-0.4291059035084598
ACH-000310,-0.13200489571331644
ACH-000311,-0.2261805041724745
ACH-000312,-0.14742028203776855
ACH-000315,-0.42013742916797664
ACH-000316,-0.1369780340055199
ACH-000317,-0.20924822765558174
ACH-000318,-0.3747622712223099
ACH-000319,-0.3210111662599873
ACH-000320,-0.335838520337769
ACH-000322,-0.2620387872864725
ACH-000323,-0.3126324222182681
ACH-000324,-0.308848190039433
ACH-000329,-0.33805121268057714
ACH-000330,-0.15318740462090588
ACH-000331,-0.2216455366948785
ACH-000332,-0.25110350715383545
ACH-000334,-0.17121920429150955
ACH-000335,-0.4376226369305055
ACH-000336,-0.20735798136209152
ACH-000337,0.03232206685234429
ACH-000338,-0.4408292314614418
ACH-000339,-0.415330412203421
ACH-000341,-0.3199176943313736
ACH-000348,-0.2232327530055649
ACH-000350,-0.2335765109330719
ACH-000352,-0.16054130668790936
ACH-000356,-0.13352723826363702
ACH-000361,-0.21962952114362824
ACH-000362,-0.22111937436857448
ACH-000363,-0.3994682000634816
ACH-000364,-0.2714955630277221
ACH-000365,-0.293254035860444
ACH-000366,-0.2433401228045421
ACH-000368,-0.16584459652000688
ACH-000374,-0.2894872526728193
ACH-000375,-0.4614721938820789
ACH-000376,-0.3623664733365491
ACH-000381,-0.31801397227678363
ACH-000383,-0.2864768399085558
ACH-000387,-0.1992322049853512
ACH-000389,-0.12296926655312587
ACH-000390,-0.17680071262941593
ACH-000393,-0.22008427498339608
ACH-000395,-0.2495008317328692
ACH-000396,-0.2585993150171727
ACH-000397,-0.3667412029373968
ACH-000401,-0.5194488482495572
ACH-000402,-0.21193519910454173
ACH-000403,-0.35828334705627657
ACH-000404,-0.2705892914926797
ACH-000406,-0.2385320755650025
ACH-000407,-0.2674947928071126
ACH-000408,-0.24886418094072715
ACH-000410,-0.2449003073923438
ACH-000411,-0.2835449484114229
ACH-000414,-0.1849381794647701
ACH-000415,-0.2408839796980624
ACH-000416,-0.24704076370703199
ACH-000420,-0.4872121444561563
ACH-000421,-0.2174724836766079
ACH-000424,-0.4749169500654991
ACH-000425,-0.24508817855856765
ACH-000426,-0.26477441473252633
ACH-000427,-0.34383516807520903
ACH-000433,-0.11726768997141128
ACH-000435,-0.17357261024675
ACH-000436,-0.3144421254116945
ACH-000444,-0.30600664790996995
ACH-000445,-0.15182288688770104
ACH-000448,-0.21530543939555152
ACH-000450,-0.4004412086861655
ACH-000452,-0.2053219420821663
ACH-000454,-0.293117514726244
ACH-000458,-0.2525039372160918
ACH-000459,-0.1883844456865484
ACH-000460,-0.28839974087005893
ACH-000461,-0.360131381327804
ACH-000463,-0.3590560824387332
ACH-000464,-0.3997356074141741
ACH-000466,-0.2898701873884341
ACH-000467,-0.27438585860318226
ACH-000468,-0.22853691453644195
ACH-000469,-0.2640375491144886
ACH-000470,-0.12957176900016784
ACH-000471,-0.1550891289024994
ACH-000472,-0.32132212375433483
ACH-000473,-0.2269002156731365
ACH-000475,-0.26866619154746496
ACH-000476,-0.4905783827291842
ACH-000477,-0.17928214350389493
ACH-000479,-0.03538100339215599
ACH-000480,-0.21365456187018012
ACH-000481,-0.20684423089745055
ACH-000483,-0.30079874838869536
ACH-000484,-0.4174581249433689
ACH-000485,-0.3593250827264439
ACH-000486,-0.3072146877110664
ACH-000487,-0.24753165969342225
ACH-000488,-0.1926347214041518
ACH-000490,-0.16755584099667234
ACH-000491,-0.3400495909541765
ACH-000495,-0.2495118314291742
ACH-000496,-0.2400284285911639
ACH-000499,-0.17519523406087534
ACH-000500,-0.09206998205787252
ACH-000502,-0.16583213013697526
ACH-000503,-0.2458735039085345
ACH-000505,-0.2966656130689175
ACH-000507,-0.2470784710021653
ACH-000510,-0.392860339045694
ACH-000511,-0.30876485840762835
ACH-000512,-0.4431706770283746
ACH-000516,-0.2569170450083429
ACH-000517,-0.4015406383091831
ACH-000518,-0.4189761420233255
ACH-000520,-0.220944750035615
ACH-000521,-0.36098351954268
ACH-000522,-0.2695562845450122
ACH-000524,-0.3704408370474151
ACH-000527,-0.4053440441222965
ACH-000528,-0.33617028961375656
ACH-000537,-0.27734912278780605
ACH-000541,-0.2403219773823043
ACH-000542,-0.2952777089640385
ACH-000544,-0.22176471046952625
ACH-000545,-0.15093522573252638
ACH-000547,-0.44634353313827946
ACH-000548,-0.2587440472411625
ACH-000549,-0.3440011690367158
ACH-000550,-0.36937342737223977
ACH-000552,-0.1984188366809819
ACH-000556,-0.18459579480252936
ACH-000557,-0.2665322589969131
ACH-000569,-0.15992698602642158
ACH-000570,-0.281315190017498
ACH-000571,-0.3044830288802756
ACH-000573,-0.4184138021193704
ACH-000576,-0.3428915588640317
ACH-000579,-0.4481704855807282
ACH-000580,-0.3519102107895203
ACH-000584,-0.3072286416668482
ACH-000585,-0.2115340527544872
ACH-000588,-0.28641241909550763
ACH-000589,-0.2717334204998055
ACH-000591,-0.3275900453188622
ACH-000593,-0.04673187716117482
ACH-000600,-0.17929289068745818
ACH-000601,-0.2969005035732547
ACH-000605,-0.22225897464224373
ACH-000606,-0.16931264462489645
ACH-000608,-0.2996904475457677
ACH-000614,-0.21685548569049
ACH-000616,-0.2135082113747286
ACH-000618,-0.2341020605904372
ACH-000619,-0.2000259632118544
ACH-000620,-0.33951482177120945
ACH-000621,-0.19819129717128364
ACH-000622,-0.4647053226659354
ACH-000623,-0.21708296404541425
ACH-000624,-0.2974224990764226
ACH-000627,-0.213259308398544
ACH-000630,-0.20756498719674096
ACH-000631,-0.10728626907102436
ACH-000632,-0.27411788574007906
ACH-000633,-0.4172312521765149
ACH-000637,-0.3084761097286847
ACH-000638,-0.12560202793523162
ACH-000646,-0.2655118982607763
ACH-000647,-0.30294979987174797
ACH-000648,-0.4088971630295851
ACH-000649,-0.16816870008161766
ACH-000651,-0.3088335014793057
ACH-000652,-0.2834329390425167
ACH-000653,-0.2150240078342676
ACH-000657,-0.19846313014093894
ACH-000658,-0.1667826446855748
ACH-000661,-0.4022334757221445
ACH-000662,-0.29003195427158424
ACH-000663,-0.2702247798909514
ACH-000665,-0.2781318595250644
ACH-000671,-0.3050120815380874
ACH-000672,-0.3387608811200813
ACH-000673,-0.1951419101068367
ACH-000676,-0.21945938588547784
ACH-000677,-0.19947106682945348
ACH-000681,-0.269744577614228
ACH-000683,-0.29078085126779835
ACH-000684,-0.4030574233723607
ACH-000688,-0.4324605019652145
ACH-000693,-0.346907890582958
ACH-000694,-0.25444799293146864
ACH-000695,-0.24207490803158366
ACH-000696,-0.2979896365778653
ACH-000697,-0.39139910983405335
ACH-000699,-0.27365253934798506
ACH-000701,-0.2676847431890994
ACH-000706,-0.17068239652251674
ACH-000711,-0.2588442123956117
ACH-000713,-0.2772746268040399
ACH-000714,-0.1923071300304912
ACH-000718,-0.2475652227688492
ACH-000720,-0.2704320842498425
ACH-000721,-0.15282199509128908
ACH-000724,-0.18939981522634253
ACH-000725,-0.4156750657272217
ACH-000732,-0.1845841412644092
ACH-000734,-0.1349691591352711
ACH-000735,-0.31393578592117505
ACH-000736,-0.09548223170812116
ACH-000738,-0.246431249308553
ACH-000746,-0.3067438211535898
ACH-000747,-0.2980892046766006
ACH-000748,-0.3173671104988827
ACH-000753,-0.2944389460771651
ACH-000756,-0.3536167099488381
ACH-000757,-0.24258880011164516
ACH-000758,-0.3999449525190808
ACH-000760,-0.32257164439251856
ACH-000762,-0.2429154129695667
ACH-000763,-0.14905369924458875
ACH-000764,-0.2650585030095901
ACH-000765,-0.2653643291319416
ACH-000766,-0.14832436510225994
ACH-000767,-0.3075442225305833
ACH-000768,-0.3042136226977901
ACH-000769,-0.2568282089202697
ACH-000770,-0.1548725227351568
ACH-000771,-0.3074567691630232
ACH-000773,-0.30676699867286905
ACH-000776,-0.21353970989777696
ACH-000777,-0.3646749311168294
ACH-000778,-0.2797609944369572
ACH-000781,-0.2984764588626969
ACH-000782,-0.24711082400474144
ACH-000783,-0.29645909241008184
ACH-000784,-0.2682679676812495
ACH-000785,-0.3352464248816955
ACH-000787,-0.32056122982808155
ACH-000788,-0.3963963139312546
ACH-000791,-0.15151533416156351
ACH-000792,-0.20136711449218195
ACH-000794,-0.2809070550204775
ACH-000796,-0.32444424056859666
ACH-000798,-0.2992958897718894
ACH-000799,-0.3457741224460973
ACH-000800,-0.2511456064536512
ACH-000802,-0.27543764798093895
ACH-000804,-0.3163436128333185
ACH-000805,-0.08355683951444058
ACH-000809,-0.21156528155712706
ACH-000810,-0.36014495781824235
ACH-000811,-0.3072006103768769
ACH-000817,-0.00664314829251698
ACH-000819,-0.43036728287303705
ACH-000820,-0.2450512625437784
ACH-000821,-0.3440744857038192
ACH-000822,-0.2922882409139756
ACH-000823,-0.325364447941734
ACH-000824,-0.2305273410624409
ACH-000827,-0.30009228063742943
ACH-000829,-0.17564683787129787
ACH-000831,-0.2430220120966712
ACH-000832,-0.3112524151545841
ACH-000833,-0.2333756523692101
ACH-000834,-0.20818153944073264
ACH-000835,-0.3806497613233639
ACH-000836,-0.4485289208764023
ACH-000837,-0.2383226201054169
ACH-000838,-0.23418578848160104
ACH-000839,-0.198157111285256
ACH-000840,-0.11848258617066385
ACH-000841,-0.313483161742354
ACH-000843,-0.3961701685926393
ACH-000846,-0.1634287810207749
ACH-000847,-0.5226277105661657
ACH-000848,-0.3887346610053272
ACH-000849,-0.33324091799615474
ACH-000851,-0.2531453127793147
ACH-000855,-0.1487128038746106
ACH-000856,-0.3153235345093894
ACH-000858,-0.15801181883290888
ACH-000859,-0.3029614224314549
ACH-000861,-0.31075315364453343
ACH-000862,-0.25704892723319395
ACH-000865,-0.1335729754755034
ACH-000866,-0.3597951430616517
ACH-000867,-0.235967355929299
ACH-000869,-0.11319290006313965
ACH-000872,-0.3408030949074027
ACH-000873,-0.3388649319178475
ACH-000876,-0.27952055537323633
ACH-000878,0.0015178513356165762
ACH-000880,-0.16381837909042693
ACH-000881,-0.22091955723138226
ACH-000882,-0.5390921443657644
ACH-000884,-0.18350245705571705
ACH-000885,-0.18801053667412276
ACH-000887,-0.1830473777461893
ACH-000889,-0.2670267442395685
ACH-000896,-0.2554468374578769
ACH-000898,-0.2649114719892366
ACH-000900,-0.2653422826670415
ACH-000901,-0.15618873171627304
ACH-000905,-0.2916922447522709
ACH-000906,-0.20579355194468726
ACH-000907,-0.16016763284469684
ACH-000910,-0.311119711573047
ACH-000911,-0.21894501232682312
ACH-000912,-0.1660266344553269
ACH-000913,-0.21698440406516212
ACH-000915,-0.3038959302998819
ACH-000916,-0.09263633960448256
ACH-000917,-0.20815832826580566
ACH-000920,-0.08570845852945838
ACH-000921,-0.3710940899432251
ACH-000924,-0.33410802098031106
ACH-000926,-0.0825782899287544
ACH-000928,-0.4286016171731365
ACH-000929,-0.2692578039679864
ACH-000932,-0.25751165767127765
ACH-000935,-0.3401766597109122
ACH-000936,-0.19195362547734385
ACH-000937,-0.13131388966332466
ACH-000938,-0.2317476035937617
ACH-000939,-0.3769416250320755
ACH-000941,-0.11795543597732712
ACH-000943,-0.18662869257374812
ACH-000946,-0.2780589625396039
ACH-000947,-0.31496031339561403
ACH-000948,-0.36013885169848586
ACH-000950,-0.14387370546523304
ACH-000953,-0.17525070288379585
ACH-000954,-0.4172130484940351
ACH-000957,-0.5948791518532196
ACH-000958,-0.3290806888934581
ACH-000960,-0.12471288529120696
ACH-000963,-0.1946526049076593
ACH-000968,-0.302723651503708
ACH-000969,-0.39322257979256303
ACH-000972,-0.3407654573405933
ACH-000973,-0.18659586858800944
ACH-000974,-0.2420755189903208
ACH-000978,-0.2282120458554148
ACH-000984,-0.2720503175831013
ACH-000986,-0.3650175188303512
ACH-000988,-0.1376442803264837
ACH-000993,-0.3876223990702878
ACH-000994,-0.4092790529790055
ACH-000996,-0.346040108253995
ACH-001001,-0.2764527989154329
ACH-001020,-0.2365258308012445
ACH-001028,-0.32384719293416764
ACH-001031,-0.17405042052175695
ACH-001038,-0.2300424970655368
ACH-001048,-0.2804172700122155
ACH-001050,-0.19656513903633568
ACH-001053,-0.2400179354115353
ACH-001054,-0.3126039061539983
ACH-001061,-0.302457288185758
ACH-001067,-0.15161594809545031
ACH-001075,-0.25094872901621457
ACH-001096,-0.20376768229045136
ACH-001111,-0.10134126159808778
ACH-001119,-0.24103081958884784
ACH-001128,-0.5452109018134638
ACH-001134,-0.29484975876030955
ACH-001151,-0.2596309073896591
ACH-001163,-0.34086678363072137
ACH-001164,-0.700552551573635
ACH-001183,-0.02633653705579331
ACH-001192,-0.24593250309371675
ACH-001193,-0.20026121049124296
ACH-001196,-0.32771097850498804
ACH-001197,-0.12846612208126285
ACH-001205,-0.15283692154614226
ACH-001211,-0.4520736307211553
ACH-001212,-0.3196614518550258
ACH-001228,-0.25812616202626176
ACH-001232,-0.2779709103660521
ACH-001239,-0.2675627223085069
ACH-001270,-0.34370856706641234
ACH-001274,-0.2296932130579451
ACH-001275,-0.34008615371049433
ACH-001277,-0.3612902702160713
ACH-001278,-0.1606259360308822
ACH-001280,-0.06966450239122579
ACH-001283,-0.21428725847941305
ACH-001289,-0.08112011807880773
ACH-001300,-0.3195866483787966
ACH-001301,-0.3089254982234011
ACH-001302,-0.0017925950509539953
ACH-001306,-0.2877203610054712
ACH-001318,-0.34551443438210666
ACH-001322,-0.3698525502750599
ACH-001328,-0.23053669691890386
ACH-001332,-0.28292903262519203
ACH-001336,-0.10759393062091566
ACH-001346,-0.20718630199340596
ACH-001353,-0.33265967827295195
ACH-001354,-0.19410364084915885
ACH-001367,-0.36094364223684944
ACH-001368,-0.33174888893709964
ACH-001374,-0.19679571255700065
ACH-001377,-0.1636861951315496
ACH-001380,-0.2560615012186199
ACH-001391,-0.2498727263111165
ACH-001408,-0.2793166343327742
ACH-001430,-0.2252482029076553
ACH-001431,-0.22060599921021812
ACH-001450,-0.3388879409362695
ACH-001496,-0.25481331761818204
ACH-001500,-0.25901075458538264
ACH-001523,-0.3484860697407347
ACH-001532,-0.1909325303332068
ACH-001550,-0.3305150710048779
ACH-001552,-0.38562720622605867
ACH-001554,-0.33398716882871554
ACH-001654,-0.3073540375731828
ACH-001735,-0.1475092851893243
ACH-001736,0.0030775864553434645
ACH-001737,-0.2651230094791984
ACH-001740,-0.16091043194626956
ACH-001745,-0.20232263472544745
ACH-001765,-0.12315558612099592
