,CYP2R1 (120227)
ACH-001277,0.0907130703662873
ACH-001278,0.3013368491517873
ACH-001280,0.1875344950330205
ACH-001283,0.16010221137992312
ACH-001289,0.17796351177251898
ACH-001300,0.08357831359435193
ACH-001301,0.09774521009254568
ACH-001302,-0.024222964138802917
ACH-001306,0.11080897935995764
ACH-001318,0.16688603630425047
ACH-001322,0.22203301285137764
ACH-001328,0.12065032036825853
ACH-001332,0.23482426357658864
ACH-001336,0.17292685522749088
ACH-001346,0.16589914036348896
ACH-001353,0.17103575260566226
ACH-001354,-0.10429315106833104
ACH-001367,0.0948997164210738
ACH-001368,0.19956241896659507
ACH-001374,-0.1953192339587881
ACH-001377,0.10695910405177173
ACH-001380,0.22489828301300416
ACH-001391,0.25102932250241944
ACH-001408,0.269870450370825
ACH-001430,0.5326705249989158
ACH-001431,0.17583533845920313
ACH-001450,0.05030543964198888
ACH-001496,0.16338322331844732
ACH-001500,0.1973412476897142
ACH-001523,0.2124672644138028
ACH-001532,0.10157256998256556
ACH-001550,0.11291779003825787
ACH-001552,0.09184365182779478
ACH-001554,0.15111965464479485
ACH-001654,0.06451794913523516
ACH-001735,0.20131644943975335
ACH-001736,0.32538465456236315
ACH-001737,0.19213798914532368
ACH-001740,0.11495448685815515
ACH-001745,0.10387460584423057
ACH-001765,0.1397570123810606
