,TUBD1 (51174)
ACH-000222,-0.09011750465407224
ACH-000223,-0.19054542611176856
ACH-000226,-0.5819938054679407
ACH-000227,-0.30201943165779765
ACH-000228,-0.35922361120520496
ACH-000231,-0.40152003253316654
ACH-000232,-0.6116915506333382
ACH-000233,-0.35069230497344983
ACH-000234,-0.4403265775091335
ACH-000235,-0.40366548065352176
ACH-000237,-0.3887930000196134
ACH-000238,-0.5838315008308719
ACH-000242,-0.08477963892945796
ACH-000243,-0.4532820068549182
ACH-000244,-0.3826236289180961
ACH-000246,-0.4584307876334237
ACH-000248,-0.3952632186136333
ACH-000250,-0.4797637589803918
ACH-000251,-0.3786108684929901
ACH-000252,-0.3289236767514476
ACH-000253,-0.2789835115765332
ACH-000255,-0.351252280218176
ACH-000256,-0.27949021826782844
ACH-000257,-0.15684156047855738
ACH-000258,-0.29885728077959045
ACH-000259,-0.28955911470262063
ACH-000260,-0.5974712079628617
ACH-000261,-0.1864064426297175
ACH-000262,-0.4752600223436441
ACH-000263,-0.4163462734923965
ACH-000264,-0.492392088544762
ACH-000265,-0.4614650652170248
ACH-000266,-0.2824544303024228
ACH-000272,-0.46638072677479997
ACH-000274,-0.5405751849338876
ACH-000277,-0.21099453494328532
ACH-000278,-0.4793788385625029
ACH-000279,-0.6181190167324395
ACH-000280,-0.3613790223395304
ACH-000281,-0.416870267399852
ACH-000288,-0.4425228300719446
ACH-000291,-0.525124474022181
ACH-000293,-0.1966668121464093
ACH-000294,-0.5127840627524375
ACH-000295,-0.3593993119591911
ACH-000296,-0.34276411242712274
ACH-000302,-0.28939052983017644
ACH-000304,-0.6031151142907405
ACH-000307,-0.4727143074200438
ACH-000308,-0.4048790245308619
ACH-000310,-0.2636024738784968
ACH-000311,-0.2578229920080447
ACH-000312,-0.48564188313914003
ACH-000315,-0.27469067989475043
ACH-000316,-0.3166475878226828
ACH-000317,-0.469187511001373
ACH-000318,-0.3702607934872106
ACH-000319,-0.34582565812172755
ACH-000320,-0.28447933822183946
ACH-000322,-0.4782962955384035
ACH-000323,-0.6583656942416449
ACH-000324,-0.4129372250481691
ACH-000329,-0.13422593468625027
ACH-000330,-0.20127235976230887
ACH-000331,-0.6634495087263773
ACH-000332,-0.5010155599029954
ACH-000334,-0.2751866019055489
ACH-000335,-0.4547681505918567
ACH-000336,-0.07433971716635418
ACH-000337,-0.464008517086393
ACH-000338,-0.2843383354468409
ACH-000339,-0.0916415480022848
ACH-000341,-0.5111705830697124
ACH-000348,-0.22116687827603287
ACH-000350,-0.3727362974118744
ACH-000352,-0.3255962277579798
ACH-000356,-0.4577867537715756
ACH-000361,-0.6177734046143477
ACH-000362,-0.09518328310006273
ACH-000363,-0.3535778539467904
ACH-000364,-0.2176291690462128
ACH-000365,-0.3017249748208087
ACH-000366,-0.4538597458604883
ACH-000368,-0.3151922227657568
ACH-000374,-0.4344826107483651
ACH-000375,-0.4568461146120675
ACH-000376,-0.0954277104476567
ACH-000381,-0.3916814055536297
ACH-000383,-0.315601572323283
ACH-000387,-0.4421389950220052
ACH-000389,-0.4791784852811442
ACH-000390,-0.6388162923417621
ACH-000393,-0.18042625310411567
ACH-000395,-0.2583546000442847
ACH-000396,-0.3525811955948561
ACH-000397,-0.3023711203734354
ACH-000401,-0.2397918953980832
ACH-000402,-0.2845065203414986
ACH-000403,-0.2575140081023436
ACH-000404,-0.6632973420123339
ACH-000406,-0.30537756130721083
ACH-000407,-0.3706034143488733
ACH-000408,-0.3637331863588785
ACH-000410,-0.2719543096906851
ACH-000411,-0.662814396111925
ACH-000414,-0.3140920928207042
ACH-000415,-0.38322876942011536
ACH-000416,-0.4311267239564883
ACH-000420,-0.4832686193675623
ACH-000421,-0.22733051016686984
ACH-000424,-0.3817433099889057
ACH-000425,-0.3628185309807671
ACH-000426,-0.12935643173845346
ACH-000427,-0.2608106661329509
ACH-000433,-0.4881764504486122
ACH-000435,-0.5616671369793286
ACH-000436,-0.339154354394799
ACH-000444,-0.4341527203311336
ACH-000445,-0.453875922971569
ACH-000448,-0.3723552374015617
ACH-000450,-0.4848581130236762
ACH-000452,-0.3491384582955386
ACH-000454,-0.2823087824811145
ACH-000458,-0.5548942423628773
ACH-000459,-0.2779437858083312
ACH-000460,-0.4608881896275199
ACH-000461,-0.3849500877108427
ACH-000463,-0.6365235841981443
ACH-000464,-0.45966523905384
ACH-000466,-0.4244490376367756
ACH-000467,-0.5195387876702839
ACH-000468,-0.4841710779424545
ACH-000469,-0.324779149897794
ACH-000470,-0.28950211966837824
ACH-000471,-0.6906072410902546
ACH-000472,-0.33706126496488004
ACH-000473,-0.5067798755636165
ACH-000475,-0.5829206178493145
ACH-000476,-0.30684838377922263
ACH-000477,-0.3845528496497085
ACH-000479,-0.442871238621017
ACH-000480,-0.5579099948486498
ACH-000481,-0.3438666463187197
ACH-000483,-0.4297509105464452
ACH-000484,-0.5000165864110032
ACH-000485,-0.4974594143037709
ACH-000486,-0.4665381319350487
ACH-000487,-0.31688368851607546
ACH-000488,-0.1942534051744356
ACH-000490,-0.5049706039288883
ACH-000491,-0.4662274133631575
ACH-000495,-0.4379055231587186
ACH-000496,-0.5881386163975022
ACH-000499,-0.544134136118234
ACH-000500,-0.5669671934650851
ACH-000502,-0.2923164726101169
ACH-000503,-0.461358018643291
ACH-000505,-0.3354116979124796
ACH-000507,-0.4579251512098453
ACH-000510,-0.2934518350243234
ACH-000511,-0.1652806022309748
ACH-000512,-0.3679325663116639
ACH-000516,-0.41702717843536624
ACH-000517,-0.28932477258730205
ACH-000518,-0.3280551547988528
ACH-000520,-0.267875907188142
ACH-000521,-0.4522420546642054
ACH-000522,-0.5132285990347965
ACH-000524,-0.2400131967807804
ACH-000527,-0.4014145635626417
ACH-000528,-0.6509689868721936
ACH-000537,-0.3613414069740611
ACH-000541,-0.1577421615647926
ACH-000542,-0.3565835860071366
ACH-000544,-0.4358865009847265
ACH-000545,-0.3990112036371101
ACH-000547,-0.5334614326454215
ACH-000548,-0.4483934036438471
ACH-000549,-0.4497741241908306
ACH-000550,-0.3944683463165425
ACH-000552,-0.4884682630402404
ACH-000556,-0.2352869686874211
ACH-000557,-0.1975690611836755
ACH-000569,-0.4821325282888621
ACH-000570,-0.3911665300671705
ACH-000571,-0.2502100868798237
ACH-000573,-0.25041036823485363
ACH-000576,-0.4464906521132875
ACH-000579,-0.3326943101903854
ACH-000580,-0.4779310614167606
ACH-000584,-0.6550862884501182
ACH-000585,-0.4286320338202928
ACH-000588,-0.4405361452138993
ACH-000589,-0.17375164773847676
ACH-000591,-0.4635037101507058
ACH-000593,-0.4652291260525842
ACH-000600,-0.4868851968827567
ACH-000601,-0.2893444468880317
ACH-000605,-0.4320610014186306
ACH-000606,-0.6571326872071238
ACH-000608,-0.2827797638226988
ACH-000614,-0.4324694793703181
ACH-000616,-0.2878094609041651
ACH-000618,-0.4494634855824489
ACH-000619,-0.31571085927767945
ACH-000620,-0.3255452634054249
ACH-000621,-0.3365362209628281
ACH-000622,-0.3447768332777633
ACH-000623,-0.3701110348147877
ACH-000624,-0.24652345576128354
ACH-000627,-0.3358836006057027
ACH-000630,-0.43465415088832055
ACH-000631,-0.4257023077937443
ACH-000632,-0.4120427671096228
ACH-000633,-0.17752276518519408
ACH-000637,-0.32183404038350805
ACH-000638,-0.27516454400764395
ACH-000646,-0.21958267657374506
ACH-000647,-0.41145295699890383
ACH-000648,-0.29384626798830704
ACH-000649,-0.3780063684182903
ACH-000651,-0.2912072847944033
ACH-000652,-0.3120702419198439
ACH-000653,-0.3006322668784485
ACH-000657,-0.5410990903801495
ACH-000658,-0.29909804225527586
ACH-000661,-0.4267858162432079
ACH-000662,0.08459522527256681
ACH-000663,-0.3973894736687525
ACH-000665,-0.2442990329293449
ACH-000671,-0.3526505948806823
ACH-000672,-0.07196707995176156
ACH-000673,-0.4856584203667594
ACH-000676,-0.4439461981885057
ACH-000677,-0.3587385263203489
ACH-000681,-0.3326785238655118
ACH-000683,-0.28429959682851513
ACH-000684,-0.3697894762902213
ACH-000688,-0.2792380045230484
ACH-000693,-0.2563933308854614
ACH-000694,-0.3905077327842333
ACH-000695,-0.4602261850691554
ACH-000696,-0.35280951915569925
ACH-000697,-0.22492376536241296
ACH-000699,-0.33852726100979996
ACH-000701,-0.3839483947653244
ACH-000706,-0.4868624423530043
ACH-000711,-0.3813475061007401
ACH-000713,-0.5044232226364759
ACH-000714,-0.12350119884007
ACH-000718,-0.16567198463876498
ACH-000720,-0.3389780446814939
ACH-000721,0.11531613113593647
ACH-000724,-0.29988145691093865
ACH-000725,-0.4075567137671865
ACH-000732,-0.4608191625088392
ACH-000734,-0.3633035913381541
ACH-000735,-0.4527396131891293
ACH-000736,-0.14566438723975944
ACH-000738,-0.5006313620998306
ACH-000746,-0.2507931473136065
ACH-000747,-0.6033618080301941
ACH-000748,-0.3786985218226288
ACH-000753,-0.28673942113393897
ACH-000756,-0.2951718793428608
ACH-000757,-0.1835938922436884
ACH-000758,-0.12405501133998086
ACH-000760,-0.1983911099199336
ACH-000762,-0.4344666326639713
ACH-000763,-0.1763762050433404
ACH-000764,-0.2065559316715028
ACH-000765,-0.5197524175386847
ACH-000766,-0.2645479541193681
ACH-000767,-0.3186607829239672
ACH-000768,-0.25045162508381164
ACH-000769,-0.4740742702616422
ACH-000770,-0.14486660565123569
ACH-000771,-0.3646895382946493
ACH-000773,-0.35891956559204224
ACH-000776,-0.2971532104970527
ACH-000777,-0.2608307177712369
ACH-000778,-0.3719086427374479
ACH-000781,-0.27840243194420233
ACH-000782,-0.4710402831554695
ACH-000783,-0.4647090367952335
ACH-000784,-0.5655917962184043
ACH-000785,-0.3007161666050306
ACH-000787,-0.3154731708234611
ACH-000788,-0.40695581229297534
ACH-000791,-0.4040192944495656
ACH-000792,-0.22768437589749255
ACH-000794,-0.338534671409746
ACH-000796,-0.2349285429043041
ACH-000798,-0.3791867238435098
ACH-000799,-0.4176018745145296
ACH-000800,-0.375365159792325
ACH-000802,-0.3811879514251081
ACH-000804,-0.3186858390939009
ACH-000805,-0.4929769407062791
ACH-000809,-0.282104734867042
ACH-000810,-0.4073008940935178
ACH-000811,-0.3720639672368309
ACH-000817,-0.6173204188837811
ACH-000819,-0.12888562744160048
ACH-000820,-0.5031235962644122
ACH-000821,-0.19830939838094214
ACH-000822,-0.4041348625567646
ACH-000823,-0.4950730175089958
ACH-000824,-0.26816555537659165
ACH-000827,-0.5258673567228038
ACH-000829,-0.17061281420794458
ACH-000831,-0.4826518796303557
ACH-000832,-0.6814804306499019
ACH-000833,-0.3052249798253565
ACH-000834,-0.44610745182305056
ACH-000835,-0.35162037738333923
ACH-000836,-0.2178530928950068
ACH-000837,-0.3498719763655694
ACH-000838,-0.427223902889205
ACH-000839,-0.6069975705198525
ACH-000840,-0.14889334171657198
ACH-000841,-0.3370619223418442
ACH-000843,-0.3944354565445559
ACH-000846,-0.10687358647571883
ACH-000847,-0.1823715071864637
ACH-000848,-0.5245817757660023
ACH-000849,-0.2584737769565074
ACH-000851,-0.07148177966582625
ACH-000855,-0.3619653879462227
ACH-000856,-0.5323145448172172
ACH-000858,-0.1912461597726164
ACH-000859,-0.4035332284818445
ACH-000861,-0.3064607269925608
ACH-000862,-0.7139643957493798
ACH-000865,-0.4572282068406799
ACH-000866,-0.4980456830244063
ACH-000867,-0.13213427118268228
ACH-000869,-0.5076670512697499
ACH-000872,-0.3719630701317319
ACH-000873,-0.250614833506683
ACH-000876,-0.22389068013792465
ACH-000878,-0.3127014895885805
ACH-000880,-0.6095201975287776
ACH-000881,-0.45032986454500384
ACH-000882,-0.5103706819249245
ACH-000884,-0.27968686843441165
ACH-000885,-0.4383527197049516
ACH-000887,-0.3380511324318605
ACH-000889,-0.2600385897789698
ACH-000896,-0.3179300672592779
ACH-000898,-0.33653139770800705
ACH-000900,-0.23436464959329525
ACH-000901,-0.2641900591843616
ACH-000905,-0.4147416710941251
ACH-000906,-0.5233571148735358
ACH-000907,-0.4803732545896013
ACH-000910,-0.16576470174159624
ACH-000911,-0.15779874916924785
ACH-000912,-0.5728848057997563
ACH-000913,-0.2480348850180143
ACH-000915,-0.47745509899687105
ACH-000916,-0.42142254473009455
ACH-000917,-0.5250631280399088
ACH-000920,-0.4959104975274067
ACH-000921,-0.3412013992962969
ACH-000924,-0.4725414196218815
ACH-000926,-0.5614529473686966
ACH-000928,-0.36420170443536176
ACH-000929,-0.27991677493249056
ACH-000932,-0.5500893504459171
ACH-000935,-0.5372583942417928
ACH-000936,-0.20398600516592105
ACH-000937,-0.17908379550948444
ACH-000938,-0.4867501814598055
ACH-000939,-0.3533665238679449
ACH-000941,-0.3967784296568601
ACH-000943,-0.4187285550256896
ACH-000946,-0.27784690298438697
ACH-000947,-0.5151652562322915
ACH-000948,-0.3770048531844046
ACH-000950,-0.34413690364045185
ACH-000953,-0.2351307232552455
ACH-000954,-0.8260776908324625
ACH-000957,-0.5253010869036105
ACH-000958,-0.4600794538687978
ACH-000960,-0.502841358037086
ACH-000963,-0.4075996809234155
ACH-000968,-0.39245352757630414
ACH-000969,-0.3503493169296936
ACH-000972,-0.315844484762413
ACH-000973,-0.21876343477484853
ACH-000974,-0.4063425059738711
ACH-000978,-0.4210572978460669
ACH-000984,-0.2840209452670115
ACH-000986,-0.5158564127450038
ACH-000988,-0.2963708693076097
ACH-000993,-0.3237757981729034
ACH-000994,-0.3618753564830817
ACH-000996,-0.24745041306283724
ACH-001001,-0.12967395394510767
ACH-001020,-0.3907964821676391
ACH-001028,-0.19529914340720494
ACH-001031,-0.4201694993170222
ACH-001038,-0.399426736263706
ACH-001048,-0.3647601038202226
ACH-001050,-0.3733666717707256
ACH-001053,-0.3827315142595201
ACH-001054,-0.4254976617709924
ACH-001061,-0.3789056507931543
ACH-001067,-0.2772082850513665
ACH-001075,-0.4785821092420493
ACH-001096,-0.4946986426175127
ACH-001111,-0.2638394781477321
ACH-001119,-0.16936153701239776
ACH-001128,-0.5029245953696841
ACH-001134,-0.5198592875176519
ACH-001151,-0.4743210545218348
ACH-001163,-0.20202494536396506
ACH-001164,-0.06738315604218811
ACH-001183,-0.5433578456296235
ACH-001192,-0.4201083449736627
ACH-001193,-0.4152991736206575
ACH-001196,-0.25530612460129937
ACH-001197,-0.15136336594559074
ACH-001205,-0.5632827559720539
ACH-001211,-0.7216648912801561
ACH-001212,-0.4619573753923315
ACH-001228,-0.4244671860170263
ACH-001232,-0.16189768996836346
ACH-001239,-0.3958777942798157
ACH-001270,-0.29066027746664125
ACH-001274,-0.33084801102948697
ACH-001275,-0.3152040412748042
ACH-001277,-0.4808075941748654
ACH-001278,-0.2765256806731531
ACH-001280,-0.4564552754052856
ACH-001283,-0.5786047197548634
ACH-001289,-0.5861040525254354
ACH-001300,-0.3826165968217296
ACH-001301,-0.5014526276508761
ACH-001302,-0.2797628284471093
ACH-001306,-0.37362940135484457
ACH-001318,-0.28292885923372546
ACH-001322,-0.2942429014762747
ACH-001328,-0.4211363816127868
ACH-001332,-0.21180892283647448
ACH-001336,-0.5956659335854669
ACH-001346,-0.5002100317570529
ACH-001353,-0.2759389669715471
ACH-001354,-0.7635906927853356
ACH-001367,-0.432927833070925
ACH-001368,-0.5646059344929857
ACH-001374,-0.5796438563576344
ACH-001377,-0.4813516513939504
ACH-001380,-0.4894812168649296
ACH-001391,-0.26616092244592604
ACH-001408,-0.3140587145417971
ACH-001430,-0.571952326038467
ACH-001431,-0.3297618036901478
ACH-001450,-0.3493598821418151
ACH-001496,-0.703960719025124
ACH-001500,-0.319406926424674
ACH-001523,-0.4081576427686742
ACH-001532,-0.4952015819787763
ACH-001550,-0.3279224447804742
ACH-001552,-0.5187144850227058
ACH-001554,-0.3647517925005429
ACH-001654,-0.4079504565786432
ACH-001735,-0.4066546514826659
ACH-001736,-0.2717293292247755
ACH-001737,-0.08096918962958584
ACH-001740,-0.4438856133947261
ACH-001745,-0.4538685689477896
ACH-001765,-0.6237089363524391
