,TERF2 (7014)
ACH-001550,-0.41373394085707177
ACH-001552,-0.5645885237071774
ACH-001554,-0.9750760902494908
ACH-001654,-0.8946305579088156
ACH-001735,-0.974972392770304
ACH-001736,-1.0369985792193883
ACH-001737,-0.8785946778095449
ACH-001740,-0.97062775100257
ACH-001745,-1.0016447022506645
ACH-001765,-0.9032005924840292
