,ZNHIT2 (741)
ACH-001096,-1.2389937018892836
ACH-001111,-1.1094695219027155
ACH-001119,-0.9962635981348504
ACH-001128,-1.1755673254383392
ACH-001134,-1.3485220753774707
ACH-001151,-1.2168741371286158
ACH-001163,-1.2559096437273032
ACH-001164,-1.4051387647013729
ACH-001183,-1.22584499590671
ACH-001192,-0.9178395605974972
ACH-001193,-1.3090983595563144
ACH-001196,-1.3200908247800944
ACH-001197,-1.3579851332962976
ACH-001205,-1.0596510111298034
ACH-001211,-1.304912912016239
ACH-001212,-1.0912793489712695
ACH-001228,-1.4038411891983282
ACH-001232,-1.2589589123545826
ACH-001239,-1.0428310685032274
ACH-001270,-1.09998948592246
ACH-001274,-0.9597623540350596
ACH-001275,-0.7975764278561862
ACH-001277,-1.1499560773326227
ACH-001278,-1.0887343398096239
ACH-001280,-1.3230738725386668
ACH-001283,-1.1141121135723115
ACH-001289,-1.1707585514983463
ACH-001300,-1.1249151629963596
ACH-001301,-1.1676533101741713
ACH-001302,-1.0097627616800942
ACH-001306,-0.949484750436104
ACH-001318,-1.2440910005747996
ACH-001322,-1.0835626540731145
ACH-001328,-1.0700439157870454
ACH-001332,-1.2735542715194987
ACH-001336,-1.2023000675597575
ACH-001346,-1.1308815361441589
ACH-001353,-1.1915107427305591
ACH-001354,-1.0041675259021106
ACH-001367,-0.9991819702794954
ACH-001368,-1.3813712337172026
ACH-001374,-0.9809719112869664
ACH-001377,-1.2152954132498843
ACH-001380,-1.1170120546099382
ACH-001391,-1.1397165253956385
ACH-001408,-1.117613223840368
ACH-001430,-1.058905946027753
ACH-001431,-0.92480734041819
ACH-001450,-1.0859602046914838
ACH-001496,-1.3321594944306254
ACH-001500,-0.9972366367785808
ACH-001523,-1.1442932267347876
ACH-001532,-1.012369622885534
ACH-001550,-1.254737904751071
ACH-001552,-1.1521059183960098
ACH-001554,-1.0284345502484835
ACH-001654,-1.0889546807172554
ACH-001735,-1.157675719559036
ACH-001736,-0.8932795099758304
ACH-001737,-0.7116233851849709
ACH-001740,-1.3827299184903026
ACH-001745,-1.0901191437636204
ACH-001765,-1.1663449986259975
