,CYP27B1 (1594)
ACH-000620,-0.20107066747695368
ACH-000621,-0.3907175696675537
ACH-000622,-0.3225243408501513
ACH-000623,-0.2558898928627035
ACH-000624,-0.3315667475180365
ACH-000627,-0.2578411959681989
ACH-000630,-0.29382842761994804
ACH-000631,-0.35293198191288894
ACH-000632,-0.23915405174634874
ACH-000633,-0.1931430067610201
ACH-000637,-0.6785523024133451
ACH-000638,-0.16607050783657806
ACH-000646,-0.1190465113139271
ACH-000647,-0.3380856328126012
ACH-000648,-0.09419688907696266
ACH-000649,-0.2543949946856963
ACH-000651,-0.2387308207555037
ACH-000652,-0.1241929964455138
ACH-000653,-0.18728711363272307
ACH-000657,-0.3137700330179816
ACH-000658,-0.3092777105511357
ACH-000661,-0.3546321652253612
ACH-000662,-0.3841924288044649
ACH-000663,-0.3689516138980175
ACH-000665,-0.3297037503076509
ACH-000671,-0.3188617182894363
ACH-000672,0.023192648006752303
ACH-000673,-0.32364762751627263
ACH-000676,-0.3877693315082496
ACH-000677,-0.3005038736713661
ACH-000681,-0.3338495427159988
ACH-000683,-0.17908523303368504
ACH-000684,-0.3696365197343902
ACH-000688,-0.31529436972411035
ACH-000693,-0.31402388921856034
ACH-000694,-0.3090025873201284
ACH-000695,-0.3904981736950642
ACH-000696,-0.4520753884879946
ACH-000697,-0.3884006231586813
ACH-000699,-0.14409594070222265
ACH-000701,-0.26311800527464224
ACH-000706,-0.16025527410202325
ACH-000711,-0.24649809398023034
ACH-000713,-0.08263175525240278
ACH-000714,-0.37843843284322
ACH-000718,-0.37814302219378904
ACH-000720,-0.18069536466101416
ACH-000721,-0.33668086484606424
ACH-000724,-0.328327018986654
ACH-000725,-0.44101311078129
ACH-000732,-0.09007657641091288
ACH-000734,-0.2818573072573875
ACH-000735,-0.4130494735031728
ACH-000736,-0.4542154539449529
ACH-000738,-0.3863017604954844
ACH-000746,-0.4226178282315683
ACH-000747,-0.3808715451119788
ACH-000748,-0.29617727594283794
ACH-000753,-0.3051074214735886
ACH-000756,-0.5011444932575029
ACH-000757,-0.5968172543206429
ACH-000758,-0.3699400307576244
ACH-000760,-0.4747728364801196
ACH-000762,-0.05320090480594036
ACH-000763,-0.03300776991392024
ACH-000764,-0.1952001988612833
ACH-000765,-0.25329080794249165
ACH-000766,-0.29975634439103593
ACH-000767,-0.2715150913314923
ACH-000768,-0.2996300266325529
ACH-000769,-0.021178355572470598
ACH-000770,-0.3121068203912165
ACH-000771,-0.2708706132330048
ACH-000773,-0.3753277753172999
ACH-000776,-0.51563244913944
ACH-000777,-0.4489229371700237
ACH-000778,-0.1883877572920566
ACH-000781,-0.2232583126453365
ACH-000782,-0.16489779582696412
ACH-000783,-0.4991556874059662
ACH-000784,-0.31083233666429044
ACH-000785,-0.2068443563498953
ACH-000787,-0.2414306330641322
ACH-000788,-0.26636911684740483
ACH-000791,-0.17547144199570291
ACH-000792,-0.3648923599643804
ACH-000794,-0.17963409022540422
ACH-000796,-0.2632672324304199
ACH-000798,-0.3599076198610506
ACH-000799,-0.26360133391702684
ACH-000800,-0.4855447586715382
ACH-000802,-0.14275892148855718
ACH-000804,-0.3781594709837479
ACH-000805,-0.24836777005966945
ACH-000809,-0.5018452132716977
ACH-000810,-0.3442103627811928
ACH-000811,-0.2810627621063998
ACH-000817,-0.37274032636127385
ACH-000819,-0.2640511485411379
ACH-000820,-0.2676750437176662
ACH-000821,-0.23054751725205194
ACH-000822,-0.3906588441488005
ACH-000823,-0.459961515183489
ACH-000824,-0.2450987922923676
ACH-000827,-0.2593940450727843
ACH-000829,-0.3489635383496638
ACH-000831,-0.2205228673873188
ACH-000832,-0.4822921297360476
ACH-000833,-0.29662885690230706
ACH-000834,-0.3158118921134356
ACH-000835,-0.29230195158694144
ACH-000836,-0.2171783804105627
ACH-000837,-0.17664297512220595
ACH-000838,-0.11731553525247958
ACH-000839,-0.17812092516871178
ACH-000840,0.0106597187367876
ACH-000841,-0.7637398896949952
ACH-000843,-0.2608310808752148
ACH-000846,-0.3220845938208461
ACH-000847,-0.25883464016249
ACH-000848,-0.3947284628979772
ACH-000849,-0.1982445424138657
ACH-000851,-0.21771604892688504
ACH-000855,-0.4220522815334307
ACH-000856,-0.3572124762572749
ACH-000858,-0.3000811317667734
ACH-000859,-0.42298084638707867
ACH-000861,-0.32367927880640546
ACH-000862,-0.23923632158329816
ACH-000865,-0.3006625347333268
ACH-000866,-0.21818342239897875
ACH-000867,-0.2701580298892323
ACH-000869,-0.09123050545063092
ACH-000872,-0.2198007471552184
ACH-000873,-0.5063849646540153
ACH-000876,-0.2573095027865076
ACH-000878,-0.37483758339535295
ACH-000880,-0.3386608071795367
ACH-000881,-0.1288947469039778
ACH-000882,-0.10164159360307336
ACH-000884,-0.3695304593626582
ACH-000885,-0.1735961552196166
ACH-000887,-0.18564946938050372
ACH-000889,-0.41035351177550894
ACH-000896,-0.19285033173793453
ACH-000898,-0.2207718195530804
ACH-000900,-0.4578918828086023
ACH-000901,-0.21863123013218874
ACH-000905,-0.2650233003921116
ACH-000906,-0.3200079363703124
ACH-000907,-0.24098779095583514
ACH-000910,-0.2582246396027208
ACH-000911,-0.04872815229809361
ACH-000912,-0.2711933506918626
ACH-000913,-0.2535108577991925
ACH-000915,-0.17169555457811125
ACH-000916,-0.25893805516305674
ACH-000917,-0.3187622985879176
ACH-000920,-0.2671875282543215
ACH-000921,-0.2961914448583387
ACH-000924,-0.13438131955367186
ACH-000926,-0.1865631688142665
ACH-000928,-0.2512627004637077
ACH-000929,-0.20776975164906147
ACH-000932,-0.29936295869454005
ACH-000935,-0.4565643614291166
ACH-000936,-0.3508674510019805
ACH-000937,-0.2999717013543041
ACH-000938,-0.1822102490554226
ACH-000939,-0.3984995034608869
ACH-000941,-0.24524474052085976
ACH-000943,-0.15285448384697606
ACH-000946,-0.3321190738249677
ACH-000947,-0.3352887501289216
ACH-000948,-0.20780899200471886
ACH-000950,-0.11398841437219127
ACH-000953,-0.5058707038351896
ACH-000954,-0.3842140042902513
ACH-000957,-0.4373196978349208
ACH-000958,-0.5309190527347684
ACH-000960,-0.31199393702921085
ACH-000963,-0.4233653915141733
ACH-000968,-0.2010602199987485
ACH-000969,-0.1617063512533865
ACH-000972,0.0115288660513085
ACH-000973,-0.4347502512679081
ACH-000974,-0.2123258131901088
ACH-000978,-0.05118100807110866
ACH-000984,-0.2712550915113937
ACH-000986,-0.30302837786470377
ACH-000988,-0.2088212204306692
ACH-000993,-0.2833130288644158
ACH-000994,-0.4705837170611231
ACH-000996,-0.1777002887090941
ACH-001001,-0.2747697917010572
ACH-001020,-0.09772918185160398
ACH-001028,-0.3002337356983901
ACH-001031,-0.1399864304180708
ACH-001038,-0.2814598114489831
ACH-001048,-0.27629689797676776
ACH-001050,-0.23944700323366486
ACH-001053,-0.25704224546203586
ACH-001054,-0.2884837764623721
ACH-001061,-0.2769203406983187
ACH-001067,-0.30889449567721183
ACH-001075,-0.15704617076587882
ACH-001096,-0.15602709991656386
ACH-001111,-0.10384085322961267
ACH-001119,-0.3493414481924529
ACH-001128,-0.4320361086431048
ACH-001134,-0.2509697738030433
ACH-001151,-0.3046837516892059
ACH-001163,-0.367863183208839
ACH-001164,-0.1803338717422344
ACH-001183,-0.1871136858387184
ACH-001192,-0.2705694691372354
ACH-001193,-0.6600156017871825
ACH-001196,-0.4992426343724018
ACH-001197,-0.3477138718757982
ACH-001205,-0.34735448219008025
ACH-001211,-0.23258757038277625
ACH-001212,-0.4919972797331459
ACH-001228,-0.10701836670261324
ACH-001232,-0.4123020085105185
ACH-001239,-0.3926608591810548
ACH-001270,-0.2441921579764228
ACH-001274,-0.2112033110019008
ACH-001275,-0.2542932326805265
ACH-001277,-0.3571438595139004
ACH-001278,-0.14875343256523613
ACH-001280,-0.2599902756597088
ACH-001283,-0.3559915070549173
ACH-001289,-0.3329589140691439
ACH-001300,-0.17850578319137847
ACH-001301,-0.3062641519105213
ACH-001302,-0.22301438176883887
ACH-001306,-0.17809658981667642
ACH-001318,-0.3473556695655695
ACH-001322,-0.2554815429854372
ACH-001328,-0.3624139464464611
ACH-001332,-0.3302013895224271
ACH-001336,-0.34064282880019703
ACH-001346,-0.19166461857218944
ACH-001353,-0.25735872928723563
ACH-001354,-0.17125259106464416
ACH-001367,-0.13284914652057828
ACH-001368,-0.2744738485865859
ACH-001374,-0.3908674416992667
ACH-001377,-0.3903010027731523
ACH-001380,-0.1710386878960902
ACH-001391,-0.29775809921205953
ACH-001408,-0.3920948985579991
ACH-001430,-0.3638008485725581
ACH-001431,-0.4393034730826773
ACH-001450,-0.4860991900226998
ACH-001496,-0.20636828396705312
ACH-001500,-0.26955249747721743
ACH-001523,-0.38122355128882
ACH-001532,-0.28387374452915265
ACH-001550,-0.3632786546990978
ACH-001552,-0.3266889668580261
ACH-001554,-0.14843821501338136
ACH-001654,-0.28447672523864204
ACH-001735,-0.2659129062468451
ACH-001736,-0.16894955612787127
ACH-001737,-0.31269666641652466
ACH-001740,-0.3340869131776136
ACH-001745,-0.25845113907820394
ACH-001765,-0.42316455502781103
