,KRTCAP2 (200185)
ACH-000657,-0.3136079357292033
ACH-000658,-0.19700301115773214
ACH-000661,-0.20977436772398791
ACH-000662,-0.3396456650353371
ACH-000663,-0.20442263581289027
ACH-000665,-0.3123536836465604
ACH-000671,-0.4651712695915562
ACH-000672,-0.3321584545003773
ACH-000673,-0.4156825301389639
ACH-000676,-0.21779172828296547
ACH-000677,-0.244821314326262
ACH-000681,-0.2377581237909229
ACH-000683,-0.4611066932994228
ACH-000684,-0.4281572234265466
ACH-000688,-0.2973240025730232
ACH-000693,-0.21381007036782615
ACH-000694,-0.09048304732978668
ACH-000695,-0.3915134638637637
ACH-000696,-0.2825204776287623
ACH-000697,-0.07379238162728663
ACH-000699,-0.2903474468372633
ACH-000701,-0.16907980208013826
ACH-000706,-0.3222360909572249
ACH-000711,-0.22019226787813406
ACH-000713,-0.4404783794522813
ACH-000714,-0.25732926184906457
ACH-000718,-0.267208872721038
ACH-000720,-0.3511151685515616
ACH-000721,-0.35770428628668954
ACH-000724,-0.3801510873654745
ACH-000725,-0.2800056980093258
ACH-000732,-0.4429388174959799
ACH-000734,-0.2873390613870728
ACH-000735,-0.3658114560061877
ACH-000736,-0.4753887877674487
ACH-000738,-0.1330799430570039
ACH-000746,-0.0773323049090125
ACH-000747,-0.29292111208398525
ACH-000748,-0.2852021446523416
ACH-000753,-0.4489635680287021
ACH-000756,-0.18945517022997987
ACH-000757,-0.24380038666369874
ACH-000758,-0.2905706613159993
ACH-000760,-0.1404655214687291
ACH-000762,-0.4657018140247599
ACH-000763,-0.20047970490585085
ACH-000764,-0.3467928064189646
ACH-000765,-0.1822701722011088
ACH-000766,-0.40738074533063534
ACH-000767,-0.3968177982827156
ACH-000768,-0.17978744045756784
ACH-000769,-0.3459573748572097
ACH-000770,-0.13590219979354168
ACH-000771,-0.3792417688266072
ACH-000773,-0.5964660742740597
ACH-000776,-0.4455186843108985
ACH-000777,-0.4925525876582959
ACH-000778,-0.3046454588669327
ACH-000781,-0.26083537253121025
ACH-000782,-0.22462986243538707
ACH-000783,-0.4449939310782083
ACH-000784,-0.2311801767882307
ACH-000785,-0.3000119935630133
ACH-000787,-0.30599140497455163
ACH-000788,-0.2719410138805148
ACH-000791,-0.2607577700848382
ACH-000792,-0.20953907466079527
ACH-000794,-0.24023452436998102
ACH-000796,-0.27769354257984885
ACH-000798,-0.09330703301479233
ACH-000799,-0.24501185288680075
ACH-000800,-0.4900153902303056
ACH-000802,-0.2714879088166985
ACH-000804,-0.645825105871593
ACH-000805,-0.4264578947651109
ACH-000809,-0.17759535707991125
ACH-000810,-0.1489781515595349
ACH-000811,-0.22532571782282346
ACH-000817,-0.4785773938374335
ACH-000819,-0.2134510882332554
ACH-000820,-0.4365461698466224
ACH-000821,-0.3990051266075769
ACH-000822,-0.3084844043111801
ACH-000823,-0.2013072357117026
ACH-000824,-0.3836590755959517
ACH-000827,-0.2279398489821105
ACH-000829,-0.2099711361350296
ACH-000831,-0.32263918069333386
ACH-000832,-0.39800763605588935
ACH-000833,-0.3390095148688839
ACH-000834,-0.2762930803187262
ACH-000835,-0.1483360500087678
ACH-000836,-0.445944523746786
ACH-000837,-0.15212942846626365
ACH-000838,-0.5019128790635964
ACH-000839,-0.2852904021013289
ACH-000840,-0.2468091975990072
ACH-000841,-0.3148759594782774
ACH-000843,-0.3776884045847831
ACH-000846,-0.3887664628854022
ACH-000847,0.054492986937128084
ACH-000848,-0.4761893044415612
ACH-000849,-0.410868611508902
ACH-000851,-0.14743733348692722
ACH-000855,-0.5047635427101369
ACH-000856,-0.2479146324318087
ACH-000858,-0.2287770287968827
ACH-000859,-0.3646057263768636
ACH-000861,-0.1816767050342777
ACH-000862,-0.2012470239639271
ACH-000865,-0.15051785700427278
ACH-000866,-0.29074684288869945
ACH-000867,-0.22957617910111816
ACH-000869,-0.07235556092184597
ACH-000872,-0.2484636926140185
ACH-000873,-0.7488696467214467
ACH-000876,-0.2465572974508908
ACH-000878,-0.03854873576152955
ACH-000880,-0.24668843606188914
ACH-000881,-0.036540044597145084
ACH-000882,-0.04258083636545339
ACH-000884,-0.3044132486027608
ACH-000885,-0.26665471630511955
ACH-000887,-0.24101800518238894
ACH-000889,-0.33427776701012674
ACH-000896,-0.3171602297537849
ACH-000898,-0.3752084577046405
ACH-000900,-0.6076260240052667
ACH-000901,-0.4404771256408455
ACH-000905,-0.2833520960092337
ACH-000906,-0.2169655259079336
ACH-000907,-0.2901331134391057
ACH-000910,-0.16357989617432092
ACH-000911,-0.22363032131698649
ACH-000912,-0.2587106208879716
ACH-000913,-0.09509023904530894
ACH-000915,-0.207795234124938
ACH-000916,0.1778408557621355
ACH-000917,-0.3284650472249883
ACH-000920,-0.1512336164609226
ACH-000921,-0.3107682691130379
ACH-000924,-0.2734771417156096
ACH-000926,-0.41669198554636205
ACH-000928,-0.4175304587956527
ACH-000929,-0.6392172760608048
ACH-000932,-0.3200794563367903
ACH-000935,-0.12140910388438518
ACH-000936,-0.3564574994034089
ACH-000937,-0.2139850366399921
ACH-000938,-0.2649881516764718
ACH-000939,-0.3118253006409973
ACH-000941,-0.2550547361284209
ACH-000943,-0.2747017732387817
ACH-000946,-0.1819937032751927
ACH-000947,-0.2006107838359646
ACH-000948,-0.3911402711090863
ACH-000950,-0.004182409294410462
ACH-000953,-0.3413292624912441
ACH-000954,-0.1849909818615512
ACH-000957,-0.2476760696436517
ACH-000958,-0.3501699264317967
ACH-000960,-0.25460013645361057
ACH-000963,-0.3928006400167037
ACH-000968,-0.1508256703859688
ACH-000969,-0.4392151896488254
ACH-000972,-0.2510155121747504
ACH-000973,-0.33593188624577885
ACH-000974,-0.18176628001077644
ACH-000978,0.13665020630817615
ACH-000984,-0.2187159316142775
ACH-000986,-0.38673076016702
ACH-000988,-0.2185479082441131
ACH-000993,-0.24741846390674824
ACH-000994,-0.25514841191336657
ACH-000996,-0.2186426121948932
ACH-001001,-0.2743947829852321
ACH-001020,0.20735946246756268
ACH-001028,-0.2223078168717748
ACH-001031,-0.23166009140001526
ACH-001038,-0.2812230689197152
ACH-001048,-0.29047086717091075
ACH-001050,-0.465357871120112
ACH-001053,-0.2675593025433932
ACH-001054,-0.2610517813583064
ACH-001061,-0.20529556191338946
ACH-001067,-0.1089898935654123
ACH-001075,-0.17290860354080764
ACH-001096,-0.40379369231467377
ACH-001111,-0.20110655025264584
ACH-001119,-0.1721665217180401
ACH-001128,-0.3919409709209333
ACH-001134,-0.0975241625663652
ACH-001151,-0.32416949814305673
ACH-001163,-0.41100860290604296
ACH-001164,-0.17329139922402284
ACH-001183,-0.3054254302609343
ACH-001192,-0.35090617899667914
ACH-001193,-0.4105400803462005
ACH-001196,-0.4638330478335574
ACH-001197,-0.3080932277997604
ACH-001205,-0.17935729605100967
ACH-001211,-0.5082149695803942
ACH-001212,-0.6081085136488394
ACH-001228,-0.3907540248675274
ACH-001232,-0.2939285670764845
ACH-001239,-0.2013058693441544
ACH-001270,-0.32258301218899504
ACH-001274,-0.1942160820430092
ACH-001275,-0.3959595355666945
ACH-001277,-0.3072881993597001
ACH-001278,-0.1651477742980944
ACH-001280,-0.24180027940574306
ACH-001283,-0.2886871660361699
ACH-001289,-0.13595193244110662
ACH-001300,0.0020695882203014275
ACH-001301,-0.37309487728641466
ACH-001302,-0.019515703170338773
ACH-001306,-0.28217348144619764
ACH-001318,-0.3669716417044748
ACH-001322,-0.2766481050311069
ACH-001328,-0.5142162075303477
ACH-001332,-0.4908864864614307
ACH-001336,-0.1992501689835833
ACH-001346,-0.29659461626007344
ACH-001353,-0.3604632461065093
ACH-001354,-0.7003457456583425
ACH-001367,0.0708659785759833
ACH-001368,-0.3780675620125656
ACH-001374,-0.3233262032723971
ACH-001377,-0.21782333617899627
ACH-001380,-0.17373271201912965
ACH-001391,-0.1943074194196632
ACH-001408,-0.37592313933265203
ACH-001430,-0.4532380907908473
ACH-001431,-0.19662185604810692
ACH-001450,-0.1408244511350441
ACH-001496,-0.14777925439528608
ACH-001500,-0.4635578705430366
ACH-001523,-0.3551515940031435
ACH-001532,-0.23946212622269406
ACH-001550,-0.1602937150743056
ACH-001552,-0.22861735593620186
ACH-001554,-0.19623593903432845
ACH-001654,-0.495077528046771
ACH-001735,-0.2644369403904623
ACH-001736,-0.3641624438975795
ACH-001737,-0.4784535555447759
ACH-001740,-0.08936125068833768
ACH-001745,-0.14969935677683033
ACH-001765,-0.3917820201999356
