,NOLC1 (9221)
ACH-000183,-0.4386089314272783
ACH-000188,-0.6196966937952241
ACH-000189,-0.7239525239831214
ACH-000190,-0.9283074516541342
ACH-000198,-0.5416136979906592
ACH-000203,-0.748351433348429
ACH-000204,0.2044912660274557
ACH-000206,-0.3352840420759035
ACH-000207,-0.4668087026059813
ACH-000208,-0.8167643320893445
ACH-000210,-0.6456431483995912
ACH-000211,-0.6948827330572261
ACH-000215,-0.481545879787193
ACH-000221,-0.3108924318254619
ACH-000222,-0.31885038870408905
ACH-000223,-0.43882444945687704
ACH-000226,-0.4088734066863303
ACH-000227,-0.4526932623845061
ACH-000228,-0.4318033028676093
ACH-000231,-0.6030497935373174
ACH-000232,-0.5646076508812877
ACH-000233,-0.7103968915067119
ACH-000234,-0.6000429962456783
ACH-000235,-0.4687961145932318
ACH-000237,-0.5265998774964508
ACH-000238,-0.4012781425405618
ACH-000242,-0.5795672952223145
ACH-000243,-0.7327285496038031
ACH-000244,-0.8749420734607004
ACH-000246,-0.5071613876991463
ACH-000248,-0.661607280436047
ACH-000250,-0.675461391060651
ACH-000251,-0.5866463167102052
ACH-000252,-0.416705695597498
ACH-000253,-0.43934828135257503
ACH-000255,-0.7225533848442532
ACH-000256,-0.4797440859812258
ACH-000257,-0.26255628112973883
ACH-000258,-0.385676568639158
ACH-000259,-0.39693904594455853
ACH-000260,-0.581938251147474
ACH-000261,-0.18101973282327893
ACH-000262,-0.7055154074998098
ACH-000263,-0.4553382303200262
ACH-000264,-0.2928930479885289
ACH-000265,-0.7157820961653575
ACH-000266,-0.4938081568402936
ACH-000272,-0.5364897412299521
ACH-000274,-0.1655247629300097
ACH-000277,-0.3387078049772833
ACH-000278,-0.2948703706566247
ACH-000279,-0.6392041367371082
ACH-000280,-0.7283841028966185
ACH-000281,-0.6356545319320024
ACH-000288,-0.506807678011476
ACH-000291,-0.7020739524315855
ACH-000293,-0.6459672216267325
ACH-000294,-0.6745023867388232
ACH-000295,-0.38149734272821817
ACH-000296,-0.5326476861833646
ACH-000302,-0.4538257544553117
ACH-000304,-0.3442720961163225
ACH-000307,-0.5962324528273812
ACH-000308,-0.6764619637891697
ACH-000310,-0.4293268931462566
ACH-000311,-0.4548123936789933
ACH-000312,-0.4899266928572681
ACH-000315,-0.7684519052457894
ACH-000316,-0.6251824521912666
ACH-000317,-0.4416229510847369
ACH-000318,-0.4182302228097657
ACH-000319,-0.5319149476765634
ACH-000320,-0.4432027815808031
ACH-000322,-0.7014612552314701
ACH-000323,-0.8560256355776827
ACH-000324,-0.6652389471150586
ACH-000329,-0.5441713027213684
ACH-000330,-0.3739096692241597
ACH-000331,-0.5828063080528524
ACH-000332,-0.5083173389758868
ACH-000334,-0.4016896008852881
ACH-000335,-0.5585719765141582
ACH-000336,-0.3402495433757737
ACH-000337,-0.19152539754920245
ACH-000338,-0.689604399628868
ACH-000339,-0.6119582799984891
ACH-000341,-0.5259124973035445
ACH-000348,-0.6543149179491949
ACH-000350,-0.5181897302349961
ACH-000352,-0.4897258345950581
ACH-000356,-0.4121105491035377
ACH-000361,-0.4900258045564524
ACH-000362,-0.5072599524579599
ACH-000363,-0.41879989225891145
ACH-000364,-0.7947721798858857
ACH-000365,-0.3030207957484576
ACH-000366,-0.3768205147573961
ACH-000368,-0.7437680156240103
ACH-000374,-0.6375571538658983
ACH-000375,-0.7236701680489029
ACH-000376,-0.7758804135268206
ACH-000381,-0.5513831113900624
ACH-000383,-0.4216370855151845
ACH-000387,-0.24049736442507105
ACH-000389,-0.5988951244671198
ACH-000390,-0.4987693309746253
ACH-000393,-0.4349697463049553
ACH-000395,-0.44710570343768025
ACH-000396,-0.451187250251128
ACH-000397,-0.5155683511060919
ACH-000401,-0.4273851679983645
ACH-000402,-0.4293702883637038
ACH-000403,-0.5044769913265984
ACH-000404,-0.6517106681490548
ACH-000406,-0.5451954539150344
ACH-000407,-0.2729990563921748
ACH-000408,-0.8095914663184067
ACH-000410,-0.6397644570850161
ACH-000411,-0.6431558158900106
ACH-000414,-0.4260573563383767
ACH-000415,-0.4376469067909173
ACH-000416,-0.4905293146926773
ACH-000420,-0.4130351220315801
ACH-000421,-0.6220952851385214
ACH-000424,-0.497066980690096
ACH-000425,-0.7563496966260398
ACH-000426,-0.27714202927032633
ACH-000427,-0.3489342883354685
ACH-000433,-0.5015808560146948
ACH-000435,-0.7303419405168232
ACH-000436,-0.15925526825575986
ACH-000444,-0.6377255534902511
ACH-000445,-0.5439877310029975
ACH-000448,-0.3870167309058135
ACH-000450,-0.4756114750617873
ACH-000452,-0.5475735831754236
ACH-000454,-0.7584908890415812
ACH-000458,-0.6231387390891734
ACH-000459,-0.7050633918791761
ACH-000460,-0.4511612488281676
ACH-000461,-0.3612547672964878
ACH-000463,-0.407979458401556
ACH-000464,-0.6864624403026468
ACH-000466,-0.29257416012561765
ACH-000467,-0.5709646308195272
ACH-000468,-0.6225909601906219
ACH-000469,-0.6656310134606191
ACH-000470,-0.6739386850330255
ACH-000471,-0.6131194152466717
ACH-000472,-0.4890795048356879
ACH-000473,-0.6980642881001042
ACH-000475,-0.43501852676615865
ACH-000476,-0.32540291603445376
ACH-000477,-0.5547366976080339
ACH-000479,-0.40201922982011146
ACH-000480,-0.5899334870102843
ACH-000481,-0.3957814615628
ACH-000483,-0.6957513115847571
ACH-000484,-0.5408348393841849
ACH-000485,-0.557358787958081
ACH-000486,-0.6569290378755972
ACH-000487,-0.5149524335432507
ACH-000488,-0.390255907036824
ACH-000490,-0.6546851056925203
ACH-000491,-0.5525031194490064
ACH-000495,-0.891729921865577
ACH-000496,-0.4083821645003131
ACH-000499,-0.5824386619334618
ACH-000500,-0.5670888875749734
ACH-000502,-0.7953030851399204
ACH-000503,-0.5751038622114734
ACH-000505,-0.44202602411288394
ACH-000507,-0.6181864294256969
ACH-000510,-0.4490760936224746
ACH-000511,-0.6966294477428848
ACH-000512,-0.2915225543878548
ACH-000516,-0.4207792588037011
ACH-000517,-0.4572743617717453
ACH-000518,-0.683577481517827
ACH-000520,-0.5214038224573116
ACH-000521,-0.4313605862800038
ACH-000522,-0.30985936845774
ACH-000524,-0.6078137947785217
ACH-000527,-0.4415009122178363
ACH-000528,-0.7388779802190746
ACH-000537,-0.7154735203629471
ACH-000541,-0.2798330000003419
ACH-000542,-0.6279757870576576
ACH-000544,-0.7554983087768624
ACH-000545,-0.3892099284399577
ACH-000547,-0.5858751697615385
ACH-000548,-0.3588492133337522
ACH-000549,-0.6314854199908696
ACH-000550,-0.5225025421547519
ACH-000552,-0.5527944006674724
ACH-000556,-0.4686053278144025
ACH-000557,-0.5612866193323248
ACH-000569,-0.5414583559863428
ACH-000570,-0.8672480540312729
ACH-000571,-0.4579149169455787
ACH-000573,-0.8957125845803373
ACH-000576,-0.4335843097493693
ACH-000579,-0.35205563615192725
ACH-000580,-0.4951627864077642
ACH-000584,-0.48292877267756895
ACH-000585,-0.3513404788947927
ACH-000588,-0.24970770650591256
ACH-000589,-0.4116716292090971
ACH-000591,-0.5749461786849015
ACH-000593,-0.5627831765216159
ACH-000600,-0.8875249108534855
ACH-000601,-0.62590340777005
ACH-000605,-0.3917927424061354
ACH-000606,-0.5909857047463466
ACH-000608,-0.4796461602027648
ACH-000614,-0.5957580918193943
ACH-000616,-0.5187603730068637
ACH-000618,-0.6595655709148612
ACH-000619,-0.5396451475628402
ACH-000620,-0.3770428331752938
ACH-000621,-0.5633026438029207
ACH-000622,-0.4884041161046204
ACH-000623,-0.7544302466172313
ACH-000624,-0.6272223776799687
ACH-000627,-0.5758229786241321
ACH-000630,-0.5133645942397336
ACH-000631,-0.5495449574458968
ACH-000632,-0.3077188362662931
ACH-000633,-0.21249905753406464
ACH-000637,-0.6054844903935109
ACH-000638,-0.6415679736923598
ACH-000646,-0.20561534252594912
ACH-000647,-0.6039969008917674
ACH-000648,-0.6678847852045418
ACH-000649,-0.5259332560456486
ACH-000651,-0.7475105400607874
ACH-000652,-0.6161110251646417
ACH-000653,-0.2416103441439073
ACH-000657,-0.4995371765342598
ACH-000658,-0.4591196094110451
ACH-000661,-0.5983673647668418
ACH-000662,-0.4368414526880601
ACH-000663,-0.7464263595099885
ACH-000665,-0.5116923851562747
ACH-000671,-0.3384282737126556
ACH-000672,-0.13050843296655046
ACH-000673,-0.5665429122809047
ACH-000676,-0.641582142483631
ACH-000677,-0.5154740013283248
ACH-000681,-0.5928477101653199
ACH-000683,-0.40963148830437657
ACH-000684,-0.7753557676402867
ACH-000688,-0.5808180692661713
ACH-000693,-0.6917312710213612
ACH-000694,-0.5996525407848116
ACH-000695,-0.4989292644089916
ACH-000696,-0.5606532572543009
ACH-000697,-0.4705827479428106
ACH-000699,-0.4258669488973917
ACH-000701,-0.5654650221003231
ACH-000706,-0.524110215558187
ACH-000711,-0.577815289652772
ACH-000713,-0.3475069089579139
ACH-000714,-0.448590911566235
ACH-000718,-0.4530385547100654
ACH-000720,-0.211332448274222
ACH-000721,-0.5361839966773045
ACH-000724,-0.7394603466284024
ACH-000725,-0.33053526857523874
ACH-000732,-0.4342681154701314
ACH-000734,-0.5423557394601224
ACH-000735,-0.6526628307954394
ACH-000736,-0.5187421776291918
ACH-000738,-0.7151391259652046
ACH-000746,-0.33972321538680833
ACH-000747,-0.6671132168258185
ACH-000748,-0.6542779567670192
ACH-000753,-0.5161375296991555
ACH-000756,-0.4611758869191056
ACH-000757,-0.3089413392173722
ACH-000758,-0.4784305757291412
ACH-000760,-0.6784006857898277
ACH-000762,-0.5235327762020019
ACH-000763,-0.43533286546479577
ACH-000764,-0.7537142848504794
ACH-000765,-0.5588949771298712
ACH-000766,-0.38828961669546974
ACH-000767,-0.5836502724594163
ACH-000768,-0.6521704552341675
ACH-000769,-0.5771177643507429
ACH-000770,-0.4134091830791911
ACH-000771,-0.3893361347658613
ACH-000773,-0.5779398862452976
ACH-000776,-0.6065769356468386
ACH-000777,-0.5567212723562387
ACH-000778,-0.4676284349170725
ACH-000781,-0.38631745969441306
ACH-000782,-0.4344875756535096
ACH-000783,-0.42708215949856215
ACH-000784,-0.6940629487185911
ACH-000785,-0.4601944904156658
ACH-000787,-0.5543856051917113
ACH-000788,-0.5315574155249545
ACH-000791,-0.5836260140541558
ACH-000792,-0.4342848366145
ACH-000794,-0.4059118551541305
ACH-000796,-0.4648050883295581
ACH-000798,-0.20740868144230573
ACH-000799,-0.4788322222446633
ACH-000800,-0.7753572878565994
ACH-000802,-0.4973471034076785
ACH-000804,-0.487168060457705
ACH-000805,-0.4127776382718981
ACH-000809,-0.6248873662467681
ACH-000810,-0.532647436579836
ACH-000811,-0.6381453942846754
ACH-000817,-0.6471130064480071
ACH-000819,-0.6244310153118311
ACH-000820,-0.8775067831060771
ACH-000821,-0.27825095887131124
ACH-000822,-0.5962812871743987
ACH-000823,-0.5662599883625125
ACH-000824,-0.3572928623608164
ACH-000827,-0.8442922885392847
ACH-000829,-0.5035533397104045
ACH-000831,-0.5949764834614186
ACH-000832,-0.564980542056391
ACH-000833,-0.3972826215106465
ACH-000834,-0.5712908551784953
ACH-000835,-0.6298766627197817
ACH-000836,-0.6173253658307676
ACH-000837,-1.0277262886143723
ACH-000838,-0.5715583859713176
ACH-000839,-0.6597560919009179
ACH-000840,-0.5057678552864119
ACH-000841,-0.43048031192302827
ACH-000843,-0.6305084833071204
ACH-000846,-0.34239368961308114
ACH-000847,-0.6243700216544205
ACH-000848,-0.544215977083133
ACH-000849,-0.40103682817403946
ACH-000851,-0.5117714244737575
ACH-000855,-0.4493434163084416
ACH-000856,-0.6347801222694195
ACH-000858,-0.3961560725205881
ACH-000859,-0.7314518692874744
ACH-000861,-0.6064144896461009
ACH-000862,-0.6112911622904244
ACH-000865,-0.7404693174532815
ACH-000866,-0.5285409663692102
ACH-000867,-0.29478823407048155
ACH-000869,-0.5194398394286478
ACH-000872,-0.3314459858856394
ACH-000873,-0.6072108937086421
ACH-000876,-0.6010595199605575
ACH-000878,-0.696318217317895
ACH-000880,-0.4674593777693827
ACH-000881,-0.7835836698761556
ACH-000882,-0.7303357788849828
ACH-000884,-0.656955150454303
ACH-000885,-0.4717987926730803
ACH-000887,-0.7228353402695067
ACH-000889,-0.5187526457197523
ACH-000896,-0.5017228522531864
ACH-000898,-0.5045627818614613
ACH-000900,-0.5919048760927755
ACH-000901,-0.6731543738237993
ACH-000905,-0.7530617814910414
ACH-000906,-0.6065991524107334
ACH-000907,-0.6184615038781136
ACH-000910,-0.5212050908653697
ACH-000911,-0.5511796211804177
ACH-000912,-0.457274111578086
ACH-000913,-0.5474458736109433
ACH-000915,-0.4389106200708698
ACH-000916,-0.3628207241471593
ACH-000917,-0.6787255950042722
ACH-000920,-0.3989999997803796
ACH-000921,-0.6534089588098598
ACH-000924,-0.5447314521645314
ACH-000926,-0.5631162503810815
ACH-000928,-0.7010832015628499
ACH-000929,-0.6051154579418753
ACH-000932,-0.42368744571837796
ACH-000935,-0.7269406704747776
ACH-000936,-0.4838416701133607
ACH-000937,-0.5163933151590466
ACH-000938,-0.4791723311625374
ACH-000939,-0.5953332463740905
ACH-000941,-0.6295075793426989
ACH-000943,-0.7979372938381742
ACH-000946,-0.4105098999992213
ACH-000947,-0.4150071998545693
ACH-000948,-0.6151802027038807
ACH-000950,-0.8006185804796495
ACH-000953,-0.28950440704677544
ACH-000954,-0.7542847275341099
ACH-000957,-0.35198509345383416
ACH-000958,-0.6264318965141368
ACH-000960,-0.4223572854655088
ACH-000963,-0.6223349964180394
ACH-000968,-0.5521085016869306
ACH-000969,-0.31015586119058725
ACH-000972,-0.4941674945781178
ACH-000973,-0.6356924491409135
ACH-000974,-0.6374672185927198
ACH-000978,-0.7033011167907895
ACH-000984,-0.6001978323005672
ACH-000986,-0.7220475463652258
ACH-000988,-0.7784826162989527
ACH-000993,-0.7032679775993919
ACH-000994,-0.5105533120110545
ACH-000996,-0.4758460483195256
ACH-001001,-0.44477207578964667
ACH-001020,-0.5679902640375469
ACH-001028,-0.5249463233224798
ACH-001031,-0.6919112386880821
ACH-001038,-0.5063494792863832
ACH-001048,-0.6542586637573811
ACH-001050,-0.4687522962695332
ACH-001053,-0.3858015681799644
ACH-001054,-0.24369212917039734
ACH-001061,-0.6116850607194244
ACH-001067,-0.8552868546198321
ACH-001075,-0.6448824958756649
ACH-001096,-0.6587497145096696
ACH-001111,-0.3363070919094133
ACH-001119,-0.478350218322533
ACH-001128,-0.8115662414132755
ACH-001134,-0.4215813345031661
ACH-001151,-0.5941396274910454
ACH-001163,-0.4397927948195773
ACH-001164,-0.7443218055418785
ACH-001183,-0.4566249927109542
ACH-001192,-0.4925046059100886
ACH-001193,-0.5019487032759296
ACH-001196,-0.563892934014333
ACH-001197,-0.3649237837813728
ACH-001205,-0.5522122151236418
ACH-001211,-0.6634188207918609
ACH-001212,-0.5818412930848057
ACH-001228,-0.5849761580802257
ACH-001232,-0.882380366402678
ACH-001239,-0.4485699068759647
ACH-001270,-0.3698793607948032
ACH-001274,-1.0805332443290228
ACH-001275,-0.4200947787515276
ACH-001277,-0.54314285194406
ACH-001278,-0.5285134155796956
ACH-001280,-0.6768075810548382
ACH-001283,-0.5615376522632275
ACH-001289,-0.8280382579899507
ACH-001300,-0.461438078093196
ACH-001301,-0.4657854002308118
ACH-001302,-0.25220886338135323
ACH-001306,-0.8569923239219318
ACH-001318,-0.5352810467775594
ACH-001322,-0.8381424602289234
ACH-001328,-0.4315661791707835
ACH-001332,-0.4952591606124026
ACH-001336,-0.559830552699047
ACH-001346,-0.4437911202905305
ACH-001353,-0.3361438664194789
ACH-001354,-0.3810877562425775
ACH-001367,-0.464490004171367
ACH-001368,-0.516850640872116
ACH-001374,-0.7388791702009015
ACH-001377,-0.7844515472403096
ACH-001380,-0.3555382035324872
ACH-001391,-0.4253937938435569
ACH-001408,-0.6491896520345867
ACH-001430,-0.5956965290838172
ACH-001431,-0.6145618370928303
ACH-001450,-0.3114779782460299
ACH-001496,-0.8187485605032463
ACH-001500,-0.4210433994141422
ACH-001523,-0.6819173072760494
ACH-001532,-0.7080143674605044
ACH-001550,-0.5827367781515144
ACH-001552,-0.6420385776414356
ACH-001554,-0.4373392330184479
ACH-001654,-0.7156618202396793
ACH-001735,-0.30824080242497964
ACH-001736,-0.40722916713320495
ACH-001737,-0.3669701097044203
ACH-001740,-0.5439312190017428
ACH-001745,-0.5312280553359932
ACH-001765,-0.3682668370131882
