,TONSL (4796)
ACH-000579,-0.9506996559458027
ACH-000580,-0.8563666060408758
ACH-000584,-1.0283170307535314
ACH-000585,-0.8912629822302679
ACH-000588,-0.959793121893022
ACH-000589,-1.075005451374604
ACH-000591,-1.0446640724768212
ACH-000593,-0.8820797988056296
ACH-000600,-1.0177991622622955
ACH-000601,-1.075528572955171
ACH-000605,-1.1717706638838985
ACH-000606,-0.7964472982999167
ACH-000608,-0.8305478358818504
ACH-000614,-0.9992522179135866
ACH-000616,-0.924195631531394
ACH-000618,-0.9224755115702562
ACH-000619,-1.1048472334499777
ACH-000620,-0.8565617871798779
ACH-000621,-1.2247153990353503
ACH-000622,-1.3198380540217052
ACH-000623,-1.0701645712489412
ACH-000624,-0.9320546961078032
ACH-000627,-1.0594533444198109
ACH-000630,-1.0006809270596608
ACH-000631,-1.0852791439216023
ACH-000632,-1.046268038012229
ACH-000633,-1.2314408830000791
ACH-000637,-1.1250736140635202
ACH-000638,-0.98748381186827
ACH-000646,-0.954260607444865
ACH-000647,-0.9610546256960272
ACH-000648,-1.1946894350954185
ACH-000649,-1.05632624991935
ACH-000651,-1.2266087780950579
ACH-000652,-1.048966669409639
ACH-000653,-0.8840306703526024
ACH-000657,-1.0287814040954202
ACH-000658,-0.7852826076708141
ACH-000661,-0.9382343934591498
ACH-000662,-1.3521920044266178
ACH-000663,-0.8781056904549681
ACH-000665,-1.2244956337494943
ACH-000671,-0.8002579390328918
ACH-000672,-0.8325038331024948
ACH-000673,-1.0714606046381094
ACH-000676,-1.1120379775389435
ACH-000677,-1.0575463673377277
ACH-000681,-0.9746413249299672
ACH-000683,-1.1422350177319809
ACH-000684,-0.9154268696989942
ACH-000688,-0.9062951111640644
ACH-000693,-1.139673498380387
ACH-000694,-1.0832263017068866
ACH-000695,-1.0700000855334024
ACH-000696,-0.9975833958676948
ACH-000697,-0.9299191631121406
ACH-000699,-0.957034458952896
ACH-000701,-1.312835577556024
ACH-000706,-1.1155192916267345
ACH-000711,-1.014805033773473
ACH-000713,-1.022550412550291
ACH-000714,-1.115223910685444
ACH-000718,-0.9395413190067972
ACH-000720,-1.0763913323488663
ACH-000721,-1.119117633473407
ACH-000724,-0.7559250135424422
ACH-000725,-1.1835344193822883
ACH-000732,-1.007235153055796
ACH-000734,-1.0060417836762718
ACH-000735,-0.9396961956609382
ACH-000736,-0.8267804628123064
ACH-000738,-0.8871705237225497
ACH-000746,-1.079483288671721
ACH-000747,-1.0615468287855885
ACH-000748,-1.313837162654762
ACH-000753,-0.9258739087889618
ACH-000756,-1.3053610840786698
ACH-000757,-1.071862557333503
ACH-000758,-1.0359344808596078
ACH-000760,-1.1959258769872794
ACH-000762,-0.8081644883934862
ACH-000763,-0.9646739799647932
ACH-000764,-0.8373861698145255
ACH-000765,-0.911240093142606
ACH-000766,-0.9563406626842936
ACH-000767,-1.2966782618476935
ACH-000768,-0.995070135273882
ACH-000769,-0.983550190253607
ACH-000770,-1.0010353954694955
ACH-000771,-0.8478936453563398
ACH-000773,-1.1354915103240242
ACH-000776,-1.035752032571723
ACH-000777,-1.063368946686349
ACH-000778,-1.2225982493048475
ACH-000781,-1.1330376309131929
ACH-000782,-0.8000434527483846
ACH-000783,-1.0602834156578351
ACH-000784,-0.9446534992045948
ACH-000785,-1.3240211749531532
ACH-000787,-0.8554397082156243
ACH-000788,-1.0529312499190808
ACH-000791,-1.0424381733452717
ACH-000792,-1.056076392787703
ACH-000794,-1.0689041468921312
ACH-000796,-1.2387177809825118
ACH-000798,-1.0591871154538723
ACH-000799,-1.213545525320519
ACH-000800,-1.2355377844269566
ACH-000802,-0.8041804061632777
ACH-000804,-1.3062260353366786
ACH-000805,-1.056736410174734
ACH-000809,-0.8775848765258684
ACH-000810,-1.1763584630183288
ACH-000811,-0.9351620180540048
ACH-000817,-1.118839994102247
ACH-000819,-1.141527493505574
ACH-000820,-1.0586369404751679
ACH-000821,-1.1885247515638784
ACH-000822,-0.8019501160513469
ACH-000823,-1.1347605134034455
ACH-000824,-1.3961840262660157
ACH-000827,-0.998854329894458
ACH-000829,-1.0449192391400297
ACH-000831,-1.0674208994566985
ACH-000832,-1.0615821947891142
ACH-000833,-1.2730120926649977
ACH-000834,-0.9561156651437648
ACH-000835,-1.0684293864157322
ACH-000836,-0.8137044259417321
ACH-000837,-1.0857175111813149
ACH-000838,-1.1939822194363678
ACH-000839,-1.0042316350787517
ACH-000840,-0.997318910905798
ACH-000841,-0.8461983768337428
ACH-000843,-0.9888779230049316
ACH-000846,-1.069437470253875
ACH-000847,-1.3032201844268074
ACH-000848,-1.1598070729774086
ACH-000849,-1.1561281434952435
ACH-000851,-1.2888894798704194
ACH-000855,-1.2605194356291287
ACH-000856,-0.9349161917473512
ACH-000858,-0.9711169800519298
ACH-000859,-1.1245695842660215
ACH-000861,-0.9839148277387588
ACH-000862,-0.9855763107841596
ACH-000865,-1.2029328952381184
ACH-000866,-1.1117107000768074
ACH-000867,-1.1223769215711576
ACH-000869,-0.8609455912011988
ACH-000872,-1.0952835696461884
ACH-000873,-1.0195865851328676
ACH-000876,-1.0378125434870105
ACH-000878,-1.3841005768814436
ACH-000880,-1.080500807094336
ACH-000881,-1.0788961499533891
ACH-000882,-1.2554335501430138
ACH-000884,-1.0622109642525128
ACH-000885,-0.968001791937064
ACH-000887,-1.1313270223544103
ACH-000889,-1.1322285820124087
ACH-000896,-1.0781573055752114
ACH-000898,-0.9788474703234674
ACH-000900,-1.102705534406501
ACH-000901,-1.153492546781758
ACH-000905,-1.109861560373927
ACH-000906,-1.1658958240970645
ACH-000907,-1.0664110002317897
ACH-000910,-0.9517277491078582
ACH-000911,-1.1844993671878017
ACH-000912,-1.1967098652529704
ACH-000913,-1.0469684998307776
ACH-000915,-1.028384012803483
ACH-000916,-1.144356119949252
ACH-000917,-0.9058521326763465
ACH-000920,-1.0308495792233154
ACH-000921,-0.7413015921898266
ACH-000924,-1.1261419751599298
ACH-000926,-1.0254996979759994
ACH-000928,-1.3052011735644609
ACH-000929,-1.049304318492671
ACH-000932,-0.8801568796758096
ACH-000935,-1.0929911311975715
ACH-000936,-1.0295986001751931
ACH-000937,-1.2724148122757042
ACH-000938,-1.2006285777360148
ACH-000939,-1.019312429669298
ACH-000941,-0.7098431588424858
ACH-000943,-0.8278939097553116
ACH-000946,-0.9984797038145188
ACH-000947,-1.0419462554216399
ACH-000948,-0.8336316226177174
ACH-000950,-1.1161369920713655
ACH-000953,-1.2401852793196295
ACH-000954,-0.8048455534679659
ACH-000957,-1.1324899650933162
ACH-000958,-1.0120687837279487
ACH-000960,-1.1057069252488192
ACH-000963,-0.8186621770241191
ACH-000968,-1.1571800133433778
ACH-000969,-1.1283181844920882
ACH-000972,-0.7528305768511585
ACH-000973,-1.0027004161750654
ACH-000974,-1.06190904214891
ACH-000978,-1.42138992486282
ACH-000984,-0.8824728099753667
ACH-000986,-1.0915217939834434
ACH-000988,-1.1485561813531078
ACH-000993,-0.9988026295893296
ACH-000994,-1.1778612287443422
ACH-000996,-0.947058864654285
ACH-001001,-1.218774686881061
ACH-001020,-0.8112078733389401
ACH-001028,-1.23152209904399
ACH-001031,-1.0853531506926175
ACH-001038,-1.0874656072474822
ACH-001048,-1.1473090951035372
ACH-001050,-0.9730285098591585
ACH-001053,-0.8900495903340233
ACH-001054,-0.9412683296965678
ACH-001061,-1.0026570596508886
ACH-001067,-1.0244344447790013
ACH-001075,-1.0221231153526436
ACH-001096,-1.0735232579010812
ACH-001111,-1.1907321054129942
ACH-001119,-1.0150128271630705
ACH-001128,-0.37220376970999136
ACH-001134,-0.8874944261334701
ACH-001151,-0.976544574744424
ACH-001163,-0.8881145887469044
ACH-001164,-0.8410027750991923
ACH-001183,-0.91575661724887
ACH-001192,-0.8971632459743992
ACH-001193,-1.1466544138800778
ACH-001196,-1.1464147799494209
ACH-001197,-1.0777574960583909
ACH-001205,-0.9230895890626726
ACH-001211,-0.9742809292852936
ACH-001212,-1.3191789779671004
ACH-001228,-0.7884713779663297
ACH-001232,-1.016445374656156
ACH-001239,-0.9217632952103664
ACH-001270,-1.4075284603532336
ACH-001274,-0.8542959155481585
ACH-001275,-0.9572596878209992
ACH-001277,-0.7205189193010417
ACH-001278,-1.1751214724066985
ACH-001280,-1.5410086596265804
ACH-001283,-0.9285382485927968
ACH-001289,-0.9880796445426168
ACH-001300,-1.3117778707615366
ACH-001301,-1.0850728937498386
ACH-001302,-0.868995433925632
ACH-001306,-1.0774870653205093
ACH-001318,-0.9924830095758018
ACH-001322,-1.066734224267704
ACH-001328,-1.0471282467423575
ACH-001332,-0.7994382804391738
ACH-001336,-1.1063323945206431
ACH-001346,-0.8867799089477019
ACH-001353,-0.9005734864558635
ACH-001354,-1.2094702858147874
ACH-001367,-1.1234285331030531
ACH-001368,-1.0908636834805143
ACH-001374,-0.8471890608518525
ACH-001377,-0.9537100655373838
ACH-001380,-1.2481904554195251
ACH-001391,-1.135459626617129
ACH-001408,-1.3280181582948285
ACH-001430,-1.1176156426993686
ACH-001431,-1.060468391456
ACH-001450,-1.0481929025674477
ACH-001496,-0.8345190851522831
ACH-001500,-0.8335590650783428
ACH-001523,-0.9662709713509504
ACH-001532,-1.0182801242640358
ACH-001550,-1.0446699782839255
ACH-001552,-1.0963135122657286
ACH-001554,-0.97690106384655
ACH-001654,-0.8525652957252471
ACH-001735,-1.0270151020174831
ACH-001736,-1.0969114819182395
ACH-001737,-1.2005060573156228
ACH-001740,-1.1798218909055287
ACH-001745,-1.0469936648951987
ACH-001765,-1.0454407033729094
