,RPLP0 (6175)
ACH-000537,-1.111029843246261
ACH-000541,-1.3486669152719022
ACH-000542,-1.1407859179119255
ACH-000544,-1.0506598038160773
ACH-000545,-1.156590582972033
ACH-000547,-0.8209507760738675
ACH-000548,-1.0278489765285712
ACH-000549,-1.252895794184552
ACH-000550,-1.264443206098938
ACH-000552,-1.4189505792276622
ACH-000556,-1.1438901533464123
ACH-000557,-1.5044778860132952
ACH-000569,-1.1989266651051589
ACH-000570,-1.0587348000504306
ACH-000571,-1.2232172891172746
ACH-000573,-1.027275774407801
ACH-000576,-1.1556454847808963
ACH-000579,-1.1733063298682451
ACH-000580,-1.1143377680384812
ACH-000584,-1.0257331583785474
ACH-000585,-1.2049255688967455
ACH-000588,-0.9682848074054904
ACH-000589,-1.1771661713498318
ACH-000591,-1.323665964904715
ACH-000593,-1.210504314179021
ACH-000600,-1.1868616541213035
ACH-000601,-1.1534891597931465
ACH-000605,-1.2642324586620968
ACH-000606,-1.103615391633824
ACH-000608,-1.1247875159893792
ACH-000614,-1.153302709241419
ACH-000616,-1.084274085865392
ACH-000618,-1.2373392052909793
ACH-000619,-1.2519555594488898
ACH-000620,-1.0518560035014453
ACH-000621,-1.155826120786539
ACH-000622,-0.9383739544460712
ACH-000623,-1.1058752299158032
ACH-000624,-1.1217901458435529
ACH-000627,-1.0077132499499557
ACH-000630,-1.046507612489671
ACH-000631,-0.6695568005217474
ACH-000632,-1.290995163780052
ACH-000633,-1.086916244947493
ACH-000637,-1.3476603696524594
ACH-000638,-1.1625067886073903
ACH-000646,-1.2820799536930527
ACH-000647,-1.0171808145699908
ACH-000648,-1.2228579756136506
ACH-000649,-1.0370729001676686
ACH-000651,-1.2019816254200113
ACH-000652,-1.2057787662192778
ACH-000653,-1.0808529518415255
ACH-000657,-1.2245707298483437
ACH-000658,-1.0161418920449654
ACH-000661,-1.4644752820450215
ACH-000662,-0.9370092857649008
ACH-000663,-1.0616842820959338
ACH-000665,-1.1738561827445668
ACH-000671,-1.1078841205727767
ACH-000672,-1.3693704414276917
ACH-000673,-1.001286189419477
ACH-000676,-0.9961432426752126
ACH-000677,-1.4728536591163262
ACH-000681,-1.2988597646945956
ACH-000683,-1.1886748868022297
ACH-000684,-1.2788254423627072
ACH-000688,-0.8491406916227711
ACH-000693,-1.2137273437361322
ACH-000694,-1.1592359304707542
ACH-000695,-1.6607317064702103
ACH-000696,-1.1395991295277612
ACH-000697,-0.9137362106240384
ACH-000699,-1.0985628320258292
ACH-000701,-1.3039021546131937
ACH-000706,-1.1620118814008007
ACH-000711,-0.9589114153150275
ACH-000713,-1.1557656383478092
ACH-000714,-1.2805288652981457
ACH-000718,-1.1933422774966262
ACH-000720,-0.9755429303605296
ACH-000721,-1.0003029463926645
ACH-000724,-1.079490734963231
ACH-000725,-0.9309565142292608
ACH-000732,-1.1468167401754106
ACH-000734,-1.0794397513105034
ACH-000735,-1.002081070366932
ACH-000736,-1.08611314343339
ACH-000738,-1.1444335799992016
ACH-000746,-1.2559861799569572
ACH-000747,-1.2325906867248426
ACH-000748,-1.1718677153990429
ACH-000753,-1.065556189428684
ACH-000756,-1.1849441300800154
ACH-000757,-1.1556067650474708
ACH-000758,-1.1338751482221443
ACH-000760,-1.1075482863276354
ACH-000762,-1.1971728106604702
ACH-000763,-1.524699439693475
ACH-000764,-1.3028284681976283
ACH-000765,-1.3417434196298517
ACH-000766,-1.0421759160326596
ACH-000767,-1.1130643339613209
ACH-000768,-1.2353843679987513
ACH-000769,-1.394993518515624
ACH-000770,-1.330989347640337
ACH-000771,-1.0559499530783518
ACH-000773,-1.1333417180296848
ACH-000776,-1.0004706543679442
ACH-000777,-1.2142770770910618
ACH-000778,-1.1486309129518608
ACH-000781,-1.3040908270042453
ACH-000782,-1.4284245348438942
ACH-000783,-1.094114972998086
ACH-000784,-1.1017571998814943
ACH-000785,-1.172239547291651
ACH-000787,-1.194249375297688
ACH-000788,-1.0828252641251606
ACH-000791,-1.115991701360089
ACH-000792,-1.276840264491925
ACH-000794,-1.095150332960948
ACH-000796,-1.1281096584626644
ACH-000798,-0.7101000946089248
ACH-000799,-0.9589027858060942
ACH-000800,-1.2195564416648568
ACH-000802,-1.02103742239291
ACH-000804,-1.2627790462749422
ACH-000805,-1.2741572756474415
ACH-000809,-1.2679752123727868
ACH-000810,-1.4022817856188456
ACH-000811,-1.0986732493692577
ACH-000817,-1.1582943687889629
ACH-000819,-1.0999484665913408
ACH-000820,-0.807349686032006
ACH-000821,-1.2562376728946212
ACH-000822,-1.048581737911511
ACH-000823,-1.1903975335431909
ACH-000824,-1.1814993653412065
ACH-000827,-1.1069084880130868
ACH-000829,-1.1993855633195027
ACH-000831,-1.5506317432939618
ACH-000832,-1.202682378117587
ACH-000833,-1.1412378879863567
ACH-000834,-1.182311957864589
ACH-000835,-1.1986114056494457
ACH-000836,-1.3554546854020888
ACH-000837,-1.126657615106776
ACH-000838,-1.3016744531394504
ACH-000839,-0.9500922077158508
ACH-000840,-1.039831993050112
ACH-000841,-1.1980033696065555
ACH-000843,-1.3380892225982175
ACH-000846,-1.0216175461647858
ACH-000847,-1.3283426407889738
ACH-000848,-1.0892316734641971
ACH-000849,-1.3435191817488117
ACH-000851,-1.1645831596509089
ACH-000855,-1.3416407492073663
ACH-000856,-1.2125037921767796
ACH-000858,-1.15203979785383
ACH-000859,-1.1360744101349451
ACH-000861,-1.1676685323425802
ACH-000862,-1.0108408656106451
ACH-000865,-1.2459630272029782
ACH-000866,-1.1710873711501322
ACH-000867,-1.1989044917262497
ACH-000869,-0.9849577104690664
ACH-000872,-1.077498779688564
ACH-000873,-1.12867109812561
ACH-000876,-1.27720175063126
ACH-000878,-1.519890676556325
ACH-000880,-1.1773390185747314
ACH-000881,-1.2963562574572198
ACH-000882,-1.1549856048377904
ACH-000884,-0.9969378311644342
ACH-000885,-1.1443803534064283
ACH-000887,-1.0333730949222684
ACH-000889,-1.2293809818007002
ACH-000896,-1.243984542084896
ACH-000898,-1.129643562107964
ACH-000900,-1.1042248091361957
ACH-000901,-1.19490079512396
ACH-000905,-0.9315766954151282
ACH-000906,-1.009440066933005
ACH-000907,-0.9337070958972876
ACH-000910,-1.1854190316477753
ACH-000911,-1.1611685352376253
ACH-000912,-1.1546865317224029
ACH-000913,-1.1006386514698832
ACH-000915,-0.9466268196944287
ACH-000916,-1.272943531398708
ACH-000917,-1.1469690098225724
ACH-000920,-1.1330539159175954
ACH-000921,-1.1503200955474104
ACH-000924,-1.0363761910504057
ACH-000926,-1.1846324002993212
ACH-000928,-1.1101558434747238
ACH-000929,-1.1783798268605747
ACH-000932,-1.0339257575807363
ACH-000935,-1.1891983438744749
ACH-000936,-1.1663866572313315
ACH-000937,-1.2782125435661649
ACH-000938,-1.0041195020451488
ACH-000939,-1.1943603101467282
ACH-000941,-1.0611106300707438
ACH-000943,-1.3075594115541276
ACH-000946,-1.2299662954591788
ACH-000947,-1.1873824032590812
ACH-000948,-1.0382580293095651
ACH-000950,-1.135177957807889
ACH-000953,-1.2926738826583866
ACH-000954,-1.1118908171584914
ACH-000957,-1.2105310391868784
ACH-000958,-1.5040663756018382
ACH-000960,-0.9875407412233018
ACH-000963,-1.2176863599637375
ACH-000968,-1.3446710720338817
ACH-000969,-1.2279306619502763
ACH-000972,-1.0424145972052783
ACH-000973,-1.0614138267744424
ACH-000974,-1.1267660240831174
ACH-000978,-1.3641956189421158
ACH-000984,-1.1434366040413753
ACH-000986,-1.053848743212938
ACH-000988,-1.1609670620459032
ACH-000993,-1.3037259930573015
ACH-000994,-0.9519793383356666
ACH-000996,-0.942588256661368
ACH-001001,-0.9883949903024704
ACH-001020,-1.4935656191898663
ACH-001028,-1.1704160788476008
ACH-001031,-1.3080230643762305
ACH-001038,-0.990435342230071
ACH-001048,-1.0664113688504702
ACH-001050,-1.0854085277612269
ACH-001053,-1.0131744248617751
ACH-001054,-1.1318445291480896
ACH-001061,-1.1382837249642481
ACH-001067,-1.0842164347103749
ACH-001075,-1.0748889583369354
ACH-001096,-1.2630268090570598
ACH-001111,-1.0430674347404916
ACH-001119,-1.0074432504324538
ACH-001128,-1.5605108976146025
ACH-001134,-1.0817343237019994
ACH-001151,-1.114187188996672
ACH-001163,-1.1922100050650568
ACH-001164,-1.227266691271505
ACH-001183,-1.0657022817238908
ACH-001192,-0.7949014523204431
ACH-001193,-1.1181046462603963
ACH-001196,-1.1970886860680925
ACH-001197,-1.0440201759565222
ACH-001205,-1.2539568783054502
ACH-001211,-1.0503060121450705
ACH-001212,-1.1102057382930026
ACH-001228,-1.1962366152445636
ACH-001232,-1.0102807913613268
ACH-001239,-1.0829947978262708
ACH-001270,-1.0928398127768597
ACH-001274,-1.2858966328716392
ACH-001275,-1.1626038885152392
ACH-001277,-1.0071111578014875
ACH-001278,-0.9550343782380502
ACH-001280,-1.0488122715206758
ACH-001283,-1.2256772529439544
ACH-001289,-0.9949056873024678
ACH-001300,-1.0639214651664974
ACH-001301,-1.2290093281823475
ACH-001302,-1.2299653133732709
ACH-001306,-1.2449312471694465
ACH-001318,-1.3354133613349524
ACH-001322,-0.8856505967202197
ACH-001328,-1.1370521215844132
ACH-001332,-1.2213179118740929
ACH-001336,-1.1099925229395946
ACH-001346,-1.1370521181640856
ACH-001353,-1.1531766244223003
ACH-001354,-1.3487607267862454
ACH-001367,-1.1738696317042017
ACH-001368,-1.2727348602340416
ACH-001374,-1.0704701823159275
ACH-001377,-1.2822268136410953
ACH-001380,-1.0589244889570768
ACH-001391,-1.219460891853691
ACH-001408,-1.3511231452550994
ACH-001430,-1.0553554861026666
ACH-001431,-1.2795473871830862
ACH-001450,-1.1729874444137105
ACH-001496,-1.2984649357727256
ACH-001500,-1.270463611569008
ACH-001523,-1.16973033889147
ACH-001532,-1.259574191822583
ACH-001550,-1.2160620544380585
ACH-001552,-1.2717235639994156
ACH-001554,-1.199602142976876
ACH-001654,-1.3397388194034134
ACH-001735,-1.1754960937108223
ACH-001736,-0.9788414258279348
ACH-001737,-0.9538364402796484
ACH-001740,-1.2499158637592518
ACH-001745,-1.1632122229819502
ACH-001765,-1.1890275054757915
