,LTF (4057)
ACH-000721,-0.1966050229272452
ACH-000724,-0.2841808970735217
ACH-000725,-0.1296741917346493
ACH-000732,-0.1704353405285831
ACH-000734,-0.195601444817474
ACH-000735,-0.3024502074900741
ACH-000736,-0.11249871836163967
ACH-000738,-0.29487775579330155
ACH-000746,-0.10888202549246027
ACH-000747,-0.16044999857922332
ACH-000748,-0.04843868015736938
ACH-000753,-0.20189583170043968
ACH-000756,-0.14064721099076402
ACH-000757,-0.0979733752348791
ACH-000758,-0.06446372864144187
ACH-000760,-0.11943624141066035
ACH-000762,-0.11627715863059405
ACH-000763,-0.340486128859191
ACH-000764,-0.20156849428453325
ACH-000765,-0.15238219524367125
ACH-000766,-0.21575915935192214
ACH-000767,-0.07180834398898421
ACH-000768,-0.1626088916114149
ACH-000769,-0.15857830099992112
ACH-000770,-0.1789835299483514
ACH-000771,-0.032286372609211605
ACH-000773,-0.2433508031914841
ACH-000776,-0.2397403100874001
ACH-000777,-0.12366867571640287
ACH-000778,-0.18687081743653688
ACH-000781,-0.2029840526967645
ACH-000782,-0.1996355242945974
ACH-000783,-0.21790773447486672
ACH-000784,-0.2809862765085188
ACH-000785,-0.19218067423044746
ACH-000787,-0.11723832835235627
ACH-000788,-0.11906552804790398
ACH-000791,-0.2680303729706568
ACH-000792,-0.2350302404428445
ACH-000794,-0.3185253455567193
ACH-000796,-0.13212210322223794
ACH-000798,-0.3648687685094939
ACH-000799,-0.07844907869049017
ACH-000800,-0.25793252968317915
ACH-000802,-0.17758824585446314
ACH-000804,-0.15262571747527304
ACH-000805,-0.05625741660425288
ACH-000809,-0.149819589861917
ACH-000810,-0.3286967235724031
ACH-000811,-0.19597881867770156
ACH-000817,-0.240206337078575
ACH-000819,-0.21330712590001505
ACH-000820,0.11288826188591687
ACH-000821,-0.28715242626980736
ACH-000822,-0.18160474922272785
ACH-000823,-0.2908992370409125
ACH-000824,-0.21199901556756545
ACH-000827,-0.18941811656880048
ACH-000829,-0.14989317139180225
ACH-000831,-0.1483127339478291
ACH-000832,-0.1589454555711558
ACH-000833,-0.3435813387701204
ACH-000834,-0.27713686775368324
ACH-000835,-0.0619848701617735
ACH-000836,-0.2062978238167971
ACH-000837,-0.15779122304736504
ACH-000838,-0.10061772548354714
ACH-000839,-0.3046547565301375
ACH-000840,-0.11901551117759017
ACH-000841,-0.215244490941427
ACH-000843,-0.1895601327785664
ACH-000846,-0.16997246263595742
ACH-000847,-0.2447820567077877
ACH-000848,-0.20930929361217201
ACH-000849,-0.11945702124285848
ACH-000851,-0.18538856811833068
ACH-000855,-0.17106165159414416
ACH-000856,-0.2503843105369512
ACH-000858,-0.13423206239988766
ACH-000859,-0.13905768777259542
ACH-000861,-0.1375920870072162
ACH-000862,-0.029636711441028824
ACH-000865,-0.10414605692954766
ACH-000866,-0.20883466159710196
ACH-000867,-0.1760255165873389
ACH-000869,-0.3894911916562094
ACH-000872,-0.0812511662726522
ACH-000873,-0.13579170356652825
ACH-000876,-0.15803896469004647
ACH-000878,-0.3249779776827744
ACH-000880,0.045198205616514456
ACH-000881,-0.20011874207546665
ACH-000882,-0.09123164175996534
ACH-000884,-0.14914002379576982
ACH-000885,-0.14760429861732002
ACH-000887,-0.210683735361393
ACH-000889,-0.1106697386054916
ACH-000896,-0.18705405157436314
ACH-000898,-0.11520415132163822
ACH-000900,-0.21507384024337212
ACH-000901,-0.1457292572495372
ACH-000905,-0.17806074552669934
ACH-000906,-0.09743041868518644
ACH-000907,-0.1617734843961287
ACH-000910,-0.2539797362074078
ACH-000911,-0.3057463910772619
ACH-000912,-0.01637549202716664
ACH-000913,-0.1370871449506823
ACH-000915,-0.11858739838036846
ACH-000916,-0.5700987243552018
ACH-000917,-0.3119332963054652
ACH-000920,-0.16607298773765378
ACH-000921,-0.26685041285863736
ACH-000924,-0.17982045547238468
ACH-000926,-0.0892913543368044
ACH-000928,-0.3417448074432837
ACH-000929,-0.18988254475698452
ACH-000932,-0.16875527772441104
ACH-000935,-0.043270172757393165
ACH-000936,-0.13496328691464848
ACH-000937,-0.3561719942748904
ACH-000938,-0.16247400091959985
ACH-000939,-0.09380940439997268
ACH-000941,-0.16200223036701664
ACH-000943,-0.12608069998578414
ACH-000946,-0.18139638248087528
ACH-000947,-0.21229137722591349
ACH-000948,-0.1310141421314262
ACH-000950,-0.4872143078201617
ACH-000953,-0.2385673524203857
ACH-000954,0.3244378825486233
ACH-000957,-0.21563018495852052
ACH-000958,-0.08775131384834893
ACH-000960,-0.17056725613595353
ACH-000963,-0.2254571531931052
ACH-000968,-0.21982971773595972
ACH-000969,-0.06205239959884362
ACH-000972,-0.0166434413072862
ACH-000973,-0.12742893127228413
ACH-000974,-0.11028477397926303
ACH-000978,-0.2588536068319847
ACH-000984,-0.1437606065822298
ACH-000986,-0.2287622757572781
ACH-000988,-0.21279626827054884
ACH-000993,-0.2973567488260788
ACH-000994,-0.24489955788140666
ACH-000996,-0.170153495831262
ACH-001001,-0.11342848411228194
ACH-001020,-0.1633371820841602
ACH-001028,-0.196035498472772
ACH-001031,-0.09678403212175672
ACH-001038,-0.1184691504773662
ACH-001048,-0.1586028190879159
ACH-001050,-0.05424936879690061
ACH-001053,-0.2757606039077094
ACH-001054,-0.1316374793660573
ACH-001061,-0.22291026027237354
ACH-001067,-0.3040287920476013
ACH-001075,-0.07555980468534594
ACH-001096,-0.2888465293761063
ACH-001111,-0.130670414113698
ACH-001119,-0.14639297888737027
ACH-001128,-0.4605103657392294
ACH-001134,-0.1532603052745702
ACH-001151,-0.08187277914495374
ACH-001163,-0.20278963355067064
ACH-001164,-0.3574850595458875
ACH-001183,-0.17990013528982776
ACH-001192,-0.2445342790815411
ACH-001193,-0.202863377490805
ACH-001196,-0.1850715561145181
ACH-001197,-0.2277831150832237
ACH-001205,-0.10533194196423323
ACH-001211,-0.2451328315709388
ACH-001212,-0.104644818547172
ACH-001228,-0.21666058298532648
ACH-001232,-0.1987079703878769
ACH-001239,-0.11577092967756315
ACH-001270,-0.0175161974941487
ACH-001274,-0.2626950802882676
ACH-001275,-0.09848542197772836
ACH-001277,-0.27248101524184354
ACH-001278,-0.10316374572779526
ACH-001280,-0.1763534070355616
ACH-001283,-0.20261824755141086
ACH-001289,-0.1851111471502799
ACH-001300,-0.396776730380228
ACH-001301,-0.1512077982866615
ACH-001302,-0.2246356805235656
ACH-001306,-0.07542572158347052
ACH-001318,-0.1097448351275369
ACH-001322,-0.2508050549796205
ACH-001328,-0.1659894128518779
ACH-001332,-0.24895759158614614
ACH-001336,-0.28358022935660315
ACH-001346,-0.27243634415291235
ACH-001353,-0.21002895759961931
ACH-001354,0.11468877197119927
ACH-001367,0.05160774335247973
ACH-001368,-0.20680577264918792
ACH-001374,-0.057688454570228524
ACH-001377,-0.2197953552907567
ACH-001380,-0.1859447123783548
ACH-001391,-0.028039662775130158
ACH-001408,-0.2255053857378323
ACH-001430,0.15954909038671053
ACH-001431,-0.24066394832781834
ACH-001450,-0.08247822987275116
ACH-001496,-0.32209426662168755
ACH-001500,-0.08275608358878613
ACH-001523,-0.2710078547074519
ACH-001532,-0.09189676367606964
ACH-001550,-0.13009382955193444
ACH-001552,-0.10599028110537284
ACH-001554,-0.19090759908398372
ACH-001654,-0.21889311760421698
ACH-001735,-0.1345019965888197
ACH-001736,-0.13610570923779516
ACH-001737,-0.29549484117369
ACH-001740,-0.32293307047369674
ACH-001745,-0.16097305547630095
ACH-001765,-0.11359022706944577
