,SCNN1D (6339)
ACH-000203,0.11709405334359067
ACH-000204,-0.2703102616841886
ACH-000206,-0.056592832793361775
ACH-000207,-0.26830624727902297
ACH-000208,-0.137602413525632
ACH-000210,-0.2423531054890889
ACH-000211,-0.1192728136673634
ACH-000215,-0.18302033053169967
ACH-000221,-0.15787257265832236
ACH-000222,-0.01785504196896615
ACH-000223,-0.13499016816833492
ACH-000226,-0.07612529556834408
ACH-000227,0.014569026033746497
ACH-000228,-0.2584891031098385
ACH-000231,-0.10614612465610684
ACH-000232,-0.16924869359490674
ACH-000233,-0.003930267440397449
ACH-000234,-0.24232002785608714
ACH-000235,-0.20167556667077546
ACH-000237,-0.1811488980681158
ACH-000238,-0.2680242538387964
ACH-000242,0.5375241031663769
ACH-000243,-0.1407817574725874
ACH-000244,-0.2823733778038541
ACH-000246,-0.17761545450730284
ACH-000248,-0.2325368867651609
ACH-000250,-0.23656256875721346
ACH-000251,0.07976737792436737
ACH-000252,-0.037497557250975866
ACH-000253,-0.3556565411324916
ACH-000255,-0.1511748474753664
ACH-000256,-0.16113360280166245
ACH-000257,-0.3464515798580521
ACH-000258,-0.1854798539761821
ACH-000259,-0.3735004287990196
ACH-000260,-0.22919981506742665
ACH-000261,-0.10121683484975327
ACH-000262,-0.2566465938453662
ACH-000263,-0.1119061501479441
ACH-000264,-0.20074985260537068
ACH-000265,-0.1645648121058239
ACH-000266,-0.25046054219035224
ACH-000272,-0.10309078545346637
ACH-000274,-0.19439610305174498
ACH-000277,-0.23251709589030825
ACH-000278,-0.2471744276326461
ACH-000279,-0.16639854874989296
ACH-000280,-0.2884030276058523
ACH-000281,-0.43985068273908734
ACH-000288,-0.3742375725572853
ACH-000291,-0.13375588664752044
ACH-000293,-0.15417702534360572
ACH-000294,-0.2344895128480561
ACH-000295,-0.3504357589929101
ACH-000296,-0.09731907469418953
ACH-000302,-0.2126224904801957
ACH-000304,0.07764398140438646
ACH-000307,-0.21472421155642812
ACH-000308,-0.19747752354316428
ACH-000310,-0.25664484366278084
ACH-000311,-0.05442124341647976
ACH-000312,-0.3851844546406216
ACH-000315,-0.4078661891433376
ACH-000316,-0.3252167660348273
ACH-000317,-0.20836378189061924
ACH-000318,-0.04343429103074255
ACH-000319,-0.2378745298692313
ACH-000320,-0.2621000435052791
ACH-000322,-0.2442525950322905
ACH-000323,-0.23972479714320116
ACH-000324,-0.1383724492192259
ACH-000329,-0.2611488168120569
ACH-000330,-0.2479534685728711
ACH-000331,-0.14364725747167398
ACH-000332,-0.1609760529841073
ACH-000334,-0.2327919375663013
ACH-000335,-0.19611483504253702
ACH-000336,-0.217930682137658
ACH-000337,-0.42917905901798414
ACH-000338,-0.32546264233395544
ACH-000339,-0.15739092687624345
ACH-000341,-0.14009459316317496
ACH-000348,-0.10577253991014504
ACH-000350,-0.18503277107529748
ACH-000352,-0.2668955720648831
ACH-000356,-0.34410763331813626
ACH-000361,-0.11715449508217787
ACH-000362,-0.1836037838134319
ACH-000363,-0.214233972850054
ACH-000364,-0.0895638340557278
ACH-000365,-0.25574023855537364
ACH-000366,-0.13204698298231893
ACH-000368,-0.2512668652960257
ACH-000374,-0.17608576344503846
ACH-000375,-0.1610302306645537
ACH-000376,-0.173748811533602
ACH-000381,-0.12920780573669755
ACH-000383,-0.17741909075479806
ACH-000387,-0.1774917324391678
ACH-000389,-0.2933870317364129
ACH-000390,-0.13860104559348538
ACH-000393,-0.22145137930956355
ACH-000395,-0.3725014154878383
ACH-000396,-0.18868164368905255
ACH-000397,-0.1136561914495518
ACH-000401,-0.3335523585984019
ACH-000402,-0.0644180512282327
ACH-000403,-0.06830745483381076
ACH-000404,-0.16083075056029286
ACH-000406,-0.2673102109654708
ACH-000407,-0.16022712405719428
ACH-000408,-0.02367664942608456
ACH-000410,-0.15287205028540085
ACH-000411,-0.10143802861753537
ACH-000414,-0.2251140495834333
ACH-000415,0.06233503876770244
ACH-000416,-0.14798818332062474
ACH-000420,-0.003977557818165763
ACH-000421,-0.059949184886922566
ACH-000424,-0.22376790585585066
ACH-000425,-0.0933623712647294
ACH-000426,-0.278885121611599
ACH-000427,-0.0873903293224677
ACH-000433,-0.16122270297141744
ACH-000435,-0.3764540236159618
ACH-000436,-0.17829013228063195
ACH-000444,-0.1193102527504376
ACH-000445,-0.23478420678383702
ACH-000448,-0.16237206017906775
ACH-000450,-0.014474441134171496
ACH-000452,-0.1433508999262022
ACH-000454,-0.08547773011912052
ACH-000458,-0.08185345210517712
ACH-000459,-0.1196021792567948
ACH-000460,-0.19753439590823188
ACH-000461,-0.19008777837263305
ACH-000463,-0.2303356911312757
ACH-000464,-0.34211823124757595
ACH-000466,-0.209191453915621
ACH-000467,-0.25617690755594097
ACH-000468,-0.2623344103683802
ACH-000469,-0.22379349266169776
ACH-000470,-0.18052563985629835
ACH-000471,-0.1473228541772128
ACH-000472,-0.15016988941968415
ACH-000473,-0.3602555347520357
ACH-000475,-0.1543324878701672
ACH-000476,-0.20461517803043772
ACH-000477,-0.05435457861056355
ACH-000479,0.20632200412996848
ACH-000480,-0.14925558425111993
ACH-000481,-0.09149695703489234
ACH-000483,-0.1922594597558189
ACH-000484,-0.28346048552943537
ACH-000485,-0.3579527941080558
ACH-000486,-0.11331446960290645
ACH-000487,-0.2806159398537351
ACH-000488,-0.3282021132681486
ACH-000490,-0.15141922951580808
ACH-000491,-0.13254915793124195
ACH-000495,-0.3229882362191188
ACH-000496,-0.11818295131795938
ACH-000499,-0.26309225944723186
ACH-000500,-0.21864308923517345
ACH-000502,-0.32209633229874
ACH-000503,-0.22437023100197556
ACH-000505,-0.16521147888910628
ACH-000507,-0.21769237276542414
ACH-000510,-0.20733701366744375
ACH-000511,-0.25159038702434644
ACH-000512,-0.3099120015034881
ACH-000516,-0.09981742046637562
ACH-000517,-0.1969810705774669
ACH-000518,-0.1901417346385909
ACH-000520,-0.06442810568818047
ACH-000521,-0.23977675627139355
ACH-000522,-0.08918603167880533
ACH-000524,-0.11914718617842962
ACH-000527,-0.1333610303399557
ACH-000528,-0.1643463256687514
ACH-000537,-0.38661988416173704
ACH-000541,-0.21722144156622647
ACH-000542,-0.15636625129956602
ACH-000544,-0.11039998821137552
ACH-000545,-0.274692517069731
ACH-000547,-0.2204741487710558
ACH-000548,-0.10235847801206674
ACH-000549,-0.034210491015204805
ACH-000550,-0.348883935015951
ACH-000552,-0.3094148124354814
ACH-000556,-0.11745462267179453
ACH-000557,-0.20198537035253428
ACH-000569,-0.20375151783097248
ACH-000570,-0.1136333931853054
ACH-000571,-0.1941483854658702
ACH-000573,-0.08815644631206086
ACH-000576,-0.18216718586622785
ACH-000579,-0.2462863875582189
ACH-000580,-0.151265265728227
ACH-000584,-0.1037555061422637
ACH-000585,-0.09060796621984067
ACH-000588,-0.2787890909226731
ACH-000589,-0.18061277133967027
ACH-000591,-0.25419836545604524
ACH-000593,-0.2997368108273523
ACH-000600,-0.10356064332260387
ACH-000601,-0.2304957099563919
ACH-000605,-0.15201129474451716
ACH-000606,-0.23512491882486075
ACH-000608,-0.12252563354177982
ACH-000614,-0.1265315552500814
ACH-000616,-0.09622401469602422
ACH-000618,-0.14916693193326794
ACH-000619,-0.1458766949659745
ACH-000620,-0.249401388406216
ACH-000621,-0.16925626388389886
ACH-000622,0.024350487017964682
ACH-000623,-0.2433481017931083
ACH-000624,-0.03771029708353465
ACH-000627,-0.15267647287262934
ACH-000630,-0.17254943023922684
ACH-000631,0.046353225896992006
ACH-000632,-0.3257254193358906
ACH-000633,-0.13702111149296214
ACH-000637,0.014235220050058475
ACH-000638,-0.1020743279509812
ACH-000646,-0.22172634914932413
ACH-000647,-0.07102010885435614
ACH-000648,-0.14027214912453811
ACH-000649,-0.211611195613572
ACH-000651,-0.10177665734656287
ACH-000652,-0.2980154932031547
ACH-000653,-0.2147840196271904
ACH-000657,-0.16053755297251038
ACH-000658,-0.11494368044620545
ACH-000661,-0.10485083553308637
ACH-000662,-0.36532536120885817
ACH-000663,-0.2247508784737053
ACH-000665,-0.024989152151943896
ACH-000671,-0.0019723125955220322
ACH-000672,-0.2914213771576632
ACH-000673,-0.22931752716955395
ACH-000676,-0.16695684484033535
ACH-000677,-0.11498898738203198
ACH-000681,-0.21450339458934756
ACH-000683,-0.2186399106411497
ACH-000684,-0.08921209148670732
ACH-000688,-0.0689526792624203
ACH-000693,-0.2447425866349466
ACH-000694,-0.05813943271004941
ACH-000695,-0.2156913412547768
ACH-000696,-0.083793735859136
ACH-000697,-0.3040289374572248
ACH-000699,-0.12758003425503908
ACH-000701,-0.0131010665482741
ACH-000706,-0.12534002248338205
ACH-000711,-0.07558872525038456
ACH-000713,-0.1334737742607063
ACH-000714,-0.18143330811075464
ACH-000718,-0.21821930377757365
ACH-000720,-0.14707371443568534
ACH-000721,-0.1397846414675047
ACH-000724,-0.2423979873193761
ACH-000725,-0.2721554017706753
ACH-000732,-0.2278183299792311
ACH-000734,-0.28781008635371824
ACH-000735,-0.22452706549294232
ACH-000736,-0.16380499717782107
ACH-000738,-0.1775301697259967
ACH-000746,-0.27287813781273423
ACH-000747,-0.0981346491337493
ACH-000748,-0.09151192103495813
ACH-000753,-0.2406865634860861
ACH-000756,0.018793441490122558
ACH-000757,-0.2342237349727712
ACH-000758,-0.06561065614225801
ACH-000760,-0.32080298101310145
ACH-000762,-0.13877296052397872
ACH-000763,-0.17412161876532478
ACH-000764,-0.1925299817331948
ACH-000765,-0.3439114726981036
ACH-000766,-0.17183175218115765
ACH-000767,0.05339224535398945
ACH-000768,-0.013630964435293307
ACH-000769,0.04634716535697445
ACH-000770,-0.1551159958823892
ACH-000771,-0.1769057567408998
ACH-000773,-0.046304435712177135
ACH-000776,-0.19189838280493116
ACH-000777,-0.12858622264135905
ACH-000778,-0.11219922501181502
ACH-000781,-0.1764242455849368
ACH-000782,-0.34524020562473223
ACH-000783,-0.3481876670010368
ACH-000784,-0.18227428553358035
ACH-000785,-0.15361849541309647
ACH-000787,-0.08232356054101257
ACH-000788,-0.13585341843812884
ACH-000791,-0.15789451712556876
ACH-000792,-0.2346064929167568
ACH-000794,-0.24082299400811835
ACH-000796,-0.1823340334558668
ACH-000798,-0.2664128490592572
ACH-000799,0.11104585366156468
ACH-000800,-0.4773065490358322
ACH-000802,-0.2565914352557712
ACH-000804,-0.1796092598299756
ACH-000805,-0.18285170235672726
ACH-000809,-0.04917007303377974
ACH-000810,0.0048618339758175425
ACH-000811,-0.25585206595402865
ACH-000817,-0.15870085996750574
ACH-000819,-0.13150643830436035
ACH-000820,-0.4181748537911989
ACH-000821,-0.2982221247651828
ACH-000822,-0.13718142171231268
ACH-000823,0.037175566300076165
ACH-000824,-0.2796960398420048
ACH-000827,-0.16245525262536922
ACH-000829,-0.1667104442996542
ACH-000831,-0.12241052828182306
ACH-000832,-0.044980584935834685
ACH-000833,-0.04096998887616088
ACH-000834,-0.25605162156985106
ACH-000835,-0.06543346796619612
ACH-000836,-0.1690863387580977
ACH-000837,-0.1358594107562417
ACH-000838,-0.211082806934492
ACH-000839,-0.2386965577469276
ACH-000840,-0.14765935101605868
ACH-000841,-0.1674357861154913
ACH-000843,-0.22003595969797612
ACH-000846,0.027615507443058268
ACH-000847,-0.1341061557084136
ACH-000848,-0.23289508794408306
ACH-000849,-0.08779494847220913
ACH-000851,-0.2046363052161452
ACH-000855,-0.1873801485771707
ACH-000856,-0.20555031434636234
ACH-000858,-0.1489982480152348
ACH-000859,-0.14553350442615556
ACH-000861,-0.2226300764791644
ACH-000862,0.012318519068113359
ACH-000865,-0.15406639869557642
ACH-000866,-0.1695297823781362
ACH-000867,-0.2082825262614192
ACH-000869,-0.08680368702522306
ACH-000872,-0.135719920715794
ACH-000873,-0.3099438127825202
ACH-000876,-0.05100268520583809
ACH-000878,-0.16551137698896784
ACH-000880,-0.4047781748095403
ACH-000881,-0.11658469783875865
ACH-000882,-0.06885596382346347
ACH-000884,-0.26647288576916656
ACH-000885,-0.2902027140642401
ACH-000887,-0.1701444760402579
ACH-000889,-0.03638497762699821
ACH-000896,-0.048893950876606966
ACH-000898,-0.11336817570489452
ACH-000900,-0.18481444982273926
ACH-000901,-0.2177140087760352
ACH-000905,-0.053148376236723686
ACH-000906,-0.18546866860150346
ACH-000907,-0.2390538173492361
ACH-000910,-0.31530091464195065
ACH-000911,-0.23458980190795375
ACH-000912,-0.15611989745513835
ACH-000913,-0.2585329495587779
ACH-000915,-0.35132222847261635
ACH-000916,-0.30168595240014445
ACH-000917,-0.09422593193179228
ACH-000920,-0.3383256721194016
ACH-000921,-0.09304525374159876
ACH-000924,-0.1907826705789872
ACH-000926,-0.22701395854820644
ACH-000928,-0.1765940790143172
ACH-000929,-0.1248141477396348
ACH-000932,-0.14109247121657942
ACH-000935,-0.048410057756653926
ACH-000936,-0.0512743627973327
ACH-000937,-0.13358948096575354
ACH-000938,-0.22675516357921746
ACH-000939,-0.08414746871185498
ACH-000941,-0.1279026385804577
ACH-000943,-0.10137175023645184
ACH-000946,-0.0478515938481636
ACH-000947,-0.1144497568143597
ACH-000948,-0.06616711852702885
ACH-000950,-0.1832196895220936
ACH-000953,-0.13002698652644246
ACH-000954,-0.1635406421702869
ACH-000957,-0.09963756347144023
ACH-000958,-0.11785933058566188
ACH-000960,-0.19291819250863326
ACH-000963,-0.22602193066027584
ACH-000968,-0.20900349303295898
ACH-000969,0.024823965059494427
ACH-000972,-0.14270259825195505
ACH-000973,-0.09531134782875834
ACH-000974,-0.19180716865979933
ACH-000978,-0.20423501206433747
ACH-000984,-0.27024657171511285
ACH-000986,-0.2699538859140245
ACH-000988,-0.1556678940156327
ACH-000993,-0.06909622943990336
ACH-000994,-0.16989370611206225
ACH-000996,0.17758063381612907
ACH-001001,-0.1155153470723658
ACH-001020,0.034899057920739614
ACH-001028,-0.21432020280932165
ACH-001031,-0.33159132789030943
ACH-001038,-0.10909737552252746
ACH-001048,-0.11726942814540588
ACH-001050,-0.05753045250679802
ACH-001053,0.08135112147238525
ACH-001054,-0.2507243099817705
ACH-001061,-0.11266333274814415
ACH-001067,-0.10494254578961501
ACH-001075,-0.07050903327506224
ACH-001096,-0.2030931619043104
ACH-001111,-0.09633014758289407
ACH-001119,-0.12787416388170922
ACH-001128,-0.2370310951741917
ACH-001134,-0.2424374072917625
ACH-001151,-0.1195273503814723
ACH-001163,-0.08690118094241961
ACH-001164,0.048951466918429686
ACH-001183,-0.22047690316476312
ACH-001192,-0.18515993449802004
ACH-001193,-0.08033050464597538
ACH-001196,-0.10817644262444792
ACH-001197,-0.30288786797600503
ACH-001205,0.06334560661615228
ACH-001211,-0.22335223444367105
ACH-001212,-0.39916215801667104
ACH-001228,-0.20420651776988988
ACH-001232,-0.1200445227707276
ACH-001239,-0.10053998466822127
ACH-001270,-0.13501672810459697
ACH-001274,-0.21880141098466308
ACH-001275,-0.2562248248083329
ACH-001277,-0.10111752510775893
ACH-001278,-0.2477682283793891
ACH-001280,-0.2822761695644671
ACH-001283,-0.13001873717402404
ACH-001289,-0.2368613893587339
ACH-001300,-0.16632595384475704
ACH-001301,-0.05847856167311165
ACH-001302,0.2922246270575453
ACH-001306,-0.07757906654552399
ACH-001318,-0.13249311520404547
ACH-001322,-0.20298143829165308
ACH-001328,-0.3038455391377767
ACH-001332,-0.012678714650844226
ACH-001336,-0.12865416174009967
ACH-001346,-0.19161088483335345
ACH-001353,-0.07775780250265855
ACH-001354,-0.2625643212492181
ACH-001367,-0.020425913773167468
ACH-001368,-0.13136753184478747
ACH-001374,-0.3369962850598056
ACH-001377,-0.1269879365369947
ACH-001380,-0.07852051172528786
ACH-001391,-0.028943545842190912
ACH-001408,-0.18457705354154674
ACH-001430,-0.2125817973187981
ACH-001431,-0.4053728333007307
ACH-001450,-0.4006984030796383
ACH-001496,-0.2142959592415598
ACH-001500,-0.3104358948052565
ACH-001523,-0.17588584665561965
ACH-001532,-0.16688515570795304
ACH-001550,-0.12233058900195913
ACH-001552,-0.09611451180751523
ACH-001554,-0.1190725756472701
ACH-001654,-0.10130510870986224
ACH-001735,-0.2478668771425385
ACH-001736,-0.14975804788482436
ACH-001737,-0.2651928140417227
ACH-001740,-0.10844698065764788
ACH-001745,-0.24239403233393256
ACH-001765,-0.02143674956906676
