,LTBP3 (4054)
ACH-000416,-0.3713123400308185
ACH-000420,-0.2519787313720821
ACH-000421,-0.24352516081932624
ACH-000424,-0.28873967228146896
ACH-000425,-0.21304358869124704
ACH-000426,-0.3437563735110131
ACH-000427,-0.4533010888807197
ACH-000433,-0.3437086157719669
ACH-000435,-0.1870854589091958
ACH-000436,-0.3363862346730599
ACH-000444,-0.2112080125301289
ACH-000445,-0.3676270231078497
ACH-000448,-0.36616901602958735
ACH-000450,-0.466182411392816
ACH-000452,-0.436658990682005
ACH-000454,-0.3162520326679884
ACH-000458,-0.5090995145008207
ACH-000459,-0.07585222785972855
ACH-000460,-0.4857436361539434
ACH-000461,-0.4094631939424461
ACH-000463,-0.3955379725812039
ACH-000464,-0.3096934970220696
ACH-000466,-0.5243822314827693
ACH-000467,-0.23613260995807656
ACH-000468,-0.4129654506918672
ACH-000469,-0.3767283175389659
ACH-000470,-0.4126067678157824
ACH-000471,-0.2767146724761305
ACH-000472,-0.41007639293449105
ACH-000473,-0.7822877025796064
ACH-000475,-0.4318274684995651
ACH-000476,-0.3491252899758721
ACH-000477,-0.30389410107537684
ACH-000479,-0.23329192410884025
ACH-000480,-0.31063979269212244
ACH-000481,-0.3907087085248882
ACH-000483,-0.3389931448236042
ACH-000484,-0.3310267580547067
ACH-000485,-0.3928197633760952
ACH-000486,-0.4468890570385146
ACH-000487,-0.3849326887215396
ACH-000488,-0.42054051257449454
ACH-000490,-0.3973805482588512
ACH-000491,-0.3488530970049488
ACH-000495,-0.2954239159034925
ACH-000496,-0.4374134697763409
ACH-000499,-0.3710343815221202
ACH-000500,-0.6376600061943981
ACH-000502,-0.3800114968484657
ACH-000503,-0.49349759707796
ACH-000505,-0.3381899180263108
ACH-000507,-0.26283097568744906
ACH-000510,-0.2740988957527132
ACH-000511,-0.2882877683217256
ACH-000512,-0.2461617845379637
ACH-000516,-0.33580831276462625
ACH-000517,-0.3948244884745497
ACH-000518,-0.4484374301013671
ACH-000520,-0.4919722968190377
ACH-000521,-0.3899010453260244
ACH-000522,-0.38233676444141096
ACH-000524,-0.4101710886531284
ACH-000527,-0.3473323209342524
ACH-000528,-0.3403448295145443
ACH-000537,-0.5349482931274099
ACH-000541,-0.26130244212059445
ACH-000542,-0.42998487629087456
ACH-000544,-0.4203170667757706
ACH-000545,-0.5166714058715449
ACH-000547,-0.3648781208178604
ACH-000548,-0.5732778788165234
ACH-000549,-0.3336746943510525
ACH-000550,-0.2591552602455709
ACH-000552,-0.21719416559065224
ACH-000556,-0.3727675428112051
ACH-000557,-0.3814848064154698
ACH-000569,-0.19285373088058155
ACH-000570,-0.5105699042885078
ACH-000571,-0.4767210231452996
ACH-000573,-0.23440375951938786
ACH-000576,-0.33597044796893977
ACH-000579,-0.24545478665310025
ACH-000580,-0.3830256639139383
ACH-000584,-0.3859493887426737
ACH-000585,-0.3959729705714167
ACH-000588,-0.3081728010074544
ACH-000589,-0.3977638623348006
ACH-000591,-0.3937522703679966
ACH-000593,-0.3434041882447325
ACH-000600,-0.3934798352878036
ACH-000601,-0.3659163678703542
ACH-000605,-0.4848665587920248
ACH-000606,-0.6351435318551237
ACH-000608,-0.2964880895016245
ACH-000614,-0.4145527322377542
ACH-000616,-0.2953087899925249
ACH-000618,-0.5641784006745315
ACH-000619,-0.4511664508496628
ACH-000620,-0.20927467277509176
ACH-000621,-0.3144098969873391
ACH-000622,-0.5494914636458115
ACH-000623,-0.5144981359652544
ACH-000624,-0.3853388360153001
ACH-000627,-0.287309426597772
ACH-000630,-0.434896194343945
ACH-000631,-0.31784813709054804
ACH-000632,-0.3168965998489228
ACH-000633,-0.3306689118756253
ACH-000637,-0.5137096035561041
ACH-000638,-0.3714171963465887
ACH-000646,-0.20625173028752727
ACH-000647,-0.2503092678179571
ACH-000648,-0.4563191152970733
ACH-000649,-0.4719315505642293
ACH-000651,-0.3235110544176708
ACH-000652,-0.4436475464670815
ACH-000653,-0.2799004195792795
ACH-000657,-0.4408426606202897
ACH-000658,-0.2937305891689625
ACH-000661,-0.41299401118323215
ACH-000662,-0.531540039873163
ACH-000663,-0.3745578877427603
ACH-000665,-0.4586126152473917
ACH-000671,-0.3829113383125628
ACH-000672,-0.4858431001601211
ACH-000673,-0.25856157604714514
ACH-000676,-0.2852889709432025
ACH-000677,-0.24851912799991965
ACH-000681,-0.20652489007621666
ACH-000683,-0.4843293628079124
ACH-000684,-0.21425278588497626
ACH-000688,-0.2457064725279003
ACH-000693,-0.4866477320739264
ACH-000694,-0.4678249326545213
ACH-000695,-0.093390789669867
ACH-000696,-0.3938258909413621
ACH-000697,-0.5055883852146235
ACH-000699,-0.2870499630338199
ACH-000701,-0.2897322092025258
ACH-000706,-0.3512593854061936
ACH-000711,-0.3108622999203445
ACH-000713,-0.4578966898193376
ACH-000714,-0.3551030364795676
ACH-000718,-0.28271102777083
ACH-000720,-0.3311870024243436
ACH-000721,-0.28746672264727513
ACH-000724,-0.36295431259959227
ACH-000725,-0.5358788373552063
ACH-000732,-0.5321703799577783
ACH-000734,-0.6059233584934454
ACH-000735,-0.3918306700500184
ACH-000736,-0.3857764745425808
ACH-000738,-0.4676230880539134
ACH-000746,-0.4586826525610735
ACH-000747,-0.4525769722660365
ACH-000748,-0.5620487773844964
ACH-000753,-0.3630334449374755
ACH-000756,-0.4875431006011953
ACH-000757,-0.3692119042421902
ACH-000758,-0.4254342541503353
ACH-000760,-0.7792016217445717
ACH-000762,-0.3960008170983729
ACH-000763,-0.2814491057176306
ACH-000764,-0.3577982441398828
ACH-000765,-0.3631043657780184
ACH-000766,-0.42765582038955935
ACH-000767,-0.2693671731811857
ACH-000768,-0.3406859940862449
ACH-000769,-0.370409866837496
ACH-000770,-0.4042081592808388
ACH-000771,-0.4786104766322351
ACH-000773,-0.3599964833946801
ACH-000776,-0.4828982455151105
ACH-000777,-0.2032951637949922
ACH-000778,-0.6912435878709495
ACH-000781,-0.4126488385162639
ACH-000782,-0.3493841990405812
ACH-000783,-0.4285151997683387
ACH-000784,-0.4357390522362456
ACH-000785,-0.4196736134352696
ACH-000787,-0.2692824060054157
ACH-000788,-0.4106808607099968
ACH-000791,-0.4823309919735729
ACH-000792,-0.2277280423436141
ACH-000794,-0.5104733979643097
ACH-000796,-0.4232435952956083
ACH-000798,-0.2025272895777868
ACH-000799,-0.4699831361225592
ACH-000800,-0.2822127141048221
ACH-000802,-0.4972328552284364
ACH-000804,-0.3061667932684893
ACH-000805,-0.2903587405240472
ACH-000809,-0.2595811283386658
ACH-000810,-0.4859320478843019
ACH-000811,-0.3655222952080717
ACH-000817,-0.36677761742614107
ACH-000819,-0.5528422814646929
ACH-000820,-0.27299898819481205
ACH-000821,-0.3157255392749934
ACH-000822,-0.4782076089978826
ACH-000823,-0.489662148274883
ACH-000824,-0.39849047700809004
ACH-000827,-0.3651834845317633
ACH-000829,-0.3573341904775472
ACH-000831,-0.44949773778269797
ACH-000832,-0.2725567574601653
ACH-000833,-0.3076866247579025
ACH-000834,-0.3982544565462263
ACH-000835,-0.3763327879282197
ACH-000836,-0.5344046675525004
ACH-000837,-0.4078848292281099
ACH-000838,-0.17131926727542054
ACH-000839,-0.6356206505419113
ACH-000840,-0.37503883008291616
ACH-000841,-0.3328157572639369
ACH-000843,-0.1513529277249481
ACH-000846,-0.5598912216239893
ACH-000847,-0.40868015010469866
ACH-000848,-0.4627426728397147
ACH-000849,-0.4385872486831479
ACH-000851,-0.35178344920854904
ACH-000855,-0.2902890924978409
ACH-000856,-0.3810829140765187
ACH-000858,-0.4349982159745728
ACH-000859,-0.3926555272407901
ACH-000861,-0.4464429854217236
ACH-000862,-0.2287593579344229
ACH-000865,-0.4353672696269112
ACH-000866,-0.2932608393495431
ACH-000867,-0.4314300608878797
ACH-000869,-0.367612933804656
ACH-000872,-0.3573304951554924
ACH-000873,-0.3535002288209875
ACH-000876,-0.31514030581076563
ACH-000878,-0.08142927994558452
ACH-000880,-0.4738837994034667
ACH-000881,-0.3718606798580894
ACH-000882,-0.2424975973000303
ACH-000884,-0.3798885195216432
ACH-000885,-0.4219737290840032
ACH-000887,-0.3804139427497817
ACH-000889,-0.4057874447359425
ACH-000896,-0.3480310107328529
ACH-000898,-0.44914598815487417
ACH-000900,-0.33811024181157145
ACH-000901,-0.5208694212646655
ACH-000905,-0.3297781915287288
ACH-000906,-0.4247581455118321
ACH-000907,-0.13105354515590295
ACH-000910,-0.2947385200430302
ACH-000911,-0.42876032420331256
ACH-000912,-0.19049851216057487
ACH-000913,-0.315327953874706
ACH-000915,-0.15333344802434612
ACH-000916,-0.2443032885637182
ACH-000917,-0.5739052323203944
ACH-000920,-0.4918834815588139
ACH-000921,-0.4119984004187032
ACH-000924,-0.20327569763848166
ACH-000926,-0.410732577741261
ACH-000928,-0.2364604187152272
ACH-000929,-0.16668718268357252
ACH-000932,-0.290656264407182
ACH-000935,-0.4438914333641666
ACH-000936,-0.5777506698579287
ACH-000937,-0.3355288157600553
ACH-000938,-0.3291037620456991
ACH-000939,-0.19425730365968266
ACH-000941,-0.3935591545003579
ACH-000943,-0.31972516052757244
ACH-000946,-0.365306896277498
ACH-000947,-0.30889067048007435
ACH-000948,-0.535118819830945
ACH-000950,-0.2528924209008513
ACH-000953,-0.3458422715154207
ACH-000954,-0.4159296685136283
ACH-000957,-0.4589360288640556
ACH-000958,-0.2504290544638158
ACH-000960,-0.4861410629660336
ACH-000963,-0.531991137298045
ACH-000968,-0.36056391770162505
ACH-000969,-0.4588584014379301
ACH-000972,-0.4073426655583536
ACH-000973,-0.2917530954926225
ACH-000974,-0.3908885992255284
ACH-000978,-0.33304202283217754
ACH-000984,-0.4327483371048285
ACH-000986,-0.4792687789517229
ACH-000988,-0.2378088234054509
ACH-000993,-0.4157288250278884
ACH-000994,-0.21309942247667124
ACH-000996,-0.4881066544769139
ACH-001001,-0.3110392425135768
ACH-001020,-0.11469778500475772
ACH-001028,-0.39480634685442495
ACH-001031,-0.3698329154504404
ACH-001038,-0.23376623444948885
ACH-001048,-0.4038435216977099
ACH-001050,-0.4022123805122323
ACH-001053,-0.24713697016293346
ACH-001054,-0.3516613956368634
ACH-001061,-0.22996832427045805
ACH-001067,-0.14668385019582608
ACH-001075,-0.33618002332228997
ACH-001096,-0.3309593967616483
ACH-001111,-0.4511792468055586
ACH-001119,-0.2933051423188627
ACH-001128,-0.4732155283583102
ACH-001134,-0.3456970986813497
ACH-001151,-0.3421029893118656
ACH-001163,-0.3866313158818906
ACH-001164,-0.4052066157617668
ACH-001183,-0.5390329802742568
ACH-001192,-0.4896061180877092
ACH-001193,-0.3659422285525237
ACH-001196,-0.3388848715279998
ACH-001197,-0.3741915476051808
ACH-001205,-0.4164513413636577
ACH-001211,-0.2595345850666994
ACH-001212,-0.1604350747062233
ACH-001228,-0.20552976692146446
ACH-001232,-0.3952542225838803
ACH-001239,-0.30173552048560776
ACH-001270,-0.29821800768884665
ACH-001274,-0.2993748182842996
ACH-001275,-0.3950648872858341
ACH-001277,-0.06860102528279703
ACH-001278,-0.3515738238956607
ACH-001280,-0.5105150255415327
ACH-001283,-0.2828050130321822
ACH-001289,-0.20548611219391635
ACH-001300,-0.2589760228236592
ACH-001301,-0.3480707136457418
ACH-001302,-0.5779350338758156
ACH-001306,-0.5134259744071059
ACH-001318,-0.2944690888238389
ACH-001322,-0.14507912346064095
ACH-001328,-0.5190229075853422
ACH-001332,-0.4314838734700093
ACH-001336,-0.43816942381802
ACH-001346,-0.32123021258337325
ACH-001353,-0.4032857920663693
ACH-001354,-0.33854107521284715
ACH-001367,-0.26739280145792355
ACH-001368,-0.2924145818520274
ACH-001374,-0.44132020201225
ACH-001377,-0.5273175939548296
ACH-001380,-0.3210429222532323
ACH-001391,-0.15803447316751962
ACH-001408,-0.44267068997961206
ACH-001430,-0.31040370869345596
ACH-001431,-0.3405178452339477
ACH-001450,-0.17867824362076273
ACH-001496,-0.38843104170894494
ACH-001500,-0.4429962656836765
ACH-001523,-0.39628968530600855
ACH-001532,-0.3851778186893504
ACH-001550,-0.4915443459886269
ACH-001552,-0.4371953759338705
ACH-001554,-0.4370515361064477
ACH-001654,-0.5596643143590248
ACH-001735,-0.4967335320339398
ACH-001736,-0.37841803629320003
ACH-001737,-0.3881649745829883
ACH-001740,-0.39446063752548544
ACH-001745,-0.3290041656272145
ACH-001765,-0.2716221393668991
