,AMICA1 (120425)
ACH-001119,-0.27401199060062825
ACH-001128,-0.0235648579830988
ACH-001134,-0.11567730152763432
ACH-001151,-0.034122678992275064
ACH-001163,-0.1104474515453447
ACH-001164,-0.21370204748026408
ACH-001183,0.01697853560734593
ACH-001192,-0.03624567363207317
ACH-001193,-0.05432219302786371
ACH-001196,0.024615504262061254
ACH-001197,-0.13597757346726713
ACH-001205,-0.2995958953474902
ACH-001211,-0.1403069027238547
ACH-001212,0.13792129290719599
ACH-001228,-0.1540336235921403
ACH-001232,-0.21270971196334465
ACH-001239,-0.05627429332931914
ACH-001270,-0.054499002105813904
ACH-001274,-0.1828855585364688
ACH-001275,0.01993716849129976
ACH-001277,-0.0445923027352681
ACH-001278,-0.09018770987737422
ACH-001280,-0.20200968943660247
ACH-001283,-0.11834941765796896
ACH-001289,-0.07321913313977861
ACH-001300,-0.1633938128403936
ACH-001301,-0.10088789584726862
ACH-001302,0.18213926868248226
ACH-001306,-0.023002134489627492
ACH-001318,-0.07697179476310456
ACH-001322,-0.28435088861782065
ACH-001328,-0.05889066468013104
ACH-001332,-0.07599943202810984
ACH-001336,-0.14835521083411649
ACH-001346,-0.2703477008587803
ACH-001353,-0.14469186066392306
ACH-001354,-0.15486072613829566
ACH-001367,-0.019082579678039592
ACH-001368,-0.051045404646168566
ACH-001374,-0.19099209041311824
ACH-001377,-0.14554933953503033
ACH-001380,-0.15122271613319546
ACH-001391,-0.12581337274603474
ACH-001408,-0.2417350887012979
ACH-001430,-0.1808883282785251
ACH-001431,0.017816162711437575
ACH-001450,0.054981395912483175
ACH-001496,-0.08878459584208946
ACH-001500,0.005275716355686847
ACH-001523,0.11518566981926705
ACH-001532,-0.08507710771645899
ACH-001550,-0.046033746901327374
ACH-001552,-0.3053859194530244
ACH-001554,-0.10662262967379604
ACH-001654,-0.08642389653159649
ACH-001735,-0.1401323800121691
ACH-001736,0.00840145281954723
ACH-001737,0.208517132907678
ACH-001740,-0.09069907556090248
ACH-001745,0.14439513266497733
ACH-001765,-0.059565908826896816
