,DERL2 (51009)
ACH-000648,-0.6075578589150982
ACH-000649,-0.8757210898815649
ACH-000651,-0.26432708103092645
ACH-000652,-0.4308867862259615
ACH-000653,-0.2588161929755117
ACH-000657,-0.3013524026359796
ACH-000658,-0.13934208376698445
ACH-000661,-0.3436404480972382
ACH-000662,-0.34823923357558983
ACH-000663,-0.6845099442976319
ACH-000665,-0.2447266507042135
ACH-000671,-0.5479224065241853
ACH-000672,-0.5330500390635414
ACH-000673,-0.21688249026115167
ACH-000676,-0.5076205058748489
ACH-000677,-0.32136879965718296
ACH-000681,-0.2566026554722265
ACH-000683,-0.30479815665540577
ACH-000684,-0.583986239911885
ACH-000688,-0.7327751739481468
ACH-000693,-0.190214145463757
ACH-000694,-0.3342864402494891
ACH-000695,-0.3252424868644596
ACH-000696,-0.4155779079688464
ACH-000697,-0.3291038798956079
ACH-000699,-0.2254606084042305
ACH-000701,-0.3719279511964722
ACH-000706,-0.28618778419169394
ACH-000711,-0.3707973551271266
ACH-000713,-0.36931944425418456
ACH-000714,-0.39526948662613176
ACH-000718,-0.5016442227366859
ACH-000720,-0.579448630117843
ACH-000721,-0.4815176387638224
ACH-000724,-0.18174626958291115
ACH-000725,-0.3203170722502459
ACH-000732,-0.8245982574355301
ACH-000734,-0.8439141315878645
ACH-000735,-0.240386296386096
ACH-000736,-0.6480323462948053
ACH-000738,-0.3931528565929244
ACH-000746,-0.2946380879295877
ACH-000747,0.18907408466028333
ACH-000748,-0.5282832396024458
ACH-000753,-0.4181319050457535
ACH-000756,-0.5115613577553135
ACH-000757,-0.43787107914933865
ACH-000758,-0.12102548379797673
ACH-000760,-0.209457612069002
ACH-000762,-0.4863539093185132
ACH-000763,-0.5621031121458081
ACH-000764,-0.9358183209703368
ACH-000765,-0.26402793952363546
ACH-000766,-0.2288564883459781
ACH-000767,-0.3856125503817455
ACH-000768,-0.4386211225864017
ACH-000769,-0.507408917283246
ACH-000770,-0.3906439906373485
ACH-000771,-0.600008685570834
ACH-000773,-0.2873943314168333
ACH-000776,-0.4970563570425896
ACH-000777,-0.5756447997515254
ACH-000778,-0.4249467041758101
ACH-000781,-0.26233673037044336
ACH-000782,-0.25486882180753
ACH-000783,-0.3972135103871427
ACH-000784,-0.3803449192300191
ACH-000785,-0.4834759743609528
ACH-000787,-0.4848211459585325
ACH-000788,-0.34920165683985105
ACH-000791,-0.3632522872083836
ACH-000792,-0.8737362706733113
ACH-000794,-0.2664526323434343
ACH-000796,-0.2846064914555326
ACH-000798,-0.14512859795505764
ACH-000799,-0.3581642162603961
ACH-000800,-0.9196394696103616
ACH-000802,-0.3162472687797149
ACH-000804,-0.6310764456847706
ACH-000805,-0.34510435982966736
ACH-000809,-0.3997682751224252
ACH-000810,-0.5853818085544854
ACH-000811,-0.3125645481963623
ACH-000817,-0.5774706477553917
ACH-000819,-0.05513795680631732
ACH-000820,-0.34295868997283313
ACH-000821,-0.4236799289536128
ACH-000822,-0.34907067004853864
ACH-000823,-0.8480162678604428
ACH-000824,-0.3035455079960909
ACH-000827,-0.4251553001678705
ACH-000829,-0.3812400398657831
ACH-000831,-0.4129105332108236
ACH-000832,-0.35879481812598285
ACH-000833,-0.5679078212586284
ACH-000834,-0.3997783550585532
ACH-000835,-0.6124590170117864
ACH-000836,-0.7521667495351921
ACH-000837,-0.4711494279841432
ACH-000838,-0.3035630474693813
ACH-000839,-0.5536747655842281
ACH-000840,-0.6864874635287871
ACH-000841,-0.4343010248536409
ACH-000843,-0.5167082406028983
ACH-000846,-0.25253618193513194
ACH-000847,-0.7368740953651329
ACH-000848,-0.5250701310595579
ACH-000849,-0.5141845931599249
ACH-000851,-0.5112853010787896
ACH-000855,-0.3269012077808401
ACH-000856,-0.13638464655870064
ACH-000858,-0.7070019885163659
ACH-000859,-0.2625340994326704
ACH-000861,-0.5491920641534398
ACH-000862,-0.38181498312808937
ACH-000865,-0.2499379440845045
ACH-000866,-0.23327618195634114
ACH-000867,-0.22153504439136404
ACH-000869,-0.6373187756484147
ACH-000872,-0.40925271728000256
ACH-000873,-0.7571402974243846
ACH-000876,-0.6355913112311556
ACH-000878,-0.5176501042140724
ACH-000880,-0.3566593069119145
ACH-000881,-0.8612263691552304
ACH-000882,-0.05845058897894623
ACH-000884,-0.3671146091148188
ACH-000885,-0.7267315886182493
ACH-000887,-0.33997150999500425
ACH-000889,-0.7725949405087388
ACH-000896,-0.20193818356084686
ACH-000898,-0.2602164107024627
ACH-000900,-0.3483569775224624
ACH-000901,-0.5843445105173873
ACH-000905,-0.3278811205059453
ACH-000906,-0.4706587194632547
ACH-000907,-0.4541645786766891
ACH-000910,-0.28063452188327265
ACH-000911,-0.26370624496929296
ACH-000912,-0.2990791243140855
ACH-000913,-0.7452602270237302
ACH-000915,-0.4458870481928636
ACH-000916,-0.10620446465721584
ACH-000917,-0.8992807422408708
ACH-000920,-0.06137952664283641
ACH-000921,-0.3260626810057202
ACH-000924,-0.21969759611102108
ACH-000926,-0.2094539585162857
ACH-000928,-0.11945105820868415
ACH-000929,-0.22833049550243656
ACH-000932,-0.19285898446561364
ACH-000935,-0.5691944001443169
ACH-000936,-0.4462617900402142
ACH-000937,-0.22514147008700625
ACH-000938,-0.9326812411211198
ACH-000939,-0.5972084317196933
ACH-000941,-0.35062193571747363
ACH-000943,-0.3156544956755345
ACH-000946,-0.3256734833669847
ACH-000947,-0.2872558325203149
ACH-000948,-0.45000449830469225
ACH-000950,-0.4846823688548264
ACH-000953,-0.35448944996695153
ACH-000954,-0.4017682501641288
ACH-000957,-0.3516863442503465
ACH-000958,-0.5282740951090162
ACH-000960,-0.3228213287546477
ACH-000963,-0.08216764053864747
ACH-000968,-0.9922929782409624
ACH-000969,-0.4873118759975333
ACH-000972,-0.057475512946522575
ACH-000973,-0.18260406399690352
ACH-000974,-0.5358227295592841
ACH-000978,-1.010770517397425
ACH-000984,-0.3770860700454349
ACH-000986,-0.5709549165775996
ACH-000988,-1.5066398094523998
ACH-000993,-0.6718910611392845
ACH-000994,-0.3968896159593335
ACH-000996,-0.5105649695598151
ACH-001001,-0.3550024608733749
ACH-001020,-0.993366015536177
ACH-001028,-0.2128130146852992
ACH-001031,-0.1296215660662138
ACH-001038,-0.3101244582430423
ACH-001048,-0.44306814818727147
ACH-001050,-0.802831193724987
ACH-001053,-0.5656473348896054
ACH-001054,-0.2543185665321358
ACH-001061,-0.2166569929307376
ACH-001067,-0.2190797759443929
ACH-001075,-0.6087026762970879
ACH-001096,-0.3421513650832001
ACH-001111,-0.6439214543647067
ACH-001119,-0.5511517372609819
ACH-001128,-0.37375159019269455
ACH-001134,-0.4596625784775054
ACH-001151,-0.19958812585815824
ACH-001163,-0.6300923869907357
ACH-001164,-0.4005937521284493
ACH-001183,-0.11843384663111647
ACH-001192,-0.2025561230339262
ACH-001193,-0.2118639741102503
ACH-001196,-0.4085605653767164
ACH-001197,-0.13521371034862065
ACH-001205,-0.1534935658005859
ACH-001211,-0.28426222984343896
ACH-001212,-0.02513282888293293
ACH-001228,-0.23288716295230505
ACH-001232,-0.7285256502001223
ACH-001239,-0.6612072884712187
ACH-001270,-0.4472210032871223
ACH-001274,-0.2343407136374252
ACH-001275,-0.1482368448760795
ACH-001277,-0.312063551451035
ACH-001278,-0.10165671598305373
ACH-001280,-0.2602404745814605
ACH-001283,-0.1457894058352031
ACH-001289,-0.40579143465236406
ACH-001300,-0.2873555485026847
ACH-001301,-0.365390749913076
ACH-001302,-0.17924239007691056
ACH-001306,-0.2996449921909701
ACH-001318,-0.4932246052142209
ACH-001322,-0.3609054143342048
ACH-001328,-0.4341790076199591
ACH-001332,-0.1674078035212966
ACH-001336,-0.2308181289903569
ACH-001346,-0.23081645848905016
ACH-001353,-0.35402349662283666
ACH-001354,-0.5628406781290135
ACH-001367,-0.49908207094468
ACH-001368,-0.2376810441504788
ACH-001374,0.30886331287658303
ACH-001377,-0.20813687269473188
ACH-001380,-0.4348475554425468
ACH-001391,-0.7559257463745668
ACH-001408,-0.4603233395953808
ACH-001430,-0.20592222143240574
ACH-001431,-0.27241558787225223
ACH-001450,-1.3514294873027908
ACH-001496,-0.25972944236226353
ACH-001500,-0.24771374009447514
ACH-001523,-0.7239339590750684
ACH-001532,-0.5507423507945319
ACH-001550,-0.3003098017212477
ACH-001552,-0.4587842915571919
ACH-001554,-0.4452409420793552
ACH-001654,-0.2267010354612977
ACH-001735,-0.4603315948996458
ACH-001736,-0.26892237596783763
ACH-001737,-0.4886985733997678
ACH-001740,-0.43469298646839016
ACH-001745,-0.3637347007556384
ACH-001765,-0.4078132088724798
