,EPC2 (26122)
ACH-000872,-0.42793896680134813
ACH-000873,-0.28697099826523104
ACH-000876,-0.3102297989476023
ACH-000878,-0.4355841019746852
ACH-000880,-0.2200909812780196
ACH-000881,-0.4371102461108496
ACH-000882,-0.6114404215035589
ACH-000884,-0.14349102884523665
ACH-000885,-0.2317181555530737
ACH-000887,-0.4600917467279595
ACH-000889,-0.5800256383158868
ACH-000896,-0.4899474218971173
ACH-000898,-0.5442482821540577
ACH-000900,-0.3954947613030244
ACH-000901,-0.5588646126265474
ACH-000905,-0.6442435546286798
ACH-000906,-0.3036238173726654
ACH-000907,-0.6888230571023111
ACH-000910,-0.07121920969053698
ACH-000911,-0.5383990705504472
ACH-000912,-0.5850237741971067
ACH-000913,-0.6446693384326178
ACH-000915,-0.5094386188061777
ACH-000916,-0.2292274914957517
ACH-000917,-0.055816028692618036
ACH-000920,-0.4753514199227822
ACH-000921,-0.30629810687428666
ACH-000924,-0.4329733401798689
ACH-000926,-0.4418227968478669
ACH-000928,-0.29980314095198635
ACH-000929,-0.11402738081510153
ACH-000932,-0.2540469924486425
ACH-000935,-0.047091868586000236
ACH-000936,-0.37765279072684255
ACH-000937,-0.8508215916922915
ACH-000938,-0.473101476528714
ACH-000939,0.16891485757153105
ACH-000941,-0.476230012614228
ACH-000943,-0.19200799952954706
ACH-000946,-0.3009056556687542
ACH-000947,-0.10451572255901433
ACH-000948,-0.15919874175529886
ACH-000950,-0.36917837729906616
ACH-000953,-0.16533660491893626
ACH-000954,-0.5730866520873912
ACH-000957,-0.224689617168327
ACH-000958,-0.489611411674533
ACH-000960,-0.6724681580457267
ACH-000963,-0.5512423186112931
ACH-000968,-0.4594131926120952
ACH-000969,-0.5355164697905241
ACH-000972,-0.24865467460447305
ACH-000973,-0.3477617067460838
ACH-000974,-0.3487028400215437
ACH-000978,-0.540501603089943
ACH-000984,-0.12513143632352042
ACH-000986,-0.5699748831245673
ACH-000988,0.04931675248527872
ACH-000993,-0.2325271184228888
ACH-000994,-0.31573716550858283
ACH-000996,-0.43365955101416587
ACH-001001,-0.3884919150076921
ACH-001020,-0.2360931334768661
ACH-001028,-0.5379819035384703
ACH-001031,-0.3631297426855979
ACH-001038,-0.2309645606343983
ACH-001048,-0.4366616306609478
ACH-001050,-0.04325996565024343
ACH-001053,-0.7510977600743269
ACH-001054,-0.5148348879307469
ACH-001061,-0.3119852482129355
ACH-001067,-0.9347032379195328
ACH-001075,-0.43675493361069656
ACH-001096,-0.4539997926479759
ACH-001111,-0.2833494707823779
ACH-001119,-0.3581731745568297
ACH-001128,0.28692478785020553
ACH-001134,-0.3463673077458142
ACH-001151,-0.4028950261471053
ACH-001163,-0.3555517489549064
ACH-001164,-0.07920513098694422
ACH-001183,-0.4126410783848696
ACH-001192,-0.9439012060067791
ACH-001193,-1.0211877541955716
ACH-001196,-0.41370833226457104
ACH-001197,-0.490629531579354
ACH-001205,-0.3153456066740512
ACH-001211,-0.5441303032992062
ACH-001212,-0.6483517096472246
ACH-001228,-0.4047420001450142
ACH-001232,-0.488891223420421
ACH-001239,-0.2794079567301787
ACH-001270,-0.5161068554573908
ACH-001274,-0.5086626024208202
ACH-001275,0.25466197018381154
ACH-001277,-0.274674264590728
ACH-001278,-0.5105549587598848
ACH-001280,-0.5409539004328662
ACH-001283,-0.6348585340199269
ACH-001289,-0.3760122306052311
ACH-001300,-0.7902875227192361
ACH-001301,-0.2299400089307411
ACH-001302,-0.8158345932924295
ACH-001306,-0.6703319448121645
ACH-001318,-0.4285847786760013
ACH-001322,-0.773657829409904
ACH-001328,-0.4754401841027833
ACH-001332,-0.5167485143136789
ACH-001336,-0.633471346015324
ACH-001346,-0.29496229468575696
ACH-001353,-0.4385560229307233
ACH-001354,-0.21246776237747309
ACH-001367,-0.7477560960763404
ACH-001368,-0.4377457506957441
ACH-001374,-0.4947173681656008
ACH-001377,-0.3104428668881487
ACH-001380,-0.4850312170854668
ACH-001391,-0.2926466145756713
ACH-001408,-0.4700224177771224
ACH-001430,-0.530409526277869
ACH-001431,-0.4709229387241339
ACH-001450,-0.18113972857606814
ACH-001496,-0.3526216033285753
ACH-001500,0.24959022938634154
ACH-001523,-0.721237858921693
ACH-001532,-0.7153101110280604
ACH-001550,-0.44407631793986463
ACH-001552,-0.6509835941566692
ACH-001554,-0.36428967557686404
ACH-001654,-0.4468735384602015
ACH-001735,-0.22195432655572586
ACH-001736,-0.3224930328666101
ACH-001737,-0.04065867091873062
ACH-001740,-0.2918674302176301
ACH-001745,-0.2896801193552828
ACH-001765,-0.5344509638528381
