,MAFK (7975)
ACH-000770,-0.3159852235161257
ACH-000771,-0.3460763461155805
ACH-000773,-0.25554007677061513
ACH-000776,-0.5497374109476489
ACH-000777,-0.18772783952469246
ACH-000778,-0.1194191077952677
ACH-000781,-0.35463600331091605
ACH-000782,-0.3609352573808025
ACH-000783,-0.4712142770491031
ACH-000784,-0.1897735478207967
ACH-000785,-0.4034861727782269
ACH-000787,-0.4476555550400677
ACH-000788,-0.26320981003534843
ACH-000791,-0.20637148559256865
ACH-000792,-0.21169081526169914
ACH-000794,-0.15435988463467792
ACH-000796,-0.10920803775841437
ACH-000798,-0.28413185647238537
ACH-000799,-0.3803123398561392
ACH-000800,-0.2353327055907171
ACH-000802,-0.32088740115011577
ACH-000804,-0.3405157284144538
ACH-000805,-0.3094399067712363
ACH-000809,-0.4395933680042768
ACH-000810,-0.2227705931256344
ACH-000811,-0.21825655655824264
ACH-000817,-0.18896779117464446
ACH-000819,-0.19735507307719366
ACH-000820,0.1811194492390132
ACH-000821,0.09741205281232763
ACH-000822,-0.12444175255928545
ACH-000823,-0.25014874428219697
ACH-000824,-0.34616235730438405
ACH-000827,-0.18281976439399444
ACH-000829,-0.08930388299012076
ACH-000831,-0.01783643862658666
ACH-000832,-0.2987189194508795
ACH-000833,-0.2210355695646792
ACH-000834,-0.3710783094044501
ACH-000835,-0.046498856629113336
ACH-000836,-0.19648556503537784
ACH-000837,-0.1649939215939643
ACH-000838,0.14095838398811114
ACH-000839,-0.17179366217032996
ACH-000840,-0.2660552912062064
ACH-000841,-0.21430028232471024
ACH-000843,-0.06581596633112244
ACH-000846,-0.34438865238007904
ACH-000847,-0.258066003678731
ACH-000848,-0.033653108694148934
ACH-000849,-0.24550990338679435
ACH-000851,-0.1073337768697251
ACH-000855,-0.14641372130755953
ACH-000856,-0.05098857504380479
ACH-000858,-0.266641472440803
ACH-000859,-0.10546952862267846
ACH-000861,-0.23006494423074925
ACH-000862,-0.03349701640467636
ACH-000865,-0.34067603541344177
ACH-000866,-0.19809154884909735
ACH-000867,-0.18080557363579064
ACH-000869,-0.34047995635430284
ACH-000872,-0.2941118667887264
ACH-000873,0.01820025762393069
ACH-000876,-0.1308942659551709
ACH-000878,-0.30289812674302313
ACH-000880,-0.4522293405223177
ACH-000881,-0.07093575821403122
ACH-000882,-0.22609904098324995
ACH-000884,-0.1063944267047434
ACH-000885,-0.20553175534136814
ACH-000887,-0.09564978471312408
ACH-000889,-0.09993211690222786
ACH-000896,-0.13297877883205908
ACH-000898,-0.2913490557714488
ACH-000900,-0.4027028580417468
ACH-000901,-0.19968549773501784
ACH-000905,-0.11703882909081692
ACH-000906,-0.04785017078551836
ACH-000907,-0.33526257298780565
ACH-000910,-0.29683212005429466
ACH-000911,-0.18814152949481028
ACH-000912,-0.03349100221491315
ACH-000913,-0.24336592323145095
ACH-000915,-0.15156306612365147
ACH-000916,-0.6680435177596697
ACH-000917,-0.3903984044440244
ACH-000920,0.20317730743924275
ACH-000921,-0.3796263547978652
ACH-000924,-0.3742258362078601
ACH-000926,-0.33278991802838204
ACH-000928,-0.3809607109201393
ACH-000929,-0.31136226828937635
ACH-000932,-0.18767159063812613
ACH-000935,-0.3922699713133922
ACH-000936,-0.222725088699953
ACH-000937,-0.2616304861632653
ACH-000938,-0.13486525388418313
ACH-000939,0.02321609840195175
ACH-000941,-0.005646319211664282
ACH-000943,-0.046908906199361486
ACH-000946,-0.15321790152611434
ACH-000947,-0.13241715736318074
ACH-000948,-0.3992637528947966
ACH-000950,-0.5168195392237271
ACH-000953,-0.2630403987731745
ACH-000954,-0.3562803811709678
ACH-000957,-0.08750349102693171
ACH-000958,-0.23613761148883256
ACH-000960,0.014584608714974447
ACH-000963,-0.26747904555707064
ACH-000968,-0.018310432732071592
ACH-000969,0.10664159340241464
ACH-000972,-0.050761238926088366
ACH-000973,-0.16891471748416734
ACH-000974,-0.11472918901093393
ACH-000978,-0.20667358988923212
ACH-000984,-0.08098388548132571
ACH-000986,-0.4759237607992375
ACH-000988,-0.09935139867803286
ACH-000993,-0.23586747762420146
ACH-000994,-0.15485858191276214
ACH-000996,-0.11505648499314375
ACH-001001,-0.1077528868756348
ACH-001020,-0.029634590371027576
ACH-001028,-0.06699535496724524
ACH-001031,-0.037069872973430784
ACH-001038,-0.11760235512576322
ACH-001048,-0.25483889016143485
ACH-001050,-0.027688564950571797
ACH-001053,-0.4563949956678161
ACH-001054,-0.25261065951762324
ACH-001061,-0.1686070365420734
ACH-001067,-0.21065225903683504
ACH-001075,-0.3953565360693608
ACH-001096,-0.10836721509111848
ACH-001111,-0.07587467779580769
ACH-001119,-0.2679476273085193
ACH-001128,-0.285449171379308
ACH-001134,-0.22949711466551764
ACH-001151,-0.1595411588589075
ACH-001163,-0.3034205835168122
ACH-001164,0.024618503441155355
ACH-001183,-0.09814164013195664
ACH-001192,-0.1636732819576168
ACH-001193,-0.003746387422621853
ACH-001196,-0.08879178537136022
ACH-001197,-0.2198892534348564
ACH-001205,-0.3941550782302213
ACH-001211,-0.17745978897774548
ACH-001212,-0.33317947551425736
ACH-001228,-0.33065743314849644
ACH-001232,-0.2940897353807757
ACH-001239,-0.3662899310007224
ACH-001270,-0.12673295177782465
ACH-001274,-0.16398240033506306
ACH-001275,-0.4257131436874711
ACH-001277,-0.19366332719837206
ACH-001278,-0.09418489502909576
ACH-001280,-0.5552684372879567
ACH-001283,-0.14474302288438762
ACH-001289,-0.3034424234587638
ACH-001300,-0.22097698612121194
ACH-001301,-0.04838993254649709
ACH-001302,-0.5791897919050694
ACH-001306,-0.1783599795701323
ACH-001318,-0.2203542843676312
ACH-001322,-0.16331137445969368
ACH-001328,-0.18212286367700226
ACH-001332,-0.023033991855299574
ACH-001336,-0.254513515849182
ACH-001346,-0.14761657019900598
ACH-001353,-0.283615732586442
ACH-001354,0.04070770834556597
ACH-001367,-0.25318756462293496
ACH-001368,-0.1929470135854306
ACH-001374,-0.4018575321876409
ACH-001377,-0.29770128258375284
ACH-001380,-0.1976143914357052
ACH-001391,-0.02306504569487581
ACH-001408,-0.1416510843364559
ACH-001430,-0.4039119109016713
ACH-001431,-0.4274650148731299
ACH-001450,-0.027419917623863282
ACH-001496,-0.2368204643953787
ACH-001500,-0.24549080617893304
ACH-001523,-0.21690058931182848
ACH-001532,-0.2208797868356039
ACH-001550,-0.17711478358464128
ACH-001552,-0.2208322968237226
ACH-001554,-0.1666787205721059
ACH-001654,-0.27808377020797365
ACH-001735,-0.12854714064201175
ACH-001736,-0.3155765137873052
ACH-001737,0.16745601239053584
ACH-001740,-0.16921029858727454
ACH-001745,-0.1410939685272532
ACH-001765,-0.16596743124976282
