,H3F3B (3021)
ACH-000339,-0.32148816305129113
ACH-000341,-0.2046184632653086
ACH-000348,-0.2913313596826552
ACH-000350,-0.4407569600014154
ACH-000352,-0.4266970442956983
ACH-000356,-0.3416574393192656
ACH-000361,-0.44528862301914507
ACH-000362,-0.4603091631632321
ACH-000363,-0.3725846950113886
ACH-000364,-0.3889673673441309
ACH-000365,-0.4146726377609273
ACH-000366,-0.26717331462736343
ACH-000368,-0.5169861606050622
ACH-000374,-0.2593612568925256
ACH-000375,-0.3731691505875469
ACH-000376,-0.32540997247223546
ACH-000381,-0.32333982388546056
ACH-000383,-0.34880094762035035
ACH-000387,-0.371011877202266
ACH-000389,-0.34334291862427235
ACH-000390,-0.15252888776008858
ACH-000393,-0.4003882494726887
ACH-000395,-0.7262719277361478
ACH-000396,-0.2660633457580424
ACH-000397,-0.215449282247845
ACH-000401,-0.16059438781367588
ACH-000402,0.062020065136724124
ACH-000403,-0.4150142787126214
ACH-000404,-0.3631030597463129
ACH-000406,-0.22347793960532067
ACH-000407,-0.5675616619530618
ACH-000408,-0.2431659046475506
ACH-000410,-0.11475046972015818
ACH-000411,-0.3960330534989757
ACH-000414,-0.2905082803593817
ACH-000415,-0.41607651916038335
ACH-000416,-0.4592615813064412
ACH-000420,-0.4965024974830218
ACH-000421,-0.3153846061187235
ACH-000424,-0.5032777792735834
ACH-000425,-0.3521757986321763
ACH-000426,-0.11436066027777117
ACH-000427,-0.2781800007609768
ACH-000433,-0.4666177256110941
ACH-000435,-0.4528946295567554
ACH-000436,-0.4580784270543188
ACH-000444,-0.2508053455029454
ACH-000445,-0.6099276264517032
ACH-000448,-0.4650049236897568
ACH-000450,-0.40983614754547865
ACH-000452,-0.28774629787932177
ACH-000454,-0.15450237586353452
ACH-000458,-0.35474777098850113
ACH-000459,-0.25311757292377945
ACH-000460,-0.3594326648496432
ACH-000461,-0.4284484846977436
ACH-000463,-0.2458137759761168
ACH-000464,-0.4371605186845252
ACH-000466,-0.3902489164677291
ACH-000467,-0.24615081170460834
ACH-000468,-0.4220538220991126
ACH-000469,-0.07566451613128175
ACH-000470,-0.4987270395422288
ACH-000471,-0.42166258565781656
ACH-000472,-0.3733712889788549
ACH-000473,-0.3539130988916066
ACH-000475,-0.2740870658720547
ACH-000476,-0.4950904314754992
ACH-000477,-0.3951488960887121
ACH-000479,-0.2221432738953884
ACH-000480,-0.4154397411803525
ACH-000481,-0.2492536188223887
ACH-000483,-0.2150314665827468
ACH-000484,-0.19212986703058724
ACH-000485,-0.17360956980167255
ACH-000486,-0.26878705998273605
ACH-000487,-0.27793990289094045
ACH-000488,-0.31186101000010563
ACH-000490,-0.25933629945279074
ACH-000491,-0.3441257249194217
ACH-000495,-0.29708750910857235
ACH-000496,-0.2866746005696118
ACH-000499,0.06279448248528638
ACH-000500,-0.2930110190896873
ACH-000502,-0.3495198841792309
ACH-000503,-0.2938611562620706
ACH-000505,-0.4337378719493212
ACH-000507,-0.16877225954778804
ACH-000510,-0.364691420054108
ACH-000511,-0.358926335776053
ACH-000512,-0.00362361978521609
ACH-000516,-0.4130970854284896
ACH-000517,-0.40651558044410185
ACH-000518,-0.32262097706227105
ACH-000520,-0.5814659032300289
ACH-000521,-0.4022364311543157
ACH-000522,-0.23499021963896904
ACH-000524,-0.4443896812233535
ACH-000527,-0.4542989642369599
ACH-000528,-0.2458830306632933
ACH-000537,-0.489054132844219
ACH-000541,-0.08625182787510431
ACH-000542,-0.3036606242824997
ACH-000544,-0.4038493811643414
ACH-000545,-0.24915460764684
ACH-000547,-0.4646367573363102
ACH-000548,-0.3348512573281551
ACH-000549,-0.2621486898241701
ACH-000550,-0.34730103025912473
ACH-000552,-0.2749882105248252
ACH-000556,-0.2325824134260129
ACH-000557,-0.13800815533133715
ACH-000569,-0.2421757555275744
ACH-000570,-0.33891626780900225
ACH-000571,-0.2685369277203959
ACH-000573,-0.16148639845546786
ACH-000576,-0.028253934661656262
ACH-000579,-0.3209123610545263
ACH-000580,-0.2840465239507971
ACH-000584,-0.28209973634638313
ACH-000585,-0.3247852414870006
ACH-000588,-0.29220270016784183
ACH-000589,-0.2253030230642469
ACH-000591,-0.3160930399644987
ACH-000593,-0.3659246326811196
ACH-000600,-0.51837928185644
ACH-000601,-0.26953550011441074
ACH-000605,-0.3242590094964344
ACH-000606,-0.21710738666714074
ACH-000608,-0.2574438369593767
ACH-000614,-0.27112111854619914
ACH-000616,-0.5638128394866183
ACH-000618,-0.39748269504699857
ACH-000619,-0.34013946181362825
ACH-000620,-0.26510646671708826
ACH-000621,-0.2888620539061485
ACH-000622,-0.4447925830031293
ACH-000623,-0.4752468669681292
ACH-000624,-0.3902394420183042
ACH-000627,-0.3790154887109828
ACH-000630,-0.3291446638796365
ACH-000631,-0.3650634644369592
ACH-000632,-0.3315211916330882
ACH-000633,-0.3629110339612017
ACH-000637,-0.3791338091475567
ACH-000638,-0.4394164263334487
ACH-000646,-0.3165050657618149
ACH-000647,-0.4287965838684529
ACH-000648,-0.2332716119417628
ACH-000649,-0.328147374181644
ACH-000651,-0.2556989482254473
ACH-000652,-0.3659130947329165
ACH-000653,-0.31041944316869885
ACH-000657,-0.30314778191729835
ACH-000658,-0.268302212530312
ACH-000661,-0.3039874856924359
ACH-000662,-0.13900379460734585
ACH-000663,-0.5584390241819225
ACH-000665,-0.19891655775087289
ACH-000671,-0.3004243635210752
ACH-000672,-0.46448828308626
ACH-000673,-0.3692482633257447
ACH-000676,-0.3220228382658868
ACH-000677,-0.2652071012813753
ACH-000681,-0.28875377848133194
ACH-000683,-0.2255462774692325
ACH-000684,-0.224120344089322
ACH-000688,-0.481524953003342
ACH-000693,-0.1566481845939605
ACH-000694,-0.2743115363135903
ACH-000695,-0.10030017267753777
ACH-000696,-0.3740526296697733
ACH-000697,-0.3150421162561669
ACH-000699,-0.1913538058497299
ACH-000701,-0.2801116239657524
ACH-000706,-0.20390383803444184
ACH-000711,-0.32947452459504384
ACH-000713,-0.24182284242345264
ACH-000714,-0.4255087353316961
ACH-000718,-0.33472475265923224
ACH-000720,-0.2520790249262808
ACH-000721,-0.32046008869447423
ACH-000724,-0.19184002354357954
ACH-000725,-0.3695620881704403
ACH-000732,-0.4661071200827296
ACH-000734,-0.2139936277067558
ACH-000735,-0.16072405760555744
ACH-000736,-0.22467880698792725
ACH-000738,-0.24842124188258385
ACH-000746,-0.4137027674934306
ACH-000747,-0.2302417426599713
ACH-000748,-0.4560143898809757
ACH-000753,-0.27832982167395537
ACH-000756,-0.3632831333922245
ACH-000757,-0.32428959208467384
ACH-000758,-0.4845685323941198
ACH-000760,-0.2255561731605765
ACH-000762,-0.5039014876381221
ACH-000763,-0.1987364834447733
ACH-000764,-0.4404772760219692
ACH-000765,-0.3545440918054337
ACH-000766,-0.24182615827352455
ACH-000767,-0.3821713460109775
ACH-000768,-0.2136413216788942
ACH-000769,-0.4996002941421621
ACH-000770,-0.1937798692598318
ACH-000771,-0.1207462388471232
ACH-000773,-0.35163243235321684
ACH-000776,-0.2870996519437082
ACH-000777,-0.17092167511724654
ACH-000778,-0.22175810873070287
ACH-000781,-0.2090606829526244
ACH-000782,-0.6657438248127634
ACH-000783,-0.4240081357751748
ACH-000784,-0.21850077276633556
ACH-000785,-0.3136731495881774
ACH-000787,-0.2892692783752987
ACH-000788,-0.3687258520866456
ACH-000791,-0.4183538969887268
ACH-000792,-0.2593031008815114
ACH-000794,-0.4290741255211925
ACH-000796,-0.14981206455946475
ACH-000798,-0.33872867269588225
ACH-000799,-0.4526084927598516
ACH-000800,-0.5328288004670416
ACH-000802,-0.3015258101725739
ACH-000804,-0.26567764881265266
ACH-000805,-0.5158514834389561
ACH-000809,-0.4784404786495989
ACH-000810,-0.6353103742990975
ACH-000811,-0.2869693286428261
ACH-000817,-0.19745043252199074
ACH-000819,-0.376327699041557
ACH-000820,-0.15386182704241547
ACH-000821,-0.15536927254182606
ACH-000822,-0.21452386249897026
ACH-000823,-0.3106363363098069
ACH-000824,-0.30730629663084424
ACH-000827,-0.33347466438315915
ACH-000829,-0.3439879037979122
ACH-000831,-0.35166601565634964
ACH-000832,-0.1852853516151909
ACH-000833,-0.19458458212667745
ACH-000834,-0.3143228323610957
ACH-000835,-0.3163478935756224
ACH-000836,0.049892127355300964
ACH-000837,-0.30685868421024337
ACH-000838,-0.21843965858198866
ACH-000839,-0.3394457582039229
ACH-000840,-0.5928716940014543
ACH-000841,-0.24706963409012245
ACH-000843,-0.7234351568638155
ACH-000846,-0.14345285248526593
ACH-000847,-0.3657463080043538
ACH-000848,-0.2764014138021629
ACH-000849,-0.1558055645342025
ACH-000851,-0.3155824282708422
ACH-000855,-0.20476989389656955
ACH-000856,-0.4107414664351085
ACH-000858,-0.18746898571021814
ACH-000859,-0.38649843129627065
ACH-000861,-0.2608150154739608
ACH-000862,-0.1287861594187275
ACH-000865,-0.2800846558102097
ACH-000866,-0.28679459910113153
ACH-000867,-0.2277924436967061
ACH-000869,-0.2567405965842181
ACH-000872,-0.3217353015560367
ACH-000873,-0.4065542557491431
ACH-000876,-0.2329845145054459
ACH-000878,-0.22895896283754924
ACH-000880,-0.1352079470677774
ACH-000881,-0.6030850863186528
ACH-000882,-0.15720106770830652
ACH-000884,-0.2418070191027883
ACH-000885,-0.364761484789871
ACH-000887,-0.4137226929745879
ACH-000889,-0.26727194047080033
ACH-000896,-0.1940842648809856
ACH-000898,-0.21844094424142405
ACH-000900,-0.5224577120818586
ACH-000901,-0.5085573944857018
ACH-000905,-0.6137960676742287
ACH-000906,-0.283223362008568
ACH-000907,-0.6378195829186213
ACH-000910,-0.08233198164390251
ACH-000911,-0.30166926834202323
ACH-000912,-0.4211778945314417
ACH-000913,-0.4325826991604154
ACH-000915,-0.2464915314924073
ACH-000916,-0.08365911031077483
ACH-000917,-0.17223146440511208
ACH-000920,-0.402603648730432
ACH-000921,-0.5042567085355513
ACH-000924,-0.1675155399090211
ACH-000926,-0.1873069363815812
ACH-000928,-0.5532755507591529
ACH-000929,-0.3744466141038594
ACH-000932,-0.2514431206549625
ACH-000935,-0.36830530133345696
ACH-000936,-0.2016041269368476
ACH-000937,-0.34505864935734804
ACH-000938,-0.2620156969586764
ACH-000939,-0.07846168768584763
ACH-000941,-0.20427108443185715
ACH-000943,-0.22465343188511855
ACH-000946,-0.4482414124424011
ACH-000947,-0.3605217006588281
ACH-000948,-0.4397540318402183
ACH-000950,-0.19180387530491613
ACH-000953,-0.3245751895141895
ACH-000954,-0.3525921080643474
ACH-000957,-0.4355258284547096
ACH-000958,-0.2395920022074749
ACH-000960,-0.10633784335248714
ACH-000963,-0.3312493752883671
ACH-000968,-0.5280804094876325
ACH-000969,-0.4764559223030755
ACH-000972,-0.2860078091376849
ACH-000973,-0.2761686617342274
ACH-000974,-0.36264211035138705
ACH-000978,-0.2841591004451234
ACH-000984,-0.4925627429120323
ACH-000986,-0.2724911601880183
ACH-000988,-0.20459445832332368
ACH-000993,-0.3307033718688344
ACH-000994,-0.2507737849709564
ACH-000996,-0.6215028764983683
ACH-001001,-0.21234233315105985
ACH-001020,-0.08148413637724197
ACH-001028,-0.29933456966344785
ACH-001031,-0.3275206742182766
ACH-001038,-0.26036499212190445
ACH-001048,-0.3572603874403028
ACH-001050,-0.6906673164530079
ACH-001053,-0.3095365446766213
ACH-001054,-0.4287241564761244
ACH-001061,-0.11137299153424607
ACH-001067,-0.5539045456072396
ACH-001075,-0.11439484965985405
ACH-001096,-0.03504917095287418
ACH-001111,-0.3449074074411677
ACH-001119,-0.2855044794758177
ACH-001128,0.3236100959887637
ACH-001134,-0.3675048399821137
ACH-001151,-0.24709846427601675
ACH-001163,-0.3232368966359788
ACH-001164,-0.3795673559888477
ACH-001183,-0.36915971430067546
ACH-001192,-0.2631299221419677
ACH-001193,-0.19224582764240666
ACH-001196,-0.23446105192171754
ACH-001197,-0.6790310562107806
ACH-001205,-0.4084692394625046
ACH-001211,-0.18579541826816845
ACH-001212,-0.4506868579060663
ACH-001228,-0.2394496304074908
ACH-001232,-0.3088219013799873
ACH-001239,-0.3140858672631308
ACH-001270,-0.15081231018791316
ACH-001274,-0.3921252570902334
ACH-001275,-0.17948240086706466
ACH-001277,-0.051039739199264064
ACH-001278,-0.24516779707129666
ACH-001280,-0.1585160026419528
ACH-001283,-0.4949186538081934
ACH-001289,-0.40599158227996507
ACH-001300,-0.3198773590309354
ACH-001301,-0.3247895964353125
ACH-001302,-0.3329470206742531
ACH-001306,-0.16914660382063454
ACH-001318,-0.37722643917819904
ACH-001322,-0.10184618231135832
ACH-001328,-0.4234376848379007
ACH-001332,-0.32338973325219345
ACH-001336,-0.25588338316635845
ACH-001346,-0.1963037343313276
ACH-001353,-0.17643693381725012
ACH-001354,-0.3603252638456534
ACH-001367,-0.3510270929061635
ACH-001368,-0.31044570591759524
ACH-001374,-0.08538740412815585
ACH-001377,-0.3093875887044178
ACH-001380,-0.4274849599336126
ACH-001391,-0.3150711421225937
ACH-001408,-0.4637010895422821
ACH-001430,-0.282225982578646
ACH-001431,-0.6445824316172776
ACH-001450,-0.23424630582174535
ACH-001496,-0.09936477265650924
ACH-001500,-0.18967741754078346
ACH-001523,-0.2771491651545213
ACH-001532,-0.4083305837493837
ACH-001550,-0.16026659033504262
ACH-001552,-0.3825687055531373
ACH-001554,-0.33126277866670584
ACH-001654,-0.3842822232677803
ACH-001735,-0.29384049362866943
ACH-001736,-0.2898665418287721
ACH-001737,-0.8018943307771637
ACH-001740,-0.07055150161437451
ACH-001745,-0.27007987213371426
ACH-001765,-0.2349952981198192
