,SCGB1D1 (10648)
ACH-001054,-0.1926367292786984
ACH-001061,-0.31737167326112115
ACH-001067,-0.10646399912792184
ACH-001075,-0.4783310643311458
ACH-001096,-0.2546041378847413
ACH-001111,-0.2883575157781414
ACH-001119,-0.23650253027722906
ACH-001128,-0.10805536488104414
ACH-001134,-0.11626343575457307
ACH-001151,-0.14645151416820607
ACH-001163,-0.3138475953305411
ACH-001164,-0.1207332064128247
ACH-001183,-0.20784971664427054
ACH-001192,-0.2337779655259002
ACH-001193,-0.04017036655319109
ACH-001196,-0.2520574599330297
ACH-001197,0.02535732505926319
ACH-001205,-0.32220635193560154
ACH-001211,-0.4320972458186846
ACH-001212,-0.1385355802530201
ACH-001228,-0.23338248649579604
ACH-001232,-0.2216295355554833
ACH-001239,-0.15604208564618424
ACH-001270,-0.4235190354806875
ACH-001274,-0.3572016421023282
ACH-001275,-0.12318550426363326
ACH-001277,-0.3302062151318715
ACH-001278,-0.2285153449869025
ACH-001280,-0.21435283273426567
ACH-001283,-0.2649293228419897
ACH-001289,-0.20661316044625588
ACH-001300,-0.3075817596779631
ACH-001301,-0.21702326458920396
ACH-001302,-0.2779172529844436
ACH-001306,-0.4755449715133474
ACH-001318,-0.26853652312988163
ACH-001322,-0.17840919251110773
ACH-001328,-0.3194898188052804
ACH-001332,-0.1117141666345288
ACH-001336,-0.3478059867988822
ACH-001346,-0.3886636132723211
ACH-001353,-0.27075409174229564
ACH-001354,-0.2918676763935412
ACH-001367,-0.15746614386898727
ACH-001368,-0.2242238257543918
ACH-001374,-0.1959025678834478
ACH-001377,-0.25378118142128725
ACH-001380,-0.23470832115081885
ACH-001391,-0.23478896450231185
ACH-001408,-0.4048679125079364
ACH-001430,-0.3079645391175047
ACH-001431,-0.30680480032341073
ACH-001450,-0.2279336770755111
ACH-001496,-0.2580322884463068
ACH-001500,-0.2056494970577981
ACH-001523,-0.205731688162404
ACH-001532,-0.22838668488020314
ACH-001550,-0.2836249628465403
ACH-001552,-0.18823971449226773
ACH-001554,-0.20824505344348235
ACH-001654,-0.3046356077382587
ACH-001735,-0.28895696235891183
ACH-001736,-0.19434749799997075
ACH-001737,-0.1644680574802452
ACH-001740,-0.0881503503830029
ACH-001745,-0.05801793521196176
ACH-001765,-0.22372172576988056
