,SEMA6B (10501)
ACH-000150,-0.3053908911318916
ACH-000152,-0.23734813193716786
ACH-000153,-0.3246141884377487
ACH-000159,-0.2687982530626754
ACH-000160,-0.13306430921723933
ACH-000163,-0.18923123467688185
ACH-000167,-0.31992497077711035
ACH-000168,-0.3317680649118324
ACH-000169,-0.1746936902677428
ACH-000178,-0.12370457403627565
ACH-000183,-0.5129752509964871
ACH-000188,-0.4088933269459872
ACH-000189,-0.18910443956436432
ACH-000190,-0.2432396735464891
ACH-000198,-0.2793881219487445
ACH-000203,-0.23989442059202426
ACH-000204,-0.28557270824010217
ACH-000206,-0.06988976425494307
ACH-000207,-0.2568670284924425
ACH-000208,-0.2794904727787492
ACH-000210,-0.11286036414399712
ACH-000211,-0.2267742295959371
ACH-000215,-0.2194874269778729
ACH-000221,-0.33996139858338137
ACH-000222,-0.2376979956066588
ACH-000223,-0.15203135910058446
ACH-000226,-0.2374548586727188
ACH-000227,-0.051375064007872936
ACH-000228,-0.11741894375221305
ACH-000231,-0.1852015769981236
ACH-000232,-0.20100300867160695
ACH-000233,-0.3042211765850735
ACH-000234,-0.2469201348444471
ACH-000235,-0.26586882291364244
ACH-000237,-0.2849057833584576
ACH-000238,-0.2189228609085784
ACH-000242,-0.46710802321669603
ACH-000243,-0.3026609341871091
ACH-000244,-0.4360489331210221
ACH-000246,-0.2903496162727064
ACH-000248,-0.4072756678774741
ACH-000250,-0.21502927726458454
ACH-000251,-0.09456843102983084
ACH-000252,-0.26713962546482123
ACH-000253,-0.2537493521085115
ACH-000255,-0.1479128643237469
ACH-000256,-0.1062863762834912
ACH-000257,-0.19663989037013246
ACH-000258,-0.14982619113209264
ACH-000259,-0.2267528006235505
ACH-000260,-0.4013598917139441
ACH-000261,-0.22818186032787105
ACH-000262,-0.1481763185224233
ACH-000263,-0.2929781770477505
ACH-000264,-0.14268916154390826
ACH-000265,-0.16218457354224086
ACH-000266,-0.24988670917373526
ACH-000272,-0.2786602961398452
ACH-000274,-0.2924583493584902
ACH-000277,-0.20789605139861364
ACH-000278,-0.1929644197901213
ACH-000279,-0.23818416542094026
ACH-000280,-0.3282951286509568
ACH-000281,-0.3034013711043481
ACH-000288,-0.10645781339740416
ACH-000291,-0.3165126033626625
ACH-000293,-0.2391187713140503
ACH-000294,-0.368885640337424
ACH-000295,-0.20701282555371792
ACH-000296,-0.27297467809943426
ACH-000302,-0.37575657159200426
ACH-000304,-0.3308623207849863
ACH-000307,-0.22402055834689735
ACH-000308,-0.23586297856013086
ACH-000310,-0.23235718524202065
ACH-000311,-0.28856649314890315
ACH-000312,-0.325968135260166
ACH-000315,-0.15562215430196538
ACH-000316,-0.15018502528283534
ACH-000317,-0.08542789747452703
ACH-000318,-0.22002028978490404
ACH-000319,-0.2549553295097198
ACH-000320,-0.33865685677690505
ACH-000322,-0.16425368939039225
ACH-000323,-0.2886461545018808
ACH-000324,-0.20061832720527925
ACH-000329,-0.10255980715263444
ACH-000330,-0.2111155374991044
ACH-000331,-0.1503139194150674
ACH-000332,-0.18038813256965933
ACH-000334,-0.2523114649482328
ACH-000335,-0.11986162678493892
ACH-000336,-0.2243797733569932
ACH-000337,-0.5117770248964874
ACH-000338,-0.1269904342484275
ACH-000339,-0.2152452884952976
ACH-000341,-0.5014768887589847
ACH-000348,-0.2223771960217029
ACH-000350,-0.22915195174203695
ACH-000352,-0.2731553715070226
ACH-000356,-0.19858033004913295
ACH-000361,-0.3273945577424355
ACH-000362,-0.35398857662306243
ACH-000363,-0.2340000391460579
ACH-000364,-0.38054209164063396
ACH-000365,-0.4487859641608331
ACH-000366,-0.4839121689466088
ACH-000368,-0.3239168554648354
ACH-000374,-0.1229544631279702
ACH-000375,-0.1512351440368916
ACH-000376,-0.18180737331597205
ACH-000381,-0.09020458719209833
ACH-000383,-0.2412957379196672
ACH-000387,-0.12018005577007675
ACH-000389,-0.3000042212304708
ACH-000390,-0.2630430830253648
ACH-000393,-0.3414973461465243
ACH-000395,-0.03134021630871492
ACH-000396,-0.4071875017698106
ACH-000397,-0.2181938742641113
ACH-000401,-0.3969844873454453
ACH-000402,-0.19700645083169074
ACH-000403,-0.30277370199155423
ACH-000404,0.11148276456593416
ACH-000406,-0.2561115071793046
ACH-000407,-0.2197237783786192
ACH-000408,-0.3900226836085444
ACH-000410,-0.2266882786778775
ACH-000411,-0.2807459370082763
ACH-000414,-0.203121515625582
ACH-000415,-0.2389170076565354
ACH-000416,-0.3257932271966538
ACH-000420,-0.2563752479303218
ACH-000421,-0.2440662831088451
ACH-000424,-0.4221232859052637
ACH-000425,-0.28797597107568185
ACH-000426,-0.2817966749878463
ACH-000427,-0.311869815722424
ACH-000433,-0.4490649690367302
ACH-000435,-0.3018418528367819
ACH-000436,-0.277132896744425
ACH-000444,-0.18032791651756874
ACH-000445,-0.3939488433539976
ACH-000448,-0.3150306466345249
ACH-000450,-0.02921333742754508
ACH-000452,-0.2840260683241824
ACH-000454,-0.24166932458227156
ACH-000458,-0.35709402737947266
ACH-000459,-0.3004039190890216
ACH-000460,-0.2297932340637931
ACH-000461,-0.4082352299756236
ACH-000463,-0.19701159749422345
ACH-000464,-0.4165158485068916
ACH-000466,-0.2574521501944461
ACH-000467,-0.2468528932768751
ACH-000468,-0.3690769795945377
ACH-000469,-0.2090135568492053
ACH-000470,-0.1485818539766338
ACH-000471,-0.24231873880848065
ACH-000472,-0.2671789946067815
ACH-000473,-0.2596763360884323
ACH-000475,-0.3386447235323725
ACH-000476,-0.2188978557061156
ACH-000477,-0.2193279004369484
ACH-000479,-0.15049433159208936
ACH-000480,-0.20823601316077814
ACH-000481,-0.1994201794247904
ACH-000483,-0.3085811277110797
ACH-000484,-0.3640379290640514
ACH-000485,-0.2238607079955587
ACH-000486,-0.15420630413500866
ACH-000487,-0.40845284365703455
ACH-000488,-0.29179786462951524
ACH-000490,-0.2673848505081363
ACH-000491,-0.13863815370999788
ACH-000495,-0.17004888664313694
ACH-000496,-0.29719407502245865
ACH-000499,-0.25028784173874097
ACH-000500,0.13407316786404475
ACH-000502,-0.18071292673342548
ACH-000503,-0.1274202915430082
ACH-000505,-0.2806907706024359
ACH-000507,-0.2973654936553847
ACH-000510,-0.2314039078981772
ACH-000511,-0.1806802578605931
ACH-000512,-0.21742137995900532
ACH-000516,-0.27779858902240384
ACH-000517,-0.19736043909086914
ACH-000518,-0.12927960038954606
ACH-000520,-0.29859582604210755
ACH-000521,-0.1255784463928161
ACH-000522,-0.25863215549479746
ACH-000524,-0.19951339831500425
ACH-000527,-0.18519727876405495
ACH-000528,-0.27686107279351263
ACH-000537,-0.29651109956363386
ACH-000541,-0.11192086260007156
ACH-000542,-0.1970321585887899
ACH-000544,-0.2391128775531521
ACH-000545,-0.3981910385461741
ACH-000547,-0.4390800765142369
ACH-000548,-0.19922555698014294
ACH-000549,-0.276068813859268
ACH-000550,-0.2727167241057868
ACH-000552,-0.2382028155228729
ACH-000556,-0.23256091341607166
ACH-000557,-0.2409121363745736
ACH-000569,-0.3561653813159594
ACH-000570,-0.2127642794161609
ACH-000571,-0.2070241285808225
ACH-000573,-0.17749540648640866
ACH-000576,-0.32468073400440706
ACH-000579,0.016991107116168476
ACH-000580,-0.03506802361111839
ACH-000584,-0.3119089228493958
ACH-000585,-0.388021252865016
ACH-000588,-0.1979647262442725
ACH-000589,-0.21300661838181453
ACH-000591,-0.25754925868515555
ACH-000593,-0.12647456482716987
ACH-000600,-0.2810592266075504
ACH-000601,-0.3031804317678597
ACH-000605,-0.1967828105964057
ACH-000606,-0.3111620916802669
ACH-000608,-0.3019538668862887
ACH-000614,-0.14805402036741006
ACH-000616,-0.11081361772451384
ACH-000618,-0.21672870481747394
ACH-000619,-0.19090074856849246
ACH-000620,-0.28682776944633664
ACH-000621,-0.31311077035350465
ACH-000622,-0.3666047720273938
ACH-000623,-0.2818914516224029
ACH-000624,-0.17691792978968773
ACH-000627,-0.3784761367095832
ACH-000630,-0.2083226300835632
ACH-000631,0.024043665297451236
ACH-000632,-0.25957497734863444
ACH-000633,-0.3680234933010368
ACH-000637,-0.3708217356724729
ACH-000638,-0.3485619153308536
ACH-000646,-0.3584505976262931
ACH-000647,-0.17588299078568026
ACH-000648,-0.2576048725838659
ACH-000649,-0.2490570355464341
ACH-000651,-0.20822179224327586
ACH-000652,-0.3082742620864645
ACH-000653,-0.27867231869957115
ACH-000657,-0.3464354836763695
ACH-000658,-0.32211591722191835
ACH-000661,-0.1877273355781237
ACH-000662,-0.16635174808086767
ACH-000663,-0.2244449418295468
ACH-000665,-0.5004604456098958
ACH-000671,-0.2916540497407861
ACH-000672,-0.2327861075607991
ACH-000673,-0.2303467761599224
ACH-000676,-0.2498966011729004
ACH-000677,-0.3047309392736957
ACH-000681,-0.3453446898982213
ACH-000683,-0.37742479945527135
ACH-000684,-0.30931042503996115
ACH-000688,-0.29127960558052685
ACH-000693,-0.2784248449061744
ACH-000694,-0.1476571723891757
ACH-000695,0.024087792017674668
ACH-000696,-0.11268394464034892
ACH-000697,-0.16658955914939644
ACH-000699,-0.23597943388758996
ACH-000701,-0.2269696914297759
ACH-000706,-0.29950915680612616
ACH-000711,-0.20751443326792304
ACH-000713,-0.3775634459444165
ACH-000714,-0.4434303324423499
ACH-000718,-0.13022088745990346
ACH-000720,-0.20613267306960667
ACH-000721,-0.27189792170243937
ACH-000724,-0.2254459134664097
ACH-000725,-0.4638348425638338
ACH-000732,-0.3374101011619148
ACH-000734,-0.4283803667710799
ACH-000735,-0.3425101495224621
ACH-000736,-0.09859075071765322
ACH-000738,-0.2412189236150551
ACH-000746,-0.2278574289194577
ACH-000747,-0.26612850784774394
ACH-000748,-0.37145257846399615
ACH-000753,-0.2288988468134725
ACH-000756,-0.2873367719107339
ACH-000757,-0.34132260464154063
ACH-000758,-0.278747005545823
ACH-000760,-0.1739315687484818
ACH-000762,-0.3473315716433637
ACH-000763,-0.17519493227145136
ACH-000764,-0.3048182981099613
ACH-000765,-0.22408734761329915
ACH-000766,-0.11921062027433788
ACH-000767,-0.2209932143637584
ACH-000768,-0.26368854422153204
ACH-000769,-0.16209506682775449
ACH-000770,-0.2155003197381344
ACH-000771,-0.10519973183660797
ACH-000773,-0.10177463997399863
ACH-000776,-0.30297357554678056
ACH-000777,-0.2573321979628131
ACH-000778,-0.3905870963463351
ACH-000781,-0.2651509791363514
ACH-000782,-0.2218078726676709
ACH-000783,-0.3842474645084836
ACH-000784,-0.19522803621901436
ACH-000785,-0.3016867348599457
ACH-000787,-0.25704827878332004
ACH-000788,-0.4281018941042125
ACH-000791,-0.1801854103207512
ACH-000792,-0.3229832832168114
ACH-000794,-0.34240845180932256
ACH-000796,-0.16136454332810146
ACH-000798,-0.09692545405305296
ACH-000799,-0.2761743829903727
ACH-000800,-0.3983820305933211
ACH-000802,-0.2254546104681693
ACH-000804,-0.17696388730038246
ACH-000805,-0.3561537218915293
ACH-000809,-0.2399483330942017
ACH-000810,-0.17552265350757632
ACH-000811,-0.2881089859356213
ACH-000817,0.00896245776416142
ACH-000819,-0.4844083805074612
ACH-000820,-0.3205844906101313
ACH-000821,-0.3033223771645168
ACH-000822,-0.18989284575252746
ACH-000823,-0.26682181976247205
ACH-000824,-0.2607886474595367
ACH-000827,-0.3981864854858975
ACH-000829,-0.2277566555215795
ACH-000831,-0.3202613601044029
ACH-000832,-0.2785786640859973
ACH-000833,-0.2021950371189683
ACH-000834,-0.17228309179506726
ACH-000835,-0.16291905372914992
ACH-000836,-0.2829830939387229
ACH-000837,-0.3020760553606751
ACH-000838,-0.26087698832529266
ACH-000839,-0.2313416479711185
ACH-000840,-0.22591771430554056
ACH-000841,-0.1940727225605373
ACH-000843,-0.18648202418460588
ACH-000846,-0.10392067561769963
ACH-000847,-0.2381210371012236
ACH-000848,-0.3616503747703616
ACH-000849,-0.34839733576285825
ACH-000851,-0.23502938194710896
ACH-000855,-0.11627267594369205
ACH-000856,-0.2266633675833217
ACH-000858,-0.1993066236370506
ACH-000859,-0.32083516101788123
ACH-000861,-0.2934597170657112
ACH-000862,-0.19446861455495776
ACH-000865,-0.3602287692636456
ACH-000866,-0.18951188963981705
ACH-000867,-0.19094801362859865
ACH-000869,-0.23566108161284216
ACH-000872,-0.3464046319125717
ACH-000873,-0.4543425608322109
ACH-000876,-0.21870256353961234
ACH-000878,-0.11412846025441375
ACH-000880,-0.105958100269352
ACH-000881,-0.2306554451639553
ACH-000882,-0.2796342833184152
ACH-000884,-0.21218244185842167
ACH-000885,-0.2451396442922709
ACH-000887,-0.2680990581151487
ACH-000889,-0.2809505012419931
ACH-000896,-0.33431604261334497
ACH-000898,-0.18257626863787108
ACH-000900,-0.2717799304533733
ACH-000901,-0.331101331315704
ACH-000905,-0.31469911371026954
ACH-000906,-0.2140466139155982
ACH-000907,-0.17090680260849733
ACH-000910,-0.2504226011026199
ACH-000911,-0.1704861273207062
ACH-000912,-0.3267101465207798
ACH-000913,-0.2220615263309352
ACH-000915,-0.12920644757350624
ACH-000916,-0.3904734699352335
ACH-000917,-0.2445574949196165
ACH-000920,-0.5066192195970645
ACH-000921,-0.2135519824810192
ACH-000924,-0.19474082549054555
ACH-000926,-0.2107763482104528
ACH-000928,-0.1402403839450598
ACH-000929,-0.3839313701162597
ACH-000932,-0.2937266791396333
ACH-000935,-0.21136880559835192
ACH-000936,-0.2141806695170376
ACH-000937,-0.34018331504830096
ACH-000938,-0.17912181396078694
ACH-000939,-0.406375683791442
ACH-000941,-0.44352251364399226
ACH-000943,-0.2378638190684909
ACH-000946,-0.2390826651243805
ACH-000947,-0.3213647355921435
ACH-000948,-0.2421794917983465
ACH-000950,-0.2458921635866471
ACH-000953,-0.2868574414279837
ACH-000954,-0.4138221922778478
ACH-000957,-0.12968487246537674
ACH-000958,-0.13023893140942788
ACH-000960,-0.09729114982742658
ACH-000963,-0.15690418007904464
ACH-000968,-0.2034551983921825
ACH-000969,-0.3275510733315989
ACH-000972,-0.20042222335823934
ACH-000973,-0.2916259280973039
ACH-000974,-0.2706918187135749
ACH-000978,-0.23784642149925894
ACH-000984,-0.3571514247198217
ACH-000986,-0.2471935829971643
ACH-000988,-0.22711787657203544
ACH-000993,-0.3023775246056059
ACH-000994,-0.23865611087210864
ACH-000996,-0.16672508682989712
ACH-001001,-0.21215396033556816
ACH-001020,-0.21942023356175336
ACH-001028,-0.2610849834269113
ACH-001031,-0.3041854831351225
ACH-001038,-0.24971700622803356
ACH-001048,-0.2424718989639695
ACH-001050,-0.3460089463609253
ACH-001053,-0.4016447240230277
ACH-001054,-0.14209893426252704
ACH-001061,-0.23975609436988704
ACH-001067,-0.36271861848425374
ACH-001075,-0.2573663598491705
ACH-001096,-0.23212463928543084
ACH-001111,-0.18747051446221147
ACH-001119,-0.1521406111288632
ACH-001128,-0.2924325772332626
ACH-001134,-0.22867637883483855
ACH-001151,-0.23525496496656906
ACH-001163,-0.2337940446949201
ACH-001164,-0.2932201589650075
ACH-001183,-0.17952735593662464
ACH-001192,-0.2088262588370362
ACH-001193,-0.39495701483817697
ACH-001196,-0.20266428589203456
ACH-001197,-0.1393006676155708
ACH-001205,-0.2321977091154233
ACH-001211,-0.22661795458887116
ACH-001212,-0.3467247971593393
ACH-001228,-0.2175076477040665
ACH-001232,-0.1929081967255013
ACH-001239,-0.14996525773856928
ACH-001270,-0.2329389176839813
ACH-001274,-0.28179790839814023
ACH-001275,-0.2251253110827573
ACH-001277,-0.1673568327971391
ACH-001278,-0.2621281053537497
ACH-001280,-0.2529190695873917
ACH-001283,-0.19015419053636795
ACH-001289,-0.4309550422616141
ACH-001300,-0.27683550048538536
ACH-001301,-0.2231088351689112
ACH-001302,-0.5059327376927834
ACH-001306,-0.2064145243760808
ACH-001318,-0.3012967466066777
ACH-001322,-0.31195207069857417
ACH-001328,-0.3043523957875086
ACH-001332,-0.17395503538683718
ACH-001336,-0.22567429656502064
ACH-001346,-0.22449242285591092
ACH-001353,-0.21450448867409666
ACH-001354,-0.027989560447827237
ACH-001367,-0.4306255157657353
ACH-001368,-0.22871664022246746
ACH-001374,-0.3764060052543674
ACH-001377,-0.29906123972287024
ACH-001380,-0.21967159087338767
ACH-001391,-0.20967869029851224
ACH-001408,-0.1899811978225422
ACH-001430,-0.07799997805730657
ACH-001431,-0.5044079418706701
ACH-001450,-0.3888487390221269
ACH-001496,-0.2033439373619336
ACH-001500,-0.07420064990116475
ACH-001523,-0.1941931951464371
ACH-001532,-0.2975603222936153
ACH-001550,-0.21040620008926944
ACH-001552,-0.3253595163811118
ACH-001554,-0.2460376613252085
ACH-001654,-0.21563644495053888
ACH-001735,-0.4238148068308911
ACH-001736,-0.21709147139253326
ACH-001737,-0.105819533739654
ACH-001740,-0.35423681978604343
ACH-001745,-0.3930579527715816
ACH-001765,-0.24204079312259316
