,BMF (90427)
ACH-000395,-0.11549514389471947
ACH-000396,-0.11751121690297432
ACH-000397,-0.15729396998307998
ACH-000401,-0.12434462482006055
ACH-000402,-0.12253932201018752
ACH-000403,-0.34620054163967395
ACH-000404,0.05643341471419951
ACH-000406,-0.09804253584396308
ACH-000407,-0.2710720729010381
ACH-000408,-0.17479182945184238
ACH-000410,-0.10156821233875478
ACH-000411,0.13857725267515453
ACH-000414,-0.19798930550963065
ACH-000415,-0.07457884409567872
ACH-000416,-0.10512880199797776
ACH-000420,0.00367759808252366
ACH-000421,-0.0063080104417448865
ACH-000424,-0.10116528851422496
ACH-000425,-0.19850411218122768
ACH-000426,-0.3039514201409251
ACH-000427,-0.22419606282901086
ACH-000433,0.05174394644972263
ACH-000435,-0.1635287514768235
ACH-000436,0.059362046081602116
ACH-000444,-0.2265864927300624
ACH-000445,-0.098127438054091
ACH-000448,-0.16301602966700962
ACH-000450,-0.10755580003629013
ACH-000452,-0.04199067404841877
ACH-000454,-0.20401158785548631
ACH-000458,-0.16069035850361602
ACH-000459,-0.11813511160452544
ACH-000460,-0.22809905461378055
ACH-000461,-0.1687638893678424
ACH-000463,-0.14241640300048058
ACH-000464,-0.21586521381554946
ACH-000466,-0.024756175574953063
ACH-000467,-0.2367920265851705
ACH-000468,0.009603816674471584
ACH-000469,-0.2341168432930581
ACH-000470,-0.3349141556690781
ACH-000471,-0.008474093773951068
ACH-000472,-0.14573575557834087
ACH-000473,-0.09860842289966996
ACH-000475,-0.22782685072616615
ACH-000476,-0.04813300783191026
ACH-000477,-0.057217393827688486
ACH-000479,-0.08590094832579201
ACH-000480,-0.1382356253651936
ACH-000481,-0.30373267981517943
ACH-000483,-0.2925234489367389
ACH-000484,-0.1071193571310462
ACH-000485,-0.2694662329915286
ACH-000486,-0.22942521954086495
ACH-000487,-0.1305249966209353
ACH-000488,-0.04899110396755826
ACH-000490,-0.138339413728778
ACH-000491,-0.2772623252316289
ACH-000495,-0.1845533699158725
ACH-000496,-0.21696434552184704
ACH-000499,-0.22698097875438106
ACH-000500,-0.3807027746755073
ACH-000502,-0.036843367655058
ACH-000503,0.09276618104123632
ACH-000505,-0.1483186129029936
ACH-000507,-0.29430336163182
ACH-000510,-0.20892470859588336
ACH-000511,-0.22849680738697614
ACH-000512,-0.4307945347841699
ACH-000516,-0.15942325183786382
ACH-000517,-0.3569593465073802
ACH-000518,-0.12287622846821356
ACH-000520,-0.3198465546287864
ACH-000521,-0.10408919384584313
ACH-000522,-0.12957546678172452
ACH-000524,-0.1556512012002624
ACH-000527,-0.11641706616822785
ACH-000528,-0.09536883970866401
ACH-000537,-0.21120463218377508
ACH-000541,-0.2062690188170263
ACH-000542,-0.08974018405439417
ACH-000544,-0.19582236812008946
ACH-000545,-0.16047769315231575
ACH-000547,-0.3272172087080653
ACH-000548,-0.14137396923918724
ACH-000549,-0.06116712823650384
ACH-000550,-0.09650955045781104
ACH-000552,-0.20560503385828785
ACH-000556,-0.18377207253853606
ACH-000557,-0.1799477921796401
ACH-000569,-0.0798196615196081
ACH-000570,-0.1473424925948749
ACH-000571,-0.09366382336432612
ACH-000573,-0.19769903240263711
ACH-000576,-0.285100927617602
ACH-000579,0.059825043604641026
ACH-000580,-0.06965392454456604
ACH-000584,-0.14970688253099748
ACH-000585,-0.06041729871716616
ACH-000588,-0.13445501536861226
ACH-000589,-0.2279162032319802
ACH-000591,-0.0805256606178237
ACH-000593,-0.17112132289987214
ACH-000600,-0.1552144380326555
ACH-000601,-0.10563192080727847
ACH-000605,-0.3670398919871941
ACH-000606,-0.0751745743109813
ACH-000608,-0.19259628671290568
ACH-000614,-0.04998301216819629
ACH-000616,-0.053907924611806886
ACH-000618,-0.2017335279473635
ACH-000619,-0.3301881911920473
ACH-000620,-0.17578262835780611
ACH-000621,-0.02557190932908723
ACH-000622,-0.2765217075516536
ACH-000623,-0.2397856225706559
ACH-000624,-0.11718159821423793
ACH-000627,-0.05895435882057488
ACH-000630,-0.07674111199412087
ACH-000631,0.13012754588901232
ACH-000632,-0.16975768760347312
ACH-000633,-0.09896158437487128
ACH-000637,-0.2613020831545975
ACH-000638,-0.08638660605347002
ACH-000646,-0.3047783973924047
ACH-000647,-0.19816197196064933
ACH-000648,-0.1360966601683294
ACH-000649,-0.12227206031147048
ACH-000651,-0.1825313152407006
ACH-000652,-0.0650840438809705
ACH-000653,-0.2641773889099803
ACH-000657,-0.13241264182002796
ACH-000658,-0.11410560897367412
ACH-000661,0.04282145573306279
ACH-000662,0.02822079946290525
ACH-000663,-0.11965935442461395
ACH-000665,-0.11248155867149336
ACH-000671,-0.0715943592041299
ACH-000672,-0.26021267903915496
ACH-000673,-0.17652834977956894
ACH-000676,-0.1273019541396148
ACH-000677,-0.1029783584485565
ACH-000681,-0.0363261391486253
ACH-000683,-0.038098742146876766
ACH-000684,-0.1986759674960797
ACH-000688,-0.05123222953240178
ACH-000693,-0.22476755408064286
ACH-000694,-0.16756359564791218
ACH-000695,-0.02491861603403129
ACH-000696,-0.2251020143954928
ACH-000697,0.048671935874841914
ACH-000699,-0.12855456599462095
ACH-000701,-0.09771497143638423
ACH-000706,-0.1877450703456815
ACH-000711,-0.1852815423536628
ACH-000713,-0.17161543482050834
ACH-000714,-0.28748339599643163
ACH-000718,-0.182655827661091
ACH-000720,-0.14724450041853224
ACH-000721,-0.14621718399197495
ACH-000724,-0.15691531792479094
ACH-000725,-0.1342105543645032
ACH-000732,-0.2500865943042492
ACH-000734,-0.10624490552703536
ACH-000735,-0.10535368843576234
ACH-000736,-0.2652069359141721
ACH-000738,-0.16259369567924487
ACH-000746,-0.170945334059932
ACH-000747,-0.12774028418226116
ACH-000748,-0.07594647230633668
ACH-000753,-0.1643759076988361
ACH-000756,-0.28544270953125844
ACH-000757,-0.4007128641119195
ACH-000758,-0.0045126366734219645
ACH-000760,-0.3225097159204701
ACH-000762,-0.2310608699866842
ACH-000763,-0.37787279948086216
ACH-000764,-0.19533303373896016
ACH-000765,-0.033498120149805966
ACH-000766,-0.15861217548974005
ACH-000767,0.027223501173289068
ACH-000768,-0.16545978275264694
ACH-000769,-0.2496461786721396
ACH-000770,-0.2893544192601476
ACH-000771,-0.1433981356063238
ACH-000773,-0.344478205315388
ACH-000776,-0.040825884850617146
ACH-000777,-0.0983884369298288
ACH-000778,-0.17522993568911416
ACH-000781,-0.20647500985383024
ACH-000782,-0.1727749183890957
ACH-000783,-0.06926014556372569
ACH-000784,-0.2287295809380791
ACH-000785,-0.14489794501359834
ACH-000787,-0.2063018865125661
ACH-000788,-0.11366533892079148
ACH-000791,-0.2848980722934492
ACH-000792,-0.21335069000953474
ACH-000794,-0.07724641319779445
ACH-000796,-0.08441782610632484
ACH-000798,-0.11407172548467465
ACH-000799,-0.03943307215454527
ACH-000800,-0.23360633213652696
ACH-000802,-0.2091738853773055
ACH-000804,0.09995851590967736
ACH-000805,-0.15811370018586055
ACH-000809,-0.19515967333461276
ACH-000810,-0.5493998323883756
ACH-000811,-0.21637327964844297
ACH-000817,-0.3398735661408656
ACH-000819,-0.09489545931084443
ACH-000820,-0.12097239504380562
ACH-000821,-0.11445714597664493
ACH-000822,0.02685586811505039
ACH-000823,-0.12735016628053686
ACH-000824,-0.1761330151850922
ACH-000827,-0.2366072888978327
ACH-000829,-0.1161530836750774
ACH-000831,-0.10644717679624574
ACH-000832,-0.12719662742292367
ACH-000833,-0.27444790696774224
ACH-000834,0.010753074428855754
ACH-000835,-0.11808691150681495
ACH-000836,-0.13278571629368666
ACH-000837,-0.03366368805648075
ACH-000838,-0.14527118212807336
ACH-000839,-0.10970371423030344
ACH-000840,-0.12054954488902135
ACH-000841,-0.07789381838277212
ACH-000843,-0.1608267815319301
ACH-000846,-0.06677769007046473
ACH-000847,-0.1802332595880924
ACH-000848,-8.079515325105417e-05
ACH-000849,-0.16515941247976842
ACH-000851,-0.16167610626805748
ACH-000855,-0.3805846607378269
ACH-000856,0.013305764053924569
ACH-000858,-0.07800465725744657
ACH-000859,-0.21882634234407627
ACH-000861,-0.2379135849150713
ACH-000862,-0.04966778650809129
ACH-000865,-0.12407419531476582
ACH-000866,-0.11311526571734128
ACH-000867,-0.2294644519106489
ACH-000869,-0.043097997755722685
ACH-000872,-0.14141703355312954
ACH-000873,-0.3242153933643229
ACH-000876,-0.10509851063555453
ACH-000878,-0.062454331761820185
ACH-000880,-0.06945353287998746
ACH-000881,-0.09656294896936493
ACH-000882,-0.2270470503473272
ACH-000884,-0.2653359029520426
ACH-000885,-0.19421114921771196
ACH-000887,-0.0794980013685758
ACH-000889,-0.10100944051626827
ACH-000896,-0.11631813302366137
ACH-000898,-0.24597336292592745
ACH-000900,-0.14296969832709708
ACH-000901,-0.06132875589425415
ACH-000905,-0.08026811942740386
ACH-000906,-0.1262468781352834
ACH-000907,-0.04636566182007393
ACH-000910,-0.2222516203958891
ACH-000911,-0.12182082621058796
ACH-000912,-0.0451102119132153
ACH-000913,-0.03202143571000602
ACH-000915,-0.1733600224034802
ACH-000916,-0.21110608769264594
ACH-000917,-0.08797616476070501
ACH-000920,0.08449355696717621
ACH-000921,-0.07818066825421667
ACH-000924,-0.05679231966476615
ACH-000926,-0.20500249677356086
ACH-000928,0.1753888587861876
ACH-000929,-0.23818057888108016
ACH-000932,-0.03823863859520369
ACH-000935,-0.3227657281052411
ACH-000936,-0.16547406071132353
ACH-000937,-0.17782210537827325
ACH-000938,-0.1540956368524496
ACH-000939,-0.3233737372373848
ACH-000941,-0.06380091389685681
ACH-000943,-0.1287074024104925
ACH-000946,-0.0216938573861203
ACH-000947,0.017067008600825464
ACH-000948,-0.09163832532215596
ACH-000950,0.0056198699867985565
ACH-000953,-0.049607242715398535
ACH-000954,-0.22842853885243505
ACH-000957,-0.18686729871420846
ACH-000958,-0.27225722473295555
ACH-000960,-0.1669294523117772
ACH-000963,-0.2862101007343935
ACH-000968,-0.08628337369228714
ACH-000969,-0.2200536501519929
ACH-000972,-0.21717897985487009
ACH-000973,-0.09258359840162972
ACH-000974,-0.14440949350330134
ACH-000978,-0.32384388337649783
ACH-000984,-0.15922453657870753
ACH-000986,-0.33945990774480056
ACH-000988,-0.31147417958280965
ACH-000993,-0.1756176809984927
ACH-000994,-0.2760503374773527
ACH-000996,-0.2113773956182423
ACH-001001,-0.3104867560951348
ACH-001020,-0.1845491503235252
ACH-001028,-0.1568361046209515
ACH-001031,-0.1271068367343215
ACH-001038,-0.11055433126887566
ACH-001048,-0.136373074144517
ACH-001050,-0.12967804250543893
ACH-001053,-0.1400660746339944
ACH-001054,-0.2113985720965477
ACH-001061,-0.2661713394429045
ACH-001067,-0.3506062802076127
ACH-001075,-0.16356616271765226
ACH-001096,-0.17641616564274706
ACH-001111,-0.07511305118148788
ACH-001119,-0.11461902940567567
ACH-001128,-0.30784184044794555
ACH-001134,-0.21107777116957332
ACH-001151,-0.11680383885264325
ACH-001163,-0.2506972014325423
ACH-001164,-0.4513107869781481
ACH-001183,-0.08349531096917638
ACH-001192,-0.04389798885447905
ACH-001193,-0.11649559878763105
ACH-001196,-0.24952727216556844
ACH-001197,-0.27942935237305305
ACH-001205,-0.06167961070987265
ACH-001211,-0.17458437926676454
ACH-001212,-0.16011187440912755
ACH-001228,-0.07036450325860083
ACH-001232,-0.10313029602879484
ACH-001239,-0.09559276621527324
ACH-001270,-0.11584752475916248
ACH-001274,-0.05393407835390352
ACH-001275,0.04678646015609207
ACH-001277,-0.12425093129688335
ACH-001278,-0.18074459445432536
ACH-001280,-0.07472066947580447
ACH-001283,0.2829734523743978
ACH-001289,-0.2594093952271969
ACH-001300,-0.2235644521633319
ACH-001301,-0.2754998706121745
ACH-001302,0.037345252874077306
ACH-001306,-0.09925408170584464
ACH-001318,-0.1254707160414742
ACH-001322,-0.19232335877713366
ACH-001328,-0.2083763927292658
ACH-001332,-0.05645141823260191
ACH-001336,-0.22308428367901034
ACH-001346,-0.13103826286262
ACH-001353,-0.23753513977210874
ACH-001354,-0.12177834283364407
ACH-001367,-0.06114930418558005
ACH-001368,-0.1590208947921944
ACH-001374,-0.06836279659206453
ACH-001377,-0.18031067222896502
ACH-001380,-0.26862625562121994
ACH-001391,-0.08892806200914287
ACH-001408,-0.1656186314874378
ACH-001430,-0.2332052309465632
ACH-001431,0.14185621343184476
ACH-001450,-0.1185021834168899
ACH-001496,-0.1463838115526663
ACH-001500,-0.08971609952786946
ACH-001523,-0.16553443012400024
ACH-001532,-0.1846709823143503
ACH-001550,-0.19615778882331134
ACH-001552,-0.07214343191700408
ACH-001554,-0.16411421552067906
ACH-001654,-0.1843178437753219
ACH-001735,-0.10942588600143836
ACH-001736,-0.1012867368537834
ACH-001737,0.04036658767183866
ACH-001740,-0.2320995028566399
ACH-001745,-0.13817173003216962
ACH-001765,-0.19391041379724555
