,DAO (1610)
ACH-000339,-0.09563418741215944
ACH-000341,-0.12411676441051693
ACH-000348,-0.18294164615319705
ACH-000350,-0.15503887719356965
ACH-000352,-0.17548392846663954
ACH-000356,-0.10142200328584862
ACH-000361,-0.07920327514079027
ACH-000362,-0.14454031494939598
ACH-000363,-0.18741960787835668
ACH-000364,-0.05402604381126327
ACH-000365,-0.20399287576312136
ACH-000366,-0.16485675848122638
ACH-000368,-0.12798404743306735
ACH-000374,-0.19403918107500964
ACH-000375,-0.12045712917416868
ACH-000376,-0.05526053106716623
ACH-000381,-0.13050225718539632
ACH-000383,-0.1589176581469986
ACH-000387,-0.058070264125337084
ACH-000389,-0.21035386937161693
ACH-000390,-0.09822595837342604
ACH-000393,-0.16395423611908952
ACH-000395,-0.1712916061334241
ACH-000396,-0.007895865012001827
ACH-000397,-0.00324517461472996
ACH-000401,0.05516594605012184
ACH-000402,-0.0993867276570082
ACH-000403,-0.1545487263829703
ACH-000404,0.008983300576716527
ACH-000406,-0.18091759368292906
ACH-000407,-0.14603198241875726
ACH-000408,-0.322988231354898
ACH-000410,-0.02316884921707229
ACH-000411,0.049506506942108376
ACH-000414,-0.19030625462974968
ACH-000415,-0.053020178243858636
ACH-000416,-0.15777790308110146
ACH-000420,-0.1485588259088439
ACH-000421,-0.20652876746882645
ACH-000424,-0.3459278761990675
ACH-000425,-0.033930218032238765
ACH-000426,-0.18166021794300544
ACH-000427,-0.1517107837676532
ACH-000433,-0.07124574749619215
ACH-000435,-0.17605065789314756
ACH-000436,-0.12938540807753146
ACH-000444,-0.2277660780285204
ACH-000445,-0.08918192495982534
ACH-000448,-0.04235934991195706
ACH-000450,-0.2912522486191158
ACH-000452,-0.15390377798417265
ACH-000454,-0.22080284159879768
ACH-000458,-0.2186703098684332
ACH-000459,0.12225673850834153
ACH-000460,-0.16174625136113158
ACH-000461,-0.23076540809921176
ACH-000463,-0.05249286974107357
ACH-000464,-0.2275161499542147
ACH-000466,-0.1609419712096977
ACH-000467,-0.26241719143237857
ACH-000468,-0.14913480337336654
ACH-000469,-0.09806037008825676
ACH-000470,-0.11579257539603414
ACH-000471,-0.14088512223049265
ACH-000472,-0.09735046669911554
ACH-000473,-0.1694835194977849
ACH-000475,-0.11833242943906815
ACH-000476,-0.17933358761462911
ACH-000477,-0.059916579360817165
ACH-000479,-0.0577176098206084
ACH-000480,-0.0893103278007153
ACH-000481,-0.23985220305424035
ACH-000483,-0.29094773869797996
ACH-000484,-0.0611366150742484
ACH-000485,-0.17737682507852492
ACH-000486,-0.07383248600313205
ACH-000487,-0.11654819528858194
ACH-000488,-0.07184830404796491
ACH-000490,-0.14451148311922865
ACH-000491,-0.10358559144112328
ACH-000495,0.04424785578499309
ACH-000496,-0.19938955056316915
ACH-000499,-0.07940670657154436
ACH-000500,-0.11747923877381868
ACH-000502,-0.13480087372684632
ACH-000503,-0.09226355944880604
ACH-000505,-0.05931685884126209
ACH-000507,-0.4444928063447305
ACH-000510,-0.14649922683316055
ACH-000511,-0.0942964915691357
ACH-000512,-0.06539525647245388
ACH-000516,-0.1554057876140201
ACH-000517,-0.121057143945189
ACH-000518,-0.06502335989038625
ACH-000520,-0.026503200602721967
ACH-000521,-0.048305641784304985
ACH-000522,-0.16799898237955604
ACH-000524,-0.08572656151577017
ACH-000527,-0.13631743743761396
ACH-000528,-0.07798204999181084
ACH-000537,-0.1338469358823286
ACH-000541,-0.11269623630736228
ACH-000542,-0.15876345957789811
ACH-000544,-0.12670065037908965
ACH-000545,-0.06852781824272353
ACH-000547,-0.12423716848536152
ACH-000548,-0.07049961386360921
ACH-000549,-0.2841075555996159
ACH-000550,-0.11442159980824645
ACH-000552,-0.14585948894980094
ACH-000556,-0.10833459724461578
ACH-000557,-0.10175249995640563
ACH-000569,-0.11267157004801938
ACH-000570,-0.1277364905796392
ACH-000571,-0.08867409551683753
ACH-000573,-0.1568410023761283
ACH-000576,-0.0819956079268616
ACH-000579,-0.1355769111825984
ACH-000580,-0.1045933909315382
ACH-000584,-0.11066995844965216
ACH-000585,-0.10646867112387287
ACH-000588,-0.0036336324986492533
ACH-000589,-0.1963997064955003
ACH-000591,-0.13550419045313197
ACH-000593,-0.1141022273757794
ACH-000600,-0.03428330495411283
ACH-000601,-0.1544818722721134
ACH-000605,-0.2906895549513909
ACH-000606,-0.06907244005593575
ACH-000608,-0.0914035191191894
ACH-000614,-0.1046251129869184
ACH-000616,-0.15257466601585204
ACH-000618,-0.12569458816647416
ACH-000619,-0.08263317896368008
ACH-000620,-0.1876333709127816
ACH-000621,-0.1646969053473965
ACH-000622,-0.184997777522944
ACH-000623,-0.12249958811111113
ACH-000624,-0.10120061008472762
ACH-000627,-0.09079205698349188
ACH-000630,-0.1384555129384926
ACH-000631,0.08764489878841357
ACH-000632,-0.14806423754496806
ACH-000633,-0.13873035932849034
ACH-000637,-0.17426817524383506
ACH-000638,-0.11485295016171775
ACH-000646,-0.11668685914398527
ACH-000647,-0.09835902634992677
ACH-000648,-0.12501319533175678
ACH-000649,-0.16070227159456107
ACH-000651,-0.16866089921730404
ACH-000652,-0.21790374469130566
ACH-000653,-0.15344152265605768
ACH-000657,-0.1107611608033952
ACH-000658,-0.04101574007509196
ACH-000661,-0.10304233199455157
ACH-000662,-0.05002870561368571
ACH-000663,0.010437274257997769
ACH-000665,-0.04459444078012723
ACH-000671,-0.07901446107482017
ACH-000672,-0.1837137436260461
ACH-000673,-0.087232481988624
ACH-000676,-0.14878960423013174
ACH-000677,-0.18701145899618124
ACH-000681,-0.11018321433262583
ACH-000683,-0.11671166385545455
ACH-000684,-0.11400023498313833
ACH-000688,-0.1714096866869234
ACH-000693,-0.14033502478396345
ACH-000694,-0.139722369087051
ACH-000695,-0.3047183396058982
ACH-000696,-0.10001521366185086
ACH-000697,-0.2196230473847031
ACH-000699,-0.10727122745088148
ACH-000701,-0.16342484566147275
ACH-000706,-0.20189697033205808
ACH-000711,-0.037285533660453375
ACH-000713,0.020581566424719845
ACH-000714,-0.07851828047740297
ACH-000718,-0.05211225026628821
ACH-000720,-0.18519487309341548
ACH-000721,-0.0015366214990103575
ACH-000724,-0.05841547618480074
ACH-000725,0.045013590173315854
ACH-000732,0.02567641004587757
ACH-000734,-0.14413859723786954
ACH-000735,-0.23572840456867136
ACH-000736,-0.06365589221928271
ACH-000738,-0.07569804591917377
ACH-000746,-0.028286361610820317
ACH-000747,-0.13602363978910012
ACH-000748,-0.034489967872377236
ACH-000753,-0.16734050200796852
ACH-000756,-0.11803772625398692
ACH-000757,-0.16337752695182906
ACH-000758,-0.010299651933696507
ACH-000760,-0.03857791395872388
ACH-000762,-0.0572249778174052
ACH-000763,-0.1416193949315232
ACH-000764,-0.15328450802614627
ACH-000765,-0.29124647258783515
ACH-000766,-0.0557831646901532
ACH-000767,-0.2314866270689809
ACH-000768,-0.19922153726297906
ACH-000769,-0.048828283682700944
ACH-000770,-0.07119747282895962
ACH-000771,-0.010028847248041288
ACH-000773,-0.09496752012375367
ACH-000776,-0.05848923021011445
ACH-000777,-0.09684428846550057
ACH-000778,-0.07774088837294682
ACH-000781,-0.14006603770966147
ACH-000782,-0.12526919173952533
ACH-000783,-0.22645838159431506
ACH-000784,-0.09465891126661083
ACH-000785,-0.2382627061478789
ACH-000787,-0.16985679973013146
ACH-000788,-0.11728936892037467
ACH-000791,-0.0825834590452287
ACH-000792,-0.12390569212233762
ACH-000794,-0.13332116992601362
ACH-000796,-0.16757035874471368
ACH-000798,-0.07961944076322996
ACH-000799,-0.046862398945269904
ACH-000800,-0.2192910273609089
ACH-000802,-0.14226826623528696
ACH-000804,-0.10860505958921894
ACH-000805,-0.11741309988189375
ACH-000809,-0.3050453377356913
ACH-000810,-0.11386320170855875
ACH-000811,-0.1286861234572362
ACH-000817,-0.2567249705855149
ACH-000819,-0.2649808836700248
ACH-000820,-0.07937455743086727
ACH-000821,-0.2355233390822244
ACH-000822,-0.18070709743613247
ACH-000823,-0.1490160750675806
ACH-000824,-0.19584377903631967
ACH-000827,-0.1043517720046832
ACH-000829,-0.1514443090258409
ACH-000831,-0.2105619442089993
ACH-000832,-0.100370461859105
ACH-000833,-0.2295698303234978
ACH-000834,-0.07270490047337927
ACH-000835,-0.2208142147536515
ACH-000836,-0.1429126538456622
ACH-000837,-0.2376354942086088
ACH-000838,0.01924729335783551
ACH-000839,0.0906025710369594
ACH-000840,-0.16030847023565795
ACH-000841,-0.21187061626300208
ACH-000843,-0.2158058585400228
ACH-000846,0.02048477391815137
ACH-000847,-0.14794890182297016
ACH-000848,-0.1801503874031277
ACH-000849,-0.1555201555991106
ACH-000851,-0.15703556184455905
ACH-000855,-0.3058236343257511
ACH-000856,-0.1656377402294447
ACH-000858,-0.0916439211298779
ACH-000859,-0.01657469412253476
ACH-000861,-0.13214567918029935
ACH-000862,-0.2179755205801537
ACH-000865,-0.15909569616884978
ACH-000866,-0.11400971579830345
ACH-000867,-0.10266458613526944
ACH-000869,-0.08203860948165853
ACH-000872,-0.18783304342210805
ACH-000873,-0.2493910374465837
ACH-000876,-0.02669411182417854
ACH-000878,-0.2382036775479055
ACH-000880,-0.06634774538355598
ACH-000881,-0.1592147555969957
ACH-000882,-0.18731858411466495
ACH-000884,-0.2059587471031351
ACH-000885,-0.1105500924906594
ACH-000887,-0.17499387422500634
ACH-000889,-0.22625398525309445
ACH-000896,-0.2343160526175413
ACH-000898,-0.2360271057593448
ACH-000900,-0.02486355369063224
ACH-000901,-0.11043211558083912
ACH-000905,-0.03070887530479035
ACH-000906,-0.1226405399478194
ACH-000907,-0.07584789168394365
ACH-000910,-0.09391112810266003
ACH-000911,-0.06606401079706263
ACH-000912,-0.13789734603330342
ACH-000913,-0.23903441305269055
ACH-000915,-0.0631541206654991
ACH-000916,-0.055196518579353496
ACH-000917,-0.3426696627992694
ACH-000920,-0.1163038403006606
ACH-000921,-0.009455277635322236
ACH-000924,-0.17820256749332405
ACH-000926,-0.16207505098428054
ACH-000928,-0.06679178503038594
ACH-000929,-0.33771460350210425
ACH-000932,-0.20285157205784451
ACH-000935,-0.025329834692797884
ACH-000936,-0.137414935299734
ACH-000937,-0.3007908641961977
ACH-000938,-0.07398626967214407
ACH-000939,-0.1081913311410583
ACH-000941,-0.07141265341216001
ACH-000943,-0.12938194770189554
ACH-000946,-0.17380417709572085
ACH-000947,-0.11640665153012372
ACH-000948,-0.19318807268237365
ACH-000950,-0.02107329358784395
ACH-000953,-0.13073630554008214
ACH-000954,-0.3487726213046871
ACH-000957,-0.0585289605785642
ACH-000958,-0.13411816483010405
ACH-000960,-0.1858669526238126
ACH-000963,-0.023894620849281126
ACH-000968,-0.08077270976660614
ACH-000969,-0.10544847182187164
ACH-000972,-0.2038924257620313
ACH-000973,-0.12389650717063462
ACH-000974,-0.12736422459848104
ACH-000978,-0.14792931125152245
ACH-000984,-0.2558575808161913
ACH-000986,-0.188630410376025
ACH-000988,-0.09819476116683938
ACH-000993,-0.004279219840490434
ACH-000994,-0.06835602396792456
ACH-000996,-0.0263546123806473
ACH-001001,-0.20853345277437
ACH-001020,-0.22364503328437885
ACH-001028,-0.1148415418444637
ACH-001031,-0.13193916749317092
ACH-001038,-0.11401069820267268
ACH-001048,-0.1720843568686912
ACH-001050,-0.12730326579205986
ACH-001053,-0.20240168048897764
ACH-001054,-0.021762085220452882
ACH-001061,-0.20895608676911004
ACH-001067,-0.043646496157955884
ACH-001075,-0.224326324976342
ACH-001096,-0.10543985380540344
ACH-001111,0.1011237843094304
ACH-001119,-0.16905678833325408
ACH-001128,0.06598023692880631
ACH-001134,-0.1872727158910037
ACH-001151,-0.16347994369123572
ACH-001163,-0.043515867245804016
ACH-001164,-0.2386887644681629
ACH-001183,-0.07825904514076631
ACH-001192,0.06826408731918501
ACH-001193,-0.3936226188477182
ACH-001196,-0.09774770173064028
ACH-001197,-0.00218696354356251
ACH-001205,-0.04726644099272748
ACH-001211,-0.048955964503329064
ACH-001212,-0.1445414295748458
ACH-001228,-0.032034990489046795
ACH-001232,-0.142770183129728
ACH-001239,-0.17450831158930016
ACH-001270,-0.21412223023821414
ACH-001274,-0.16487716011463455
ACH-001275,-0.10461019275896206
ACH-001277,-0.18553906693705946
ACH-001278,-0.03873801445205098
ACH-001280,-0.04265858252105397
ACH-001283,-0.2992914364396609
ACH-001289,-0.17331697137659516
ACH-001300,-0.12620004880404342
ACH-001301,-0.1841914389905848
ACH-001302,0.004141220632918713
ACH-001306,-0.1340061152351784
ACH-001318,-0.16820531155087684
ACH-001322,-0.05360824260180698
ACH-001328,-0.14041591397388836
ACH-001332,-0.02082244084042975
ACH-001336,-0.14317229421844174
ACH-001346,-0.15506900157530845
ACH-001353,-0.09833358633990494
ACH-001354,0.015278267723429991
ACH-001367,-0.5268170055533896
ACH-001368,-0.1161091777222136
ACH-001374,-0.1306389874543008
ACH-001377,-0.19171051115374665
ACH-001380,-0.15882206570589755
ACH-001391,-0.044341474194814254
ACH-001408,-0.013511928545965696
ACH-001430,-0.042316605679766375
ACH-001431,-0.17083086458429292
ACH-001450,-0.3699463496823173
ACH-001496,-0.18763828746068767
ACH-001500,-0.006383515481533265
ACH-001523,-0.09163077075632274
ACH-001532,-0.03425858310764783
ACH-001550,-0.05246910159472571
ACH-001552,-0.3473968835604748
ACH-001554,-0.06215338079126472
ACH-001654,-0.10488459576958313
ACH-001735,-0.15655075262059204
ACH-001736,-0.04401669474061108
ACH-001737,-0.1183651410394324
ACH-001740,-0.25846054326067297
ACH-001745,-0.2419505426707572
ACH-001765,-0.1902447836751192
