,TLN1 (7094)
ACH-000416,-0.8835067793399963
ACH-000420,-0.9401431026807864
ACH-000421,-0.6192820485020613
ACH-000424,-0.5284048847726975
ACH-000425,-0.9812293266020388
ACH-000426,-0.6827844026440774
ACH-000427,-0.7162845288664406
ACH-000433,-1.0099292842136518
ACH-000435,-0.7747263151242528
ACH-000436,-0.6628386423100726
ACH-000444,-0.8576119648429037
ACH-000445,-0.7079921870239657
ACH-000448,-0.6656113522723849
ACH-000450,-1.118092793239834
ACH-000452,-0.8416425531833662
ACH-000454,-1.0477623116021335
ACH-000458,-0.8203199038118147
ACH-000459,-0.5541961449293734
ACH-000460,-0.8744890937880445
ACH-000461,-0.575531781752415
ACH-000463,-0.7326759271009571
ACH-000464,-0.8834621160915153
ACH-000466,-0.8853808343502126
ACH-000467,-0.6857184205163595
ACH-000468,-0.8857319829865694
ACH-000469,-0.8616747004696413
ACH-000470,-0.8047014734187791
ACH-000471,-0.9349861700754326
ACH-000472,-0.8023553989985636
ACH-000473,-0.5797543022843415
ACH-000475,-0.7811299793964409
ACH-000476,-0.6614797622441996
ACH-000477,-0.738082378468
ACH-000479,-0.5404544086574321
ACH-000480,-0.6228404913530007
ACH-000481,-0.7468851474834536
ACH-000483,-0.5188594042717779
ACH-000484,-0.4051924406346621
ACH-000485,-0.5050350797764165
ACH-000486,-0.6604295658105185
ACH-000487,-0.6669256443200016
ACH-000488,-0.7171847497953756
ACH-000490,-0.8344860386667087
ACH-000491,-0.4974406577816967
ACH-000495,-0.7270641720096911
ACH-000496,-0.8554051506791271
ACH-000499,-0.5787515157542142
ACH-000500,-1.287100441093488
ACH-000502,-0.7985394483630467
ACH-000503,-0.9074542871437854
ACH-000505,-0.7489589077864212
ACH-000507,-0.7202843784611813
ACH-000510,-0.6167316278518852
ACH-000511,-0.8082013820356576
ACH-000512,-0.6084237855075408
ACH-000516,-0.7239333129714084
ACH-000517,-0.9019661819157118
ACH-000518,-0.8110583526431309
ACH-000520,-0.9703909347153544
ACH-000521,-0.973922480498884
ACH-000522,-0.7496420977155144
ACH-000524,-0.6443878156611902
ACH-000527,-0.7697243015285291
ACH-000528,-0.7787924056738531
ACH-000537,-1.0730171657454368
ACH-000541,-0.5511173512787401
ACH-000542,-0.9042415327276656
ACH-000544,-0.7006725667460466
ACH-000545,-0.6697967902382937
ACH-000547,-0.7792006629914213
ACH-000548,-0.6780282498287672
ACH-000549,-0.6655186562821274
ACH-000550,-0.8553911143008773
ACH-000552,-0.917838442655246
ACH-000556,-0.7400912718885572
ACH-000557,-0.4274669202764377
ACH-000569,-0.7302403164775619
ACH-000570,-0.8176540535775458
ACH-000571,-0.7943008680139307
ACH-000573,-0.3761898632519789
ACH-000576,-0.5126352513161011
ACH-000579,-0.5111790404938441
ACH-000580,-0.8162377619420307
ACH-000584,-0.7576888402030163
ACH-000585,-0.8702619376683948
ACH-000588,-0.7047513242303948
ACH-000589,-0.6952592546880141
ACH-000591,-0.8176881151504733
ACH-000593,-0.672895240062151
ACH-000600,-0.8177105387776591
ACH-000601,-0.9762861414281646
ACH-000605,-0.6455048922459797
ACH-000606,-0.5885691098377078
ACH-000608,-0.653928567998219
ACH-000614,-0.9179224025488294
ACH-000616,-0.8091459823062113
ACH-000618,-0.7035351752988657
ACH-000619,-0.8666754562328977
ACH-000620,-0.8665589159199136
ACH-000621,-0.7944943461555808
ACH-000622,-0.6995410448957073
ACH-000623,-0.5646569790923338
ACH-000624,-0.5667183169526641
ACH-000627,-0.551804230635739
ACH-000630,-0.7378379570892648
ACH-000631,-0.7272174885412487
ACH-000632,-0.7814185752005599
ACH-000633,-0.6446204503714555
ACH-000637,-0.9326229616889028
ACH-000638,-0.7553406213968876
ACH-000646,-0.4819349719704885
ACH-000647,-0.6766835025425385
ACH-000648,-0.7815230897024391
ACH-000649,-0.7090101710730168
ACH-000651,-0.922057990115808
ACH-000652,-0.6412742567176026
ACH-000653,-0.6600036954855864
ACH-000657,-0.8052662539732902
ACH-000658,-0.6700298938358634
ACH-000661,-0.8301883536395306
ACH-000662,-0.9936529321673758
ACH-000663,-1.0054022561874163
ACH-000665,-0.6511278127304183
ACH-000671,-0.5403640131043971
ACH-000672,-0.5535279087855353
ACH-000673,-0.8040204336077531
ACH-000676,-0.5551083418928969
ACH-000677,-1.1175679173659758
ACH-000681,-0.7552158830960379
ACH-000683,-0.4461727020495121
ACH-000684,-0.7463559453799491
ACH-000688,-1.1942380430070412
ACH-000693,-0.5764541528256476
ACH-000694,-0.949513296164372
ACH-000695,-0.5270652260428864
ACH-000696,-0.9219897811904144
ACH-000697,-0.7612710853678123
ACH-000699,-0.7988305301596735
ACH-000701,-1.1003717874176575
ACH-000706,-0.8148162745513126
ACH-000711,-0.9484325428371372
ACH-000713,-0.6925034788348235
ACH-000714,-0.6657230196163623
ACH-000718,-0.9851073979205046
ACH-000720,-0.6643456892741322
ACH-000721,-0.6730196658660225
ACH-000724,-0.8866602570379588
ACH-000725,-0.4827360202300017
ACH-000732,-0.6641440906750565
ACH-000734,-0.6731082713849632
ACH-000735,-0.7621320972792512
ACH-000736,-0.7134661205436903
ACH-000738,-0.9786615193890479
ACH-000746,-0.3605872786206464
ACH-000747,-1.1246260453520642
ACH-000748,-0.9449184605852974
ACH-000753,-0.4581517801985266
ACH-000756,-0.5223865582457721
ACH-000757,-0.8419119701889938
ACH-000758,-0.6594369752862289
ACH-000760,-0.6958462519817358
ACH-000762,-0.7124396760446686
ACH-000763,-0.8341964648966711
ACH-000764,-0.93703628274675
ACH-000765,-0.9247866763977736
ACH-000766,-0.7415589450177958
ACH-000767,-0.497888297256765
ACH-000768,-0.8465350094552988
ACH-000769,-0.7093749655493955
ACH-000770,-0.6709716058025308
ACH-000771,-1.0136713686783414
ACH-000773,-0.398163835681189
ACH-000776,-0.7127132985782161
ACH-000777,-0.949715712305878
ACH-000778,-0.8843933061836706
ACH-000781,-0.6978496411222667
ACH-000782,-0.3517441357804418
ACH-000783,-0.5225221687874863
ACH-000784,-0.5411491470535866
ACH-000785,-0.7207716931357043
ACH-000787,-0.6851587366213158
ACH-000788,-0.8410781258924379
ACH-000791,-0.6305645727367546
ACH-000792,-0.6014762577274357
ACH-000794,-0.6971334494954654
ACH-000796,-0.8944648642390047
ACH-000798,-0.6908210678120525
ACH-000799,-0.8699872463541062
ACH-000800,-0.7919467713540894
ACH-000802,-0.8881949877465487
ACH-000804,-0.6438553401104811
ACH-000805,-0.6706371483477215
ACH-000809,-0.8774250078195011
ACH-000810,-0.6463639850120583
ACH-000811,-0.6029248446356479
ACH-000817,-0.5331054583864403
ACH-000819,-0.8601445247412057
ACH-000820,-0.7677050920555172
ACH-000821,-0.5926947227863733
ACH-000822,-0.6272748004861732
ACH-000823,-0.4663515300735983
ACH-000824,-0.7626064430320664
ACH-000827,-1.0136935940871807
ACH-000829,-0.5838767507302642
ACH-000831,-0.7864722533297901
ACH-000832,-0.8414048049957779
ACH-000833,-0.57731342136474
ACH-000834,-0.7434958971717717
ACH-000835,-1.0062538227598292
ACH-000836,-0.6816598237835301
ACH-000837,-0.7946433024891989
ACH-000838,-0.5180179337044281
ACH-000839,-0.7576562561803553
ACH-000840,-0.8043822169540241
ACH-000841,-0.8165852250597154
ACH-000843,-0.6398423126532905
ACH-000846,-0.4276271163113186
ACH-000847,-0.5505201926347211
ACH-000848,-0.4283969474183241
ACH-000849,-0.7872239514212677
ACH-000851,-0.7735642686413573
ACH-000855,-1.140681307979542
ACH-000856,-0.8458252038196127
ACH-000858,-0.3937071250902489
ACH-000859,-0.6803197206777496
ACH-000861,-0.8716340409508283
ACH-000862,-0.5641586708154603
ACH-000865,-0.8128763632077615
ACH-000866,-0.6563392283519647
ACH-000867,-0.5515073882039809
ACH-000869,-0.8369901643771169
ACH-000872,-0.9348734558908632
ACH-000873,-0.6801263590632365
ACH-000876,-0.6474566811158802
ACH-000878,-0.6373760049557626
ACH-000880,-0.7379224560528151
ACH-000881,-0.9880225144449828
ACH-000882,-0.6630506841147825
ACH-000884,-0.6454986491091933
ACH-000885,-0.9444189299526012
ACH-000887,-0.8416123738155636
ACH-000889,-0.6463854254225319
ACH-000896,-0.659810169550931
ACH-000898,-0.5402540837357968
ACH-000900,-0.8186950051374963
ACH-000901,-0.7836783890366169
ACH-000905,-0.7584789025132133
ACH-000906,-0.6929855107624102
ACH-000907,-1.0586482532469277
ACH-000910,-0.4509877112774301
ACH-000911,-0.8617768873070515
ACH-000912,-0.8498442772906079
ACH-000913,-0.8431613208955301
ACH-000915,-0.8729386550235083
ACH-000916,-0.8717188771759218
ACH-000917,-0.6660763069580812
ACH-000920,-0.15108210873503095
ACH-000921,-0.4444568204034078
ACH-000924,-0.9241176629792952
ACH-000926,-0.6955606444757964
ACH-000928,-1.0192028692418778
ACH-000929,-0.8581638915104962
ACH-000932,-0.4982537673381958
ACH-000935,-0.6154518921531034
ACH-000936,-0.9890857509180832
ACH-000937,-0.6521351197106019
ACH-000938,-0.4869011979788984
ACH-000939,-0.9406182676354472
ACH-000941,-0.5923661951622732
ACH-000943,-0.7941907756508431
ACH-000946,-0.7494845888873672
ACH-000947,-0.5893941414519079
ACH-000948,-0.8882451248861675
ACH-000950,-0.6572785352242131
ACH-000953,-0.5162071317111117
ACH-000954,-0.9276639840920468
ACH-000957,-0.8298761668306209
ACH-000958,-0.5931093629775598
ACH-000960,-0.7627894978762613
ACH-000963,-0.6259787303882445
ACH-000968,-0.5820749033807185
ACH-000969,-0.5490324468632228
ACH-000972,-0.5283582639764434
ACH-000973,-0.7286156322370075
ACH-000974,-0.7945369521076941
ACH-000978,-0.8624696091076307
ACH-000984,-0.4077449624094267
ACH-000986,-0.7470626314172331
ACH-000988,-0.8976111960083061
ACH-000993,-0.4937158197045606
ACH-000994,-0.6504032537718674
ACH-000996,-0.5707971864369314
ACH-001001,-0.7878610465099333
ACH-001020,-0.7133710932565523
ACH-001028,-0.3868538016213786
ACH-001031,-0.6712554064107636
ACH-001038,-0.5731596620473053
ACH-001048,-0.8672590775151207
ACH-001050,-0.8792738254519661
ACH-001053,-0.730671612069679
ACH-001054,-0.667534324005244
ACH-001061,-0.8176592335354833
ACH-001067,-1.0616384411578077
ACH-001075,-0.7399997287018543
ACH-001096,-0.720590332495567
ACH-001111,-0.6670465587375105
ACH-001119,-0.7126762925457646
ACH-001128,-0.8962895898972116
ACH-001134,-0.528608174320976
ACH-001151,-0.9268482701666344
ACH-001163,-0.7153630843643141
ACH-001164,-0.5986537721483439
ACH-001183,-0.5623776821134807
ACH-001192,-0.5953404439312885
ACH-001193,-0.4689394384987188
ACH-001196,-0.5593366700165577
ACH-001197,-0.7008329721176799
ACH-001205,-0.8621256522692309
ACH-001211,-0.8886789035393791
ACH-001212,-1.0373727009069398
ACH-001228,-0.4014249425309158
ACH-001232,-0.6359842385657675
ACH-001239,-0.7886769636589883
ACH-001270,-1.138342855369697
ACH-001274,-0.8678525027642044
ACH-001275,-0.8331367173104577
ACH-001277,-0.6516627548270956
ACH-001278,-0.8206558187122949
ACH-001280,-0.3404963568372608
ACH-001283,-0.542786230886823
ACH-001289,-0.548178817870654
ACH-001300,-0.7290355320387663
ACH-001301,-0.5519428963772053
ACH-001302,-0.4762968958487802
ACH-001306,-0.8231756770796714
ACH-001318,-0.5960576081597643
ACH-001322,-0.837266494572486
ACH-001328,-0.7887044876934449
ACH-001332,-0.5724342442443494
ACH-001336,-0.6316366441500558
ACH-001346,-1.0002660145572355
ACH-001353,-0.9163751201387164
ACH-001354,-0.5343254193216713
ACH-001367,-0.7085776198767986
ACH-001368,-0.6209692982131376
ACH-001374,-0.6912824263373785
ACH-001377,-0.7801823640055913
ACH-001380,-0.9309064519991204
ACH-001391,-0.9115666508972622
ACH-001408,-0.7169498931969541
ACH-001430,-0.7803404959081812
ACH-001431,-0.6566653492930656
ACH-001450,-0.7131479201198784
ACH-001496,-0.5260845317037086
ACH-001500,-0.6676114096490186
ACH-001523,-0.7841460237992776
ACH-001532,-0.652170128031548
ACH-001550,-0.8221827007607001
ACH-001552,-1.073735521891727
ACH-001554,-0.6784906689160527
ACH-001654,-0.8643165670438735
ACH-001735,-0.5716994366105
ACH-001736,-0.6000343982993805
ACH-001737,-1.1998984360576506
ACH-001740,-0.4416291204326833
ACH-001745,-0.6316676997300559
ACH-001765,-0.5537575258516139
