,ACTL6A (86)
ACH-000335,-1.0429361617187436
ACH-000336,-1.0555520842141852
ACH-000337,-1.0441188559481938
ACH-000338,-1.1167163146095525
ACH-000339,-1.2400272250030435
ACH-000341,-0.4832532360840562
ACH-000348,-1.0748602048313889
ACH-000350,-0.9228833609231332
ACH-000352,-1.1185248324494594
ACH-000356,-1.128723995328741
ACH-000361,-1.2852557738400627
ACH-000362,-1.061807219458904
ACH-000363,-1.110495172004347
ACH-000364,-1.2037155030976034
ACH-000365,-1.0477013849811014
ACH-000366,-0.9686126797238696
ACH-000368,-1.1340774020266229
ACH-000374,-1.1900562204488647
ACH-000375,-1.1000452141533634
ACH-000376,-1.0359852778328265
ACH-000381,-1.0442019921509442
ACH-000383,-1.0950419699699785
ACH-000387,-1.0539943595379622
ACH-000389,-1.0061389698011964
ACH-000390,-0.8910246667661329
ACH-000393,-1.1970223574187644
ACH-000395,-0.995746168136886
ACH-000396,-1.037399833146053
ACH-000397,-1.1269862307833491
ACH-000401,-1.203486742095423
ACH-000402,-1.2717174216634841
ACH-000403,-1.0266221485017246
ACH-000404,-0.9965095110552176
ACH-000406,-1.253321899065914
ACH-000407,-1.4374169577399545
ACH-000408,-1.0271175713392857
ACH-000410,-1.3419823795175374
ACH-000411,-0.9296555513369292
ACH-000414,-1.1374407178753632
ACH-000415,-1.1130525253802463
ACH-000416,-1.099798157906249
ACH-000420,-1.1134117551860994
ACH-000421,-1.155439835346252
ACH-000424,-1.2152723993013808
ACH-000425,-1.0806630944374875
ACH-000426,-0.8409923925592396
ACH-000427,-0.9943279142037628
ACH-000433,-1.0164860632763102
ACH-000435,-1.289879422649349
ACH-000436,-1.086797084070101
ACH-000444,-1.2588607386865165
ACH-000445,-0.9513461649065084
ACH-000448,-1.1318036662082285
ACH-000450,-1.028971991420307
ACH-000452,-1.068627837792938
ACH-000454,-1.0635023533388577
ACH-000458,-1.0226097368366194
ACH-000459,-0.9614210774637828
ACH-000460,-1.1129344019294931
ACH-000461,-1.033028174978142
ACH-000463,-1.194658328123485
ACH-000464,-1.190739027942236
ACH-000466,-1.030501382856459
ACH-000467,-0.9685334671772484
ACH-000468,-0.9920087002644108
ACH-000469,-1.1395360534598231
ACH-000470,-1.223926476009071
ACH-000471,-1.2485979663486613
ACH-000472,-1.0354169384631933
ACH-000473,-0.9609219820049087
ACH-000475,-1.1498544301969809
ACH-000476,-1.0808824760925515
ACH-000477,-0.9581273850451768
ACH-000479,-1.1782717609776785
ACH-000480,-1.1069377694359983
ACH-000481,-1.2896227802254616
ACH-000483,-1.0661462441033098
ACH-000484,-0.977761438942224
ACH-000485,-0.9691047939285984
ACH-000486,-1.1071349042734306
ACH-000487,-1.1923101436945118
ACH-000488,-1.0764329459625497
ACH-000490,-0.924173824499738
ACH-000491,-0.883056425098567
ACH-000495,-1.0678261963224591
ACH-000496,-0.9827921157303692
ACH-000499,-1.1227387994232465
ACH-000500,-1.1232489981147504
ACH-000502,-0.9823792316059768
ACH-000503,-1.2312198842657447
ACH-000505,-1.0825987072816132
ACH-000507,-0.9301262341387052
ACH-000510,-1.037066114160654
ACH-000511,-1.0905377280544222
ACH-000512,-1.2742651291542304
ACH-000516,-1.1253875217137959
ACH-000517,-1.0969444432695985
ACH-000518,-0.970317086252836
ACH-000520,-1.1631848871200214
ACH-000521,-0.9904032549426536
ACH-000522,-0.9752278720699079
ACH-000524,-1.1299416444934889
ACH-000527,-1.0299061056373613
ACH-000528,-1.087164463888775
ACH-000537,-0.9312021355299892
ACH-000541,-0.6576892765612764
ACH-000542,-0.8998506538460849
ACH-000544,-1.032760971421793
ACH-000545,-1.10005911887701
ACH-000547,-1.016313941169694
ACH-000548,-0.9457778332530564
ACH-000549,-0.8360886854444066
ACH-000550,-1.1420204913902792
ACH-000552,-1.0122643684424577
ACH-000556,-0.9717212342204212
ACH-000557,-1.1662935402686154
ACH-000569,-1.0398205628146202
ACH-000570,-1.1384738285916594
ACH-000571,-1.1558586788867595
ACH-000573,-1.2900936241210983
ACH-000576,-1.1619390647839465
ACH-000579,-1.3689215982656546
ACH-000580,-1.2445347458398412
ACH-000584,-1.0630033534228864
ACH-000585,-1.06333720624091
ACH-000588,-1.1131882385246858
ACH-000589,-1.0785343414225084
ACH-000591,-0.9218625418549112
ACH-000593,-1.071347850605474
ACH-000600,-0.7458316580444874
ACH-000601,-1.0332949150241788
ACH-000605,-0.9631182701078249
ACH-000606,-0.978268611323614
ACH-000608,-0.8411353770048696
ACH-000614,-1.1938984281483769
ACH-000616,-1.0807025228141949
ACH-000618,-1.0811490240615875
ACH-000619,-1.0646765165540657
ACH-000620,-1.1291666706653003
ACH-000621,-1.226932629451862
ACH-000622,-0.8984334747090098
ACH-000623,-0.972472256005366
ACH-000624,-1.0783824037424437
ACH-000627,-1.0872545997213368
ACH-000630,-1.0755501592634913
ACH-000631,-1.2009441218192352
ACH-000632,-1.1352260183186174
ACH-000633,-0.831669734077299
ACH-000637,-1.1453736170895374
ACH-000638,-0.9682970391792048
ACH-000646,-0.7228296453671551
ACH-000647,-1.0786036010967956
ACH-000648,-1.1629377243036887
ACH-000649,-1.0223385517554544
ACH-000651,-1.2172534120644058
ACH-000652,-1.029937444176358
ACH-000653,-1.3041943227494577
ACH-000657,-1.1469929442928402
ACH-000658,-1.3623920854891456
ACH-000661,-1.0960334538110679
ACH-000662,-1.0858765447419363
ACH-000663,-0.92834022089706
ACH-000665,-0.958987505539578
ACH-000671,-0.9048220769791336
ACH-000672,-1.4553446629841582
ACH-000673,-1.2395809864275602
ACH-000676,-1.1276067466724935
ACH-000677,-0.9842546406122584
ACH-000681,-1.1289083199917418
ACH-000683,-0.9750363749381792
ACH-000684,-1.13098403050825
ACH-000688,-1.087787294260255
ACH-000693,-0.8525186780026662
ACH-000694,-0.9636671879421288
ACH-000695,-1.026190960570804
ACH-000696,-1.141912983709547
ACH-000697,-0.8567609428973733
ACH-000699,-1.0433713841676615
ACH-000701,-1.0596144807885992
ACH-000706,-0.9765510275573932
ACH-000711,-1.0124889274096285
ACH-000713,-0.9822863710268059
ACH-000714,-0.9623680031717756
ACH-000718,-1.0319815973872593
ACH-000720,-1.2927619523306728
ACH-000721,-0.8251564888744171
ACH-000724,-1.0273047842767884
ACH-000725,-0.9630650783740746
ACH-000732,-0.9178302662112854
ACH-000734,-1.1406454920628948
ACH-000735,-0.8537037719761494
ACH-000736,-0.9250511424923074
ACH-000738,-1.2075595526763807
ACH-000746,-1.065084121581253
ACH-000747,-1.1354448294447417
ACH-000748,-1.166435389985801
ACH-000753,-1.2010585947653207
ACH-000756,-1.3630782192217088
ACH-000757,-0.8212928533205635
ACH-000758,-0.9669520850514316
ACH-000760,-1.1309196656727027
ACH-000762,-1.0357050852497134
ACH-000763,-1.0430460788698457
ACH-000764,-1.143540818355426
ACH-000765,-1.2345867679601363
ACH-000766,-0.9424796398014208
ACH-000767,-0.6546158971287113
ACH-000768,-1.24357884355634
ACH-000769,-1.1486844980825242
ACH-000770,-1.0582060226890746
ACH-000771,-0.9676703329606928
ACH-000773,-0.9224802309603366
ACH-000776,-0.9989065580154513
ACH-000777,-0.9083449446661326
ACH-000778,-0.9441052031551822
ACH-000781,-1.0113070591421562
ACH-000782,-1.1008032174898397
ACH-000783,-1.3104058212791532
ACH-000784,-0.7263366995246379
ACH-000785,-1.5865872561495504
ACH-000787,-1.0920589625567805
ACH-000788,-1.267282149642599
ACH-000791,-1.0247408670310665
ACH-000792,-0.9281744507909906
ACH-000794,-1.100920446710047
ACH-000796,-1.1801954336669518
ACH-000798,-1.6131284280130336
ACH-000799,-1.4966237399350104
ACH-000800,-1.2932494046972924
ACH-000802,-1.019995852554301
ACH-000804,-1.0503012762598272
ACH-000805,-1.2002781302190164
ACH-000809,-0.95376661141028
ACH-000810,-0.638286213257854
ACH-000811,-0.8802174123489588
ACH-000817,-0.9302626560676949
ACH-000819,-1.205637148161494
ACH-000820,-1.543527785335124
ACH-000821,-1.0920340916350464
ACH-000822,-1.3755236867487641
ACH-000823,-0.8849617865383111
ACH-000824,-1.0847637298906228
ACH-000827,-1.217335748793289
ACH-000829,-1.112491640015893
ACH-000831,-1.107787411115351
ACH-000832,-0.9147988193667204
ACH-000833,-1.2871342432896753
ACH-000834,-0.9912984591756292
ACH-000835,-1.2494634296170164
ACH-000836,-0.7693655545717696
ACH-000837,-1.0479894769820677
ACH-000838,-1.106219999930146
ACH-000839,-1.1347165499407237
ACH-000840,-1.0940111471018676
ACH-000841,-1.0567084169482406
ACH-000843,-0.9549111955240096
ACH-000846,-0.9573226435629796
ACH-000847,-1.3192938980607078
ACH-000848,-1.1964590174772516
ACH-000849,-1.2183461348779887
ACH-000851,-1.1100478202982411
ACH-000855,-1.1034951951029175
ACH-000856,-1.0177926681146745
ACH-000858,-1.009957158394189
ACH-000859,-1.2714656321874451
ACH-000861,-1.0624532844177952
ACH-000862,-0.9437345728729724
ACH-000865,-0.9288618984053072
ACH-000866,-1.2789245714195003
ACH-000867,-1.0679442934660512
ACH-000869,-1.0061189506100645
ACH-000872,-1.149781090140714
ACH-000873,-0.8839580299060192
ACH-000876,-1.1794468922790766
ACH-000878,-1.4811872519048574
ACH-000880,-0.9856256173636956
ACH-000881,-0.97976541930024
ACH-000882,-1.2882263297015617
ACH-000884,-1.127397016312263
ACH-000885,-1.058903397209629
ACH-000887,-1.0479663589757977
ACH-000889,-1.1330555626300176
ACH-000896,-1.1097522126702044
ACH-000898,-1.0955393990913191
ACH-000900,-1.1451218005516532
ACH-000901,-1.2973021167560483
ACH-000905,-0.992238919985878
ACH-000906,-1.0502765763151212
ACH-000907,-1.1288062765646207
ACH-000910,-1.0138290681074735
ACH-000911,-1.151448044645855
ACH-000912,-1.111778141155504
ACH-000913,-1.4270886410954564
ACH-000915,-0.9709604131578188
ACH-000916,-0.9929611896600412
ACH-000917,-0.9479347019238408
ACH-000920,-1.0782209204480062
ACH-000921,-1.0899252102401409
ACH-000924,-1.110035685251747
ACH-000926,-1.4039306127056357
ACH-000928,-1.2982516933968271
ACH-000929,-1.0723732644073958
ACH-000932,-1.0565296327093805
ACH-000935,-1.3499054636620358
ACH-000936,-1.1118345111423436
ACH-000937,-1.235753519992542
ACH-000938,-0.942346153265342
ACH-000939,-1.109469582229076
ACH-000941,-1.0471895027563267
ACH-000943,-1.2039074552656603
ACH-000946,-1.1512868057053074
ACH-000947,-1.2011925778221018
ACH-000948,-1.141952556142457
ACH-000950,-1.2113256405055328
ACH-000953,-1.212595636800562
ACH-000954,-1.1189399205705202
ACH-000957,-1.208047390420059
ACH-000958,-1.4197272749324934
ACH-000960,-1.0514192018531132
ACH-000963,-1.2715255406557266
ACH-000968,-1.2077387430173403
ACH-000969,-1.2889495824020871
ACH-000972,-1.087098304142489
ACH-000973,-1.1406112099874677
ACH-000974,-1.253541730936377
ACH-000978,-0.8972022560490263
ACH-000984,-0.9374651754436242
ACH-000986,-1.190225339791809
ACH-000988,-1.1742501846121811
ACH-000993,-1.0670944713990511
ACH-000994,-1.0172317674649736
ACH-000996,-1.0860522055250494
ACH-001001,-0.9698934796356484
ACH-001020,-0.8926922534576731
ACH-001028,-1.148858195635251
ACH-001031,-1.2928339732063796
ACH-001038,-1.2487358778056064
ACH-001048,-1.0504185968937951
ACH-001050,-1.3412233087870484
ACH-001053,-1.1940144673975814
ACH-001054,-1.1112290324223129
ACH-001061,-0.9462209681814864
ACH-001067,-1.15054981821909
ACH-001075,-1.2054876176065918
ACH-001096,-1.2718094257679409
ACH-001111,-1.046229515670442
ACH-001119,-1.0140868995725254
ACH-001128,-0.5433512316200049
ACH-001134,-1.0657256919184128
ACH-001151,-0.942821599410632
ACH-001163,-1.0978741171660242
ACH-001164,-0.9845563082613744
ACH-001183,-0.8858292253654698
ACH-001192,-1.4291660099893668
ACH-001193,-1.1160838224871314
ACH-001196,-1.2794952276983262
ACH-001197,-1.3033392446355034
ACH-001205,-1.2916122901196672
ACH-001211,-1.2062047727575274
ACH-001212,-1.0936946232810434
ACH-001228,-1.0064962308454404
ACH-001232,-0.9295356465996824
ACH-001239,-1.1399874489881354
ACH-001270,-1.2714468775039112
ACH-001274,-0.9931709019271164
ACH-001275,-1.043300055593475
ACH-001277,-1.2314234286578698
ACH-001278,-1.1501071048847782
ACH-001280,-1.0494151340182971
ACH-001283,-1.2716398272051677
ACH-001289,-1.049519335168991
ACH-001300,-0.9350246198047406
ACH-001301,-1.0299759349300115
ACH-001302,-0.9128390944248724
ACH-001306,-1.174744667588253
ACH-001318,-1.4054991594455004
ACH-001322,-1.0328586819495895
ACH-001328,-0.8813751517603973
ACH-001332,-1.3704985672480212
ACH-001336,-1.209420669838587
ACH-001346,-0.9186603730757964
ACH-001353,-1.0303853751216294
ACH-001354,-0.5628790945174531
ACH-001367,-0.9443072559728668
ACH-001368,-1.2928099400483704
ACH-001374,-1.2526086667665357
ACH-001377,-0.9467191102911716
ACH-001380,-0.9873816080982694
ACH-001391,-1.1848664683710874
ACH-001408,-1.0041262274313465
ACH-001430,-1.2715320125948228
ACH-001431,-1.1372574348490152
ACH-001450,-0.9164004251229504
ACH-001496,-0.8804120830586329
ACH-001500,-0.9876606035483744
ACH-001523,-1.0348313336267527
ACH-001532,-1.2314810673290009
ACH-001550,-0.8492467312353374
ACH-001552,-1.4569443666035269
ACH-001554,-1.3314386682368338
ACH-001654,-1.1571450249939499
ACH-001735,-1.1552776337543995
ACH-001736,-1.1453569523559746
ACH-001737,-0.8787729933882097
ACH-001740,-1.2344947097436825
ACH-001745,-1.287647676286625
ACH-001765,-1.1371397156312246
