,TENC1 (23371)
ACH-000651,-0.44708069316918986
ACH-000652,-0.13773115450951165
ACH-000653,-0.3358529983946847
ACH-000657,-0.3531005394341448
ACH-000658,-0.17127447272434027
ACH-000661,-0.3707512312899231
ACH-000662,-0.02215438276161981
ACH-000663,-0.2304796712707775
ACH-000665,-0.3547665392825751
ACH-000671,-0.24800113247904984
ACH-000672,-0.4385954419847193
ACH-000673,-0.26151346926631325
ACH-000676,-0.27310606062745724
ACH-000677,-0.4091057256727315
ACH-000681,-0.13831762831083266
ACH-000683,-0.3161266955373125
ACH-000684,-0.28533463702576506
ACH-000688,-0.4727165722228673
ACH-000693,-0.4113316280083902
ACH-000694,-0.42773683148057534
ACH-000695,-0.28964301613772697
ACH-000696,-0.2894528162288042
ACH-000697,-0.3395654311801372
ACH-000699,-0.1329157210226781
ACH-000701,-0.39010805365146894
ACH-000706,-0.11634121658857825
ACH-000711,-0.29342400246945705
ACH-000713,-0.2629945481502963
ACH-000714,-0.13901460093338736
ACH-000718,-0.19434481360529648
ACH-000720,-0.29657918555949353
ACH-000721,-0.18090952717019845
ACH-000724,-0.07118276597272775
ACH-000725,-0.19556608554969054
ACH-000732,-0.3312099427262956
ACH-000734,-0.2456562022662692
ACH-000735,-0.375376533517073
ACH-000736,-0.2698416024593129
ACH-000738,-0.4527274693021753
ACH-000746,-0.18773942721073947
ACH-000747,-0.15969194479286294
ACH-000748,-0.20702237504427434
ACH-000753,-0.3310167294802465
ACH-000756,-0.3417207380847819
ACH-000757,-0.3674507207218445
ACH-000758,-0.0983638715122146
ACH-000760,-0.2509035161231841
ACH-000762,-0.14466148501628642
ACH-000763,-0.08737550460567359
ACH-000764,-0.5537803042886198
ACH-000765,-0.299774367976772
ACH-000766,-0.2781691540702513
ACH-000767,-0.21441992893716644
ACH-000768,-0.2123510399281563
ACH-000769,-0.3843312263312084
ACH-000770,-0.27497541142654625
ACH-000771,-0.22483416134778916
ACH-000773,-0.19721416333094907
ACH-000776,-0.28547479868075043
ACH-000777,-0.3432860252588153
ACH-000778,-0.11914466709613147
ACH-000781,-0.16019559504650654
ACH-000782,-0.18367962246344785
ACH-000783,-0.23718522510834925
ACH-000784,-0.3451870993218176
ACH-000785,-0.27310550607420986
ACH-000787,-0.21233426698703395
ACH-000788,-0.25621549390797466
ACH-000791,-0.1990273726601788
ACH-000792,-0.2725705985921868
ACH-000794,-0.2614697422201775
ACH-000796,-0.19478587947007947
ACH-000798,-0.5457656528597921
ACH-000799,-0.3003560186361756
ACH-000800,-0.4759325669784225
ACH-000802,-0.28127561539132945
ACH-000804,-0.3530220359081929
ACH-000805,-0.3428499849070552
ACH-000809,-0.2427166638745155
ACH-000810,-0.009828529106120068
ACH-000811,-0.2211813502200249
ACH-000817,-0.228230539240996
ACH-000819,-0.1754156390145036
ACH-000820,0.014081865242832175
ACH-000821,-0.5132026118322172
ACH-000822,-0.3051657696884053
ACH-000823,-0.3028406768980271
ACH-000824,-0.2467893335947687
ACH-000827,-0.2165595733811738
ACH-000829,-0.0666368602427178
ACH-000831,-0.2871181319991391
ACH-000832,-0.3010300584735648
ACH-000833,-0.22335669200941746
ACH-000834,-0.3997354023241584
ACH-000835,-0.07520469782993773
ACH-000836,-0.18305167581671866
ACH-000837,-0.2707001784943842
ACH-000838,-0.22623153315922456
ACH-000839,-0.1930227085283754
ACH-000840,-0.07573081038025299
ACH-000841,-0.5337342198595321
ACH-000843,-0.2697002981970909
ACH-000846,-0.4088360407522999
ACH-000847,-0.39429634518154016
ACH-000848,-0.13183202539305058
ACH-000849,-0.14753959742451
ACH-000851,-0.15302208210469495
ACH-000855,-0.13339848288328304
ACH-000856,-0.2789047089963633
ACH-000858,-0.3109715924236073
ACH-000859,-0.4130271272480656
ACH-000861,-0.2224209015102908
ACH-000862,-0.1893955152246362
ACH-000865,-0.32036475248359314
ACH-000866,-0.2153945803505044
ACH-000867,-0.3564642818991614
ACH-000869,-0.20884817399497171
ACH-000872,-0.08774642884087197
ACH-000873,-0.21009205031507067
ACH-000876,-0.2972162454068569
ACH-000878,-0.4606193448746838
ACH-000880,-0.22164616873342552
ACH-000881,-0.09824308590956976
ACH-000882,-0.23517402229871265
ACH-000884,-0.3161580020750165
ACH-000885,-0.4183368473489766
ACH-000887,-0.3893011922474475
ACH-000889,-0.2964552291230279
ACH-000896,-0.3156783057671453
ACH-000898,-0.30120254363329085
ACH-000900,-0.4996110145849319
ACH-000901,-0.3094485220545205
ACH-000905,-0.135373487467313
ACH-000906,-0.3361409528564329
ACH-000907,-0.2792229764044545
ACH-000910,-0.27181766689565073
ACH-000911,-0.20753752511147344
ACH-000912,-0.3022747327525186
ACH-000913,-0.2642575464303434
ACH-000915,-0.3371906527832072
ACH-000916,-0.5920134113729124
ACH-000917,-0.22054106956254824
ACH-000920,-0.01070684203629883
ACH-000921,-0.2356952504050763
ACH-000924,-0.17188610865166148
ACH-000926,-0.2373421519716949
ACH-000928,-0.2408038545474547
ACH-000929,-0.31269926173868634
ACH-000932,-0.19860140660277287
ACH-000935,-0.1794454219988725
ACH-000936,-0.37483951423514783
ACH-000937,-0.43592978747392624
ACH-000938,-0.3358042812168481
ACH-000939,-0.3450245546912383
ACH-000941,-0.2482740972038523
ACH-000943,-0.2723162916807406
ACH-000946,-0.11482096352539435
ACH-000947,-0.22219194203084336
ACH-000948,-0.17940031592686267
ACH-000950,-0.04448459590903083
ACH-000953,-0.3935495670990746
ACH-000954,-0.19575892169486614
ACH-000957,-0.2033432430724345
ACH-000958,-0.09617789749145897
ACH-000960,-0.3081247458678466
ACH-000963,-0.24787969322272044
ACH-000968,-0.1578480467358472
ACH-000969,-0.10884546086865413
ACH-000972,-0.3786967298588
ACH-000973,-0.26079124827647765
ACH-000974,-0.13792396388901845
ACH-000978,-0.3366148192868707
ACH-000984,-0.2134459852958024
ACH-000986,-0.3684613536319119
ACH-000988,-0.2142894154121401
ACH-000993,-0.33660398142799064
ACH-000994,-0.1639996058882487
ACH-000996,-0.3164821511101293
ACH-001001,-0.2748157821029883
ACH-001020,-0.2366425241051359
ACH-001028,-0.2676624381006596
ACH-001031,-0.2326936531717227
ACH-001038,-0.26418562376034865
ACH-001048,-0.33164984719643403
ACH-001050,-0.21322203391568686
ACH-001053,-0.4030463348677081
ACH-001054,-0.18345358741366247
ACH-001061,-0.2159324313776189
ACH-001067,-0.2774708019767477
ACH-001075,-0.08311869850714021
ACH-001096,-0.17137295187581308
ACH-001111,-0.4634167322433477
ACH-001119,-0.3737648679673168
ACH-001128,-0.5255389320235411
ACH-001134,-0.25479290407919386
ACH-001151,-0.2124795195993152
ACH-001163,-0.35175493093259697
ACH-001164,-0.14259946589439432
ACH-001183,-0.2654324357027276
ACH-001192,-0.3265051485892862
ACH-001193,-0.4501653686406641
ACH-001196,-0.2566540279501597
ACH-001197,-0.37542768643096414
ACH-001205,-0.2425966258011641
ACH-001211,-0.061838582818135264
ACH-001212,-0.16790896884387524
ACH-001228,-0.3176839447346224
ACH-001232,-0.4276172004903954
ACH-001239,-0.15057284355287526
ACH-001270,-0.3672609496629705
ACH-001274,-0.40081810547543706
ACH-001275,-0.33742539800611265
ACH-001277,-0.20141580408773807
ACH-001278,-0.2617050867386947
ACH-001280,-0.4824229291561825
ACH-001283,-0.2906726327002181
ACH-001289,-0.3976482755452162
ACH-001300,-0.35908130537854155
ACH-001301,-0.3819902843883662
ACH-001302,-0.24683544455243234
ACH-001306,-0.15360621634796245
ACH-001318,-0.171257105865396
ACH-001322,-0.2994845191093323
ACH-001328,-0.3372479188728857
ACH-001332,-0.322155892316547
ACH-001336,-0.3209184762523021
ACH-001346,-0.29543562902574183
ACH-001353,-0.25119298431620424
ACH-001354,-0.3759534728093128
ACH-001367,-0.2887006218558512
ACH-001368,-0.2455655650684733
ACH-001374,-0.2903582244878952
ACH-001377,-0.31823644189596817
ACH-001380,-0.18739888498731028
ACH-001391,-0.20020442536964905
ACH-001408,-0.23895290678521106
ACH-001430,-0.2700134236417324
ACH-001431,-0.21672338541336789
ACH-001450,-0.34122724419730577
ACH-001496,-0.31099197282638275
ACH-001500,-0.348185142957798
ACH-001523,-0.3793883847410073
ACH-001532,-0.12009789001616147
ACH-001550,-0.3724664273201016
ACH-001552,-0.19154349770712925
ACH-001554,-0.3000768857818903
ACH-001654,-0.2959723680173289
ACH-001735,-0.2182448178226926
ACH-001736,-0.46442812125432104
ACH-001737,-0.41144384142115975
ACH-001740,-0.32702310832211634
ACH-001745,-0.12762825809756634
ACH-001765,-0.28675687041507714
