,CELSR2 (1952)
ACH-000252,-0.014648466178998303
ACH-000253,-0.08755852027536823
ACH-000255,-0.20676361197145404
ACH-000256,-0.0975235530695676
ACH-000257,-0.02460023358934792
ACH-000258,-0.09016963271720407
ACH-000259,-0.1020767064089201
ACH-000260,-0.0986412058255595
ACH-000261,-0.19497926786377176
ACH-000262,-0.07686509484581477
ACH-000263,-0.18838455952170047
ACH-000264,-0.09819956477269233
ACH-000265,0.02136197965355242
ACH-000266,-0.04704325044511156
ACH-000272,-0.17399438804757192
ACH-000274,-0.0048204602027722854
ACH-000277,-0.004393123143870492
ACH-000278,-0.1473347657303787
ACH-000279,0.028112333410207992
ACH-000280,-0.028929962383159712
ACH-000281,0.07871681661893969
ACH-000288,-0.1561098336007438
ACH-000291,-0.07796781029681098
ACH-000293,-0.13149504396049266
ACH-000294,-0.006566200976660174
ACH-000295,0.10145960391039173
ACH-000296,-0.1131354611115233
ACH-000302,-0.13362205132999996
ACH-000304,-0.19926196674772856
ACH-000307,-0.07390686142857969
ACH-000308,-0.18126941306548167
ACH-000310,-0.11703135214915338
ACH-000311,-0.10962386750942828
ACH-000312,-0.06800365454095497
ACH-000315,-0.004319019539470246
ACH-000316,-0.19689211697817546
ACH-000317,-0.14739900837433156
ACH-000318,-0.032613267186903286
ACH-000319,-0.05612271945155236
ACH-000320,-0.18607315143284095
ACH-000322,0.002543939288920007
ACH-000323,-0.08854934243080892
ACH-000324,-0.05376034380404905
ACH-000329,-0.13060012484242334
ACH-000330,-0.08711940368809418
ACH-000331,-0.144427730058745
ACH-000332,-0.03653492640247328
ACH-000334,-0.08232447403400264
ACH-000335,-0.13967346390736224
ACH-000336,0.18636996048153226
ACH-000337,-0.1575123252459747
ACH-000338,-0.1671515797016604
ACH-000339,-0.06513573660965158
ACH-000341,-0.16380051744541274
ACH-000348,-0.08578102121065291
ACH-000350,0.008960042110346867
ACH-000352,-0.06206086535337577
ACH-000356,-0.02671063043911221
ACH-000361,-0.16348860879119648
ACH-000362,-0.019648153290678472
ACH-000363,-0.17058019496314394
ACH-000364,-0.09386503420694148
ACH-000365,-0.12886554553822788
ACH-000366,-0.08093311599086968
ACH-000368,-0.14435130784032074
ACH-000374,-0.013070380394975198
ACH-000375,-0.24239997845738154
ACH-000376,-0.11357707266451875
ACH-000381,-0.03647895694834345
ACH-000383,-0.11462471811919045
ACH-000387,-0.1429303199754712
ACH-000389,0.004612170145424422
ACH-000390,-0.06444601374749342
ACH-000393,-0.07515173075828145
ACH-000395,-0.17800997289708273
ACH-000396,0.0068088218211007365
ACH-000397,-0.10956747976655792
ACH-000401,-0.1017373688005953
ACH-000402,0.04821252650841636
ACH-000403,0.006906303586342364
ACH-000404,-0.12833573405308532
ACH-000406,-0.09659324901132144
ACH-000407,-0.09035794952095508
ACH-000408,-0.32210293240926713
ACH-000410,-0.2419387388822001
ACH-000411,0.0775514391943564
ACH-000414,-0.0010442910480055784
ACH-000415,-0.1570950677062158
ACH-000416,-0.12807257254676546
ACH-000420,-0.10310212167322703
ACH-000421,0.0066683899460217785
ACH-000424,-0.219562075255964
ACH-000425,-0.11021674476530692
ACH-000426,0.05448160234951222
ACH-000427,-0.11304296901693273
ACH-000433,-0.2015463664274916
ACH-000435,0.04652786918061878
ACH-000436,-0.1380393825609649
ACH-000444,0.023532376132019868
ACH-000445,-0.07871066965801797
ACH-000448,-0.02009071670948675
ACH-000450,-0.194525142534658
ACH-000452,-0.08927249441548747
ACH-000454,-0.2187667583497176
ACH-000458,-0.024702943888129263
ACH-000459,-0.06744536534143755
ACH-000460,-0.13924229820172834
ACH-000461,-0.13015052712374325
ACH-000463,-0.13031477296903446
ACH-000464,-0.1850569056305274
ACH-000466,-0.20681481354779568
ACH-000467,-0.07149552898473553
ACH-000468,-0.04074322129421256
ACH-000469,-0.2678449762765427
ACH-000470,-0.06771212134399164
ACH-000471,-0.14783686004357274
ACH-000472,0.04228314386926135
ACH-000473,-0.021477258415239682
ACH-000475,-0.09678040198276017
ACH-000476,-0.11063237974256168
ACH-000477,-0.15400082826752934
ACH-000479,-0.2295340206527995
ACH-000480,-0.040539600166573264
ACH-000481,-0.10603879514978788
ACH-000483,-0.023795464446727442
ACH-000484,-0.11095850804712856
ACH-000485,-0.016124233431163256
ACH-000486,-0.15596652357249086
ACH-000487,-0.17583791874761773
ACH-000488,-0.009236504902574754
ACH-000490,-0.050884326382007385
ACH-000491,-0.30099179413151744
ACH-000495,-0.1303557851830717
ACH-000496,-0.2908421536259859
ACH-000499,-0.17783336450599313
ACH-000500,-0.051855112575953634
ACH-000502,0.02892888136090012
ACH-000503,0.18094075427991949
ACH-000505,-0.02098447682635897
ACH-000507,-0.06965169876945568
ACH-000510,-0.17142963187529542
ACH-000511,-0.11577727914974678
ACH-000512,-0.37803953154987147
ACH-000516,-0.14383300027340204
ACH-000517,-0.0356965140485225
ACH-000518,-0.25454999472466283
ACH-000520,-0.20442540599141928
ACH-000521,-0.09192378941875937
ACH-000522,-0.2550697823453352
ACH-000524,-0.02470620750212949
ACH-000527,-0.057770586576783474
ACH-000528,-0.061541050095897214
ACH-000537,-0.1405850558112428
ACH-000541,-0.07128808616921654
ACH-000542,-0.19207487840815
ACH-000544,-0.20935076166737332
ACH-000545,-0.15106037408573447
ACH-000547,-0.16544713282987197
ACH-000548,-0.02460845563755266
ACH-000549,-0.0008685716059020164
ACH-000550,0.022270605394020808
ACH-000552,-0.14189726289407287
ACH-000556,-0.06374282002170749
ACH-000557,-0.01702201697073043
ACH-000569,0.038528803442536105
ACH-000570,-0.03694141009945174
ACH-000571,-0.15937846164958894
ACH-000573,-0.10521325146003507
ACH-000576,0.10885808160962684
ACH-000579,-0.06572132156458926
ACH-000580,-0.027910825945741173
ACH-000584,0.013903180393473245
ACH-000585,-0.028319933184756813
ACH-000588,-0.13191929132997196
ACH-000589,-0.04702593047360605
ACH-000591,-0.17199881045345186
ACH-000593,-0.10131293461425113
ACH-000600,-0.13355789395130765
ACH-000601,-0.04872233070022061
ACH-000605,-0.3547222720020064
ACH-000606,-0.1797080735887862
ACH-000608,-0.07938269932075383
ACH-000614,0.08489615399387418
ACH-000616,0.005725866566387614
ACH-000618,-0.03248131463135037
ACH-000619,-0.01842008339730947
ACH-000620,-0.17585349694589902
ACH-000621,-0.1242535376004951
ACH-000622,-0.006546680371462785
ACH-000623,0.02580231065267
ACH-000624,-0.11307740632956324
ACH-000627,-0.020955071362960008
ACH-000630,-0.08953552374163788
ACH-000631,-0.0614237293663541
ACH-000632,-0.002600210894052958
ACH-000633,-0.06708368162873787
ACH-000637,-0.011677329303191764
ACH-000638,-0.10001613650567913
ACH-000646,0.022816931709611903
ACH-000647,0.022859946444182086
ACH-000648,-0.1239979146142772
ACH-000649,-0.2050383752253534
ACH-000651,-0.1837783631890028
ACH-000652,-0.14621753975954466
ACH-000653,-0.04899291450666759
ACH-000657,-0.0434151199046886
ACH-000658,0.012115452726636894
ACH-000661,-0.054052233389466096
ACH-000662,-0.039255407792803336
ACH-000663,0.12218902608198925
ACH-000665,-0.12694816867123562
ACH-000671,-0.18212053897112487
ACH-000672,-0.40940186628438413
ACH-000673,-0.048629380410894936
ACH-000676,-0.14738999287642404
ACH-000677,-0.14963898659561342
ACH-000681,0.0840475104857285
ACH-000683,-0.1364450044437423
ACH-000684,-0.005103254730117615
ACH-000688,-0.12279430047490154
ACH-000693,-0.030493052086840763
ACH-000694,-0.07358684816511597
ACH-000695,0.13188178270394754
ACH-000696,-0.04299215434220538
ACH-000697,0.042046945880016666
ACH-000699,0.006231449470811381
ACH-000701,-0.13239587960860202
ACH-000706,-0.18338889546480852
ACH-000711,-0.02118749375829289
ACH-000713,-0.2863654382274685
ACH-000714,-0.07060411987746558
ACH-000718,0.07801468740949563
ACH-000720,-0.051156633442125024
ACH-000721,-0.2579783877839164
ACH-000724,0.05939739559878
ACH-000725,0.09920987263105058
ACH-000732,-0.28866742923564737
ACH-000734,-0.26572736450542
ACH-000735,0.02112599176346196
ACH-000736,0.015623710176602697
ACH-000738,-0.05799519911160141
ACH-000746,-0.09080776450180802
ACH-000747,-0.3381992930088536
ACH-000748,-0.1919084939791259
ACH-000753,-0.06127460563379904
ACH-000756,-0.15601452481386827
ACH-000757,-0.15358192783323402
ACH-000758,-0.2059221732341792
ACH-000760,-0.13790709095052806
ACH-000762,-0.25920860042430177
ACH-000763,-0.039316100755402025
ACH-000764,-0.17983387056246894
ACH-000765,-0.17445529493639786
ACH-000766,0.029592644133832037
ACH-000767,-0.19973743813900408
ACH-000768,0.01309220273402137
ACH-000769,-0.0322104522199833
ACH-000770,-0.08445540520359412
ACH-000771,-0.1040300501577917
ACH-000773,-0.04145333557550944
ACH-000776,-0.1993293085743282
ACH-000777,-0.06704018754038232
ACH-000778,-0.06426817702913168
ACH-000781,-0.07835031585290934
ACH-000782,0.17487646540194013
ACH-000783,-0.04596742838095312
ACH-000784,-0.13681673491797147
ACH-000785,0.14062040399917905
ACH-000787,-0.08050017602188933
ACH-000788,-0.1350492125027568
ACH-000791,-0.1452807999499426
ACH-000792,-0.016680202245967987
ACH-000794,-0.10976107390565347
ACH-000796,-0.12396148471477846
ACH-000798,-0.3053440715041915
ACH-000799,-0.05859888556945781
ACH-000800,-0.1470625480634373
ACH-000802,-0.10265172225771983
ACH-000804,-0.2942158144456287
ACH-000805,0.06786038888250617
ACH-000809,0.07843792394961846
ACH-000810,-0.16211264824527558
ACH-000811,-0.050070183220312516
ACH-000817,-0.028091487023263757
ACH-000819,-0.019777756591919018
ACH-000820,0.0383369293035668
ACH-000821,0.18267962862827686
ACH-000822,0.041519986858364465
ACH-000823,-0.10003083898958566
ACH-000824,-0.013477286394572845
ACH-000827,-0.005390101597379271
ACH-000829,-0.113627474408581
ACH-000831,-0.3469016300024017
ACH-000832,-0.08756607099233593
ACH-000833,-0.1435002793912564
ACH-000834,-0.046288354828686484
ACH-000835,-0.13142884445232114
ACH-000836,0.015304737561393719
ACH-000837,-0.05268740796033538
ACH-000838,-0.038273749050874085
ACH-000839,-0.2234826402411047
ACH-000840,-0.13237094263997232
ACH-000841,-0.1529445966864936
ACH-000843,-0.10891543201625087
ACH-000846,-0.06553294884254797
ACH-000847,-0.1789336053412204
ACH-000848,-0.06223891543689514
ACH-000849,-0.03194072429283016
ACH-000851,-0.0490742351357004
ACH-000855,-0.1098788289510006
ACH-000856,0.010962711359378863
ACH-000858,0.015788214779339515
ACH-000859,-0.18316083965606106
ACH-000861,-0.17032118454759831
ACH-000862,-0.0982053751158244
ACH-000865,-0.0780099836732863
ACH-000866,-0.10865282795196053
ACH-000867,-0.049362602405190664
ACH-000869,-0.2353769825220833
ACH-000872,-0.16937682806418095
ACH-000873,-0.08823094918263143
ACH-000876,-0.14115899256777226
ACH-000878,0.14738532853941688
ACH-000880,-0.01164438363737917
ACH-000881,0.05619114848333388
ACH-000882,-0.16807538906028505
ACH-000884,-0.0011822146914657286
ACH-000885,0.0048802673531299036
ACH-000887,-0.2144568868849991
ACH-000889,-0.1477737332870266
ACH-000896,-0.1230663513903829
ACH-000898,-0.11222273248973234
ACH-000900,0.11538313095068133
ACH-000901,-0.011938879252668249
ACH-000905,-0.06295095366667622
ACH-000906,-0.1092838696905617
ACH-000907,0.01323694754462181
ACH-000910,-0.06357612510749755
ACH-000911,-0.1035230516774953
ACH-000912,-0.2472950084782104
ACH-000913,-0.06741089018349826
ACH-000915,-0.22518510239657502
ACH-000916,-0.05082973170969373
ACH-000917,-0.037317910257299414
ACH-000920,-0.023566765414420564
ACH-000921,-0.1585168847775459
ACH-000924,-0.044594999363860285
ACH-000926,-0.09133513643433457
ACH-000928,-0.02583542300659257
ACH-000929,-0.050524765898347035
ACH-000932,-0.12842863216640654
ACH-000935,-0.010903810968373204
ACH-000936,-0.15348004413004762
ACH-000937,-0.1734665371443568
ACH-000938,-0.028396390915981732
ACH-000939,-0.20519957421843207
ACH-000941,0.05158534297169231
ACH-000943,-0.10989584359704316
ACH-000946,0.04272606318854018
ACH-000947,-0.1583330461890978
ACH-000948,-0.09128108796336636
ACH-000950,-0.07539303071074296
ACH-000953,-0.24189978439752874
ACH-000954,-0.33806422035390665
ACH-000957,-0.3622031836931567
ACH-000958,0.03040467968035558
ACH-000960,-0.05488183144553279
ACH-000963,-0.22486571980482947
ACH-000968,-0.018352402922393526
ACH-000969,-0.2493207780273248
ACH-000972,0.05968389001555241
ACH-000973,-0.1863015247476333
ACH-000974,-0.03065259834976608
ACH-000978,-0.23443427063002925
ACH-000984,-0.08616678194760513
ACH-000986,-0.16191649840931285
ACH-000988,0.007705377004465945
ACH-000993,-0.09776276033487888
ACH-000994,-0.2123975216477992
ACH-000996,0.16582482312968638
ACH-001001,-0.15912430827313104
ACH-001020,-0.24058072303364236
ACH-001028,-0.09792993500232763
ACH-001031,-0.0003944437071886172
ACH-001038,0.021577905511681632
ACH-001048,-0.0021914526814934567
ACH-001050,-0.0881733784048801
ACH-001053,-0.37126696796011055
ACH-001054,-0.1549302590178707
ACH-001061,-0.08491198867429116
ACH-001067,-0.08010734441694277
ACH-001075,-0.06895398499382682
ACH-001096,-0.055969086686722055
ACH-001111,0.03081029411385646
ACH-001119,0.023299768958648187
ACH-001128,0.036970397810535384
ACH-001134,0.04589624431561832
ACH-001151,-0.06401636452069331
ACH-001163,-0.13774107266366664
ACH-001164,-0.17118793570256155
ACH-001183,-0.03726016505585559
ACH-001192,-0.09104002123825662
ACH-001193,-0.08561198452851618
ACH-001196,0.08754173201885086
ACH-001197,-0.1371261836863177
ACH-001205,-0.11597986955423407
ACH-001211,-0.16352699491304107
ACH-001212,-0.0006302331734271012
ACH-001228,-0.025144056902009018
ACH-001232,-0.17692324098800358
ACH-001239,-0.07393211450909581
ACH-001270,0.11230441797815628
ACH-001274,-0.07825857614663753
ACH-001275,-0.07553130944266309
ACH-001277,-0.14231210179532106
ACH-001278,-0.0438248482877487
ACH-001280,-0.1366249869216532
ACH-001283,-0.07908675452373176
ACH-001289,-0.16468263069068664
ACH-001300,-0.13585921183783425
ACH-001301,-0.18870461982486894
ACH-001302,-0.18707523760146352
ACH-001306,0.03857601478733659
ACH-001318,-0.17366788274189507
ACH-001322,-0.15487764282351638
ACH-001328,-0.11107519176891577
ACH-001332,-0.2791969645191082
ACH-001336,-0.15841089899066754
ACH-001346,-0.011791403256520484
ACH-001353,-0.12061132606670524
ACH-001354,-0.10282671783619064
ACH-001367,-0.18554057201674426
ACH-001368,-0.15919244785236486
ACH-001374,-0.13580172832134302
ACH-001377,-0.16656073873037164
ACH-001380,-0.15949368913955994
ACH-001391,0.033241411553189014
ACH-001408,-0.17866136670611954
ACH-001430,0.06772787452477529
ACH-001431,-0.14185604383755934
ACH-001450,-0.07066872284402707
ACH-001496,-0.07485408850359805
ACH-001500,-0.07233865715024389
ACH-001523,-0.01930519793814971
ACH-001532,-0.01872787854389419
ACH-001550,-0.022769606210332798
ACH-001552,-0.07958323561480499
ACH-001554,-0.14298764139955994
ACH-001654,0.021964030932702487
ACH-001735,-0.16583014992533884
ACH-001736,-0.11803121371177575
ACH-001737,0.017036378590598398
ACH-001740,-0.042356563751227996
ACH-001745,-0.12960510026012256
ACH-001765,0.03783849614815093
