,ZNF75A (7627)
ACH-000769,-0.09051190743967184
ACH-000770,-0.10832394396649456
ACH-000771,-0.24448853130594494
ACH-000773,-0.2628965634671057
ACH-000776,-0.32241365389121257
ACH-000777,-0.1596516269405664
ACH-000778,-0.2823702435559468
ACH-000781,-0.1465688266968527
ACH-000782,-0.2270346574069346
ACH-000783,-0.38461331141221744
ACH-000784,-0.1339583097371294
ACH-000785,-0.21985421989616544
ACH-000787,-0.19423493665987612
ACH-000788,-0.12981211683875965
ACH-000791,-0.1738990381156693
ACH-000792,-0.09772410149993103
ACH-000794,-0.24656757737864196
ACH-000796,-0.09762786738448696
ACH-000798,-0.3388070265204303
ACH-000799,-0.32563832988210484
ACH-000800,-0.20569388785151135
ACH-000802,-0.2924281911639672
ACH-000804,-0.1268425540061139
ACH-000805,-0.17699516591545775
ACH-000809,-0.2116420831408658
ACH-000810,-0.11927914219460108
ACH-000811,-0.11648717356261755
ACH-000817,-0.13374743201563422
ACH-000819,-0.28610997222374285
ACH-000820,-0.16687361506583814
ACH-000821,-0.23054447301799375
ACH-000822,-0.10384370721232836
ACH-000823,0.01922107006922789
ACH-000824,-0.1851942691344632
ACH-000827,-0.2080188241522
ACH-000829,-0.13095235737993915
ACH-000831,-0.38527061306542587
ACH-000832,-0.1149905527279794
ACH-000833,-0.06731417989516889
ACH-000834,-0.2387059890281246
ACH-000835,-0.2231760193907973
ACH-000836,-0.07089830127610719
ACH-000837,-0.16618152301639014
ACH-000838,-0.1803524060491684
ACH-000839,-0.16174504187440025
ACH-000840,-0.18916501134916885
ACH-000841,-0.20821361439900132
ACH-000843,-0.0964971626590244
ACH-000846,-0.2068613259311246
ACH-000847,-0.25870758055861504
ACH-000848,-0.1393653979809639
ACH-000849,-0.12488291782518485
ACH-000851,-0.2884518275796778
ACH-000855,-0.0432568804167242
ACH-000856,-0.14645629593296802
ACH-000858,-0.1131145637340909
ACH-000859,-0.01917847767175419
ACH-000861,-0.22236634207905806
ACH-000862,-0.140003475184119
ACH-000865,-0.13671570447338435
ACH-000866,-0.050840329228111374
ACH-000867,-0.235168949947219
ACH-000869,-0.20821723022122807
ACH-000872,-0.2409933950462223
ACH-000873,-0.09400472199868952
ACH-000876,-0.12065195505629732
ACH-000878,0.0603427391064601
ACH-000880,-0.17809972371030974
ACH-000881,-0.08034327659876983
ACH-000882,-0.15304933773993135
ACH-000884,-0.22295539387769364
ACH-000885,-0.13544490318720895
ACH-000887,-0.1223582527325127
ACH-000889,-0.2042322624265095
ACH-000896,-0.18109174286264434
ACH-000898,-0.12001165088922995
ACH-000900,-0.3614364288030916
ACH-000901,-0.20075797099798134
ACH-000905,-0.3547604300131407
ACH-000906,-0.12387802737109152
ACH-000907,-0.19265000225130235
ACH-000910,-0.2625021465094498
ACH-000911,-0.3724194112853408
ACH-000912,-0.16486783566003355
ACH-000913,-0.049749546029967416
ACH-000915,-0.15975340783370176
ACH-000916,-0.14478404587160185
ACH-000917,-0.15780826943414625
ACH-000920,-0.06318410385680495
ACH-000921,-0.2394808934467173
ACH-000924,-0.16381738532859594
ACH-000926,-0.2917137524808941
ACH-000928,-0.09418864387549346
ACH-000929,-0.2648553820447042
ACH-000932,-0.2285375679831109
ACH-000935,-0.19225788190938287
ACH-000936,-0.2312340461219177
ACH-000937,-0.13836234167177675
ACH-000938,-0.12586916063095727
ACH-000939,-0.37901349896292
ACH-000941,-0.19876814668547133
ACH-000943,-0.12592653948572116
ACH-000946,-0.1452983606175348
ACH-000947,-0.21578148552200602
ACH-000948,-0.057973565421776126
ACH-000950,-0.2101903007327052
ACH-000953,-0.2035350060484486
ACH-000954,-0.4877676285556736
ACH-000957,-0.18365395636491505
ACH-000958,-0.19702066714204294
ACH-000960,-0.010537591510139305
ACH-000963,-0.11591785082470905
ACH-000968,-0.031290773802507985
ACH-000969,-0.21738442572357725
ACH-000972,-0.4668716018815206
ACH-000973,-0.2014539989799161
ACH-000974,-0.1794929997477226
ACH-000978,-0.101204944367354
ACH-000984,-0.2697601333623831
ACH-000986,-0.20525530153192564
ACH-000988,-0.13013068943338285
ACH-000993,-0.3148889298459364
ACH-000994,-0.203308116732522
ACH-000996,-0.5061354929939733
ACH-001001,-0.1749179830148301
ACH-001020,-0.2597027337724048
ACH-001028,-0.09580470340406398
ACH-001031,-0.2760842644369014
ACH-001038,-0.07995763410759425
ACH-001048,-0.11012096514741117
ACH-001050,-0.1796679027017715
ACH-001053,-0.14100968120643873
ACH-001054,-0.2453470697139789
ACH-001061,-0.3140022953387168
ACH-001067,-0.1183660932681036
ACH-001075,-0.3613462917845607
ACH-001096,-0.10094271680696908
ACH-001111,-0.18966899324235686
ACH-001119,-0.3104692213330013
ACH-001128,-0.2471634789178556
ACH-001134,-0.2292128367041321
ACH-001151,-0.14794758953219894
ACH-001163,-0.20931864073529755
ACH-001164,-0.4080390980695219
ACH-001183,-0.1230478095218196
ACH-001192,-0.03156800312075904
ACH-001193,-0.22456036822755412
ACH-001196,-0.09459402444356607
ACH-001197,-0.2140953058805796
ACH-001205,-0.1181992734830318
ACH-001211,-0.03791727593781962
ACH-001212,-0.2375390609702103
ACH-001228,-0.23100008355151025
ACH-001232,-0.0743603564082876
ACH-001239,-0.2692656057689985
ACH-001270,-0.349987099049252
ACH-001274,-0.14990646085861095
ACH-001275,-0.19767884420380685
ACH-001277,-0.29359765183245845
ACH-001278,-0.323024498835785
ACH-001280,-0.2707379648874801
ACH-001283,-0.14119999802534494
ACH-001289,-0.3570338844161549
ACH-001300,-0.11301145673089175
ACH-001301,-0.21067746206228605
ACH-001302,-0.1682001303807435
ACH-001306,-0.0684734545145375
ACH-001318,-0.1520969814962256
ACH-001322,-0.3069277390293953
ACH-001328,-0.1700373088401267
ACH-001332,-0.22261801915092996
ACH-001336,-0.21172241956431015
ACH-001346,-0.2048595800186188
ACH-001353,-0.19953030677616884
ACH-001354,-0.2386049081135014
ACH-001367,-0.25042114060201576
ACH-001368,-0.1782426777809672
ACH-001374,-0.098181617526663
ACH-001377,-0.14742105853270662
ACH-001380,-0.0672017516373388
ACH-001391,-0.3121627180605546
ACH-001408,-0.12257355480954155
ACH-001430,0.08154368654357545
ACH-001431,-0.2666622537174698
ACH-001450,-0.12143361569205482
ACH-001496,-0.16794155862108814
ACH-001500,-0.18013624208908152
ACH-001523,-0.2374766653218954
ACH-001532,-0.14454367064100332
ACH-001550,-0.08621546105997949
ACH-001552,-0.3459974613841316
ACH-001554,-0.10975545054795838
ACH-001654,-0.2959969145508109
ACH-001735,-0.17795363305249542
ACH-001736,-0.12773363226643228
ACH-001737,-0.14203385440691185
ACH-001740,-0.4356444531808593
ACH-001745,-0.25729965021492346
ACH-001765,-0.14745994947724855
