,CCT3 (7203)
ACH-000215,-1.6649462228149268
ACH-000221,-1.5010828361310653
ACH-000222,-1.5369678830470364
ACH-000223,-1.7576239958550022
ACH-000226,-1.2731119172413363
ACH-000227,-1.5076229172860165
ACH-000228,-1.606046053806033
ACH-000231,-1.4084842136481597
ACH-000232,-1.546089818352166
ACH-000233,-1.3984434516473645
ACH-000234,-1.3033903094585373
ACH-000235,-1.323545503572784
ACH-000237,-1.4725174718780305
ACH-000238,-1.9046472145523818
ACH-000242,-1.3079584380662457
ACH-000243,-1.4633446224436888
ACH-000244,-1.637917077288578
ACH-000246,-1.2805835835246673
ACH-000248,-1.4356991717073235
ACH-000250,-1.4270186563655507
ACH-000251,-1.4933055181552095
ACH-000252,-1.5852750780614049
ACH-000253,-1.4438555980632652
ACH-000255,-1.4702339124936858
ACH-000256,-1.3482680333648938
ACH-000257,-1.3946007613894007
ACH-000258,-1.3052091124010303
ACH-000259,-1.3414283475180595
ACH-000260,-1.2668336925682917
ACH-000261,-1.2350182828798948
ACH-000262,-1.2685237187924534
ACH-000263,-1.4979820161686703
ACH-000264,-1.5639931012578177
ACH-000265,-1.3950760407170757
ACH-000266,-1.3996290932737951
ACH-000272,-1.4603101234135396
ACH-000274,-1.4524584749253229
ACH-000277,-1.43459849699146
ACH-000278,-1.182731167091597
ACH-000279,-1.5425989089466143
ACH-000280,-1.3624942423580293
ACH-000281,-1.4872643610911829
ACH-000288,-1.5550175066412997
ACH-000291,-1.4603561540863057
ACH-000293,-1.3180424589024449
ACH-000294,-1.70629965622624
ACH-000295,-1.7188196115528032
ACH-000296,-1.2734920544880055
ACH-000302,-1.2426866749408434
ACH-000304,-1.3624586429322643
ACH-000307,-1.4443552109306228
ACH-000308,-1.5835444453614422
ACH-000310,-1.3478091243866392
ACH-000311,-1.375441629921606
ACH-000312,-1.3988460210188878
ACH-000315,-1.4163801825942497
ACH-000316,-1.3628099403322798
ACH-000317,-1.4303758514722693
ACH-000318,-1.3882668556002469
ACH-000319,-1.43387608305895
ACH-000320,-1.574586726695892
ACH-000322,-1.7089910060022355
ACH-000323,-1.3623214619936943
ACH-000324,-1.5570353601404616
ACH-000329,-1.5777072614399816
ACH-000330,-1.5332511177794392
ACH-000331,-1.35427129042045
ACH-000332,-1.4019208725969818
ACH-000334,-1.4164295670425948
ACH-000335,-1.3578716879261317
ACH-000336,-1.596911102954324
ACH-000337,-1.327141483887596
ACH-000338,-1.0730613636632709
ACH-000339,-1.3509729515847768
ACH-000341,-1.3335525566241306
ACH-000348,-1.5065464727848017
ACH-000350,-1.2679580152367025
ACH-000352,-1.5073009429397302
ACH-000356,-1.4326372082994814
ACH-000361,-1.2722119318648304
ACH-000362,-1.4760287523552444
ACH-000363,-1.3157841148550755
ACH-000364,-1.371622731674124
ACH-000365,-1.358796031739989
ACH-000366,-1.328212673510338
ACH-000368,-1.3939290892246108
ACH-000374,-1.604869528133897
ACH-000375,-1.6932571642587828
ACH-000376,-1.4482639830739803
ACH-000381,-1.4482905978121183
ACH-000383,-1.5836183974293152
ACH-000387,-1.5354396402429662
ACH-000389,-1.4418981270752522
ACH-000390,-1.5083115073279163
ACH-000393,-1.7803301827470044
ACH-000395,-1.479011245309494
ACH-000396,-1.756130674398901
ACH-000397,-1.7557427020295864
ACH-000401,-1.2100012964657525
ACH-000402,-1.3794425543282385
ACH-000403,-1.5193467439271076
ACH-000404,-1.526604871314957
ACH-000406,-1.576280203765669
ACH-000407,-1.3571551213949735
ACH-000408,-1.6657435763441035
ACH-000410,-1.454887211578218
ACH-000411,-1.3807012985242528
ACH-000414,-1.3592062199082116
ACH-000415,-1.6956110866768668
ACH-000416,-1.4431031545231645
ACH-000420,-1.6096870964386507
ACH-000421,-1.4421209763383644
ACH-000424,-1.4264033633631628
ACH-000425,-1.5307868648363678
ACH-000426,-1.0093361628248376
ACH-000427,-1.4838179637336748
ACH-000433,-1.4423150448987243
ACH-000435,-1.81411837167577
ACH-000436,-1.466975882801885
ACH-000444,-1.1958442266510174
ACH-000445,-1.5287144970308777
ACH-000448,-1.1991932929264022
ACH-000450,-1.3513436179662048
ACH-000452,-1.5310835638656703
ACH-000454,-1.5154922720052282
ACH-000458,-1.4295896235841887
ACH-000459,-0.8888161486135948
ACH-000460,-1.3697541185315971
ACH-000461,-1.0049323886408397
ACH-000463,-1.3288252562816691
ACH-000464,-1.5980625556849724
ACH-000466,-1.475722959136163
ACH-000467,-1.360865831049185
ACH-000468,-1.4009263320457743
ACH-000469,-1.5312742228829042
ACH-000470,-1.64647520780929
ACH-000471,-1.4131445978949142
ACH-000472,-1.795665475139632
ACH-000473,-1.3979613750739517
ACH-000475,-1.4204518061823277
ACH-000476,-1.4707199601307497
ACH-000477,-1.1614672582529482
ACH-000479,-1.2152091705263826
ACH-000480,-1.4060449102450672
ACH-000481,-1.4680588045774217
ACH-000483,-1.3583066016356904
ACH-000484,-1.5883834972984758
ACH-000485,-1.287751123812886
ACH-000486,-1.3321592498071368
ACH-000487,-1.4040098882509808
ACH-000488,-1.4095883827047315
ACH-000490,-1.427753153003258
ACH-000491,-1.3682478075546824
ACH-000495,-1.4366739230267007
ACH-000496,-1.2537617865390096
ACH-000499,-1.483088552541433
ACH-000500,-1.5558822479065242
ACH-000502,-1.3904881433158165
ACH-000503,-1.6124628234969343
ACH-000505,-1.3665410436942007
ACH-000507,-1.3994711156381394
ACH-000510,-1.4960598139550885
ACH-000511,-1.2585911835284376
ACH-000512,-1.2908354610788524
ACH-000516,-1.6492568900809843
ACH-000517,-1.5605829085906289
ACH-000518,-1.7015208833321611
ACH-000520,-1.527609829465929
ACH-000521,-1.315412024910509
ACH-000522,-1.6211471907793544
ACH-000524,-1.2564303076628671
ACH-000527,-1.391127778917129
ACH-000528,-1.3600342430621657
ACH-000537,-1.5390327761286045
ACH-000541,-1.1773187116256996
ACH-000542,-1.4707336781923397
ACH-000544,-1.517802121454063
ACH-000545,-1.406728235551847
ACH-000547,-1.4669591725970808
ACH-000548,-1.5279506738662592
ACH-000549,-1.4055368951154883
ACH-000550,-1.6118497610319469
ACH-000552,-1.5124356971609634
ACH-000556,-1.444288464009667
ACH-000557,-1.5450952354374512
ACH-000569,-1.6917164886545164
ACH-000570,-1.5376223857004985
ACH-000571,-1.5165903338222593
ACH-000573,-1.7101957496872051
ACH-000576,-1.3847147920192904
ACH-000579,-1.5280767601352758
ACH-000580,-1.4364193078022458
ACH-000584,-1.5515543480916274
ACH-000585,-1.7924424415335118
ACH-000588,-1.3590273916316458
ACH-000589,-1.3327167478330446
ACH-000591,-1.3629441832521512
ACH-000593,-1.6276280283223388
ACH-000600,-1.2822509599462977
ACH-000601,-1.4118106732698286
ACH-000605,-1.7375333467973446
ACH-000606,-1.3796063162020136
ACH-000608,-1.549435254877905
ACH-000614,-1.6024302708964646
ACH-000616,-1.4397043066630284
ACH-000618,-1.3907416505869918
ACH-000619,-1.4996490944114191
ACH-000620,-1.3198823092744627
ACH-000621,-1.5831937508764544
ACH-000622,-1.3276703224201871
ACH-000623,-1.6809962205236384
ACH-000624,-1.4301016052004485
ACH-000627,-1.3929859041953607
ACH-000630,-1.5652094915963033
ACH-000631,-1.6351043207241027
ACH-000632,-1.4968147526068545
ACH-000633,-1.4597753315825193
ACH-000637,-1.4311614303895588
ACH-000638,-1.5071735985578818
ACH-000646,-1.265553073929967
ACH-000647,-1.4303211439072978
ACH-000648,-1.4562834735816776
ACH-000649,-1.5560540454585106
ACH-000651,-1.552379339430482
ACH-000652,-1.4865078488736214
ACH-000653,-1.3249401864000812
ACH-000657,-1.4174670431537872
ACH-000658,-1.4053944531389555
ACH-000661,-1.3581549191843272
ACH-000662,-1.2488989684459435
ACH-000663,-1.44090514890773
ACH-000665,-1.4278341787953952
ACH-000671,-1.3286095994282743
ACH-000672,-1.7683811218127896
ACH-000673,-1.6104148733636838
ACH-000676,-1.6254351772897102
ACH-000677,-1.468923150094906
ACH-000681,-1.4699831398803358
ACH-000683,-1.5034510423245693
ACH-000684,-1.4589130167313291
ACH-000688,-1.818017030490056
ACH-000693,-1.5111259079738584
ACH-000694,-1.4837819527272136
ACH-000695,-1.4452953520483605
ACH-000696,-1.4473341777139668
ACH-000697,-1.2322402996969917
ACH-000699,-1.6970389535591348
ACH-000701,-1.5434095191275403
ACH-000706,-1.3290362485245888
ACH-000711,-1.522600878908246
ACH-000713,-1.5581121754430456
ACH-000714,-1.3233386513902141
ACH-000718,-1.6294858470338456
ACH-000720,-1.5362293869522596
ACH-000721,-1.66470588475541
ACH-000724,-1.5928692841084289
ACH-000725,-1.5979895948772127
ACH-000732,-1.2910983119441175
ACH-000734,-1.3933150872102036
ACH-000735,-1.5488340354382626
ACH-000736,-1.548719992302085
ACH-000738,-1.4480009157661704
ACH-000746,-1.5136119532402228
ACH-000747,-1.4827917192162647
ACH-000748,-1.3795193331276379
ACH-000753,-1.5287779769062269
ACH-000756,-1.4255063646559687
ACH-000757,-1.4184642486248291
ACH-000758,-1.3883104485463322
ACH-000760,-1.346761187744799
ACH-000762,-1.3140540259566396
ACH-000763,-1.1138958776612196
ACH-000764,-1.5355040224239382
ACH-000765,-1.4254697979976103
ACH-000766,-1.5603070418989344
ACH-000767,-1.2353744142171974
ACH-000768,-1.4472762147157352
ACH-000769,-1.4142222579400747
ACH-000770,-1.3934460533765158
ACH-000771,-1.41390342734338
ACH-000773,-1.2021758989725837
ACH-000776,-1.2300605696161215
ACH-000777,-1.6203412212904302
ACH-000778,-1.573288595208313
ACH-000781,-1.4359502577767853
ACH-000782,-1.44748730897874
ACH-000783,-1.540666463140566
ACH-000784,-1.4329010483351061
ACH-000785,-1.64351165698832
ACH-000787,-1.5420685423777756
ACH-000788,-1.4503576608603046
ACH-000791,-1.4249497745401198
ACH-000792,-1.6180489260591886
ACH-000794,-1.4527574626016633
ACH-000796,-1.671580492283148
ACH-000798,-1.8415808705105925
ACH-000799,-1.4442981575508982
ACH-000800,-1.3615206781418077
ACH-000802,-1.5928295035884492
ACH-000804,-1.3048630295350263
ACH-000805,-1.424534815066083
ACH-000809,-1.368732865671846
ACH-000810,-1.5115171624834172
ACH-000811,-1.6481629377934632
ACH-000817,-1.3990887726621912
ACH-000819,-1.5039993284413524
ACH-000820,-1.60889875141696
ACH-000821,-1.4144565553008517
ACH-000822,-1.6775175055710017
ACH-000823,-1.6113766561276663
ACH-000824,-1.438598516861093
ACH-000827,-1.423746879881835
ACH-000829,-1.3564431479272359
ACH-000831,-1.614470747483004
ACH-000832,-1.3319257067979813
ACH-000833,-1.4052573226003855
ACH-000834,-1.4698595265996854
ACH-000835,-1.6610400895576805
ACH-000836,-1.4762731960804487
ACH-000837,-1.4141376510032684
ACH-000838,-1.1965772734435112
ACH-000839,-1.3003929414717448
ACH-000840,-1.4969810065502855
ACH-000841,-1.4328281564691228
ACH-000843,-1.4643148669420298
ACH-000846,-1.4023459795841626
ACH-000847,-1.4530152678220571
ACH-000848,-1.5935724438278491
ACH-000849,-1.5035011836019945
ACH-000851,-1.5440812567058912
ACH-000855,-1.5697901934532987
ACH-000856,-1.4393094289062525
ACH-000858,-1.3580829505619296
ACH-000859,-1.5199215985855286
ACH-000861,-1.598308950441123
ACH-000862,-1.5203489227269096
ACH-000865,-1.4014764317915993
ACH-000866,-1.3499404237629506
ACH-000867,-1.3602020278169535
ACH-000869,-1.6833477802907169
ACH-000872,-1.3609785362213225
ACH-000873,-1.3952906721400504
ACH-000876,-1.3910205836237577
ACH-000878,-1.3565600212189524
ACH-000880,-1.3074624346316803
ACH-000881,-1.3723620997669714
ACH-000882,-1.2291575427191572
ACH-000884,-1.4027996365003703
ACH-000885,-1.5711553412357857
ACH-000887,-1.4647322929567714
ACH-000889,-1.5619617058546846
ACH-000896,-1.5661971971475068
ACH-000898,-1.3772490959060473
ACH-000900,-1.458474678644546
ACH-000901,-1.451208680370598
ACH-000905,-1.4219400861131697
ACH-000906,-1.3082695563792996
ACH-000907,-1.2580520938703597
ACH-000910,-1.4406321895140637
ACH-000911,-1.4063514555492105
ACH-000912,-1.5081443102576395
ACH-000913,-1.5630704175417331
ACH-000915,-1.4308694830117596
ACH-000916,-1.3518315196376711
ACH-000917,-1.450665869805635
ACH-000920,-1.6041783718215854
ACH-000921,-1.369980549626998
ACH-000924,-1.483633926840473
ACH-000926,-1.6249466055915798
ACH-000928,-1.4337004761335224
ACH-000929,-1.652245954054523
ACH-000932,-1.570686183634606
ACH-000935,-1.5295517659276874
ACH-000936,-1.5328518186808124
ACH-000937,-1.3261680045371027
ACH-000938,-1.3274195684783408
ACH-000939,-1.7956205678931882
ACH-000941,-1.7254867144819652
ACH-000943,-1.5222828418401309
ACH-000946,-1.5900004640878018
ACH-000947,-1.4744194422466583
ACH-000948,-1.3724503832383617
ACH-000950,-1.577367475394939
ACH-000953,-1.3962071637148532
ACH-000954,-1.3635211986140925
ACH-000957,-1.4237645860684982
ACH-000958,-1.4949805130861078
ACH-000960,-1.4430549925687448
ACH-000963,-1.5925684800277726
ACH-000968,-1.3664508832093112
ACH-000969,-1.4048920041976212
ACH-000972,-1.3928771476389497
ACH-000973,-1.5784268387287241
ACH-000974,-1.5339346467781192
ACH-000978,-1.3446486484237572
ACH-000984,-1.6704211838518992
ACH-000986,-1.5013701063657796
ACH-000988,-1.2372514300500936
ACH-000993,-1.5044115777657352
ACH-000994,-1.6151570471502943
ACH-000996,-1.3516662266874102
ACH-001001,-1.5037393689863483
ACH-001020,-1.5045342920761058
ACH-001028,-1.626384031013838
ACH-001031,-1.7231372353246182
ACH-001038,-1.3379025299742229
ACH-001048,-1.4382203722302171
ACH-001050,-1.4611889594448055
ACH-001053,-1.42969742877994
ACH-001054,-1.2665668202427902
ACH-001061,-1.4931569852022817
ACH-001067,-1.6469280951566418
ACH-001075,-1.6089599025921184
ACH-001096,-1.4550499573914355
ACH-001111,-1.5620484032786277
ACH-001119,-1.4424563422193877
ACH-001128,-1.5792947713689014
ACH-001134,-1.3462692407152854
ACH-001151,-1.43797092223158
ACH-001163,-1.4741521841185616
ACH-001164,-1.4432209436265344
ACH-001183,-1.4880686365549851
ACH-001192,-1.3848638624509981
ACH-001193,-1.3582096584288308
ACH-001196,-1.5153691096409438
ACH-001197,-1.3456259086557478
ACH-001205,-1.3715477608427773
ACH-001211,-1.3842989951440672
ACH-001212,-1.6692524689241546
ACH-001228,-1.3807618028026662
ACH-001232,-1.285946973359408
ACH-001239,-1.4991882512538126
ACH-001270,-1.542804037560415
ACH-001274,-1.3905899946286344
ACH-001275,-1.5130643370456347
ACH-001277,-1.281231084460029
ACH-001278,-1.356270897844353
ACH-001280,-1.3891116741774976
ACH-001283,-1.3426221405953094
ACH-001289,-1.1862624072345995
ACH-001300,-1.4475414491818368
ACH-001301,-1.3879008288799508
ACH-001302,-1.4840318581051604
ACH-001306,-1.5275486577840285
ACH-001318,-1.4175803337525867
ACH-001322,-1.4167363924229452
ACH-001328,-1.4541668461128683
ACH-001332,-1.428115633581283
ACH-001336,-1.476985100830008
ACH-001346,-1.4615755642415813
ACH-001353,-1.3943109744617441
ACH-001354,-1.2124938150398217
ACH-001367,-1.406952641556673
ACH-001368,-1.5479448148936767
ACH-001374,-1.379655133431285
ACH-001377,-1.3715192390393802
ACH-001380,-1.3168135268588517
ACH-001391,-1.7127568758952818
ACH-001408,-1.34292694467796
ACH-001430,-1.4691322436333103
ACH-001431,-1.3705853403081891
ACH-001450,-1.268440668664651
ACH-001496,-1.4333045659059758
ACH-001500,-1.3674474525256517
ACH-001523,-1.5875266856363133
ACH-001532,-1.4399259436541696
ACH-001550,-1.57467548287222
ACH-001552,-1.4537460282425243
ACH-001554,-1.5241737842415493
ACH-001654,-1.4602905023157948
ACH-001735,-1.4565763105269889
ACH-001736,-1.289521526853688
ACH-001737,-1.454184058668963
ACH-001740,-1.6135832858587675
ACH-001745,-1.454919648404034
ACH-001765,-1.4962590926124564
