,ZYG11A (440590)
ACH-000846,0.014178621339394175
ACH-000847,0.06495797975322068
ACH-000848,-0.00412394797388593
ACH-000849,0.070098155542567
ACH-000851,0.0008984942691748703
ACH-000855,0.1277459012565786
ACH-000856,-0.028521993214938906
ACH-000858,0.02180819876349642
ACH-000859,0.10258035015157163
ACH-000861,0.05168930996620202
ACH-000862,0.08432172041011125
ACH-000865,0.04950104996498362
ACH-000866,0.10467134299246733
ACH-000867,0.09676161038038568
ACH-000869,0.007443076710007991
ACH-000872,-0.04195446045897593
ACH-000873,-0.12147454187314828
ACH-000876,-0.02043721310332866
ACH-000878,0.3997273615427127
ACH-000880,-0.1035124883404512
ACH-000881,0.06959251175988741
ACH-000882,-0.0924568726506992
ACH-000884,0.20266621457327075
ACH-000885,0.02399524456966615
ACH-000887,0.03044211626843437
ACH-000889,0.015752563267439658
ACH-000896,0.07370149383347599
ACH-000898,-0.022278320792078355
ACH-000900,0.03349866753344483
ACH-000901,-0.0001794643614697942
ACH-000905,0.1562133491535511
ACH-000906,0.08009373525224149
ACH-000907,-0.043813706901610114
ACH-000910,0.055409378714803684
ACH-000911,-0.06585224119734467
ACH-000912,0.17822329455446065
ACH-000913,0.12678695256134095
ACH-000915,0.05356580335960802
ACH-000916,0.181750580043309
ACH-000917,-0.01016871770459158
ACH-000920,-0.09427807857469862
ACH-000921,-0.0452109940114536
ACH-000924,0.10022424833986153
ACH-000926,0.0029200993752560977
ACH-000928,-0.02342756404232452
ACH-000929,0.30783359075851896
ACH-000932,0.08038754391560958
ACH-000935,0.001962947452606748
ACH-000936,0.026549532191481942
ACH-000937,-0.036793704479311434
ACH-000938,0.09858256010269667
ACH-000939,0.11207067427791413
ACH-000941,0.027604637937441383
ACH-000943,-0.009546450581013595
ACH-000946,-0.009105570887259164
ACH-000947,-0.012910656797204021
ACH-000948,0.04552503082934193
ACH-000950,0.060693808345154074
ACH-000953,-0.06964994900905996
ACH-000954,0.10525727169527248
ACH-000957,0.045144466015553546
ACH-000958,0.1979233333492181
ACH-000960,0.04638151797906168
ACH-000963,0.039040497895709986
ACH-000968,0.20193800224796124
ACH-000969,0.3202545464532419
ACH-000972,-0.26215383275760895
ACH-000973,0.03292784251582452
ACH-000974,0.03977409194933342
ACH-000978,-0.002428719762360154
ACH-000984,-0.029391125486503238
ACH-000986,0.010328755013699255
ACH-000988,0.1846442645958284
ACH-000993,0.15992479266254436
ACH-000994,-0.06444776588633927
ACH-000996,-0.15409207816114975
ACH-001001,-0.05126874857222458
ACH-001020,-0.06346779913548052
ACH-001028,0.016819220973534797
ACH-001031,0.01647464587083827
ACH-001038,0.19750386278882964
ACH-001048,0.023631809961221162
ACH-001050,-0.05597510302030416
ACH-001053,-0.056098556837701284
ACH-001054,0.016765575562036908
ACH-001061,0.03473529000098313
ACH-001067,0.025255795801030656
ACH-001075,0.1311120097076273
ACH-001096,0.11388023864559013
ACH-001111,0.14997708813285598
ACH-001119,0.014656055931450113
ACH-001128,0.1269494160280448
ACH-001134,0.07919660043806785
ACH-001151,0.0542567096885246
ACH-001163,0.10000768088330644
ACH-001164,0.1834188099047076
ACH-001183,0.11352221848454087
ACH-001192,0.2338531389118876
ACH-001193,-0.10882243500848393
ACH-001196,0.014364196026247084
ACH-001197,0.07930582449023421
ACH-001205,0.07067844099304829
ACH-001211,0.2853006848920972
ACH-001212,0.08305195632702309
ACH-001228,0.05373609373027186
ACH-001232,-0.04298243603006908
ACH-001239,0.1777798909922487
ACH-001270,0.2756831173323247
ACH-001274,0.16985819767369864
ACH-001275,-0.20460607038214715
ACH-001277,-0.00026435041653000726
ACH-001278,0.040925076427809993
ACH-001280,0.04975549143106482
ACH-001283,0.10983114040646083
ACH-001289,-0.0060089562440303656
ACH-001300,0.05133599643480772
ACH-001301,0.1884373240880302
ACH-001302,-0.04174535860496404
ACH-001306,0.12199307673934225
ACH-001318,0.1061807334300393
ACH-001322,-0.14035822250490682
ACH-001328,0.07089216695947358
ACH-001332,0.02560940454948796
ACH-001336,0.07854500791891841
ACH-001346,0.12474731780664305
ACH-001353,0.006576835836573381
ACH-001354,0.009858427538536836
ACH-001367,0.0254884114545393
ACH-001368,0.06716185014114757
ACH-001374,0.9886761980215656
ACH-001377,0.13690039728141168
ACH-001380,0.05936765393698085
ACH-001391,0.02855999387296537
ACH-001408,0.33192206699924626
ACH-001430,-0.11497511001192805
ACH-001431,0.04963144413540476
ACH-001450,0.09612845381503862
ACH-001496,0.10730282656266124
ACH-001500,-0.006235187376063465
ACH-001523,0.07178884527772852
ACH-001532,0.1081285053353944
ACH-001550,-0.05145461501151957
ACH-001552,-0.10624380162847932
ACH-001554,0.08016005578411108
ACH-001654,0.12695846897778462
ACH-001735,0.08173797087437193
ACH-001736,0.07693542037266272
ACH-001737,0.2413258441363851
ACH-001740,-0.008557279836512478
ACH-001745,0.1116784398937949
ACH-001765,0.1864625941151858
