,HAAO (23498)
ACH-000311,-0.2795581346909147
ACH-000312,-0.2471067597086984
ACH-000315,-0.20081958201722291
ACH-000316,-0.22789943744128244
ACH-000317,-0.34563696658261195
ACH-000318,-0.32619074755335936
ACH-000319,-0.17741734349531324
ACH-000320,-0.5113182487011657
ACH-000322,-0.21921061275100712
ACH-000323,-0.2654439679823389
ACH-000324,-0.19290761333822196
ACH-000329,-0.24921047996206586
ACH-000330,-0.18094082273338166
ACH-000331,-0.3231921357904882
ACH-000332,-0.14751062338439905
ACH-000334,-0.204544305526742
ACH-000335,-0.062407965951534326
ACH-000336,-0.30223733913979484
ACH-000337,-0.3024879140893569
ACH-000338,-0.17408034462693162
ACH-000339,-0.11863935691597485
ACH-000341,-0.1174318686071073
ACH-000348,-0.2524056522149181
ACH-000350,-0.1343650970757158
ACH-000352,-0.20113815083329
ACH-000356,-0.4825177227585166
ACH-000361,-0.4117020289313469
ACH-000362,-0.16094977493128235
ACH-000363,-0.07590429041065805
ACH-000364,-0.10262705715233802
ACH-000365,-0.28821802481995684
ACH-000366,-0.3103358932338253
ACH-000368,-0.11613526817514493
ACH-000374,-0.2861195533254189
ACH-000375,-0.16890338233942104
ACH-000376,-0.09666318622444167
ACH-000381,-0.10073649722042936
ACH-000383,-0.08030409251601453
ACH-000387,-0.2818628144745173
ACH-000389,-0.11950006215872462
ACH-000390,-0.17709183127544606
ACH-000393,-0.3828797508414842
ACH-000395,-0.26607029516961245
ACH-000396,-0.15929220967271615
ACH-000397,-0.18975685766867195
ACH-000401,-0.14709379905067985
ACH-000402,-0.14903509074260954
ACH-000403,-0.23170988786221486
ACH-000404,-0.5570948341530721
ACH-000406,-0.0922786545864995
ACH-000407,-0.2407113062259057
ACH-000408,-0.18588372336751496
ACH-000410,-0.17881965042948386
ACH-000411,-0.2606341449953723
ACH-000414,-0.2565996633902202
ACH-000415,-0.1975981593007374
ACH-000416,-0.15588365102247204
ACH-000420,-0.25900911227378737
ACH-000421,-0.21178181826046466
ACH-000424,-0.2174966060180996
ACH-000425,-0.15961837883553473
ACH-000426,-0.3029548976181444
ACH-000427,-0.2906783881506132
ACH-000433,-0.07193739924695768
ACH-000435,-0.324477299079146
ACH-000436,-0.15479771088197494
ACH-000444,-0.09230233035180634
ACH-000445,-0.20859852077548333
ACH-000448,-0.36692939388849455
ACH-000450,-0.09649893441371328
ACH-000452,-0.27298958571693843
ACH-000454,-0.23739210207096284
ACH-000458,-0.2628283151366829
ACH-000459,0.04236669896063941
ACH-000460,-0.24095999918683506
ACH-000461,-0.3727010647704523
ACH-000463,-0.3519287659006459
ACH-000464,-0.2919988926003656
ACH-000466,-0.16712362244306744
ACH-000467,-0.1536315812014006
ACH-000468,-0.14045207694952475
ACH-000469,-0.2378359740879372
ACH-000470,-0.15041316861862628
ACH-000471,-0.2452775689636532
ACH-000472,-0.16555794276492394
ACH-000473,-0.2038373959736095
ACH-000475,-0.2839751910508509
ACH-000476,-0.29362707421006895
ACH-000477,-0.2892423690403599
ACH-000479,-0.2503771123629412
ACH-000480,-0.11895608529287507
ACH-000481,-0.2503528494811256
ACH-000483,-0.09795564547375334
ACH-000484,-0.33106508352311625
ACH-000485,-0.22012965349034605
ACH-000486,-0.2645747266154815
ACH-000487,-0.2695177502164172
ACH-000488,-0.18183314207976287
ACH-000490,-0.2749708921706671
ACH-000491,-0.24190389271131185
ACH-000495,-0.488999696286534
ACH-000496,-0.2364648140258743
ACH-000499,-0.1654129595031275
ACH-000500,0.12021750463009105
ACH-000502,-0.2122351882373916
ACH-000503,-0.6197988673256121
ACH-000505,-0.24852030443162176
ACH-000507,-0.13740498681206667
ACH-000510,-0.10315861360220796
ACH-000511,-0.2202352866880906
ACH-000512,-0.4734393753710962
ACH-000516,-0.10321601798686614
ACH-000517,-0.0810346748083465
ACH-000518,-0.31615292580887405
ACH-000520,-0.10890271515442182
ACH-000521,-0.4296033839714776
ACH-000522,-0.1954744818473601
ACH-000524,-0.10382095045610412
ACH-000527,-0.15139978833692513
ACH-000528,-0.1192554418592804
ACH-000537,-0.22515015478133
ACH-000541,-0.13691814446206754
ACH-000542,-0.23495044819086375
ACH-000544,-0.03667938079202855
ACH-000545,-0.4701718294802414
ACH-000547,-0.22118912015335268
ACH-000548,-0.020175832287284576
ACH-000549,-0.17024131021170055
ACH-000550,-0.12206619913534247
ACH-000552,-0.19708252986018754
ACH-000556,-0.22357085800832874
ACH-000557,-0.33672161140907225
ACH-000569,-0.7668224127963682
ACH-000570,-0.021647586367765027
ACH-000571,-0.2410600174075171
ACH-000573,-0.1819976160533077
ACH-000576,-0.19111158608230847
ACH-000579,0.0017490111596549307
ACH-000580,-0.0930348260988256
ACH-000584,-0.1747578027264998
ACH-000585,-0.18252767626981706
ACH-000588,-0.238515556245562
ACH-000589,-0.15067015565746072
ACH-000591,-0.3137516308023349
ACH-000593,-0.3082074806556632
ACH-000600,-0.21737558448050054
ACH-000601,-0.21286677063977927
ACH-000605,-0.2091844695017348
ACH-000606,-0.30328894591305544
ACH-000608,-0.22207368128960528
ACH-000614,-0.3300213833633615
ACH-000616,-0.2634974575908718
ACH-000618,-0.18540256272149108
ACH-000619,-0.255765832185822
ACH-000620,-0.1408286814096325
ACH-000621,-0.17279572059438147
ACH-000622,-0.1491132145149686
ACH-000623,-0.12652848138047074
ACH-000624,-0.2082333300910143
ACH-000627,-0.15774776368534926
ACH-000630,-0.10058617450616278
ACH-000631,-0.030653559867375443
ACH-000632,-0.2389285764970113
ACH-000633,-0.16564966620065313
ACH-000637,-0.3172188222433032
ACH-000638,-0.15465107509726855
ACH-000646,-0.2580821324309239
ACH-000647,-0.19154272549337376
ACH-000648,-0.20008348837334816
ACH-000649,-0.13294783432190538
ACH-000651,-0.21022969218698426
ACH-000652,-0.08205574323227753
ACH-000653,-0.1966280211786512
ACH-000657,-0.30513229527112395
ACH-000658,-0.07503469941789058
ACH-000661,-0.1770838584919677
ACH-000662,-0.4155937027512232
ACH-000663,-0.1001634172704506
ACH-000665,-0.3369365193249941
ACH-000671,-0.21306657130995024
ACH-000672,0.1332735779075513
ACH-000673,-0.24132612133954945
ACH-000676,-0.09595007986496837
ACH-000677,-0.03935671160060189
ACH-000681,-0.3648074782138319
ACH-000683,-0.25840497575215043
ACH-000684,-0.09666402041984773
ACH-000688,-0.2621006592261111
ACH-000693,-0.22038694415466084
ACH-000694,-0.24793609990168655
ACH-000695,0.03474811038587952
ACH-000696,-0.2934178572600401
ACH-000697,-0.2607607036441069
ACH-000699,-0.13284001749693175
ACH-000701,-0.2795293797914333
ACH-000706,-0.14182285668066727
ACH-000711,-0.21501282533383406
ACH-000713,-0.3699696870551467
ACH-000714,-0.2547541368137702
ACH-000718,-0.12386806382597652
ACH-000720,-0.1871123499074627
ACH-000721,-0.36333985255282
ACH-000724,-0.4088182950435445
ACH-000725,-0.3146586398240726
ACH-000732,-0.20791524298677228
ACH-000734,-0.1706142895260062
ACH-000735,-0.08920717198695152
ACH-000736,-0.3101746762794879
ACH-000738,-0.11848314435512393
ACH-000746,-0.2247499792949817
ACH-000747,-0.009162342609729974
ACH-000748,-0.2832194172427973
ACH-000753,-0.2096788024806097
ACH-000756,-0.1921600748080713
ACH-000757,-0.1898166692655442
ACH-000758,-0.2494290468352135
ACH-000760,-0.25955965593412994
ACH-000762,-0.08751049448088323
ACH-000763,-0.2797511030754996
ACH-000764,-0.21161235199915399
ACH-000765,0.05030741456702203
ACH-000766,-0.20962480244073173
ACH-000767,-0.0268007110981564
ACH-000768,-0.13002941509233473
ACH-000769,-0.14117389253210574
ACH-000770,-0.032667300814278814
ACH-000771,-0.1376518189901597
ACH-000773,-0.0537935774684395
ACH-000776,-0.4081972958050668
ACH-000777,-0.37313363739876027
ACH-000778,-0.14946630303697891
ACH-000781,-0.18582745259025613
ACH-000782,-0.1041487977303752
ACH-000783,-0.08131338515578744
ACH-000784,-0.12629911497338425
ACH-000785,-0.15131648607432605
ACH-000787,-0.29405699386639217
ACH-000788,-0.22992629535078304
ACH-000791,-0.2530217905069301
ACH-000792,-0.1796903952364063
ACH-000794,-0.2885008970149944
ACH-000796,-0.22233140977617544
ACH-000798,-0.2012128668451127
ACH-000799,-0.3536513828921333
ACH-000800,-0.366776744348756
ACH-000802,-0.3171544879039057
ACH-000804,-0.12963650966798987
ACH-000805,-0.3567141832762101
ACH-000809,-0.14178332976742505
ACH-000810,-0.24653130662919406
ACH-000811,-0.2391801347380023
ACH-000817,-0.24592422429083816
ACH-000819,-0.289582818329768
ACH-000820,-0.34336111517845963
ACH-000821,-0.05046748010148769
ACH-000822,-0.11439736141391828
ACH-000823,-0.2527757767761845
ACH-000824,-0.15739303561616144
ACH-000827,-0.1047711424332362
ACH-000829,-0.17123386463545226
ACH-000831,-0.2014026340774768
ACH-000832,-0.19720268664501306
ACH-000833,-0.07365741403864569
ACH-000834,-0.2328651520768213
ACH-000835,-0.2410862378340196
ACH-000836,0.21750379605285072
ACH-000837,-0.26174710233324383
ACH-000838,-0.3136098833290264
ACH-000839,-0.08271009342447498
ACH-000840,-0.2590164292351631
ACH-000841,-0.19591942308053567
ACH-000843,-0.2144807071339709
ACH-000846,-0.3753009859084382
ACH-000847,-0.4130198652457872
ACH-000848,0.01608441233104384
ACH-000849,-0.1002371193708933
ACH-000851,0.007837914603683063
ACH-000855,-0.3189150006389349
ACH-000856,-0.3947760564191221
ACH-000858,-0.3296329708257787
ACH-000859,-0.09406481064031366
ACH-000861,-0.0518476968903524
ACH-000862,-0.23949648881569555
ACH-000865,-0.31266460637936666
ACH-000866,-0.24171659984349425
ACH-000867,-0.17180373113441932
ACH-000869,-0.16838951741256025
ACH-000872,-0.2356108444825704
ACH-000873,-0.3428507063435673
ACH-000876,-0.13096691050053966
ACH-000878,-0.1352567126672152
ACH-000880,-0.3275329290069545
ACH-000881,-0.11988481849790887
ACH-000882,-0.2140916176771295
ACH-000884,-0.2241455470053912
ACH-000885,-0.2403012804760429
ACH-000887,-0.1156210472126925
ACH-000889,-0.36327123311848414
ACH-000896,-0.21992353312772528
ACH-000898,-0.17801186645145406
ACH-000900,-0.44699355677983504
ACH-000901,-0.16129031073394454
ACH-000905,-0.16825988140645834
ACH-000906,-0.036658285184380864
ACH-000907,-0.04857826885422628
ACH-000910,-0.20822763374033634
ACH-000911,-0.12622549067593308
ACH-000912,-0.14177987852983628
ACH-000913,-0.1313219604876122
ACH-000915,-0.12429116002764165
ACH-000916,-0.5060050009984982
ACH-000917,-0.18611238941354952
ACH-000920,-0.3982411317886352
ACH-000921,-0.07350541189631754
ACH-000924,-0.25178193721047737
ACH-000926,-0.3352553258689032
ACH-000928,-0.36246727487833263
ACH-000929,-0.31297290690412943
ACH-000932,-0.096140130241746
ACH-000935,-0.10972942936204784
ACH-000936,-0.23770965980429445
ACH-000937,-0.3693800774110912
ACH-000938,-0.24277843634478305
ACH-000939,0.3691101732684213
ACH-000941,-0.16027051264916845
ACH-000943,-0.2558183589067137
ACH-000946,-0.1927803025931415
ACH-000947,-0.2553869013336971
ACH-000948,-0.2212315632842557
ACH-000950,-0.15179690404094576
ACH-000953,-0.3975259636466241
ACH-000954,-0.3545698883710667
ACH-000957,-0.1452045696473588
ACH-000958,-0.4313812667246392
ACH-000960,-0.2918190113448681
ACH-000963,-0.3042323555307736
ACH-000968,-0.12230116920001302
ACH-000969,-0.25502223474864155
ACH-000972,-0.272698263180092
ACH-000973,-0.2148287809665118
ACH-000974,-0.3225011680275651
ACH-000978,-0.014101603662785312
ACH-000984,-0.15087668145170394
ACH-000986,-0.051353810618993766
ACH-000988,-0.17497004917271816
ACH-000993,-0.2702544447386255
ACH-000994,-0.20557339787185128
ACH-000996,-0.15842505916132682
ACH-001001,-0.4639835141695801
ACH-001020,0.4417621477749311
ACH-001028,-0.2258648307791581
ACH-001031,-0.4365803165258363
ACH-001038,-0.27072977107585783
ACH-001048,-0.1915933964739368
ACH-001050,-0.2076011908091736
ACH-001053,-0.2036373098496793
ACH-001054,-0.2635373705096839
ACH-001061,-0.09807184674307884
ACH-001067,-0.3322128315773191
ACH-001075,-0.3873492748364939
ACH-001096,-0.18594651683867824
ACH-001111,-0.1857398404103132
ACH-001119,-0.07140805331523171
ACH-001128,1.17878142987979
ACH-001134,-0.06145336169744917
ACH-001151,-0.20420116136134334
ACH-001163,-0.0884695392897575
ACH-001164,-0.1670262118818256
ACH-001183,-0.6413457174113099
ACH-001192,-0.18805030718123486
ACH-001193,-0.19938174770144584
ACH-001196,-0.29341322139297177
ACH-001197,-0.251094823990243
ACH-001205,-0.3558303717046584
ACH-001211,0.048224464220239766
ACH-001212,-0.4853822977644976
ACH-001228,-0.2558048736575516
ACH-001232,-0.15713480422192902
ACH-001239,-0.1888042054235337
ACH-001270,-0.15204466305971592
ACH-001274,-0.32606094220813825
ACH-001275,-0.13362836104667314
ACH-001277,-0.16710587089456902
ACH-001278,-0.3624235784835861
ACH-001280,-0.14371501849200374
ACH-001283,-0.3562709362063448
ACH-001289,-0.3912628396403156
ACH-001300,-0.2466243655662355
ACH-001301,-0.3041551576896612
ACH-001302,-0.34572401735431296
ACH-001306,-0.2608076402930512
ACH-001318,-0.2685440137200965
ACH-001322,-0.16559557907217287
ACH-001328,-0.2666398878828949
ACH-001332,-1.131039402382356
ACH-001336,-0.22678409251766335
ACH-001346,-0.21457454706005816
ACH-001353,-0.1901422838138392
ACH-001354,-0.3502644001046022
ACH-001367,-0.3429086791007747
ACH-001368,-0.2036881475018335
ACH-001374,-0.11743768524318075
ACH-001377,-0.2295539830607948
ACH-001380,-0.2312893254718463
ACH-001391,-0.3255725315973653
ACH-001408,-0.2644736038423836
ACH-001430,-0.34255149623452513
ACH-001431,-0.40057591807257176
ACH-001450,-0.332616995178039
ACH-001496,0.1277864241412226
ACH-001500,0.20584079806895728
ACH-001523,-0.33689564167911124
ACH-001532,-0.3045299966794082
ACH-001550,0.23484656034239365
ACH-001552,-0.17618394326605202
ACH-001554,-0.2281260987837089
ACH-001654,-0.12793535006711634
ACH-001735,-0.3513057332928861
ACH-001736,-0.3158922368226699
ACH-001737,0.06671390998376471
ACH-001740,-0.31573499748412903
ACH-001745,-0.19314565744475254
ACH-001765,-0.17536390465205226
