,MARS (4141)
ACH-000776,-1.0798015671328107
ACH-000777,-1.0884772035894354
ACH-000778,-0.9402352282345388
ACH-000781,-1.125824363766072
ACH-000782,-0.8983539695227634
ACH-000783,-1.0439234298095836
ACH-000784,-0.9158890671691138
ACH-000785,-0.8793724081371889
ACH-000787,-0.8932441167736879
ACH-000788,-0.8733895164560163
ACH-000791,-0.999788331298304
ACH-000792,-1.0028213593164452
ACH-000794,-0.7725289433869555
ACH-000796,-1.0214824517319758
ACH-000798,-1.0498352539800613
ACH-000799,-1.1731991079221833
ACH-000800,-0.9827178547978233
ACH-000802,-1.2128442935527952
ACH-000804,-0.8982809820205188
ACH-000805,-0.954782481759806
ACH-000809,-0.981243061995601
ACH-000810,-0.8009318638256221
ACH-000811,-1.0082811231434454
ACH-000817,-1.034444124536052
ACH-000819,-1.0256455582828363
ACH-000820,-1.1373897018043706
ACH-000821,-0.903627685592168
ACH-000822,-1.0683220931661743
ACH-000823,-0.9531572268937664
ACH-000824,-0.999706982489116
ACH-000827,-1.0508989766764896
ACH-000829,-0.8328902547336027
ACH-000831,-1.0210362314725896
ACH-000832,-0.7621267160563796
ACH-000833,-1.0096653065079346
ACH-000834,-1.056766096498181
ACH-000835,-1.058280024420832
ACH-000836,-0.9919351559440296
ACH-000837,-1.2155536924862516
ACH-000838,-0.9098925602319894
ACH-000839,-0.8174227932731906
ACH-000840,-1.055192396752339
ACH-000841,-1.0613721744345532
ACH-000843,-1.265605291852819
ACH-000846,-0.7880921523208508
ACH-000847,-0.9590961703618842
ACH-000848,-0.8677325663371632
ACH-000849,-1.0800231024319742
ACH-000851,-1.0893427987611883
ACH-000855,-0.9543924963558555
ACH-000856,-1.228339708313207
ACH-000858,-0.9832995165490565
ACH-000859,-1.0903392453220295
ACH-000861,-0.9860046913042064
ACH-000862,-1.2217684993820832
ACH-000865,-1.1015632382956848
ACH-000866,-1.1152283814793715
ACH-000867,-1.0090653238702303
ACH-000869,-0.9003674284417381
ACH-000872,-1.051731508571614
ACH-000873,-1.0066999051006082
ACH-000876,-0.8576971737045056
ACH-000878,-1.0237435275295586
ACH-000880,-0.8846449094288622
ACH-000881,-0.9318820847458292
ACH-000882,-1.0398652899089833
ACH-000884,-1.1109637058478312
ACH-000885,-1.0809586525980626
ACH-000887,-1.0075130779150467
ACH-000889,-0.8783631412872359
ACH-000896,-1.1360917639788135
ACH-000898,-0.9484211021347552
ACH-000900,-1.0751726209586248
ACH-000901,-1.1539170958346066
ACH-000905,-0.947335161491298
ACH-000906,-1.1296830874748354
ACH-000907,-0.9827891298912829
ACH-000910,-0.9825403563135876
ACH-000911,-1.0380314411386142
ACH-000912,-0.9645681249315942
ACH-000913,-1.0353324134913753
ACH-000915,-0.9732821210009244
ACH-000916,-0.9332727403308272
ACH-000917,-1.1511547125178765
ACH-000920,-1.0480493054612146
ACH-000921,-0.9046890340205976
ACH-000924,-1.0559661273044292
ACH-000926,-1.0285032326681782
ACH-000928,-0.9375204308975952
ACH-000929,-1.141526750092838
ACH-000932,-1.048340976145278
ACH-000935,-1.2434234408366678
ACH-000936,-1.078986881737808
ACH-000937,-1.1063583402542905
ACH-000938,-1.0942812792633314
ACH-000939,-1.1005691079774658
ACH-000941,-0.9785057716519712
ACH-000943,-1.2456209304767294
ACH-000946,-1.0710846006814676
ACH-000947,-1.1157387148835771
ACH-000948,-1.0070640271070483
ACH-000950,-1.0345586317018394
ACH-000953,-1.007386524376037
ACH-000954,-1.042539219667505
ACH-000957,-1.0785228148557555
ACH-000958,-1.1949546187404507
ACH-000960,-1.0615448674762071
ACH-000963,-0.8804050783896498
ACH-000968,-1.0477587990456685
ACH-000969,-1.0778355339589665
ACH-000972,-1.1615485194278945
ACH-000973,-1.1266166005420228
ACH-000974,-1.0285093530610212
ACH-000978,-1.1550091176817332
ACH-000984,-1.028836839691269
ACH-000986,-0.9000772727889789
ACH-000988,-1.0404339758377537
ACH-000993,-0.8659878184609852
ACH-000994,-1.2159572891545087
ACH-000996,-1.0045702201905238
ACH-001001,-0.9746513536705592
ACH-001020,-0.8735642249330616
ACH-001028,-0.9580036351417658
ACH-001031,-0.95081644043544
ACH-001038,-1.042746523886681
ACH-001048,-1.1622375739689417
ACH-001050,-1.0725173345979353
ACH-001053,-1.1920449864465643
ACH-001054,-1.1054197157925494
ACH-001061,-0.9675184526616368
ACH-001067,-0.9750785177211794
ACH-001075,-0.8664892158909072
ACH-001096,-1.0065530246228491
ACH-001111,-0.8945689222229687
ACH-001119,-1.1221705064016485
ACH-001128,-1.2112934956526358
ACH-001134,-0.8637803932006677
ACH-001151,-1.0509949835103962
ACH-001163,-0.781232680535462
ACH-001164,-0.8327944977623338
ACH-001183,-1.19678298140736
ACH-001192,-0.9727485775056908
ACH-001193,-1.0846911236253651
ACH-001196,-1.0649816612926124
ACH-001197,-0.8755632271536115
ACH-001205,-0.854680804519156
ACH-001211,-1.001364032754504
ACH-001212,-1.2177566041826915
ACH-001228,-0.9465796213236718
ACH-001232,-0.9132067584303374
ACH-001239,-0.9237943943921414
ACH-001270,-0.952207244968796
ACH-001274,-1.0645055501736846
ACH-001275,-0.9423719564461588
ACH-001277,-1.1933799812536443
ACH-001278,-1.1293258088103315
ACH-001280,-1.0605921651083072
ACH-001283,-0.9954384164837377
ACH-001289,-0.8961241290919304
ACH-001300,-0.9428579982677241
ACH-001301,-1.0542114719538358
ACH-001302,-0.9771133393232492
ACH-001306,-1.0406720527292148
ACH-001318,-1.1089249109696528
ACH-001322,-0.971625679629744
ACH-001328,-1.1808581619737923
ACH-001332,-1.019944373598336
ACH-001336,-0.9395162136899158
ACH-001346,-1.1292611699774822
ACH-001353,-0.9388578612763804
ACH-001354,-1.234035114495874
ACH-001367,-1.0387727463237613
ACH-001368,-1.3280510089317794
ACH-001374,-1.280333893627421
ACH-001377,-1.2381764311538754
ACH-001380,-1.0167979256299118
ACH-001391,-1.0047631673284252
ACH-001408,-1.1123106916291257
ACH-001430,-1.0448315215632538
ACH-001431,-1.217913683374428
ACH-001450,-1.0067368047468317
ACH-001496,-1.2625935898004723
ACH-001500,-1.1361772265048633
ACH-001523,-1.2325318576750577
ACH-001532,-0.9634223478164
ACH-001550,-1.1393407714249262
ACH-001552,-1.1536157230923272
ACH-001554,-1.0850293239210345
ACH-001654,-1.1473020986770128
ACH-001735,-1.0764656855538108
ACH-001736,-1.1819261325575543
ACH-001737,-0.4461886743376637
ACH-001740,-0.911286480719462
ACH-001745,-1.0723088098506977
ACH-001765,-0.9842117205514136
