,RRAGA (10670)
ACH-000840,-0.5503734518681125
ACH-000841,-0.5963250217323871
ACH-000843,-0.44737830084804425
ACH-000846,-0.5918082257155274
ACH-000847,-0.3763921337915508
ACH-000848,-0.5093272524501202
ACH-000849,-0.08909478972406118
ACH-000851,-0.3295796653124815
ACH-000855,-0.4996274656737687
ACH-000856,-0.4871494493872418
ACH-000858,-0.1749786483894678
ACH-000859,-0.3695200134208079
ACH-000861,-0.27833135743761184
ACH-000862,-0.3216747980225184
ACH-000865,-0.7039055021005008
ACH-000866,-0.1354632618958098
ACH-000867,-0.3445931483433224
ACH-000869,-0.7657237951250593
ACH-000872,-0.32343049559934745
ACH-000873,-0.384187263229807
ACH-000876,-0.26099959918975485
ACH-000878,-0.5094902970524238
ACH-000880,-0.5410131256469289
ACH-000881,-0.6505720103320219
ACH-000882,-0.4512678511021911
ACH-000884,-0.0425142292992884
ACH-000885,-0.21475879696783465
ACH-000887,-0.7252657928669181
ACH-000889,-0.5893655877087635
ACH-000896,-0.2882655653104479
ACH-000898,-0.2206870869488109
ACH-000900,-0.3659666387011317
ACH-000901,-0.3371889287137884
ACH-000905,-0.21928868787874134
ACH-000906,-0.5308741442543091
ACH-000907,-0.2844260889622933
ACH-000910,-0.3294693353700486
ACH-000911,-0.394784640197997
ACH-000912,-0.2563307753248033
ACH-000913,-0.2103030878498284
ACH-000915,-0.4095094101966836
ACH-000916,-0.30193628157436075
ACH-000917,-0.2479422188420002
ACH-000920,-0.3127019398689573
ACH-000921,-0.5134883071093758
ACH-000924,-0.08130636400045285
ACH-000926,-0.4738133075191756
ACH-000928,-0.19657484110390436
ACH-000929,-0.13498815466664768
ACH-000932,-0.5213553329965125
ACH-000935,-0.17233921601329075
ACH-000936,-0.7030269048411699
ACH-000937,-0.0890866975367417
ACH-000938,-0.6901486806380953
ACH-000939,-0.327238743414332
ACH-000941,-0.2328678519163654
ACH-000943,-0.24442748501877826
ACH-000946,-0.1298382123213944
ACH-000947,-0.17122859572223115
ACH-000948,-0.4132770932963689
ACH-000950,-0.5508018726026493
ACH-000953,-0.19360658845025056
ACH-000954,-0.3850766124743826
ACH-000957,-0.3622611983477891
ACH-000958,-0.37849339756584494
ACH-000960,0.01354662962953032
ACH-000963,-0.2624049501467541
ACH-000968,-0.2450406393685796
ACH-000969,-0.3320176113422013
ACH-000972,-0.3128335901180189
ACH-000973,-0.17075300499040955
ACH-000974,-0.5381549203068131
ACH-000978,0.11512884391189095
ACH-000984,-0.350995629822956
ACH-000986,-0.17445308964457956
ACH-000988,-0.4048370987482492
ACH-000993,-0.1221874655071055
ACH-000994,-0.2405214951585186
ACH-000996,-0.17155531376613464
ACH-001001,-0.4351512032860028
ACH-001020,-0.3571067186987611
ACH-001028,-0.457566450959353
ACH-001031,-0.5211613899662324
ACH-001038,-0.13048911801853466
ACH-001048,-0.28438266464578504
ACH-001050,-0.9928950793330216
ACH-001053,-0.4827644386549294
ACH-001054,-0.21457064029095496
ACH-001061,-0.17750753263324584
ACH-001067,-0.6563135965145066
ACH-001075,-0.5178480177169995
ACH-001096,-0.3778799586512762
ACH-001111,-0.496466815535345
ACH-001119,-0.4197395464756489
ACH-001128,-0.576733317915628
ACH-001134,-0.5107251388723666
ACH-001151,-0.486554409648513
ACH-001163,-0.589508823129274
ACH-001164,-0.09496137831729873
ACH-001183,-0.4908376452556965
ACH-001192,-0.1925160733341039
ACH-001193,-0.4451313944733719
ACH-001196,-0.2868171263466319
ACH-001197,-0.4703539503926426
ACH-001205,-0.4238029756624169
ACH-001211,-0.2535725430477966
ACH-001212,-0.5023715999959433
ACH-001228,-0.12696214103502834
ACH-001232,-0.26601505684051
ACH-001239,-0.33264303120195643
ACH-001270,-0.2813291645545452
ACH-001274,-0.4760569716815278
ACH-001275,-0.5885253289320207
ACH-001277,-0.18446168667859955
ACH-001278,-0.3950851455260414
ACH-001280,-0.009644280275004628
ACH-001283,-0.4968252014386559
ACH-001289,-0.13499609222051456
ACH-001300,-0.27198848048871715
ACH-001301,-0.2679189104333053
ACH-001302,-0.11704850778239755
ACH-001306,-0.20716263781581087
ACH-001318,-0.3114506515195655
ACH-001322,-0.5771439728194354
ACH-001328,-0.4883698631305036
ACH-001332,-0.6430640950175115
ACH-001336,-0.4572838760774855
ACH-001346,-0.4459271370958983
ACH-001353,-0.32045230653626505
ACH-001354,-0.6427174211579548
ACH-001367,-0.24172087569133505
ACH-001368,-0.3136531311977132
ACH-001374,-0.4489327873838532
ACH-001377,-0.16702006590428956
ACH-001380,-0.34186690974126965
ACH-001391,-0.4779098241162498
ACH-001408,-0.5234291585123934
ACH-001430,-0.2914931303604157
ACH-001431,-0.15102555650685165
ACH-001450,-0.3532857714227995
ACH-001496,-0.4669168253783989
ACH-001500,-0.4222266202166476
ACH-001523,-0.5022595783052191
ACH-001532,-0.2283234555108842
ACH-001550,-0.5624751981558258
ACH-001552,-0.3406652972850671
ACH-001554,-0.500946792828611
ACH-001654,-0.4327318311996667
ACH-001735,-0.2685971054649083
ACH-001736,-0.19433243894818888
ACH-001737,-0.3461252734648236
ACH-001740,-0.2916577449109272
ACH-001745,-0.4337060193004256
ACH-001765,-0.1985131348698172
