,FMNL1 (752)
ACH-000524,-0.2002876987429828
ACH-000527,-0.25908016838149905
ACH-000528,-0.19139747446169467
ACH-000537,-0.16409344917788862
ACH-000541,0.16054646555889113
ACH-000542,-0.2884873541060348
ACH-000544,-0.2667578653536002
ACH-000545,-0.22739328745589465
ACH-000547,0.09213666413726897
ACH-000548,-0.315782918037147
ACH-000549,-0.10762199334191444
ACH-000550,-0.2773060721649488
ACH-000552,-0.2297553613238636
ACH-000556,-0.2582955078267435
ACH-000557,-0.011636106604055693
ACH-000569,-0.3528729868078137
ACH-000570,-0.1767079987016283
ACH-000571,-0.06116454094910009
ACH-000573,-0.15616438750935424
ACH-000576,-0.18186298849147675
ACH-000579,-0.1197574523814117
ACH-000580,-0.13880483239301036
ACH-000584,-0.20802765906093929
ACH-000585,-0.1856480876195392
ACH-000588,-0.2247545012923052
ACH-000589,-0.21931362594145906
ACH-000591,-0.3452453958478735
ACH-000593,-0.3807820695822321
ACH-000600,-0.1590144998139624
ACH-000601,-0.18601354612547344
ACH-000605,-0.2581048250234372
ACH-000606,-0.29857783577077723
ACH-000608,-0.17459563003791606
ACH-000614,-0.07163649899270456
ACH-000616,-0.14548736146115074
ACH-000618,-0.30781753162644604
ACH-000619,-0.25355306862324106
ACH-000620,-0.08539242017389123
ACH-000621,-0.188454063681584
ACH-000622,-0.19683411545501592
ACH-000623,-0.2802291252291664
ACH-000624,-0.1664387896964534
ACH-000627,-0.2274095686603156
ACH-000630,-0.2775161812521065
ACH-000631,-0.1960384621380279
ACH-000632,-0.17658603992080554
ACH-000633,-0.10795683969842496
ACH-000637,-0.5136499270146875
ACH-000638,-0.19531328668878267
ACH-000646,-0.3720979457442709
ACH-000647,-0.3002698719709109
ACH-000648,-0.12957703459470946
ACH-000649,-0.11434787652791413
ACH-000651,-0.2692740851004912
ACH-000652,-0.2122276565159391
ACH-000653,-0.3938272682378249
ACH-000657,-0.1786746143640795
ACH-000658,-0.010250186377715324
ACH-000661,-0.22440527899165869
ACH-000662,-0.3877793835574822
ACH-000663,-0.3366691442466433
ACH-000665,-0.1925173132762622
ACH-000671,-0.12319378413263644
ACH-000672,-0.25181449586277216
ACH-000673,-0.22372041729608852
ACH-000676,-0.15527734952975894
ACH-000677,-0.15628840336168798
ACH-000681,-0.2786872732569186
ACH-000683,-0.1845007310757274
ACH-000684,-0.02106081432312976
ACH-000688,-0.16678683411740552
ACH-000693,-0.2234218086131047
ACH-000694,-0.2107388427700782
ACH-000695,-0.21836555808807373
ACH-000696,-0.24928494564173975
ACH-000697,-0.1867433317128284
ACH-000699,-0.14023789376630635
ACH-000701,-0.12692092750924402
ACH-000706,-0.21428813097508506
ACH-000711,-0.14971983588444027
ACH-000713,-0.2674170827381556
ACH-000714,-0.2602651775947125
ACH-000718,-0.20618648130122666
ACH-000720,-0.1400516741562326
ACH-000721,-0.2580554335341008
ACH-000724,-0.050846974382504684
ACH-000725,-0.09816060478908488
ACH-000732,-0.08772478572630693
ACH-000734,-0.06626733071863575
ACH-000735,-0.17751121101909914
ACH-000736,-0.11187321934556338
ACH-000738,-0.3193857933364489
ACH-000746,-0.3176170566605079
ACH-000747,-0.4103160815297792
ACH-000748,-0.198377014139708
ACH-000753,-0.2989556471260481
ACH-000756,-0.19077091998306966
ACH-000757,-0.157336929807415
ACH-000758,-0.12312914159285805
ACH-000760,-0.17001503097967574
ACH-000762,-0.20100849049622285
ACH-000763,-0.2259088999134559
ACH-000764,-0.4231987441799641
ACH-000765,-0.17696501533093584
ACH-000766,-0.2877230268500133
ACH-000767,-0.22004079728598397
ACH-000768,-0.4480057493611199
ACH-000769,-0.0924544403123298
ACH-000770,-0.08386562844794082
ACH-000771,-0.25767593173550424
ACH-000773,-0.27513074782931457
ACH-000776,-0.16635011780203918
ACH-000777,-0.2670985482827238
ACH-000778,-0.20214423462071068
ACH-000781,-0.1518331581404863
ACH-000782,-0.11585253424336288
ACH-000783,-0.1551272348571462
ACH-000784,-0.3974957501583452
ACH-000785,-0.15605075162518586
ACH-000787,-0.22972331692078699
ACH-000788,-0.2203978549823427
ACH-000791,-0.36461017649186606
ACH-000792,-0.1872404425892638
ACH-000794,-0.282871450368569
ACH-000796,-0.20000812219723985
ACH-000798,-0.2362804296935293
ACH-000799,-0.17822474777327418
ACH-000800,-0.2072239379233694
ACH-000802,-0.2692899023168141
ACH-000804,-0.05572785459347068
ACH-000805,-0.15086948482931758
ACH-000809,-0.20844910555018895
ACH-000810,-0.19796612803351388
ACH-000811,-0.2858853145562958
ACH-000817,-0.15486396941827746
ACH-000819,-0.26943998603696184
ACH-000820,-0.01604871389953866
ACH-000821,-0.005084450900548179
ACH-000822,-0.19263660669109936
ACH-000823,-0.206153890878058
ACH-000824,-0.13801431247115029
ACH-000827,-0.21383585835251465
ACH-000829,-0.19115024744595474
ACH-000831,-0.2819795761061549
ACH-000832,-0.2144612157684245
ACH-000833,-0.1411656109233894
ACH-000834,-0.04066306425958795
ACH-000835,-0.18367679733316605
ACH-000836,-0.15300621906276746
ACH-000837,-0.3609577733091749
ACH-000838,-0.3055967699685303
ACH-000839,-0.2156227578280573
ACH-000840,-0.2275880915720485
ACH-000841,-0.14596690300755347
ACH-000843,-0.3261350015195477
ACH-000846,-0.13682374706698675
ACH-000847,-0.15047942440624276
ACH-000848,-0.21123221625485494
ACH-000849,-0.15931395267872442
ACH-000851,-0.3222691281859359
ACH-000855,-0.14011710399671454
ACH-000856,-0.21466405154573812
ACH-000858,-0.18252158186716505
ACH-000859,-0.1991298667947448
ACH-000861,-0.24154414966421975
ACH-000862,-0.02340077323977673
ACH-000865,-0.2556173280989605
ACH-000866,-0.12634524222719887
ACH-000867,-0.2378626184881865
ACH-000869,-0.15065753474283425
ACH-000872,-0.1267758720635752
ACH-000873,-0.21690358933939566
ACH-000876,-0.0877294310912207
ACH-000878,-0.409000823430155
ACH-000880,-0.14039271689444702
ACH-000881,-0.10566826812373796
ACH-000882,-0.0790200831992728
ACH-000884,-0.17606070616035624
ACH-000885,-0.2664169701065571
ACH-000887,-0.2847671814433337
ACH-000889,-0.1863227215552887
ACH-000896,-0.20481717909982075
ACH-000898,-0.08787537238740016
ACH-000900,-0.2054300861626238
ACH-000901,-0.13925698829173494
ACH-000905,-0.16846718194011615
ACH-000906,-0.1421806056627926
ACH-000907,-0.12844405513459156
ACH-000910,-0.10015391462417553
ACH-000911,-0.30864589487409183
ACH-000912,-0.33232669332866205
ACH-000913,-0.23907626318308686
ACH-000915,-0.08355698987393048
ACH-000916,-0.15297481244736144
ACH-000917,-0.26505934893095096
ACH-000920,-0.0958414787371364
ACH-000921,-0.2950860584774193
ACH-000924,-0.15644072314867571
ACH-000926,-0.1357629850396658
ACH-000928,-0.27150165757689937
ACH-000929,-0.17335836978748567
ACH-000932,-0.21221591020381536
ACH-000935,-0.09349461775361534
ACH-000936,-0.1888237126774679
ACH-000937,-0.29007519797952114
ACH-000938,-0.2292355329701605
ACH-000939,-0.3024421963980784
ACH-000941,-0.2037943788511796
ACH-000943,-0.12216438966784188
ACH-000946,-0.16623165358743994
ACH-000947,-0.1530665040752232
ACH-000948,-0.1945546387584396
ACH-000950,-0.1907065559080493
ACH-000953,-0.22768043240448546
ACH-000954,-0.3258511670256085
ACH-000957,-0.15834112344755472
ACH-000958,-0.01081937313594393
ACH-000960,-0.16212287689463
ACH-000963,-0.27991173300378097
ACH-000968,-0.21524795793433546
ACH-000969,-0.07904034135748637
ACH-000972,0.016598218628255036
ACH-000973,-0.2571535569752057
ACH-000974,-0.19988469030980868
ACH-000978,-0.321792976469848
ACH-000984,-0.3193304075511223
ACH-000986,-0.19858054881044115
ACH-000988,-0.2971808476250598
ACH-000993,-0.10143646425684456
ACH-000994,-0.2193693552848341
ACH-000996,-0.11618108148203825
ACH-001001,-0.21149391393968106
ACH-001020,-0.21776353392329784
ACH-001028,-0.29080862343898833
ACH-001031,-0.23124178322560196
ACH-001038,-0.20105050223415935
ACH-001048,-0.25545158609670404
ACH-001050,-0.3390052889467693
ACH-001053,-0.1035295175839395
ACH-001054,-0.31931722555242065
ACH-001061,-0.29642120366583313
ACH-001067,-0.3325616305632132
ACH-001075,-0.03452430762034265
ACH-001096,-0.19667055609742615
ACH-001111,-0.3767367125909107
ACH-001119,-0.0468940119032756
ACH-001128,-0.2894869336609915
ACH-001134,-0.34341234538552784
ACH-001151,-0.1571675302941889
ACH-001163,-0.40535189304790936
ACH-001164,-0.26396623278305137
ACH-001183,-0.10536707930496234
ACH-001192,-0.11969631057585225
ACH-001193,-0.3069523236863761
ACH-001196,-0.2505721918961564
ACH-001197,-0.4973141611262835
ACH-001205,0.1111422415567081
ACH-001211,-0.13145770758564673
ACH-001212,0.061416864629766
ACH-001228,-0.053814462051765634
ACH-001232,-0.1798021909369319
ACH-001239,-0.18003201108897532
ACH-001270,-0.1546013942848336
ACH-001274,-0.14466117074454807
ACH-001275,-0.03731343331111759
ACH-001277,-0.1624637492387893
ACH-001278,-0.09780841872790492
ACH-001280,-0.05210132289885272
ACH-001283,-0.2783029954899888
ACH-001289,-0.034333529532084864
ACH-001300,-0.10365254880632208
ACH-001301,-0.4495798996394249
ACH-001302,-0.14005853773941335
ACH-001306,-0.3090303123082492
ACH-001318,-0.12861972514309267
ACH-001322,-0.2031921151894948
ACH-001328,-0.1934900909758539
ACH-001332,-0.3684731672565244
ACH-001336,-0.10896286251483198
ACH-001346,-0.22565970978615846
ACH-001353,-0.1498969895386811
ACH-001354,-0.1939652503305997
ACH-001367,-0.2912183479882692
ACH-001368,-0.20722591772728247
ACH-001374,-0.1782320344405163
ACH-001377,-0.16491335782640648
ACH-001380,-0.19861720848794376
ACH-001391,-0.1024317210715784
ACH-001408,-0.22036872968734614
ACH-001430,0.12801013422645266
ACH-001431,-0.2503471821440476
ACH-001450,-0.2487767412043257
ACH-001496,-0.2087349446804129
ACH-001500,-0.3009156097559874
ACH-001523,-0.312731487576706
ACH-001532,-0.06120878643307575
ACH-001550,-0.17349895918706038
ACH-001552,0.025891133911863783
ACH-001554,-0.1831491057122708
ACH-001654,-0.2266359190501267
ACH-001735,-0.10440271981320012
ACH-001736,-0.2644252930150578
ACH-001737,-0.5923478974258712
ACH-001740,-0.11373990111694594
ACH-001745,-0.048722007312111716
ACH-001765,-0.2447752732548258
