,HAGH (3029)
ACH-000374,-0.14264371376564192
ACH-000375,-0.1174019580703354
ACH-000376,-0.1324522084315401
ACH-000381,-0.0772101563068944
ACH-000383,-0.11607094131745165
ACH-000387,-0.10254180555755472
ACH-000389,-0.21622654240311745
ACH-000390,-0.0525011350604838
ACH-000393,-0.07566560961619305
ACH-000395,-0.054534513393941136
ACH-000396,0.06704006557139293
ACH-000397,-0.03932915462890521
ACH-000401,-0.1215412849156788
ACH-000402,0.06508854306487773
ACH-000403,-0.11189132264338694
ACH-000404,0.09939073915842994
ACH-000406,-0.10687900096924673
ACH-000407,-0.1203860541733891
ACH-000408,-0.34862862946075995
ACH-000410,0.09521438296872063
ACH-000411,-0.06825796769797733
ACH-000414,-0.03627255831275292
ACH-000415,-0.1439152940227823
ACH-000416,-0.16606602682902072
ACH-000420,-0.1516979878919966
ACH-000421,-0.08889013309905892
ACH-000424,-0.21776221866223228
ACH-000425,-0.07470401441194571
ACH-000426,0.014307671582999731
ACH-000427,-0.1619190774037065
ACH-000433,-0.1325385207731994
ACH-000435,-0.452644056270173
ACH-000436,-0.042704184976327685
ACH-000444,0.015927949600090318
ACH-000445,-0.012466802671179826
ACH-000448,-0.07685583812461609
ACH-000450,0.023960312798252427
ACH-000452,-0.16681553643088595
ACH-000454,-0.29091798681582365
ACH-000458,-0.22179857715123802
ACH-000459,0.024506397917472025
ACH-000460,-0.16131402093963376
ACH-000461,0.013016794257665484
ACH-000463,-0.06912726028562016
ACH-000464,-0.19218559394450369
ACH-000466,-0.20533874583047074
ACH-000467,-0.1944962040957676
ACH-000468,-0.14309651370494786
ACH-000469,-0.14200316841167845
ACH-000470,0.11852640176869247
ACH-000471,-0.1599842917175864
ACH-000472,-0.133165383958171
ACH-000473,-0.047419412375983
ACH-000475,-0.0643309244289062
ACH-000476,-0.11666149286652837
ACH-000477,-0.19961480643755425
ACH-000479,-0.2605925540138496
ACH-000480,0.044555762378243866
ACH-000481,-0.03998657948619142
ACH-000483,-0.2715957758058978
ACH-000484,0.03572387679308525
ACH-000485,-0.05121733163320915
ACH-000486,-0.15131488983212293
ACH-000487,-0.05131411793829421
ACH-000488,-0.2256042603021349
ACH-000490,-0.09999718945093666
ACH-000491,-0.12526033875679984
ACH-000495,-0.15991515830217973
ACH-000496,-0.07560262300681524
ACH-000499,-0.16014840131689598
ACH-000500,0.2389154374776961
ACH-000502,-0.17321119473711588
ACH-000503,0.07266819955928101
ACH-000505,-0.14876698904563646
ACH-000507,-0.009024694329581274
ACH-000510,-0.10123707806867573
ACH-000511,-0.1834342202277009
ACH-000512,-0.08484734902949292
ACH-000516,-0.17113202591289484
ACH-000517,-0.10622198574135623
ACH-000518,-0.19591939822400214
ACH-000520,-0.040771494806350686
ACH-000521,-0.1227942632694774
ACH-000522,-0.1971224213412444
ACH-000524,-0.06988184258898555
ACH-000527,-0.17504260682591752
ACH-000528,-0.11254983378545264
ACH-000537,-0.09565078011052483
ACH-000541,-0.17880133096743114
ACH-000542,-0.1393495057487438
ACH-000544,-0.01778007173223354
ACH-000545,-0.0014357396834540773
ACH-000547,-0.04845841699788723
ACH-000548,-0.107249698933709
ACH-000549,-0.17356338511302466
ACH-000550,-0.23535618409632775
ACH-000552,-0.1152243226638241
ACH-000556,-0.2936802396525091
ACH-000557,-0.13992439160722242
ACH-000569,-0.1404261635456445
ACH-000570,-0.10318848895031338
ACH-000571,0.009121062230059459
ACH-000573,-0.03634979273400071
ACH-000576,-0.1084462267258668
ACH-000579,0.07896494147261097
ACH-000580,-0.1399522710015152
ACH-000584,-0.017674589479298976
ACH-000585,-0.07895326056307242
ACH-000588,-0.09311820741159707
ACH-000589,-0.0940371632558033
ACH-000591,-0.25166006922066786
ACH-000593,-0.17844693724022254
ACH-000600,-0.06673988200201915
ACH-000601,-0.15855216088360774
ACH-000605,-0.1614646073803915
ACH-000606,-0.1518919238056782
ACH-000608,-0.1088160735238857
ACH-000614,-0.05950606476171987
ACH-000616,-0.03802675466160877
ACH-000618,-0.07355922408829497
ACH-000619,-0.021851964051388083
ACH-000620,-0.1834885307470812
ACH-000621,-0.10881084133317848
ACH-000622,-0.05982666701498236
ACH-000623,-0.14387100973794845
ACH-000624,-0.11959913890977104
ACH-000627,-0.026181531201432802
ACH-000630,-0.19939825924201074
ACH-000631,-0.07052853528257265
ACH-000632,-0.014564284238543475
ACH-000633,-0.04704087095235652
ACH-000637,-0.013901715842041223
ACH-000638,0.09428365657519977
ACH-000646,-0.2773704045356131
ACH-000647,-0.058401049647485014
ACH-000648,-0.11560059896382667
ACH-000649,-0.14943911593224646
ACH-000651,-0.011448705851387422
ACH-000652,-0.1316716316821809
ACH-000653,-0.07841003029704989
ACH-000657,-0.06529895887314947
ACH-000658,-0.14876581041823456
ACH-000661,-0.12244358318211955
ACH-000662,-0.1093947160983786
ACH-000663,-0.17147816052849976
ACH-000665,-0.07201360090778783
ACH-000671,-0.06277540113140206
ACH-000672,-0.44996118954432335
ACH-000673,-0.2621707131066629
ACH-000676,-0.038808818543746335
ACH-000677,-0.07928595463125504
ACH-000681,-0.06826021720953038
ACH-000683,-0.0525396644540026
ACH-000684,-0.2255728394676761
ACH-000688,-0.3263601090085089
ACH-000693,-0.14758578316302065
ACH-000694,-0.21586498343401966
ACH-000695,-0.3603161506482826
ACH-000696,-0.07001584321675175
ACH-000697,-0.07823898495091643
ACH-000699,-0.16891377051115666
ACH-000701,-0.08359642372658425
ACH-000706,-0.11902357274647915
ACH-000711,-0.08338753521642049
ACH-000713,-0.07426747770626023
ACH-000714,-0.028924724299231607
ACH-000718,-0.1243548438961404
ACH-000720,-0.2294980764314098
ACH-000721,-0.0809855210676353
ACH-000724,-0.23840452002790116
ACH-000725,-0.16320779609185102
ACH-000732,-0.20265797652300316
ACH-000734,-0.15384287900695898
ACH-000735,-0.05399837666146404
ACH-000736,0.03979438238735975
ACH-000738,-0.029352181927225225
ACH-000746,-0.06859580806846031
ACH-000747,-0.19434484007056066
ACH-000748,-0.10200574372314776
ACH-000753,-0.12354471583644523
ACH-000756,-0.25293219240782794
ACH-000757,0.016351213188613347
ACH-000758,-0.1368998867609401
ACH-000760,-0.21780735127420267
ACH-000762,-0.044810304664237084
ACH-000763,-0.0549318635519327
ACH-000764,-0.15963492920040445
ACH-000765,-0.08466833425902258
ACH-000766,0.0013690270097553234
ACH-000767,-0.11002281243397023
ACH-000768,-0.12973479910888347
ACH-000769,-0.13903920675099793
ACH-000770,-0.05602480845952279
ACH-000771,-0.06920729258667442
ACH-000773,-0.20975282795790268
ACH-000776,-0.25433657300819223
ACH-000777,-0.1330839954329791
ACH-000778,-0.07063217215846067
ACH-000781,-0.0949551542621812
ACH-000782,-0.07694599928629439
ACH-000783,-0.2488116925923269
ACH-000784,-0.17910325992089324
ACH-000785,-0.12252657248100908
ACH-000787,-0.1407631610071949
ACH-000788,-0.18211530708204446
ACH-000791,-0.0767645638904152
ACH-000792,-0.2383319428757049
ACH-000794,-0.181599318158366
ACH-000796,-0.07578317184962835
ACH-000798,-0.3933613369429095
ACH-000799,-0.1438086111040038
ACH-000800,-0.0704369484657999
ACH-000802,-0.1258238256609046
ACH-000804,-0.16766019427557216
ACH-000805,0.04267717566267975
ACH-000809,-0.2329784134471248
ACH-000810,-0.03616906360157415
ACH-000811,-0.14221963999620654
ACH-000817,-0.17157973254098424
ACH-000819,-0.15567111198816158
ACH-000820,0.2898706297650309
ACH-000821,-0.2262730031434254
ACH-000822,-0.05372999722104592
ACH-000823,-0.01983387266703258
ACH-000824,-0.04366780264145962
ACH-000827,-0.054188868341037484
ACH-000829,-0.2454363909519089
ACH-000831,-0.3982049779618639
ACH-000832,-0.13010904080395885
ACH-000833,0.05615545415332224
ACH-000834,-0.2273196051965837
ACH-000835,-0.1111248569111856
ACH-000836,-0.12070299953569197
ACH-000837,-0.05205011528658925
ACH-000838,-0.21290758007043206
ACH-000839,0.004465002416761409
ACH-000840,-0.03364185327116365
ACH-000841,-0.07753858241595799
ACH-000843,-0.1403545600473983
ACH-000846,-0.2603345669462515
ACH-000847,-0.1070206948127288
ACH-000848,-0.017123302833520402
ACH-000849,0.030341614508113263
ACH-000851,-0.18849051328094096
ACH-000855,-0.22833690296933354
ACH-000856,-0.07118290392151834
ACH-000858,-0.07373015314360369
ACH-000859,-0.09632394684761374
ACH-000861,-0.2693383558540805
ACH-000862,-0.19555272678905605
ACH-000865,-0.16176704242590156
ACH-000866,-0.1638379068590526
ACH-000867,-0.2012068860893128
ACH-000869,0.0491768189795978
ACH-000872,-0.029666235118083983
ACH-000873,0.019684889921039492
ACH-000876,-0.18149057441968755
ACH-000878,0.18453513988146425
ACH-000880,0.018852014313313046
ACH-000881,-0.11451271343358345
ACH-000882,-0.05607693910538945
ACH-000884,0.015508645413186013
ACH-000885,-0.1387138895849029
ACH-000887,-0.07919594059821584
ACH-000889,-0.10340477220872034
ACH-000896,-0.10131511708671684
ACH-000898,-0.016417986870878167
ACH-000900,-0.22160612425844656
ACH-000901,-0.09149377528425312
ACH-000905,-0.08753392729754329
ACH-000906,-0.14882219353036505
ACH-000907,-0.11191227280700483
ACH-000910,-0.20600855372650373
ACH-000911,-0.12075321863793376
ACH-000912,-0.0679433240021161
ACH-000913,-0.024729965089056397
ACH-000915,0.018832539561543925
ACH-000916,0.07594523283299412
ACH-000917,0.052570828300688266
ACH-000920,-0.005111609117745489
ACH-000921,-0.1064896109009104
ACH-000924,-0.17897534570159554
ACH-000926,-0.096847924223646
ACH-000928,-0.06190060219055911
ACH-000929,-0.1774756273968519
ACH-000932,0.015180022475676246
ACH-000935,0.08437048452909007
ACH-000936,-0.13711219372743055
ACH-000937,-0.05694915220172338
ACH-000938,-0.1736331330313578
ACH-000939,-0.1192925094857304
ACH-000941,-0.09879326188450026
ACH-000943,-0.010937141196785115
ACH-000946,-0.15899959674354006
ACH-000947,-0.04387136308016144
ACH-000948,-0.08391794615823435
ACH-000950,-0.2059464714385477
ACH-000953,0.02779810833544103
ACH-000954,-0.062484325549005
ACH-000957,-0.19666437902886205
ACH-000958,-0.3726094472132329
ACH-000960,-0.07288595995355712
ACH-000963,-0.10315906171412076
ACH-000968,-0.19739558129028467
ACH-000969,-0.0613877594711205
ACH-000972,0.019535082071024255
ACH-000973,-0.1147018180315748
ACH-000974,-0.12480134911630755
ACH-000978,-0.2812688852206887
ACH-000984,-0.07752336080223443
ACH-000986,-0.1684700721791233
ACH-000988,-0.19646688095552986
ACH-000993,-0.1680604886491303
ACH-000994,-0.08638053000453054
ACH-000996,0.07415862778920781
ACH-001001,-0.1683293576730395
ACH-001020,-0.4185748335983409
ACH-001028,-0.042058524656318624
ACH-001031,-0.0870223697996855
ACH-001038,-0.09207706671242684
ACH-001048,-0.13167742377149808
ACH-001050,-0.19846996160203254
ACH-001053,-0.027244250232508836
ACH-001054,-0.13038100052804605
ACH-001061,-0.04825303572570471
ACH-001067,-0.14202236799376444
ACH-001075,-0.30937689090184634
ACH-001096,-0.24599032682944186
ACH-001111,-0.17886160678581414
ACH-001119,0.031004626585223082
ACH-001128,-0.16844477115715906
ACH-001134,-0.2282955243085991
ACH-001151,-0.06388038863269005
ACH-001163,-0.1016749426153565
ACH-001164,-0.25164241777041096
ACH-001183,-0.2474502962576978
ACH-001192,-0.1457760454045358
ACH-001193,-0.3588537425702365
ACH-001196,0.010452355437512469
ACH-001197,-0.18632462011960152
ACH-001205,-0.1450671125654986
ACH-001211,-0.18130985066452696
ACH-001212,-0.2564518402847568
ACH-001228,-0.050946858573855516
ACH-001232,-0.010643609198572572
ACH-001239,-0.14958629472543936
ACH-001270,-0.32724597691768703
ACH-001274,-0.20119602061396524
ACH-001275,-0.01787173249957366
ACH-001277,-0.17205117260835107
ACH-001278,0.05135520570390415
ACH-001280,-0.2379332299408377
ACH-001283,-0.11048933369862428
ACH-001289,0.1431058796164456
ACH-001300,-0.08108050600426568
ACH-001301,-0.27997054554241724
ACH-001302,0.17797738618787892
ACH-001306,-0.04934055127631293
ACH-001318,-0.01368453800752722
ACH-001322,-0.15510736761878524
ACH-001328,-0.15411204901364967
ACH-001332,-0.2256913331025523
ACH-001336,-0.1776332542646226
ACH-001346,-0.08854235112437453
ACH-001353,-0.14675587187389874
ACH-001354,0.10008612735233348
ACH-001367,-0.07685986333997821
ACH-001368,-0.18869494887358856
ACH-001374,-0.3767010018648349
ACH-001377,-0.199719048234677
ACH-001380,-0.05769058028277323
ACH-001391,-0.00807832420810398
ACH-001408,-0.09824341450510264
ACH-001430,-0.11863958627245287
ACH-001431,-0.056844619796273636
ACH-001450,-0.24705268922790816
ACH-001496,-0.11770632941818546
ACH-001500,-0.13844508069435602
ACH-001523,-0.12788300984652695
ACH-001532,-0.2062725566730866
ACH-001550,-0.1910344746882912
ACH-001552,-0.07903152115409827
ACH-001554,-0.06969243368972007
ACH-001654,-0.2217885304613574
ACH-001735,-0.025921128182735627
ACH-001736,-0.08737630387428609
ACH-001737,0.2715709171363023
ACH-001740,-0.05067208139080984
ACH-001745,0.007887963063973758
ACH-001765,-0.14418060950301362
