,COX6C (1345)
ACH-000618,-0.6439779286370181
ACH-000619,-0.5000461577646135
ACH-000620,-0.5696621817655926
ACH-000621,-0.4331255152752343
ACH-000622,-0.4182581337110616
ACH-000623,-0.25363787552559514
ACH-000624,-0.4787683242284933
ACH-000627,-0.4593866934978713
ACH-000630,-0.4068761663132519
ACH-000631,-0.2015125846065064
ACH-000632,-0.4184805341783614
ACH-000633,-0.9330944556082592
ACH-000637,-0.5833743222234221
ACH-000638,-0.5035560970321434
ACH-000646,-0.6693644223761801
ACH-000647,-0.6215048378717466
ACH-000648,-0.6077304181097487
ACH-000649,-0.3453948691298659
ACH-000651,-0.9328817285013676
ACH-000652,-0.5098197291148424
ACH-000653,-0.5286044702163354
ACH-000657,-0.4212656276869822
ACH-000658,-0.7426659784361446
ACH-000661,-0.6741084045924778
ACH-000662,-0.6776090504291693
ACH-000663,-0.4894284782897534
ACH-000665,-0.3115345958758187
ACH-000671,-0.7440559181323463
ACH-000672,-0.7784274821874656
ACH-000673,-0.27410552553748063
ACH-000676,-0.7907247255071516
ACH-000677,-0.8595096225593564
ACH-000681,-0.4153090598018389
ACH-000683,-0.5095713669949427
ACH-000684,-0.4695848953447246
ACH-000688,-0.6432267400786484
ACH-000693,-0.6452594071463083
ACH-000694,-0.4556080122891806
ACH-000695,-0.3867579270178367
ACH-000696,-0.453241776497294
ACH-000697,-0.5744045628036746
ACH-000699,-0.5369421396298656
ACH-000701,-0.5141964435976049
ACH-000706,-0.6244181503604697
ACH-000711,-0.4245578781556866
ACH-000713,-0.5093014751246041
ACH-000714,-0.25282437033198396
ACH-000718,-0.5383780350741441
ACH-000720,-0.4467474027700864
ACH-000721,-0.4314834077499676
ACH-000724,-0.7445356487909239
ACH-000725,-0.6026847597606595
ACH-000732,-0.37439996985875895
ACH-000734,-0.8125524542339491
ACH-000735,-0.3299821189073345
ACH-000736,-0.4230973747472512
ACH-000738,-0.7129348218632992
ACH-000746,-0.9549932253745604
ACH-000747,-0.7193361348240488
ACH-000748,-0.32551473257575964
ACH-000753,-0.7368864814889541
ACH-000756,-0.16539884932476628
ACH-000757,-0.6073145824844374
ACH-000758,-0.3352076241121457
ACH-000760,-0.4577440720485546
ACH-000762,-0.13052006486832204
ACH-000763,-0.8098419340438251
ACH-000764,-0.2515132344779343
ACH-000765,-0.6624871380499561
ACH-000766,-0.2721593336003115
ACH-000767,-0.451320688910627
ACH-000768,-0.5935589716400171
ACH-000769,-0.5593515114529943
ACH-000770,-0.6180976815973661
ACH-000771,-0.3997816568563863
ACH-000773,-0.3484032070871479
ACH-000776,-0.26594045042955794
ACH-000777,-0.3881050444174838
ACH-000778,-0.3744860537522627
ACH-000781,-0.47965114655840896
ACH-000782,-0.4221026948657525
ACH-000783,-0.3238498057249658
ACH-000784,-0.5716976746939477
ACH-000785,-0.5193687563918571
ACH-000787,-0.4897928442872682
ACH-000788,-0.3150270277572629
ACH-000791,-0.4584709383823273
ACH-000792,-0.2910390217491746
ACH-000794,-0.19808106609172152
ACH-000796,-0.4577580243733222
ACH-000798,-0.3303857305711508
ACH-000799,-0.3366640787747194
ACH-000800,-0.4053488953321126
ACH-000802,-0.4215021425809648
ACH-000804,-0.5287055472026045
ACH-000805,-0.5938817753048169
ACH-000809,-0.4454088001256348
ACH-000810,-0.6403306441773224
ACH-000811,-0.4465245437126823
ACH-000817,-0.6569347351175401
ACH-000819,-0.3794666683248921
ACH-000820,-0.6363528343183861
ACH-000821,-0.6283770187932759
ACH-000822,-0.6212687215370365
ACH-000823,-0.4833798606771821
ACH-000824,-0.3243999658935165
ACH-000827,-0.2036415952280185
ACH-000829,-0.5793612507916668
ACH-000831,-0.717365802304614
ACH-000832,-0.5668132790427527
ACH-000833,-0.3108608461871898
ACH-000834,-0.5405529911065405
ACH-000835,-0.5779045881955213
ACH-000836,-0.4468301550808295
ACH-000837,-0.6047940690469629
ACH-000838,-0.5101428545146685
ACH-000839,-0.21403783349233232
ACH-000840,-0.36253697733900864
ACH-000841,-0.37729509916027976
ACH-000843,-0.6310992671184121
ACH-000846,-0.5445182772589011
ACH-000847,-0.638230699573374
ACH-000848,-0.6138443048312785
ACH-000849,-0.5471064979839729
ACH-000851,-0.7222699585756228
ACH-000855,-0.7411806820058636
ACH-000856,-0.5585949020065113
ACH-000858,-0.7992080935599416
ACH-000859,-0.5089048228495504
ACH-000861,-0.3851391172765874
ACH-000862,-0.7985169851995659
ACH-000865,-0.4143283851079911
ACH-000866,-0.6621499185426889
ACH-000867,-0.4654108293203889
ACH-000869,-0.5567703059673501
ACH-000872,-0.3578106593934651
ACH-000873,-0.6200474727491754
ACH-000876,-0.9379719390198074
ACH-000878,-0.2730470918438649
ACH-000880,-0.4558843876764221
ACH-000881,-0.5087973839530789
ACH-000882,-0.6204436976203148
ACH-000884,-0.5109146245351542
ACH-000885,-0.867344391612351
ACH-000887,-0.4474164707284091
ACH-000889,-0.7034490861725392
ACH-000896,-0.6079141918404019
ACH-000898,-0.7560550104630693
ACH-000900,-0.4991067955435526
ACH-000901,-0.40053024482187305
ACH-000905,-0.455347894300101
ACH-000906,-0.6034890698735141
ACH-000907,-0.532323409931695
ACH-000910,-0.6370775087511826
ACH-000911,-0.7785252183517749
ACH-000912,-0.3486092138737676
ACH-000913,-0.6863237340082269
ACH-000915,-0.8405217375281304
ACH-000916,-0.44192626968637294
ACH-000917,-0.4656480589155533
ACH-000920,-0.757117370472744
ACH-000921,-0.4486584139782853
ACH-000924,-0.8608982460503409
ACH-000926,-0.5996479499600513
ACH-000928,-0.482711369308596
ACH-000929,-0.4708621567220516
ACH-000932,-0.6426744745528336
ACH-000935,-0.4657807828072715
ACH-000936,-0.7201850763243995
ACH-000937,-0.5802276141672187
ACH-000938,-0.8256029233059818
ACH-000939,-0.5823671673569014
ACH-000941,-0.6584316118532169
ACH-000943,-0.4485808679878879
ACH-000946,-0.6058046244988524
ACH-000947,-0.7983113086390353
ACH-000948,-0.44788456038071
ACH-000950,-0.3855539031362799
ACH-000953,-0.5414800675400328
ACH-000954,-0.7016636716991124
ACH-000957,-0.5610826260157705
ACH-000958,-0.6157507033105117
ACH-000960,-0.6356157531873406
ACH-000963,-0.5279663320714219
ACH-000968,-0.8255568269082301
ACH-000969,-0.8546050783572215
ACH-000972,-0.6150420382998264
ACH-000973,-0.5479542442926962
ACH-000974,-0.4520563261154098
ACH-000978,-0.3310767525880565
ACH-000984,-0.5004662964309579
ACH-000986,-0.5551257934727399
ACH-000988,-0.5039435009242292
ACH-000993,-0.2378781084013343
ACH-000994,-0.6888682425694079
ACH-000996,-0.4054959493074973
ACH-001001,-0.8312458759061274
ACH-001020,-0.30736716013719073
ACH-001028,-0.6307827044876922
ACH-001031,-0.507213517822867
ACH-001038,-0.6241953943185865
ACH-001048,-0.6162756509383265
ACH-001050,-0.3903841333514168
ACH-001053,-0.5090138646787694
ACH-001054,-0.4670497954093942
ACH-001061,-0.7509556027167541
ACH-001067,-0.4369832991366568
ACH-001075,-0.4044973834449438
ACH-001096,-0.4356760346599292
ACH-001111,-0.5611197564300601
ACH-001119,-0.4272069711880365
ACH-001128,-0.6506852226981764
ACH-001134,-0.5997404214177661
ACH-001151,-0.4310242771306879
ACH-001163,-0.6578157365353893
ACH-001164,-0.6621461213471437
ACH-001183,-0.26488106619195484
ACH-001192,-0.5144727654985054
ACH-001193,-0.4549461056733618
ACH-001196,-0.2960433310941224
ACH-001197,-0.2396846169392073
ACH-001205,-0.4575758034953264
ACH-001211,-0.6062667124257531
ACH-001212,-0.5300219931634029
ACH-001228,-0.5336857883694103
ACH-001232,-0.3510330618608041
ACH-001239,-0.6195880093285338
ACH-001270,-0.4837333273120264
ACH-001274,-0.4256384063088696
ACH-001275,-0.6033132633028829
ACH-001277,-0.6203994298539145
ACH-001278,-0.6450590109599217
ACH-001280,-0.4444719764455227
ACH-001283,-0.5693648298448516
ACH-001289,-0.4860430055664875
ACH-001300,-0.4392337763976164
ACH-001301,-0.5107062094875634
ACH-001302,-0.4783003407115967
ACH-001306,-0.5073900583619375
ACH-001318,-0.7508289274629754
ACH-001322,-0.5684164438351127
ACH-001328,-0.5746325564220885
ACH-001332,-0.5166077055190919
ACH-001336,-0.4850606409607186
ACH-001346,-0.3483915604807921
ACH-001353,-0.3686054364465193
ACH-001354,-0.5930122040605921
ACH-001367,-0.4888826158065424
ACH-001368,-0.5525185772130614
ACH-001374,0.04333019798847413
ACH-001377,-0.5709424564931695
ACH-001380,-0.6050362138885639
ACH-001391,-0.5225638013261247
ACH-001408,-0.18901983540602169
ACH-001430,-0.44237048138052815
ACH-001431,-0.5701287104073678
ACH-001450,-0.5216964836788467
ACH-001496,-0.5764455160399786
ACH-001500,-0.7616571968726676
ACH-001523,-0.468607527934373
ACH-001532,-0.5102845510750721
ACH-001550,-0.5269544537639724
ACH-001552,-0.3719345101099706
ACH-001554,-0.4165554815984557
ACH-001654,-0.2632575093120798
ACH-001735,-0.4622191012102014
ACH-001736,-0.6636665351801166
ACH-001737,-0.4580326138904234
ACH-001740,-0.4942988410551925
ACH-001745,-0.5317097132324463
ACH-001765,-0.4803381474254002
