,ZC3HAV1 (56829)
ACH-000576,-0.010560694012020876
ACH-000579,-0.05732729397107333
ACH-000580,-0.05829983999122404
ACH-000584,-0.098962187932316
ACH-000585,-0.1093369483518501
ACH-000588,-0.11974085922626145
ACH-000589,-0.11693419598537608
ACH-000591,0.08851516765763359
ACH-000593,0.07100699696203881
ACH-000600,-0.21966459587660006
ACH-000601,-0.05456779043198886
ACH-000605,0.09389644984933322
ACH-000606,-0.07421235449071133
ACH-000608,-0.15572667124104966
ACH-000614,-0.1859131622713352
ACH-000616,-0.14671795546426342
ACH-000618,-0.035239457198406335
ACH-000619,-0.12482007249080615
ACH-000620,-0.06489642110934697
ACH-000621,-0.14025220297967553
ACH-000622,-0.11595613315667715
ACH-000623,-0.08298934245481199
ACH-000624,-0.17280236787692935
ACH-000627,-0.22313440585390745
ACH-000630,-0.1359022276408137
ACH-000631,0.003994606258408418
ACH-000632,-0.14421869057161413
ACH-000633,-0.045141246779120785
ACH-000637,-0.04555942116450056
ACH-000638,-0.012946995804602936
ACH-000646,-0.035999861275493095
ACH-000647,-0.1044369352076258
ACH-000648,-0.25047593033433485
ACH-000649,-0.221685530903038
ACH-000651,-0.051736285469131366
ACH-000652,-0.0908791313885898
ACH-000653,-0.1064047854863612
ACH-000657,-0.07081173371634196
ACH-000658,0.0584665249997057
ACH-000661,-0.024849200217220764
ACH-000662,0.020760349524749432
ACH-000663,-0.1205741741159791
ACH-000665,-0.010468348552195788
ACH-000671,-0.1683828062517473
ACH-000672,-0.04006363589528982
ACH-000673,-0.036261860498007586
ACH-000676,-0.20708306983945887
ACH-000677,-0.016529842338390794
ACH-000681,-0.05698981997653505
ACH-000683,-0.09204443920749716
ACH-000684,-0.3981373301299884
ACH-000688,-0.13707588461929007
ACH-000693,-0.19025713499865327
ACH-000694,-0.034080366233052266
ACH-000695,-0.2571760148965129
ACH-000696,-0.3055337468674645
ACH-000697,-0.23989964954110998
ACH-000699,0.015470333815855669
ACH-000701,-0.08954795836364604
ACH-000706,-0.01425916691989099
ACH-000711,-0.13957222477721365
ACH-000713,0.10861768942949312
ACH-000714,-0.2199435973635439
ACH-000718,-0.2369438519911681
ACH-000720,0.029200816454987094
ACH-000721,-0.04793064639804653
ACH-000724,0.02005791917436217
ACH-000725,-0.12843949713321384
ACH-000732,0.008726013199826192
ACH-000734,-0.04397136000190705
ACH-000735,-0.048927209281550366
ACH-000736,0.04169631891567499
ACH-000738,-0.00032332927498126293
ACH-000746,-0.06754731167124887
ACH-000747,0.0061456903555566576
ACH-000748,-0.14608703038076526
ACH-000753,0.02216735442208053
ACH-000756,0.035961663766892166
ACH-000757,-0.02776483082370367
ACH-000758,-0.07255395214068798
ACH-000760,-0.0008314446515149461
ACH-000762,0.21064189718593415
ACH-000763,-0.03173521534879027
ACH-000764,-0.03706730149906535
ACH-000765,-0.13414784547092232
ACH-000766,-0.03026445932569673
ACH-000767,-0.2098677288183631
ACH-000768,0.0007628288582434201
ACH-000769,-0.07167728232785531
ACH-000770,-0.23605825645722636
ACH-000771,-0.05518875695367257
ACH-000773,0.004121016315188549
ACH-000776,-0.0725543610355098
ACH-000777,0.03626644484373349
ACH-000778,0.027237403782265215
ACH-000781,-0.05773060684514007
ACH-000782,0.11439820791244988
ACH-000783,-0.10910990127557364
ACH-000784,-0.07413764772262957
ACH-000785,-0.16748976583006095
ACH-000787,-0.06577569458286966
ACH-000788,-0.18750014648086166
ACH-000791,-0.06806364679429272
ACH-000792,0.04219381321687765
ACH-000794,-0.16827132627765498
ACH-000796,-0.06330333979960259
ACH-000798,-0.3522078958117158
ACH-000799,-0.26239205555157624
ACH-000800,-0.07427197080950079
ACH-000802,-0.0027483595861390354
ACH-000804,-0.2297598262133583
ACH-000805,-0.0015531396078052573
ACH-000809,-0.01996432467151156
ACH-000810,-0.20547821791660908
ACH-000811,-0.08562639250147787
ACH-000817,-0.0638427047258876
ACH-000819,-0.08371648382734785
ACH-000820,0.3228282151458581
ACH-000821,0.0350021208996133
ACH-000822,-0.11846009312020482
ACH-000823,-0.16272587537331132
ACH-000824,-0.10579363544678964
ACH-000827,-0.07461758323622594
ACH-000829,0.06506330435692341
ACH-000831,-0.07235960355277027
ACH-000832,-0.03702531012659852
ACH-000833,-0.1236391454695922
ACH-000834,-0.0780196136525737
ACH-000835,-0.16292024165846478
ACH-000836,-0.11104091060835773
ACH-000837,0.013070737528320782
ACH-000838,0.026830393332329425
ACH-000839,-0.12056665714564455
ACH-000840,0.04566926351460455
ACH-000841,-0.2844837581213893
ACH-000843,-0.05646949453411752
ACH-000846,-0.14397139983967028
ACH-000847,-0.09046388932373642
ACH-000848,-0.1034112658868902
ACH-000849,-0.0686059764817333
ACH-000851,-0.04467136610231248
ACH-000855,-0.008761155974937193
ACH-000856,-0.09195087468926684
ACH-000858,0.021518195888339267
ACH-000859,0.004632514198734552
ACH-000861,-0.04264924903877241
ACH-000862,-0.1099177342361284
ACH-000865,-0.10824283366810393
ACH-000866,-0.06263302632270386
ACH-000867,-0.13606631769324184
ACH-000869,-0.20531605046803705
ACH-000872,-0.14039999828995067
ACH-000873,-0.03785429657008242
ACH-000876,-0.006600671038698626
ACH-000878,-0.10193380762339854
ACH-000880,-0.10731711954663467
ACH-000881,-0.3174509938117792
ACH-000882,-0.07587903236019287
ACH-000884,-0.18550976588982904
ACH-000885,-0.18930755586827155
ACH-000887,-0.01717307218684283
ACH-000889,-0.08806689350979467
ACH-000896,0.10600111539737786
ACH-000898,-0.2929131145082143
ACH-000900,-0.001449182183241248
ACH-000901,-0.1617197306166068
ACH-000905,0.004782347253937583
ACH-000906,-0.22312748158259266
ACH-000907,-0.3646593470424716
ACH-000910,-0.09682405270407142
ACH-000911,-0.09169511450226787
ACH-000912,-0.0756526211719647
ACH-000913,-0.2626245087055353
ACH-000915,-0.12246324529897913
ACH-000916,-0.18468310556123024
ACH-000917,-0.057546114868610464
ACH-000920,-0.2308877412208647
ACH-000921,0.02197748716480759
ACH-000924,-0.12945725382389098
ACH-000926,-0.11870239013020922
ACH-000928,-0.03718126892089026
ACH-000929,0.019059983944303933
ACH-000932,-0.2495631450509716
ACH-000935,-0.14702234578166604
ACH-000936,-0.03739656129746567
ACH-000937,-0.03870297396185048
ACH-000938,-0.09919578315004
ACH-000939,-0.1080025906231972
ACH-000941,-0.08059225113074525
ACH-000943,-0.2423251793311077
ACH-000946,-0.10774297132147004
ACH-000947,-0.22802674563174746
ACH-000948,-0.05139847430306777
ACH-000950,0.06611267534831274
ACH-000953,-0.04829935038436094
ACH-000954,0.18180659100901614
ACH-000957,0.06278996563422913
ACH-000958,0.012871481585780916
ACH-000960,-0.0918332531891107
ACH-000963,-0.06095833852332441
ACH-000968,-0.12658076903607654
ACH-000969,0.03426199006889743
ACH-000972,-0.16737992518713604
ACH-000973,-0.028575290124402505
ACH-000974,-0.0982030136565084
ACH-000978,-0.2449901357158133
ACH-000984,-0.10861142020404116
ACH-000986,-0.11806796577830175
ACH-000988,-0.15306892299833108
ACH-000993,-0.1398968111183954
ACH-000994,-0.017531905647062394
ACH-000996,-0.01201361651321492
ACH-001001,-0.08635453134251582
ACH-001020,0.21031413563063456
ACH-001028,-0.11545605184142045
ACH-001031,-0.3143465376219217
ACH-001038,-0.0557289872613753
ACH-001048,0.07312256862649502
ACH-001050,-0.15045011899279484
ACH-001053,-0.17179986491843038
ACH-001054,-0.203349901106387
ACH-001061,-0.0468040752397576
ACH-001067,-0.06982707079111526
ACH-001075,-0.05424834543129749
ACH-001096,0.028118604704313568
ACH-001111,-0.12162909864816203
ACH-001119,-0.34265523625758537
ACH-001128,-0.16793865165906352
ACH-001134,0.004100036804289429
ACH-001151,-0.1232344708832531
ACH-001163,-0.034055498533318865
ACH-001164,-0.2908493101613556
ACH-001183,-0.05925378028641276
ACH-001192,0.04750414509416352
ACH-001193,-0.16175153863193276
ACH-001196,-0.15893697266269968
ACH-001197,0.037637580666894835
ACH-001205,-0.08121687916758992
ACH-001211,-0.12490046017809785
ACH-001212,-0.2299246281873251
ACH-001228,-0.1342731074356801
ACH-001232,-0.14222618061469378
ACH-001239,-0.2224589407295783
ACH-001270,-0.0645890540638237
ACH-001274,-0.3311582175800813
ACH-001275,-0.24875664640711784
ACH-001277,-0.30433639812496943
ACH-001278,-0.12388233430082812
ACH-001280,-0.13954384954681995
ACH-001283,-0.1186356951606668
ACH-001289,-0.04156125482234301
ACH-001300,-0.2171080248924173
ACH-001301,-0.1292702223571008
ACH-001302,-0.13444313094999666
ACH-001306,-0.14323256695819414
ACH-001318,0.014915740335866266
ACH-001322,-0.13202502338450914
ACH-001328,-0.16758135341993316
ACH-001332,-0.30443585314430816
ACH-001336,-0.013954986084197905
ACH-001346,-0.10993039995915016
ACH-001353,-0.003785614867620901
ACH-001354,-0.08883462280971846
ACH-001367,-0.5219675548201994
ACH-001368,-0.05042616727647715
ACH-001374,-0.4862175512303797
ACH-001377,-0.04442136529452195
ACH-001380,-0.16411945357228852
ACH-001391,-0.20933133425634445
ACH-001408,-0.048073033896039334
ACH-001430,-0.05910218834215208
ACH-001431,-0.24494479661370674
ACH-001450,-0.16928326273260622
ACH-001496,-0.2837240874677864
ACH-001500,-0.15202512926854128
ACH-001523,-0.08142965167725097
ACH-001532,0.010496593271193896
ACH-001550,-0.013332465832974462
ACH-001552,0.025501311349659904
ACH-001554,-0.040656441828854216
ACH-001654,-0.040446048263466636
ACH-001735,0.022090204282453462
ACH-001736,-0.00526029646398534
ACH-001737,0.16745804309120044
ACH-001740,0.016293140833119092
ACH-001745,0.028665719506559956
ACH-001765,-0.04319843494338013
