,HPD (3242)
ACH-000571,-0.06477021213129712
ACH-000573,-0.15195284854648866
ACH-000576,-0.2900759681733816
ACH-000579,-0.04134283035488007
ACH-000580,-0.08335416277727213
ACH-000584,-0.007364823086509698
ACH-000585,-0.1589843186231409
ACH-000588,0.04727946294691099
ACH-000589,-0.14460331959085196
ACH-000591,-0.23062475152679102
ACH-000593,-0.07290077521501805
ACH-000600,-0.1320334615486689
ACH-000601,-0.07338665740721688
ACH-000605,-0.2553651278956958
ACH-000606,0.03368864440068805
ACH-000608,-0.14193625638172147
ACH-000614,-0.12537868631193627
ACH-000616,-0.11266703478847127
ACH-000618,-0.11558458620740815
ACH-000619,-0.12506266937633856
ACH-000620,-0.17943664557898556
ACH-000621,-0.1431907965956101
ACH-000622,-0.08978557640662099
ACH-000623,-0.11996463624905986
ACH-000624,-0.1487324385362666
ACH-000627,-0.1703010126280066
ACH-000630,-0.01701727430033055
ACH-000631,-0.3539595456420032
ACH-000632,-0.04159676802561931
ACH-000633,-0.1057656621307094
ACH-000637,-0.010183293516183186
ACH-000638,-0.054855384476045585
ACH-000646,-0.1849915580626904
ACH-000647,-0.031707998467908574
ACH-000648,-0.11908855032903752
ACH-000649,-0.01730446817041615
ACH-000651,-0.0825521681605523
ACH-000652,-0.21403403279771566
ACH-000653,-0.16155655476283035
ACH-000657,-0.09576001690227474
ACH-000658,-0.0025200528294296964
ACH-000661,-0.11488426678310493
ACH-000662,-0.2597557063188
ACH-000663,0.0034387195017448013
ACH-000665,-0.12894755190914448
ACH-000671,-0.07048680740204295
ACH-000672,-0.11752226864663265
ACH-000673,-0.03288173973532761
ACH-000676,-0.13258652886763525
ACH-000677,-0.002861594953229823
ACH-000681,-0.05503661431474815
ACH-000683,-0.062488517591439724
ACH-000684,-0.1280176094872292
ACH-000688,-0.12794660065724733
ACH-000693,-0.12207387440287082
ACH-000694,-0.05275275771631312
ACH-000695,-0.2592311492923356
ACH-000696,-0.09035654230688467
ACH-000697,-0.03867324116369676
ACH-000699,-0.0746806016935392
ACH-000701,-0.3319583095020608
ACH-000706,-0.03288055859941172
ACH-000711,-0.07416359241832375
ACH-000713,0.009320786761717648
ACH-000714,-0.27257473504915875
ACH-000718,-0.12137872257388048
ACH-000720,-0.11587094696829052
ACH-000721,-0.03402264655284868
ACH-000724,-0.14232309195241247
ACH-000725,-0.11202168941159173
ACH-000732,-0.09294615326613584
ACH-000734,-0.008787117519455042
ACH-000735,-0.07166964543420337
ACH-000736,-0.09969628131038974
ACH-000738,-0.1769817058958815
ACH-000746,-0.04790142424331679
ACH-000747,-0.13304268659861246
ACH-000748,-0.04835756220004228
ACH-000753,-0.14720549192070828
ACH-000756,-0.2150835500031894
ACH-000757,-0.0030176648790955674
ACH-000758,-0.0047940034989478525
ACH-000760,-0.045622201586108614
ACH-000762,-0.0430563969270304
ACH-000763,-0.22329018302169099
ACH-000764,-0.23233571248037616
ACH-000765,-0.2072946948525776
ACH-000766,-0.1907156199611465
ACH-000767,-0.2316073166500273
ACH-000768,-0.1953385062342113
ACH-000769,-0.09830935276962482
ACH-000770,-0.19459682868876024
ACH-000771,-0.09531355437508043
ACH-000773,-0.1374580859329662
ACH-000776,-0.28018472548722806
ACH-000777,0.005367978555087574
ACH-000778,-0.07297758085827058
ACH-000781,-0.09244052578239444
ACH-000782,-0.2501918009245757
ACH-000783,-0.04607108507803994
ACH-000784,-0.12036185806802385
ACH-000785,-0.13542850010738872
ACH-000787,-0.09662834285825926
ACH-000788,-0.12282497811672635
ACH-000791,-0.1451252332782357
ACH-000792,-0.06926624534514994
ACH-000794,-0.04144800330237041
ACH-000796,-0.06929912961179774
ACH-000798,-0.2176862319714636
ACH-000799,-0.3048201284631555
ACH-000800,-0.38282226833748095
ACH-000802,-0.1788471169486017
ACH-000804,-0.10709016696807827
ACH-000805,-0.19265053616579528
ACH-000809,-0.04334413262568921
ACH-000810,-0.261827762599798
ACH-000811,-0.07218106985116551
ACH-000817,-0.2027966032927704
ACH-000819,-0.18893968256034271
ACH-000820,-0.2969066223696328
ACH-000821,-0.2817689355826293
ACH-000822,-0.07331633132661212
ACH-000823,-0.16177244256300902
ACH-000824,-0.12438590452317146
ACH-000827,-0.047414453593693416
ACH-000829,-0.1518733584420143
ACH-000831,-0.2685226272408687
ACH-000832,-0.2694005953200828
ACH-000833,-0.3329327232691369
ACH-000834,-0.013913764235272873
ACH-000835,-0.1692018619109704
ACH-000836,0.18721445513523988
ACH-000837,-0.13182607631819895
ACH-000838,-0.09276560554635216
ACH-000839,-0.2111627576726129
ACH-000840,-0.13349138811045938
ACH-000841,0.01915447358175953
ACH-000843,-0.11637693457290953
ACH-000846,-0.09541547769201818
ACH-000847,-0.13817016373910093
ACH-000848,0.01408598721391204
ACH-000849,-0.0394452157134758
ACH-000851,-0.11014518218264048
ACH-000855,-0.20084806508683808
ACH-000856,-0.20682908754620635
ACH-000858,-0.06319368003692796
ACH-000859,-0.19337531180651515
ACH-000861,-0.24203688047716115
ACH-000862,-0.0715513634194131
ACH-000865,-0.17161732075385067
ACH-000866,-0.1731382206588989
ACH-000867,-0.0891740316006123
ACH-000869,0.043575599017059874
ACH-000872,-0.06202054891410318
ACH-000873,-0.004158534932091227
ACH-000876,-0.05737629084450576
ACH-000878,-0.428734185349985
ACH-000880,0.02474930572426557
ACH-000881,-0.05141934764762587
ACH-000882,-0.27037370970844177
ACH-000884,-0.05698138698693115
ACH-000885,-0.15938812245528286
ACH-000887,-0.04984502375989812
ACH-000889,-0.14970601068881162
ACH-000896,-0.12688187329731654
ACH-000898,-0.053607128339109515
ACH-000900,-0.2089916021735463
ACH-000901,-0.13602520802072546
ACH-000905,-0.08520112440978933
ACH-000906,-0.1764967734141341
ACH-000907,0.07636669615162768
ACH-000910,-0.09543774770863077
ACH-000911,-0.1833517953751234
ACH-000912,-0.17805110345127742
ACH-000913,-0.2405737527616429
ACH-000915,-0.01732715576092914
ACH-000916,0.24757224362902225
ACH-000917,-0.3547167505935344
ACH-000920,-0.0900651032042196
ACH-000921,-0.3063300609167941
ACH-000924,-0.13182147523899013
ACH-000926,-0.07122539374223916
ACH-000928,-0.2180557055639854
ACH-000929,-0.11821223130125848
ACH-000932,-0.10807126659324284
ACH-000935,-0.13847672952480716
ACH-000936,-0.026899875830392158
ACH-000937,-0.1517148029703934
ACH-000938,0.09239312084156807
ACH-000939,0.1374999351333488
ACH-000941,0.08976038569468077
ACH-000943,-0.12327243341378845
ACH-000946,-0.20896372503584335
ACH-000947,-0.13509725680416268
ACH-000948,-0.1732752857887817
ACH-000950,0.08250236348613638
ACH-000953,-0.2048680139341974
ACH-000954,-0.04595866209571494
ACH-000957,-0.06173091524438471
ACH-000958,-0.07797767169826351
ACH-000960,-0.06986454492260834
ACH-000963,-0.22417868738877852
ACH-000968,-0.2237674225974008
ACH-000969,-0.13094670734982738
ACH-000972,0.08728166494150727
ACH-000973,-0.10413174799639724
ACH-000974,-0.08747175794897179
ACH-000978,0.33752826770607824
ACH-000984,-0.030942428143707745
ACH-000986,-0.008522091313844873
ACH-000988,-0.09585010960024977
ACH-000993,-0.20434285042974876
ACH-000994,-0.19017512093805405
ACH-000996,-0.15634573761392387
ACH-001001,-0.2077613175624272
ACH-001020,0.12085824504289965
ACH-001028,-0.18704410308447372
ACH-001031,0.24449091360966585
ACH-001038,-0.09152473629725466
ACH-001048,-0.07732241956122267
ACH-001050,-0.07210112034686499
ACH-001053,-0.03696946425587087
ACH-001054,0.0432571540000451
ACH-001061,-0.11719686261584765
ACH-001067,-0.15791880239989384
ACH-001075,-0.16763946640842498
ACH-001096,-0.15896725750286145
ACH-001111,0.04071006500406338
ACH-001119,-0.26093314693542763
ACH-001128,0.5582321571875188
ACH-001134,0.035323064271644784
ACH-001151,-0.12300298399871465
ACH-001163,-0.05522187664210957
ACH-001164,0.009408234601527458
ACH-001183,0.08266924270805345
ACH-001192,-0.1138335919675717
ACH-001193,-0.28106979423334505
ACH-001196,-0.16659401817328348
ACH-001197,-0.16856874963886942
ACH-001205,-0.12842126734869344
ACH-001211,0.048383567229758964
ACH-001212,-0.054670659267616564
ACH-001228,-0.127996378852842
ACH-001232,0.041689256389967434
ACH-001239,-0.033028545301207635
ACH-001270,-0.013579049367849443
ACH-001274,-0.041969196787195406
ACH-001275,0.0016008442785966869
ACH-001277,-0.081141094640118
ACH-001278,-0.1429376866014613
ACH-001280,-0.0795283703538994
ACH-001283,-0.15432433204415882
ACH-001289,-0.10074971889384708
ACH-001300,-0.4291007658201747
ACH-001301,-0.1203909787037771
ACH-001302,-0.15370681564067756
ACH-001306,-0.12185923893385288
ACH-001318,-0.10117788250448373
ACH-001322,-0.16260401216279122
ACH-001328,-0.12831412290365735
ACH-001332,0.11134163417971317
ACH-001336,0.06660071988557946
ACH-001346,-0.1504079309641568
ACH-001353,0.014379872355572053
ACH-001354,-0.2343318200178149
ACH-001367,-0.2375212320631233
ACH-001368,-0.16083012473350586
ACH-001374,-0.4793656200601387
ACH-001377,-0.07616250474347662
ACH-001380,-0.07363655021922225
ACH-001391,0.0900977159596964
ACH-001408,-0.008428589046945633
ACH-001430,-0.035105329962138485
ACH-001431,-0.1270995605494819
ACH-001450,-0.04827336088719792
ACH-001496,-0.03876785246651614
ACH-001500,0.029363300561515843
ACH-001523,-0.15716295468487046
ACH-001532,-0.13333541558444054
ACH-001550,0.15159278598627784
ACH-001552,-0.22353959186267952
ACH-001554,-0.07283495297288686
ACH-001654,-0.20359727238603725
ACH-001735,-0.248248752102443
ACH-001736,-0.028763528813568258
ACH-001737,-0.06422460774965083
ACH-001740,-0.2050306413358508
ACH-001745,-0.2254264067530624
ACH-001765,-0.12976580752656425
