,PPIH (10465)
ACH-000695,-0.4908740907803178
ACH-000696,-0.5348463101462702
ACH-000697,-0.4717712402120337
ACH-000699,-0.5920526181290549
ACH-000701,-0.4946996670894178
ACH-000706,-0.5758569918970041
ACH-000711,-0.7062177221649591
ACH-000713,-0.7573430281648308
ACH-000714,-0.7245139923755185
ACH-000718,-0.5066645828845528
ACH-000720,-0.7118428684413223
ACH-000721,-0.5429813930113706
ACH-000724,-0.5612288565230027
ACH-000725,-0.6954907770373301
ACH-000732,-0.6272380444478896
ACH-000734,-0.40410491284224587
ACH-000735,-0.6438280754267635
ACH-000736,-0.3245325063123998
ACH-000738,-0.6351178934931431
ACH-000746,-0.8041500265742189
ACH-000747,-0.7338126515395939
ACH-000748,-0.4078948834054249
ACH-000753,-0.4930417855326826
ACH-000756,-0.5346582784075611
ACH-000757,-0.576283555573917
ACH-000758,-0.4521666799134208
ACH-000760,-0.3713930706005393
ACH-000762,-0.6449142698775232
ACH-000763,-0.393987528650663
ACH-000764,-0.38978092047873175
ACH-000765,-0.9165978971731747
ACH-000766,-0.5520590802989194
ACH-000767,-0.3671528172931917
ACH-000768,-0.7788306590782136
ACH-000769,-0.743256496614146
ACH-000770,-0.36216278929455104
ACH-000771,-0.7597801196042717
ACH-000773,-0.6330145489976242
ACH-000776,-0.3223166247995395
ACH-000777,-0.5239874922889508
ACH-000778,-0.4175818277991588
ACH-000781,-0.7073140403112194
ACH-000782,-0.3939100261072611
ACH-000783,-0.4675206144528655
ACH-000784,-0.4066225960502909
ACH-000785,-0.5453069116475671
ACH-000787,-0.8071051907991157
ACH-000788,-0.5986381944369971
ACH-000791,-0.6253375895162872
ACH-000792,-0.5394539915385511
ACH-000794,-0.560319625992233
ACH-000796,-0.2028680717976752
ACH-000798,-0.742617071738194
ACH-000799,-0.250134210639145
ACH-000800,-0.3912526252243164
ACH-000802,-0.3355710392829805
ACH-000804,-0.6518680209481765
ACH-000805,-0.7820404295406703
ACH-000809,-0.5534003850531524
ACH-000810,-0.3377926975090476
ACH-000811,-0.7363271306828129
ACH-000817,-0.5741828870652854
ACH-000819,-0.4721410462168986
ACH-000820,-0.5948811936987035
ACH-000821,-1.1951397939114232
ACH-000822,-0.3439480500588032
ACH-000823,-0.6794261853570122
ACH-000824,-0.3059019013358005
ACH-000827,-0.465564272759265
ACH-000829,-0.9457536959810864
ACH-000831,-0.5018250134621532
ACH-000832,-0.6904370883510216
ACH-000833,-0.5933912155976021
ACH-000834,-0.8737170202881543
ACH-000835,-0.52206081345902
ACH-000836,-0.41769253587705896
ACH-000837,-0.4786877042498877
ACH-000838,-1.0418961488839087
ACH-000839,-0.4163712916490455
ACH-000840,-0.23166829497688865
ACH-000841,-0.515541128832104
ACH-000843,-0.820584937153877
ACH-000846,-0.50087426436804
ACH-000847,-0.6080499538567213
ACH-000848,-0.6036044752596357
ACH-000849,-0.2457432592154603
ACH-000851,-0.4943617296488095
ACH-000855,-0.6933773375233713
ACH-000856,-0.5351282744330741
ACH-000858,-0.5040494214541829
ACH-000859,-0.5012265565238528
ACH-000861,-0.5727346824824017
ACH-000862,-0.5786265261934636
ACH-000865,-0.4222951598577114
ACH-000866,-0.3968547615157239
ACH-000867,-0.6323649720077493
ACH-000869,-0.5302354234604121
ACH-000872,-0.5333528518206169
ACH-000873,-0.6251418362986401
ACH-000876,-0.8655181820501658
ACH-000878,-0.6251159392652512
ACH-000880,-0.3758898021230333
ACH-000881,-0.36438842741159816
ACH-000882,-0.8587889764413237
ACH-000884,-0.4170814870408169
ACH-000885,-0.28918821516149745
ACH-000887,-0.4760031916358453
ACH-000889,-0.8365418236986634
ACH-000896,-0.8253205970710699
ACH-000898,-0.3237545718335193
ACH-000900,-0.7107345272803772
ACH-000901,-0.5461655487824639
ACH-000905,-0.6040632873472671
ACH-000906,-0.3705120311738923
ACH-000907,-0.5440506774457511
ACH-000910,-0.4960783905980631
ACH-000911,-0.4391120684522384
ACH-000912,-0.7412927403391736
ACH-000913,-0.3997707433585429
ACH-000915,-0.444873471092076
ACH-000916,-0.1380470459673163
ACH-000917,-0.5249012040676886
ACH-000920,-0.5672330824673056
ACH-000921,-0.6535233981204881
ACH-000924,-0.5991682328474287
ACH-000926,-0.6708048863868021
ACH-000928,-0.4583199728506394
ACH-000929,-0.6243468641382499
ACH-000932,-0.33099283617503045
ACH-000935,-0.6790120147967832
ACH-000936,-0.5360336844401568
ACH-000937,-0.3255015944343924
ACH-000938,-0.6805467981750719
ACH-000939,-0.7915176681899055
ACH-000941,-0.7532913353479883
ACH-000943,-0.5738664980359999
ACH-000946,-0.2250102870649772
ACH-000947,-0.558884679513035
ACH-000948,-0.5826790298636292
ACH-000950,-0.5515377731797521
ACH-000953,-0.8440669834387846
ACH-000954,-0.5982999034564885
ACH-000957,-0.6243550912239488
ACH-000958,-0.4139766759507105
ACH-000960,-0.4257338418668784
ACH-000963,-0.2989025116023173
ACH-000968,-0.9244574004257982
ACH-000969,-0.3870223555937927
ACH-000972,-0.3872346732512069
ACH-000973,-0.4604310090684618
ACH-000974,-0.23331391343693536
ACH-000978,-0.7327868425635263
ACH-000984,-0.3757042809336314
ACH-000986,-0.9125512897734614
ACH-000988,-0.5613565440284553
ACH-000993,-0.2945030755541291
ACH-000994,-0.8770802699582769
ACH-000996,-0.4277268069026058
ACH-001001,-0.6322131113820921
ACH-001020,-0.8032740782646943
ACH-001028,-0.5386165675427251
ACH-001031,-0.8862949609275269
ACH-001038,-0.28056484886067096
ACH-001048,-0.5487581998605047
ACH-001050,-0.52181888430058
ACH-001053,-0.6927065643485245
ACH-001054,-0.6433118527692087
ACH-001061,-0.6927600379132743
ACH-001067,-0.5033110644115238
ACH-001075,-0.4974109110909322
ACH-001096,-0.16313553592781446
ACH-001111,-0.9766635080492224
ACH-001119,-0.5868960763751725
ACH-001128,-0.4050984266128169
ACH-001134,-0.4009706690113639
ACH-001151,-0.31555318954275324
ACH-001163,-0.3866503106101301
ACH-001164,-0.6037956102220711
ACH-001183,-0.6212376454285656
ACH-001192,-0.3583244224984747
ACH-001193,-1.197085437944946
ACH-001196,-0.4320193105405474
ACH-001197,-0.7787592002693621
ACH-001205,-0.5440981364900102
ACH-001211,-0.2163236626506891
ACH-001212,-0.5858388798791263
ACH-001228,-0.598603029563555
ACH-001232,-0.517508714851059
ACH-001239,-1.0290541408238654
ACH-001270,-0.5381330037272398
ACH-001274,-0.5007492731200536
ACH-001275,-0.8278017816085272
ACH-001277,-0.4531174740560314
ACH-001278,-0.5824559122796821
ACH-001280,-0.2964647766640778
ACH-001283,-0.6445497750161949
ACH-001289,-0.3683580771513644
ACH-001300,-0.3961388327938301
ACH-001301,-0.4875049757526578
ACH-001302,-0.6254164080685427
ACH-001306,-0.6588710081455418
ACH-001318,-0.6870742676980889
ACH-001322,-0.5301717727692226
ACH-001328,-0.7299015428009499
ACH-001332,-0.6294632928276247
ACH-001336,-0.5670676336926687
ACH-001346,-0.660169152808196
ACH-001353,-0.7230747713019848
ACH-001354,-0.2624662479045893
ACH-001367,0.0002539373314023249
ACH-001368,-0.2360995782101539
ACH-001374,-0.2341929293061435
ACH-001377,-0.4203961597544904
ACH-001380,-0.5031032797262787
ACH-001391,-0.43678602597564414
ACH-001408,-0.8103476927842213
ACH-001430,-0.3441553864389649
ACH-001431,-0.6236537180528533
ACH-001450,-0.5213553799705251
ACH-001496,-0.5590471025743287
ACH-001500,-0.6594225569373885
ACH-001523,-0.7684972440024397
ACH-001532,-0.5124216032732648
ACH-001550,-0.5871140726642778
ACH-001552,-0.4641352327013975
ACH-001554,-0.6331870484546529
ACH-001654,-0.8202340735835946
ACH-001735,-0.3195499426599257
ACH-001736,-0.7228110748723582
ACH-001737,-0.6133008815708602
ACH-001740,-0.8538273678349566
ACH-001745,-0.870966435210815
ACH-001765,-0.8371718071177826
