,NUBP2 (10101)
ACH-000264,-0.6464976726944768
ACH-000265,-0.7513320948220719
ACH-000266,-0.6702814272736911
ACH-000272,-0.5262031588591686
ACH-000274,-0.4941616886119925
ACH-000277,-0.4816548889138301
ACH-000278,-0.8780126597531028
ACH-000279,-0.6528865755933281
ACH-000280,-0.6702957386943006
ACH-000281,-0.8593604676193677
ACH-000288,-0.8003046750749765
ACH-000291,-0.6582853579696674
ACH-000293,-0.904831589786026
ACH-000294,-0.8054889505416315
ACH-000295,-0.8451924296549724
ACH-000296,-0.8687028194131582
ACH-000302,-0.6494443603460562
ACH-000304,-0.6089211610501684
ACH-000307,-0.6568186676600609
ACH-000308,-0.6810586961125624
ACH-000310,-0.4049722869871841
ACH-000311,-0.4573072604992806
ACH-000312,-0.7367679235439577
ACH-000315,-0.7159084439026755
ACH-000316,-0.9478027597413252
ACH-000317,-0.550062225036343
ACH-000318,-0.6668616095057031
ACH-000319,-0.8279956514484572
ACH-000320,-0.784740702102648
ACH-000322,-0.7563878319534038
ACH-000323,-0.7829121535727925
ACH-000324,-0.7113191626544796
ACH-000329,-0.6588328322053616
ACH-000330,-0.9703951694235124
ACH-000331,-0.5019950321909095
ACH-000332,-0.8056678921539661
ACH-000334,-0.2202763278426352
ACH-000335,-0.457326420873115
ACH-000336,-0.5964180968850695
ACH-000337,-0.77187851257101
ACH-000338,-1.2018392186218183
ACH-000339,-0.71334607132049
ACH-000341,-0.5210391992616321
ACH-000348,-0.8507791211530576
ACH-000350,-0.3434726209290277
ACH-000352,-0.3795935855779241
ACH-000356,-0.8792312999754682
ACH-000361,-0.586406795342796
ACH-000362,-0.6116509253027258
ACH-000363,-0.4856572902515365
ACH-000364,-0.8510999120803857
ACH-000365,-0.6168617402576055
ACH-000366,-0.7643660576107647
ACH-000368,-0.8744344350972657
ACH-000374,-0.7818527120455225
ACH-000375,-0.6633247297520135
ACH-000376,-0.7254522189695576
ACH-000381,-0.4639085152799464
ACH-000383,-0.3665629659850903
ACH-000387,-0.6831081202190613
ACH-000389,-0.7341661698547108
ACH-000390,-0.9643712972347082
ACH-000393,-0.584728463643042
ACH-000395,-1.0755109013386324
ACH-000396,-0.2729813749630967
ACH-000397,-0.725123433202655
ACH-000401,-0.7901487543029354
ACH-000402,-0.813522339005149
ACH-000403,-0.4947240201171647
ACH-000404,-0.6042699399181996
ACH-000406,-0.8231798138127309
ACH-000407,-0.7716479719118379
ACH-000408,-0.8256894785142013
ACH-000410,-0.8645888624890424
ACH-000411,-0.6547286461311728
ACH-000414,-0.5101795730339579
ACH-000415,-0.7192588712406831
ACH-000416,-0.7759164682602264
ACH-000420,-0.4763544245404204
ACH-000421,-0.6691433428397342
ACH-000424,-0.8523972793155652
ACH-000425,-0.7198790343317633
ACH-000426,-0.6095794764538826
ACH-000427,-0.7182629045537943
ACH-000433,-0.7217306517821689
ACH-000435,-0.5314383430568278
ACH-000436,-0.7036113120226752
ACH-000444,-0.7626115076650872
ACH-000445,-0.9225338446188851
ACH-000448,-0.4370137241936585
ACH-000450,-0.470375115766557
ACH-000452,-0.7248544727627834
ACH-000454,-0.7265265343256739
ACH-000458,-0.460967518629571
ACH-000459,-0.5129811328567002
ACH-000460,-0.7929623157676383
ACH-000461,-0.5778889981561047
ACH-000463,-0.7132376270548829
ACH-000464,-0.6864590177487782
ACH-000466,-0.6614801913637117
ACH-000467,-0.5034199094196768
ACH-000468,-0.7486206912797858
ACH-000469,-0.7145406813436722
ACH-000470,-0.7294444090291666
ACH-000471,-0.8590753459820695
ACH-000472,-0.6145273525657532
ACH-000473,-0.5302600254126677
ACH-000475,-0.7574712576497485
ACH-000476,-0.8499788349034476
ACH-000477,-0.533215722427829
ACH-000479,-0.6722632933028801
ACH-000480,-0.8570305094748275
ACH-000481,-0.5793289713130213
ACH-000483,-0.7963640714876961
ACH-000484,-0.4484832742552537
ACH-000485,-0.6544154513854071
ACH-000486,-0.699907976750121
ACH-000487,-0.541110349665089
ACH-000488,-0.4973812184445719
ACH-000490,-0.683636191631677
ACH-000491,-0.30967379807961004
ACH-000495,-0.9771466617221904
ACH-000496,-0.6381894344545272
ACH-000499,-0.7402485880961139
ACH-000500,-0.8873834420425759
ACH-000502,-0.4880474382805658
ACH-000503,-0.5550243895224674
ACH-000505,-0.8379333726847283
ACH-000507,-0.6480401006929968
ACH-000510,-0.7639812307660795
ACH-000511,-0.5597004465011051
ACH-000512,-0.7880868210211178
ACH-000516,-0.7195579339702459
ACH-000517,-0.8056950078870562
ACH-000518,-0.7531745989577355
ACH-000520,-0.8060794653247543
ACH-000521,-0.8227385364424634
ACH-000522,-0.7642525828792334
ACH-000524,-0.6231622563732849
ACH-000527,-0.6629488241119477
ACH-000528,-0.8950974203140474
ACH-000537,-0.6038352016042469
ACH-000541,-0.3818715083858128
ACH-000542,-0.7267969743759434
ACH-000544,-0.7011504257936574
ACH-000545,-0.7254645408305559
ACH-000547,-0.9036818352434456
ACH-000548,-0.8401597949341315
ACH-000549,-0.936095608849382
ACH-000550,-0.557829519946111
ACH-000552,-0.5213034553679793
ACH-000556,-0.562450933458773
ACH-000557,-0.3528481567569892
ACH-000569,-0.2869056037225866
ACH-000570,-0.7759311920395634
ACH-000571,-0.6641855609841265
ACH-000573,-0.6284698724642295
ACH-000576,-0.9795517315524134
ACH-000579,-0.6694753233367653
ACH-000580,-0.6634391641231634
ACH-000584,-0.7643689411922938
ACH-000585,-0.7580507224755979
ACH-000588,-0.4876452287840917
ACH-000589,-0.6517887312295053
ACH-000591,-0.7427079078208406
ACH-000593,-0.6555801503208191
ACH-000600,-0.5475837048847728
ACH-000601,-0.7334917256292433
ACH-000605,-0.5948083816107198
ACH-000606,-0.7003575229756644
ACH-000608,-0.3648557083634997
ACH-000614,-0.6383380919538356
ACH-000616,-0.8502615613824306
ACH-000618,-0.6537833545989598
ACH-000619,-0.6958017343973323
ACH-000620,-0.4641922787136905
ACH-000621,-0.7197309197200947
ACH-000622,-0.6564245933685956
ACH-000623,-0.7616093159048831
ACH-000624,-0.6881492801202976
ACH-000627,-0.4611276934817474
ACH-000630,-0.7236857387211336
ACH-000631,-0.7169224649953141
ACH-000632,-0.6960271263284948
ACH-000633,-0.5620546106835146
ACH-000637,-0.7627900911426155
ACH-000638,-0.5587758077216894
ACH-000646,-0.2316305089177816
ACH-000647,-0.4982564596915643
ACH-000648,-0.7768383748432354
ACH-000649,-0.621458325616741
ACH-000651,-0.7956655228170151
ACH-000652,-0.7181903911224852
ACH-000653,-0.5351872918325631
ACH-000657,-0.5928982840185548
ACH-000658,-0.5956837691330978
ACH-000661,-0.569174788678874
ACH-000662,-0.7162674109132764
ACH-000663,-0.4950405918036626
ACH-000665,-0.793951071616369
ACH-000671,-0.7416997681334486
ACH-000672,-0.9342617891054324
ACH-000673,-0.7039374992472469
ACH-000676,-0.7400780337699134
ACH-000677,-0.3648617902087277
ACH-000681,-0.5993261942852167
ACH-000683,-0.7118203402867573
ACH-000684,-0.6616039519918224
ACH-000688,-0.7931353902110959
ACH-000693,-0.7048735468382776
ACH-000694,-0.5648690674145577
ACH-000695,-0.5070172025471739
ACH-000696,-0.7293427098436359
ACH-000697,-0.6541792663400913
ACH-000699,-0.6384701664806884
ACH-000701,-0.4490858159044686
ACH-000706,-0.3962042142079544
ACH-000711,-0.7390539830568199
ACH-000713,-0.8618658994576238
ACH-000714,-0.5292010387532788
ACH-000718,-0.7199672794783389
ACH-000720,-0.9028541768385404
ACH-000721,-0.6954547013099212
ACH-000724,-0.6430922669805398
ACH-000725,-0.4645971883286813
ACH-000732,-0.539810586208141
ACH-000734,-0.7943056863020738
ACH-000735,-0.7271286401275414
ACH-000736,-0.7857629741377185
ACH-000738,-0.6954929989434216
ACH-000746,-0.5992808051195356
ACH-000747,-0.7578884862528098
ACH-000748,-0.9229239448692674
ACH-000753,-0.6844049857351221
ACH-000756,-0.7294703074832615
ACH-000757,-0.65479727496222
ACH-000758,-1.0528985559329855
ACH-000760,-0.6997389793909434
ACH-000762,-0.6715545972875467
ACH-000763,-0.4232024117144776
ACH-000764,-0.8117398837637966
ACH-000765,-0.9392099361295017
ACH-000766,-0.7827349512962342
ACH-000767,-0.2253759743359334
ACH-000768,-0.7091190281497122
ACH-000769,-0.8227324856385742
ACH-000770,-0.5388429096437541
ACH-000771,-0.6895564461393155
ACH-000773,-0.6014673713274725
ACH-000776,-0.7200924900898243
ACH-000777,-0.8131311686269974
ACH-000778,-0.5589427476505495
ACH-000781,-0.6820880472843955
ACH-000782,-0.8051852200965499
ACH-000783,-0.5501254646163871
ACH-000784,-0.581144695908458
ACH-000785,-0.39622330208407897
ACH-000787,-0.7890809140192913
ACH-000788,-0.7239841883440359
ACH-000791,-0.7513332816637546
ACH-000792,-0.6885461735496817
ACH-000794,-0.6708763812042019
ACH-000796,-0.5828708017577768
ACH-000798,-0.4286592134113716
ACH-000799,-0.6573234244016802
ACH-000800,-0.39358173401555424
ACH-000802,-0.7377305360084337
ACH-000804,-0.6408710091505089
ACH-000805,-0.6601392648981202
ACH-000809,-0.8466277272191157
ACH-000810,-0.2568016117703654
ACH-000811,-0.6311057636396994
ACH-000817,-0.4973764167799822
ACH-000819,-0.7884500073556013
ACH-000820,-1.0292312765702898
ACH-000821,-0.5820004571277003
ACH-000822,-0.7583997665555241
ACH-000823,-0.6633209451617782
ACH-000824,-0.7095598135620241
ACH-000827,-0.7630239709140976
ACH-000829,-0.6343660854366904
ACH-000831,-0.5662339728656752
ACH-000832,-0.6677150641709645
ACH-000833,-0.7101057550058757
ACH-000834,-0.7779061119478288
ACH-000835,-0.7157145168667531
ACH-000836,-0.7581925197475972
ACH-000837,-0.7711739010920126
ACH-000838,-0.8023827381787344
ACH-000839,-0.9134274831402592
ACH-000840,-0.7663224612514065
ACH-000841,-0.7855330369256052
ACH-000843,-0.6142088353908757
ACH-000846,-0.7274362633658367
ACH-000847,-0.9583815322247236
ACH-000848,-0.5257510629143243
ACH-000849,-0.6730945023959576
ACH-000851,-0.6975583056249266
ACH-000855,-0.6635613013798707
ACH-000856,-0.6504976629188862
ACH-000858,-0.5966981285271971
ACH-000859,-0.5859493017856416
ACH-000861,-0.5839697706667729
ACH-000862,-0.6214998693233753
ACH-000865,-0.7279210122225946
ACH-000866,-0.7991242516158751
ACH-000867,-0.6404616393049151
ACH-000869,-0.8044297049115711
ACH-000872,-0.9926856366567004
ACH-000873,-0.8007239956437635
ACH-000876,-0.13009915764971164
ACH-000878,-0.8580393142424216
ACH-000880,-0.5204389747814488
ACH-000881,-0.739298106272008
ACH-000882,-0.5469873074244477
ACH-000884,-0.6951626675755336
ACH-000885,-0.5744501055182654
ACH-000887,-0.5970141058099764
ACH-000889,-0.5734398126437125
ACH-000896,-0.7979461548782033
ACH-000898,-0.38356871124838027
ACH-000900,-0.7950027222981324
ACH-000901,-0.8110538959410052
ACH-000905,-0.7478225745365549
ACH-000906,-0.6630435668538927
ACH-000907,-0.6328085394039045
ACH-000910,-0.5320517193344045
ACH-000911,-0.6500862550181926
ACH-000912,-0.7431277647683723
ACH-000913,-0.5122899633678238
ACH-000915,-0.6699603189890901
ACH-000916,-0.38530596918268173
ACH-000917,-0.9676944904065902
ACH-000920,-0.2654544630282452
ACH-000921,-0.8415132665459161
ACH-000924,-0.7334488675796176
ACH-000926,-0.5888108360728318
ACH-000928,-0.7527853372183179
ACH-000929,-0.9439093572357984
ACH-000932,-0.5565879805678637
ACH-000935,-0.5575556154582112
ACH-000936,-0.8137135479004204
ACH-000937,-0.6445093189394272
ACH-000938,-0.6414087591096229
ACH-000939,-0.981705322116028
ACH-000941,-0.7064949044765185
ACH-000943,-0.7116376923205506
ACH-000946,-0.4930844145875218
ACH-000947,-0.6811544446821556
ACH-000948,-0.49363644275042207
ACH-000950,-0.8021024964161012
ACH-000953,-0.6574905636727396
ACH-000954,-0.38877909740457295
ACH-000957,-0.3781591196098101
ACH-000958,-0.5702640025111501
ACH-000960,-0.5658085945043039
ACH-000963,-0.7133426223650572
ACH-000968,-0.6428422214443691
ACH-000969,-0.5809815633314365
ACH-000972,-0.7842327479802711
ACH-000973,-0.8212735207519505
ACH-000974,-0.7446931487545466
ACH-000978,-0.4294902899871096
ACH-000984,-0.8319928871592804
ACH-000986,-0.8005579803051605
ACH-000988,-0.6337530004855689
ACH-000993,-0.792035447033939
ACH-000994,-0.6859815468080652
ACH-000996,-0.8193488457264219
ACH-001001,-0.6810728248722873
ACH-001020,-0.7378281637589484
ACH-001028,-0.7829291292424363
ACH-001031,-0.6374708216281916
ACH-001038,-0.7716049485801338
ACH-001048,-0.7485668234851182
ACH-001050,-0.5870232332090726
ACH-001053,-0.6392175768513261
ACH-001054,-0.7160523368451367
ACH-001061,-0.6370729368758775
ACH-001067,-0.6088457199984859
ACH-001075,-0.407922183445678
ACH-001096,-0.7523882568187222
ACH-001111,-0.41007596443122296
ACH-001119,-0.5532561024478371
ACH-001128,-0.4884944945138212
ACH-001134,-0.6374256755548333
ACH-001151,-0.7325633769759353
ACH-001163,-0.7806219186437027
ACH-001164,-0.9086785095875456
ACH-001183,-0.8457483831050042
ACH-001192,-0.6483518418001954
ACH-001193,-0.7527633814264875
ACH-001196,-0.5698907056922498
ACH-001197,-0.7101517094617339
ACH-001205,-0.5789832609854806
ACH-001211,-1.0361664181886348
ACH-001212,-0.9332017773705712
ACH-001228,-0.5569831943208878
ACH-001232,-0.9080931135503012
ACH-001239,-0.883596389970893
ACH-001270,-0.8199277321239901
ACH-001274,-0.7174212596949533
ACH-001275,-0.6247311560505743
ACH-001277,-0.7072420884552953
ACH-001278,-0.6082454856347729
ACH-001280,-0.6972975134773646
ACH-001283,-0.7983543174635919
ACH-001289,-0.3660843287171992
ACH-001300,-0.5469809890279574
ACH-001301,-0.7224698936626062
ACH-001302,-0.7027306509379256
ACH-001306,-0.8598890005859108
ACH-001318,-0.8857557473930786
ACH-001322,-0.7444403562166427
ACH-001328,-0.6471697110711003
ACH-001332,-0.7968268311892535
ACH-001336,-0.8528250336509846
ACH-001346,-0.6478072411456071
ACH-001353,-0.7180190725792465
ACH-001354,-0.8839584984960352
ACH-001367,-0.8878659360535889
ACH-001368,-0.6841987308021655
ACH-001374,-0.7275335296882126
ACH-001377,-0.5951099348733014
ACH-001380,-0.7820347412936738
ACH-001391,-0.9065496744119476
ACH-001408,-0.5803733574307355
ACH-001430,-0.3376985316793919
ACH-001431,-0.8228153159595053
ACH-001450,-0.006550916645837807
ACH-001496,-0.5599442433843472
ACH-001500,-0.855968281586583
ACH-001523,-0.6338401084503484
ACH-001532,-0.2758522818178753
ACH-001550,-0.4780347694472642
ACH-001552,-0.4027520737145067
ACH-001554,-0.7817434685559036
ACH-001654,-0.7210406560066428
ACH-001735,-0.6265453638212198
ACH-001736,-0.7674256645815939
ACH-001737,-0.7394233283279747
ACH-001740,-0.41263671581291617
ACH-001745,-0.6931064399163743
ACH-001765,-0.7284832862166761
