,NES (10763)
ACH-000858,-0.2283015610283804
ACH-000859,-0.2308803141248069
ACH-000861,-0.25725115707417745
ACH-000862,-0.07292412282790621
ACH-000865,-0.2904006769467095
ACH-000866,-0.1797623625945332
ACH-000867,-0.2264339575168797
ACH-000869,-0.25044017205165786
ACH-000872,-0.16140220732237054
ACH-000873,-0.1643510422969037
ACH-000876,-0.16709649340721372
ACH-000878,0.006969936194494893
ACH-000880,-0.06111705734429417
ACH-000881,0.00943104935904912
ACH-000882,-0.16863985122359246
ACH-000884,-0.21469947826989585
ACH-000885,-0.20166173197411646
ACH-000887,-0.19065456205775727
ACH-000889,-0.3214816682207684
ACH-000896,-0.19459529338158096
ACH-000898,-0.2123143073745004
ACH-000900,-0.3111424719535002
ACH-000901,-0.2059600822609169
ACH-000905,-0.2533417439523976
ACH-000906,-0.1027805226244432
ACH-000907,-0.2145003015408204
ACH-000910,-0.16935179671125655
ACH-000911,-0.16545189912172373
ACH-000912,-0.13492600184367018
ACH-000913,-0.23713079381622204
ACH-000915,-0.15066929815100386
ACH-000916,-0.06650696547904007
ACH-000917,-0.23658427222779835
ACH-000920,-0.2922635975749656
ACH-000921,-0.32348204834340355
ACH-000924,-0.2658194156294873
ACH-000926,-0.20289522828544973
ACH-000928,-0.2041912256657656
ACH-000929,-0.2848028291428642
ACH-000932,-0.2058334097461746
ACH-000935,-0.005226019665641481
ACH-000936,-0.2932056063635084
ACH-000937,-0.252906212822398
ACH-000938,-0.37141295380410905
ACH-000939,-0.27906371367153154
ACH-000941,-0.26465168171267744
ACH-000943,-0.1967049753601074
ACH-000946,-0.1354138136807533
ACH-000947,-0.3464541173321945
ACH-000948,-0.23629183571006984
ACH-000950,0.08998564168724778
ACH-000953,-0.2584652868768862
ACH-000954,-0.4595700889981021
ACH-000957,0.06948820449748831
ACH-000958,-0.09828496573968153
ACH-000960,-0.194396010063208
ACH-000963,-0.005472678743654591
ACH-000968,-0.16943233858552778
ACH-000969,-0.06933620213268761
ACH-000972,-0.1531939130078094
ACH-000973,-0.1629566064672631
ACH-000974,-0.18478693863833087
ACH-000978,-0.3392004292112415
ACH-000984,-0.26698642370902864
ACH-000986,-0.2319871467444589
ACH-000988,-0.2039264139807412
ACH-000993,-0.034060986597586565
ACH-000994,-0.15742690832043568
ACH-000996,-0.09922410577924204
ACH-001001,-0.2737903215677057
ACH-001020,0.1040851658170876
ACH-001028,-0.19906906808816024
ACH-001031,-0.07742942867792006
ACH-001038,-0.2053960551283946
ACH-001048,-0.20619968547601414
ACH-001050,-0.10918423332136863
ACH-001053,-0.3718461021320633
ACH-001054,-0.3392368147683086
ACH-001061,-0.047458462547356514
ACH-001067,-0.09828092355662524
ACH-001075,-0.2986732510467165
ACH-001096,-0.35200845994400504
ACH-001111,-0.007615289239751781
ACH-001119,-0.3698568123679439
ACH-001128,0.0692201356374237
ACH-001134,-0.04281175802512945
ACH-001151,-0.252215293400552
ACH-001163,-0.4554758287003288
ACH-001164,-0.2868311559060495
ACH-001183,-0.3820983662554248
ACH-001192,-0.19947797611719584
ACH-001193,-0.20597833646636227
ACH-001196,0.10828756993652704
ACH-001197,-0.1611414474229423
ACH-001205,-0.20220769391890486
ACH-001211,-0.4074039060330082
ACH-001212,-0.3905582413743137
ACH-001228,-0.2874216022615569
ACH-001232,-0.08101366138202573
ACH-001239,-0.1296262833414756
ACH-001270,-0.19220263232769666
ACH-001274,-0.08356431581466274
ACH-001275,-0.28056338504193
ACH-001277,-0.3814334878844927
ACH-001278,-0.1002389998089852
ACH-001280,-0.26536261172375997
ACH-001283,-0.11183968590692724
ACH-001289,-0.2064389285091051
ACH-001300,-0.2357704389441551
ACH-001301,-0.115277630206466
ACH-001302,-0.28509427880577604
ACH-001306,-0.26427845971690195
ACH-001318,-0.2190947415957679
ACH-001322,-0.12497137646347098
ACH-001328,-0.2260590021130165
ACH-001332,-0.2987971702101628
ACH-001336,-0.2759479172392601
ACH-001346,-0.1586558739039012
ACH-001353,-0.19368319697525746
ACH-001354,-0.30670548049310004
ACH-001367,-0.08826684454449825
ACH-001368,-0.2615827766606719
ACH-001374,-0.13512203822889132
ACH-001377,-0.18757250893970226
ACH-001380,-0.10378352711422252
ACH-001391,-0.044135740607052325
ACH-001408,-0.1309360406330664
ACH-001430,-0.12741444122133327
ACH-001431,-0.276679090267532
ACH-001450,-0.24755499214770685
ACH-001496,-0.1992381885290643
ACH-001500,-0.31164332007099715
ACH-001523,-0.1220570768126454
ACH-001532,-0.18384339270140973
ACH-001550,-0.06202085326785563
ACH-001552,-0.3809177013848744
ACH-001554,-0.13162275223416592
ACH-001654,-0.22027853639602
ACH-001735,-0.1429694596111209
ACH-001736,-0.15810422743176514
ACH-001737,-0.16353201942028264
ACH-001740,-0.12136406733635882
ACH-001745,-0.05515973477316715
ACH-001765,-0.2509189517117026
