,ADAP1 (11033)
ACH-000510,-0.08537208490699383
ACH-000511,-0.1153668912170532
ACH-000512,0.011772036187279874
ACH-000516,-0.04824745002763065
ACH-000517,-0.12526599790232867
ACH-000518,-0.3582193854755441
ACH-000520,-0.002555706347715523
ACH-000521,-0.15332840502051145
ACH-000522,0.0006518482948200613
ACH-000524,-0.13145323786863447
ACH-000527,-0.22048828270071136
ACH-000528,-0.20487313886132974
ACH-000537,-0.2150298224958571
ACH-000541,0.01270266133226033
ACH-000542,-0.11063376565872232
ACH-000544,-0.1101760801467372
ACH-000545,-0.1577088466721744
ACH-000547,-0.3819958068676661
ACH-000548,-0.19950625524216267
ACH-000549,-0.02343990622523844
ACH-000550,-0.23801785274937926
ACH-000552,-0.16488044734023846
ACH-000556,-0.13643707360545942
ACH-000557,-0.457603286015195
ACH-000569,-0.1861589702453804
ACH-000570,-0.13997790608189253
ACH-000571,-0.1872696070626896
ACH-000573,-0.08527513899444585
ACH-000576,-0.05771676034971025
ACH-000579,-0.06628104132408344
ACH-000580,-0.031316039171804574
ACH-000584,-0.034987848586424786
ACH-000585,-0.24782471502012354
ACH-000588,-0.029061235176315564
ACH-000589,-0.046716813999582295
ACH-000591,-0.0527035960530954
ACH-000593,-0.0585238823983493
ACH-000600,-0.10717847289444314
ACH-000601,-0.12238514673215167
ACH-000605,-0.22510029852708985
ACH-000606,-0.07337212292731933
ACH-000608,-0.2238589896977628
ACH-000614,-0.2947759867154124
ACH-000616,-0.14258095214824082
ACH-000618,-0.4089810640002059
ACH-000619,-0.17484290034420755
ACH-000620,-0.21339698842960397
ACH-000621,-0.18100689711425527
ACH-000622,-0.22604224439529866
ACH-000623,-0.09325536693770838
ACH-000624,-0.06149626683050766
ACH-000627,-0.0978174928403388
ACH-000630,-0.09393230267066817
ACH-000631,0.10002854374418066
ACH-000632,0.01755848364624113
ACH-000633,-0.055298720089020204
ACH-000637,0.05164465753079528
ACH-000638,0.06866954930442462
ACH-000646,-0.10800030916687173
ACH-000647,-0.06892803520653533
ACH-000648,-0.058581657518313526
ACH-000649,-0.0965643929912412
ACH-000651,-0.08564239899108587
ACH-000652,-0.08685818932723065
ACH-000653,-0.12899001061307924
ACH-000657,-0.061938076998397686
ACH-000658,-0.12460185691334776
ACH-000661,-0.11851494316511392
ACH-000662,-0.21006119906496212
ACH-000663,0.0036515518111177978
ACH-000665,-0.031505027617692534
ACH-000671,-0.06292768383770653
ACH-000672,-0.18203818762998036
ACH-000673,-0.1538734641787097
ACH-000676,-0.039901218686356855
ACH-000677,-0.04775316254922805
ACH-000681,-0.11092730004564548
ACH-000683,-0.13426774961945545
ACH-000684,-0.0811642365715701
ACH-000688,-0.0481581582913126
ACH-000693,0.02484587864028771
ACH-000694,-0.19243836395397548
ACH-000695,-0.09148385705925816
ACH-000696,-0.17015758471364922
ACH-000697,-0.16031072686319398
ACH-000699,-0.052173234733630634
ACH-000701,-0.2731381242682536
ACH-000706,-0.21671663417118825
ACH-000711,-0.14728510209791784
ACH-000713,-0.08844862786378073
ACH-000714,-0.3646927030767806
ACH-000718,-0.21108691908691327
ACH-000720,-0.21127717435866566
ACH-000721,-0.012980176589521324
ACH-000724,0.048394194765224656
ACH-000725,-0.18066895412251144
ACH-000732,-0.3458761430407608
ACH-000734,-0.13607374212549708
ACH-000735,-0.11113347780457164
ACH-000736,0.1340700218227186
ACH-000738,-0.0345405397697489
ACH-000746,0.007789338547067702
ACH-000747,-0.11707625805062913
ACH-000748,0.06763511676998082
ACH-000753,-0.14142017572178764
ACH-000756,-0.2841469884103004
ACH-000757,0.014176117236732637
ACH-000758,-0.2404877823641553
ACH-000760,-0.1751599228682186
ACH-000762,0.03191259995326155
ACH-000763,-0.08419549454176119
ACH-000764,0.1153564692641298
ACH-000765,0.03086009179854557
ACH-000766,-0.058203444595769996
ACH-000767,-0.2313578439460348
ACH-000768,0.001590584624069824
ACH-000769,-0.1667596455680667
ACH-000770,-0.37327505628250346
ACH-000771,-0.09682435383151024
ACH-000773,-0.2465955291590226
ACH-000776,-0.1213041475175208
ACH-000777,-0.13376619036341336
ACH-000778,-0.0923812185266394
ACH-000781,-0.1609675859821914
ACH-000782,0.014726715474901253
ACH-000783,-0.3781447758572786
ACH-000784,-0.14606566038997598
ACH-000785,-0.11983138351337852
ACH-000787,-0.05469591945911638
ACH-000788,-0.1239822354328955
ACH-000791,-0.192509140472372
ACH-000792,-0.0969589609751926
ACH-000794,-0.14305196926330885
ACH-000796,-0.2477444611809812
ACH-000798,-0.3887035627986079
ACH-000799,-0.1921376142865808
ACH-000800,-0.14618764335894202
ACH-000802,0.029781261036244417
ACH-000804,-0.11894125898873502
ACH-000805,-0.11276898833223425
ACH-000809,-0.10299054608455756
ACH-000810,-0.5798752119468655
ACH-000811,-0.11862563581465765
ACH-000817,0.05943459885416263
ACH-000819,-0.07511488527210877
ACH-000820,-0.00844353735510089
ACH-000821,-0.06302914156149418
ACH-000822,-0.02400078238295938
ACH-000823,-0.23692567859159755
ACH-000824,-0.20198486950067268
ACH-000827,-0.3457091482751739
ACH-000829,-0.05978754575444223
ACH-000831,-0.1935184977733408
ACH-000832,-0.05719950883752281
ACH-000833,0.05114105077877161
ACH-000834,-0.053870084118974086
ACH-000835,-0.12456997434677075
ACH-000836,-0.0679231330891661
ACH-000837,-0.043052731755574745
ACH-000838,0.06171854872986497
ACH-000839,-0.2322867713280584
ACH-000840,-0.1011585939534108
ACH-000841,-0.14126238457243526
ACH-000843,0.07070905278680169
ACH-000846,0.08477256361771089
ACH-000847,-0.17452789909444488
ACH-000848,-0.01919629695279484
ACH-000849,-0.19878719269816472
ACH-000851,-0.06181244671351795
ACH-000855,-0.2339362284638093
ACH-000856,-0.1156099411227127
ACH-000858,-0.22281425831647186
ACH-000859,-0.150051039106097
ACH-000861,-0.060615370985050536
ACH-000862,-0.11276262078945053
ACH-000865,-0.1611198564520804
ACH-000866,-0.012551759935784891
ACH-000867,-0.14746454353807564
ACH-000869,-0.10505491165680736
ACH-000872,-0.0460461620613841
ACH-000873,0.043061274164621764
ACH-000876,-0.042879444057103464
ACH-000878,0.04779945746672808
ACH-000880,-0.3086762000400597
ACH-000881,-0.1791027126074775
ACH-000882,-0.12062495384169998
ACH-000884,-0.1858004339379315
ACH-000885,-0.19018619256586425
ACH-000887,-0.16869655423354366
ACH-000889,-0.07354021341097837
ACH-000896,-0.10508638106398206
ACH-000898,-0.211834339870836
ACH-000900,-0.2251689640240652
ACH-000901,-0.1599283400631248
ACH-000905,-0.07200671988276866
ACH-000906,-0.06820249259009653
ACH-000907,-0.08624688392281579
ACH-000910,-0.14925597293431014
ACH-000911,-0.16869809153612847
ACH-000912,-0.09279092312001654
ACH-000913,-0.15271038482664176
ACH-000915,-0.037029808660732084
ACH-000916,-0.09832046315328924
ACH-000917,-0.009469350370199513
ACH-000920,-0.2893330787153324
ACH-000921,-0.1907723353993264
ACH-000924,-0.08136659330550333
ACH-000926,-0.2205821921250173
ACH-000928,-0.1807032996776997
ACH-000929,-0.3133307266511515
ACH-000932,-0.16630302267669828
ACH-000935,-0.2894939285078617
ACH-000936,-0.3083261520826001
ACH-000937,-0.11627710670641668
ACH-000938,0.10791652687380393
ACH-000939,0.0641971041568651
ACH-000941,0.009533823733411826
ACH-000943,-0.0736802773629314
ACH-000946,0.0201764734926982
ACH-000947,-0.2672738780145425
ACH-000948,-0.10256074416399337
ACH-000950,-0.2908604983721452
ACH-000953,-0.0963220304342934
ACH-000954,0.13419319561815607
ACH-000957,0.07636517643819894
ACH-000958,0.05775775559344231
ACH-000960,-0.015338462140866874
ACH-000963,-0.3660981871972293
ACH-000968,-0.10357699455471413
ACH-000969,-0.0071470685716285435
ACH-000972,-0.2061444998376397
ACH-000973,-0.07056282468407749
ACH-000974,-0.13059150939442166
ACH-000978,-0.041407084584809545
ACH-000984,-0.14814403205070525
ACH-000986,-0.1257824346098823
ACH-000988,-0.3354161599055036
ACH-000993,-0.14924183855874695
ACH-000994,-0.26254880925052954
ACH-000996,-0.02598061293637824
ACH-001001,-0.10518052602716244
ACH-001020,-0.2003282648490304
ACH-001028,-0.05592231907905073
ACH-001031,-0.16007416783713305
ACH-001038,-0.07940239746135258
ACH-001048,-0.10858942911846543
ACH-001050,-0.17043253030541294
ACH-001053,0.14447283137852066
ACH-001054,-0.050525590668738435
ACH-001061,-0.1362638036546989
ACH-001067,-0.2609120377360957
ACH-001075,-0.2784669372807719
ACH-001096,-0.2280133984345184
ACH-001111,-0.06600305449468401
ACH-001119,-0.2673303438506158
ACH-001128,-0.36077516324837583
ACH-001134,-0.011098753051917631
ACH-001151,-0.14447165612303312
ACH-001163,-0.14564037535453953
ACH-001164,-0.15018397197473585
ACH-001183,-0.1701273294544446
ACH-001192,-0.1618444470960696
ACH-001193,-0.0071474099767015
ACH-001196,-0.06302873760252982
ACH-001197,-0.14579905748306485
ACH-001205,-0.1283279187460798
ACH-001211,-0.17236626153906034
ACH-001212,-0.3079531500946807
ACH-001228,-0.007803354038606292
ACH-001232,0.047617298364114435
ACH-001239,-0.17539879398474714
ACH-001270,-0.057671685617187066
ACH-001274,-0.1658379423836545
ACH-001275,-0.0798948604614519
ACH-001277,-0.05795514722769043
ACH-001278,0.010135534158341154
ACH-001280,-0.3336708535227353
ACH-001283,-0.13146157892018506
ACH-001289,-0.15904056997079333
ACH-001300,-0.254725298981758
ACH-001301,-0.4174785336377087
ACH-001302,-0.2208057520218269
ACH-001306,-0.06968652483625436
ACH-001318,-0.025559345519164115
ACH-001322,-0.01888260958807905
ACH-001328,-0.1957111995685291
ACH-001332,-0.054567649114454914
ACH-001336,-0.10459215897657148
ACH-001346,-0.17950059474187724
ACH-001353,-0.14594290409798266
ACH-001354,0.22036652668835705
ACH-001367,0.05895834044555025
ACH-001368,-0.10453695197067546
ACH-001374,-0.2199432113382513
ACH-001377,-0.2170454607239111
ACH-001380,-0.10608351116516382
ACH-001391,-0.3707347197243983
ACH-001408,-0.0803964026266032
ACH-001430,-0.2266946404747876
ACH-001431,-0.08115718156819772
ACH-001450,-0.23522407269784745
ACH-001496,-0.26002826010716434
ACH-001500,-0.10690784275877847
ACH-001523,-0.13121374945860773
ACH-001532,-0.0986417664520188
ACH-001550,-0.2058235178681497
ACH-001552,-0.20567776951861605
ACH-001554,-0.2011745877749791
ACH-001654,-0.222582744741388
ACH-001735,-0.12540639978337342
ACH-001736,-0.10222617257060324
ACH-001737,-0.2475752227963449
ACH-001740,-0.038405942935118495
ACH-001745,-0.16584753947043446
ACH-001765,-0.116612333954525
