,NFE2L2 (4780)
ACH-000484,0.06967558659374648
ACH-000485,-0.10964591770505436
ACH-000486,-0.2799747563314736
ACH-000487,-0.21451981485512506
ACH-000488,-0.5733302624324292
ACH-000490,-0.1501148905845834
ACH-000491,-0.047164339972795455
ACH-000495,-0.2552598772364432
ACH-000496,-0.8990492955157595
ACH-000499,-0.1170456392420431
ACH-000500,-0.3739412666063264
ACH-000502,-0.09971995056097603
ACH-000503,-0.6712562436758542
ACH-000505,-0.1944573673192291
ACH-000507,-0.3042314780717149
ACH-000510,-0.1942184336950478
ACH-000511,-0.3413297507886255
ACH-000512,-0.2982687681166377
ACH-000516,-0.15189465164766197
ACH-000517,-0.2592641765813181
ACH-000518,-0.1352476531515317
ACH-000520,-0.2932156821404996
ACH-000521,-0.5405572130809762
ACH-000522,-0.3759966658059787
ACH-000524,-0.1483538356919939
ACH-000527,-0.24549997944590074
ACH-000528,-0.24934467131138896
ACH-000537,-0.2720209190287874
ACH-000541,-0.19563018537029772
ACH-000542,-0.2256831997527397
ACH-000544,-0.7808176990282572
ACH-000545,-0.22767491962946296
ACH-000547,-0.40511434780493055
ACH-000548,-0.23096796778274065
ACH-000549,-0.3189052665803988
ACH-000550,-0.30792377611662625
ACH-000552,-0.43969285062639385
ACH-000556,-0.2225076195275288
ACH-000557,-0.12039761380435984
ACH-000569,-0.12322538918176472
ACH-000570,-0.17447079769975676
ACH-000571,-0.003350719670430431
ACH-000573,-0.16389257679608701
ACH-000576,-0.5124256529180358
ACH-000579,0.07598962306024251
ACH-000580,-0.13558405089558345
ACH-000584,-0.2337934861494673
ACH-000585,-0.2348272045177647
ACH-000588,-0.17464991914982622
ACH-000589,-0.7108544553470585
ACH-000591,-0.19884111664372034
ACH-000593,-0.7886308276050981
ACH-000600,-0.20620412406574634
ACH-000601,-0.18458522367424104
ACH-000605,-0.6968350194767768
ACH-000606,-0.3788996742537475
ACH-000608,-0.23939023017539535
ACH-000614,0.007729651101422454
ACH-000616,-0.13215834764780254
ACH-000618,-0.14786583349336832
ACH-000619,-0.2552179762343494
ACH-000620,-0.2215250410139891
ACH-000621,-0.19859331500454208
ACH-000622,-0.15143776510419907
ACH-000623,-0.35724474393257577
ACH-000624,-0.12288253506518206
ACH-000627,-0.42310418912289466
ACH-000630,-0.2665793027728515
ACH-000631,-0.4120696911070717
ACH-000632,-0.1706340991586469
ACH-000633,-0.2993342227298225
ACH-000637,-0.1649684372632203
ACH-000638,-0.09547455220787723
ACH-000646,-0.30049380085544314
ACH-000647,-0.10763463384476253
ACH-000648,-0.3988307946165942
ACH-000649,-0.2299384707708271
ACH-000651,-0.31364316601091924
ACH-000652,-0.17474618157475538
ACH-000653,-0.2653925122564825
ACH-000657,-0.2274336878291249
ACH-000658,-0.12844823722734594
ACH-000661,0.17600784004397402
ACH-000662,-0.19769056848866035
ACH-000663,-0.28174843151174833
ACH-000665,-0.6732859599481842
ACH-000671,-0.4406733261583138
ACH-000672,-0.24131843386538815
ACH-000673,-0.1595813219175583
ACH-000676,-0.0900746450413528
ACH-000677,-0.08548234375098054
ACH-000681,-0.7052054409801841
ACH-000683,-0.6008734314550818
ACH-000684,-0.36550563250729984
ACH-000688,-0.2372524566479007
ACH-000693,-0.4229840443084149
ACH-000694,-0.4318560461037433
ACH-000695,-0.01823620843962348
ACH-000696,-0.17097438804630918
ACH-000697,-0.22196401444328687
ACH-000699,-0.2904981290285334
ACH-000701,-0.6264858943230894
ACH-000706,-0.331596295148985
ACH-000711,-0.16282934053968293
ACH-000713,-0.29012688097454803
ACH-000714,-0.3847473072636669
ACH-000718,-0.302910721301774
ACH-000720,-0.343979414791202
ACH-000721,-0.2769421021618337
ACH-000724,-0.3273804169572348
ACH-000725,-0.22032694875422767
ACH-000732,-0.0005326024072036921
ACH-000734,-0.5636049301606756
ACH-000735,-0.21301002030062327
ACH-000736,-0.2214803423215145
ACH-000738,-0.3327268127037925
ACH-000746,-0.0046320423666200575
ACH-000747,-0.418170322579349
ACH-000748,-0.18533014873639128
ACH-000753,-0.20062387222629585
ACH-000756,-0.10006769266352952
ACH-000757,0.06208917584611502
ACH-000758,-0.3044458640985159
ACH-000760,-0.12274533345379465
ACH-000762,-0.2144143574088932
ACH-000763,-0.21096581741386808
ACH-000764,-0.32015132504769683
ACH-000765,-0.040938595793577066
ACH-000766,-0.5219125869420156
ACH-000767,-0.06794792451954383
ACH-000768,-0.1410287069303056
ACH-000769,-0.8798903500577586
ACH-000770,-0.1607619368127913
ACH-000771,-0.2337602827060429
ACH-000773,-0.21237819896081253
ACH-000776,-0.19520409736820432
ACH-000777,-0.15455781323854142
ACH-000778,-0.2854478149427556
ACH-000781,-0.9083890528960346
ACH-000782,-0.1694362641291698
ACH-000783,-0.1456956757048498
ACH-000784,-0.6929752322577154
ACH-000785,-0.2790268790545007
ACH-000787,-0.7968081621268386
ACH-000788,-0.10543367867393193
ACH-000791,-0.07184458632646483
ACH-000792,-0.8495883728186691
ACH-000794,-0.2536921206715618
ACH-000796,-0.17388300226240955
ACH-000798,-0.11108505675811878
ACH-000799,-0.4231233637290101
ACH-000800,0.0012215287009428794
ACH-000802,-0.16071146449402327
ACH-000804,-0.25375160276855874
ACH-000805,0.1287060553778928
ACH-000809,-0.31632446447102924
ACH-000810,0.02717832328230601
ACH-000811,-0.2131041044673668
ACH-000817,-0.28801285430366713
ACH-000819,-0.6923705043641126
ACH-000820,0.1053505670689101
ACH-000821,-0.060254335551495425
ACH-000822,0.11576768726702773
ACH-000823,-0.1657822100045153
ACH-000824,-0.2477969295960649
ACH-000827,-0.36753433765636206
ACH-000829,-0.2727833332902349
ACH-000831,-0.2372094916082708
ACH-000832,-0.2565871656136766
ACH-000833,-0.11411716922455635
ACH-000834,-0.3943625742559545
ACH-000835,-0.20239899082413373
ACH-000836,-0.24803896953727325
ACH-000837,-0.4148472403857154
ACH-000838,-0.28137081206577136
ACH-000839,-0.12483091410135515
ACH-000840,-0.17409096385640388
ACH-000841,-0.3226037676077011
ACH-000843,-0.31180796749319345
ACH-000846,-0.11278902417802306
ACH-000847,-0.12374693240025235
ACH-000848,-0.30554469098204123
ACH-000849,-0.32678453484613545
ACH-000851,-0.19907593109585428
ACH-000855,-0.31155823255396137
ACH-000856,-0.18783490948066486
ACH-000858,-0.1872068646495538
ACH-000859,-0.2811955467878147
ACH-000861,-0.3421411783875557
ACH-000862,-0.2535895288452831
ACH-000865,-0.18006166485280514
ACH-000866,-0.14432952763793105
ACH-000867,-0.22453837621816145
ACH-000869,-0.40358183794633096
ACH-000872,-0.31293966898691666
ACH-000873,-0.30284705040209003
ACH-000876,-0.16715654528564458
ACH-000878,-0.1632766495405051
ACH-000880,-0.1964871959665794
ACH-000881,-0.20207011988360327
ACH-000882,-0.22389183730922854
ACH-000884,-0.16303935449062568
ACH-000885,-0.17470595697847185
ACH-000887,-0.3204714301543663
ACH-000889,-0.22329947412340448
ACH-000896,-0.11170436692136756
ACH-000898,-0.18894786979575035
ACH-000900,-0.25522732138344145
ACH-000901,-0.22121806857835655
ACH-000905,-0.1749739898773895
ACH-000906,-0.14599322605681347
ACH-000907,-0.15215771084173965
ACH-000910,-0.19063623185169093
ACH-000911,-0.19520771978569532
ACH-000912,-0.18546856643567813
ACH-000913,-0.09155995983910092
ACH-000915,-0.13550452127090162
ACH-000916,-0.7342076085134837
ACH-000917,-0.43074757788074375
ACH-000920,-0.5581995057627464
ACH-000921,-0.7465481449543814
ACH-000924,-0.6703944604922167
ACH-000926,-0.24075530615825005
ACH-000928,-0.25858192280430903
ACH-000929,-0.4573251879878685
ACH-000932,-0.2419663122474061
ACH-000935,-0.22382811926991972
ACH-000936,-0.1424374288123237
ACH-000937,-0.225364038386547
ACH-000938,-0.059303268046259586
ACH-000939,-0.21915163138729354
ACH-000941,-0.024037061111284525
ACH-000943,-0.16414860936708894
ACH-000946,-0.12518797896850314
ACH-000947,-0.16701661567588308
ACH-000948,-0.17179217876774314
ACH-000950,-0.2455863205600965
ACH-000953,-0.1360259781754325
ACH-000954,-0.581828067362708
ACH-000957,-0.10941923653206413
ACH-000958,-0.3617158729168862
ACH-000960,-0.17986019276012655
ACH-000963,-0.1878134806499429
ACH-000968,-0.19126240276443404
ACH-000969,-0.24000248235013796
ACH-000972,-0.16485486001535274
ACH-000973,-0.18934312607373627
ACH-000974,-0.1712354783347906
ACH-000978,-0.01241017756959246
ACH-000984,-0.05913053441010147
ACH-000986,-0.34063119941086084
ACH-000988,-0.2907397534524083
ACH-000993,-0.13777751208516215
ACH-000994,-0.3772149704631481
ACH-000996,-0.1307011734583972
ACH-001001,-0.19683209448818276
ACH-001020,-0.6072706584569213
ACH-001028,-0.225379084358958
ACH-001031,-0.007169123673290589
ACH-001038,-0.22937649230609056
ACH-001048,-0.18927475689461096
ACH-001050,-0.3827750377131002
ACH-001053,-0.3041175013765044
ACH-001054,-0.38052450216226297
ACH-001061,-0.2089731792743327
ACH-001067,-0.21649505982417755
ACH-001075,-0.122837917286944
ACH-001096,-0.0693568954708558
ACH-001111,-0.2285735787451683
ACH-001119,-0.14170829772460306
ACH-001128,-0.5890858320526735
ACH-001134,-0.25793506653653514
ACH-001151,-0.3546413328451108
ACH-001163,-0.2500830098434221
ACH-001164,-0.2781828871043225
ACH-001183,-0.18507214509596015
ACH-001192,-0.17723137156601965
ACH-001193,-0.26641811706017543
ACH-001196,-0.15965369787698247
ACH-001197,-0.19169837478047333
ACH-001205,-0.27470704539532104
ACH-001211,-0.2633246828246182
ACH-001212,-0.31128294801005224
ACH-001228,-0.10788893715740402
ACH-001232,-0.2986302082725832
ACH-001239,-0.1616415541270577
ACH-001270,-0.02167959642411113
ACH-001274,-0.21775983194732287
ACH-001275,0.013966239156824234
ACH-001277,-0.02873505225324775
ACH-001278,-0.2776681152388064
ACH-001280,-0.3395006004206436
ACH-001283,-0.1525181840148315
ACH-001289,-0.24143316722245134
ACH-001300,-0.15605762359506026
ACH-001301,-0.16349042741677036
ACH-001302,-0.5105819313323605
ACH-001306,-0.3159673418695865
ACH-001318,-0.35551464974935404
ACH-001322,-0.122617408395187
ACH-001328,-0.20850313056018185
ACH-001332,-0.18786143036716846
ACH-001336,-0.22442036941058355
ACH-001346,-0.2584893057584027
ACH-001353,-0.27933282404183724
ACH-001354,-0.1825847264131288
ACH-001367,-0.26017703141957593
ACH-001368,-0.14466431706271146
ACH-001374,-0.22243571128721876
ACH-001377,-0.3022448483713961
ACH-001380,-0.2967826282787901
ACH-001391,-0.2263153864665585
ACH-001408,-0.2969051451262393
ACH-001430,-0.31715692109799554
ACH-001431,-0.1636495198301378
ACH-001450,-0.11123135723379347
ACH-001496,-0.15156984969139806
ACH-001500,-0.23688358793866496
ACH-001523,-0.21043719183105486
ACH-001532,-0.16594755263598002
ACH-001550,-0.3988931640602652
ACH-001552,-0.1138228851190988
ACH-001554,-0.12455658098238205
ACH-001654,-0.40621598649448826
ACH-001735,-0.2219489403182856
ACH-001736,-0.32100543733559084
ACH-001737,0.12091910878379933
ACH-001740,-0.27871299310613856
ACH-001745,-0.25779566224101746
ACH-001765,-0.2601945773146748
