,ANKRD20A2 (441430)
ACH-000401,-0.7841492879393086
ACH-000402,-0.5747978192409949
ACH-000403,-0.9114021684332532
ACH-000404,-1.0960265068499702
ACH-000406,-0.5973754968049422
ACH-000407,-0.8265073952730602
ACH-000408,-0.6865851071751564
ACH-000410,-0.6323109692452252
ACH-000411,-0.9847177382628968
ACH-000414,-0.9404379869595676
ACH-000415,-0.9088834980635768
ACH-000416,-0.7350260971983766
ACH-000420,-0.8678541843911295
ACH-000421,-0.6048094662360324
ACH-000424,-0.8374301540822497
ACH-000425,-0.6788715442992954
ACH-000426,-0.8109198325490006
ACH-000427,-0.7628836741909328
ACH-000433,-0.8465144915631291
ACH-000435,-0.9064175497531486
ACH-000436,-0.8147601086652251
ACH-000444,-0.5117454078112837
ACH-000445,-0.7602848192623355
ACH-000448,-0.8102171488117633
ACH-000450,-0.8102129900139459
ACH-000452,-0.5226113613612079
ACH-000454,-0.5979583598116968
ACH-000458,-0.6925322939451525
ACH-000459,-0.7669025655586259
ACH-000460,-0.7161511569012371
ACH-000461,-1.0225570949428433
ACH-000463,-0.7687947333706159
ACH-000464,-0.5994874595719386
ACH-000466,-1.0065276406644983
ACH-000467,-0.8348838812925442
ACH-000468,-0.6867380982754782
ACH-000469,-0.7458060034562519
ACH-000470,-0.92447065849786
ACH-000471,-0.4876069790621511
ACH-000472,-0.848834778824175
ACH-000473,-0.7112419834965296
ACH-000475,-0.8450246347973307
ACH-000476,-0.7115476040604402
ACH-000477,-0.9771430551877848
ACH-000479,-0.8866535460482019
ACH-000480,-0.7965057084790572
ACH-000481,-0.9203832566686526
ACH-000483,-0.6210814111940457
ACH-000484,-0.8188105455632141
ACH-000485,-0.8214050782729084
ACH-000486,-0.6695239428111789
ACH-000487,-1.1241590183405479
ACH-000488,-0.7514969089794581
ACH-000490,-0.8137556819815122
ACH-000491,-0.8887022873632904
ACH-000495,-1.0481784414101674
ACH-000496,-0.5085948997843611
ACH-000499,-0.8954181789588017
ACH-000500,-1.0701011936553102
ACH-000502,-0.6996112452267204
ACH-000503,-0.9415302561930546
ACH-000505,-0.6538718852468247
ACH-000507,-0.8021503547180856
ACH-000510,-0.7333553327762999
ACH-000511,-0.9525389667407024
ACH-000512,-0.719718963487909
ACH-000516,-0.6161095420696626
ACH-000517,-0.6350329962643918
ACH-000518,-0.9449435636425104
ACH-000520,-1.0863256663361178
ACH-000521,-0.8989895974522397
ACH-000522,-0.8528839257503497
ACH-000524,-0.6804304754438413
ACH-000527,-0.7839002314402389
ACH-000528,-0.7593268411440642
ACH-000537,-0.9591459264841482
ACH-000541,-0.7995601778881857
ACH-000542,-0.7905853619302163
ACH-000544,-0.9803213383367608
ACH-000545,-0.7074266604244649
ACH-000547,-1.0456495482952484
ACH-000548,-0.6660808732226488
ACH-000549,-0.6868699736083925
ACH-000550,-0.5709124086084256
ACH-000552,-0.7039837912075435
ACH-000556,-0.7309979096710556
ACH-000557,-1.1381924542299409
ACH-000569,-0.8114006121571943
ACH-000570,-0.8776550485984222
ACH-000571,-0.83292982500861
ACH-000573,-0.9696597710700916
ACH-000576,-0.654257834669985
ACH-000579,-0.8273483358985463
ACH-000580,-0.9762774661561806
ACH-000584,-0.97698325797988
ACH-000585,-0.6556031250371295
ACH-000588,-0.8118245308509998
ACH-000589,-0.91377230866085
ACH-000591,-0.8817364748451209
ACH-000593,-0.5440276690155392
ACH-000600,-0.8168910274172847
ACH-000601,-0.7616700443267848
ACH-000605,-0.6601001334680179
ACH-000606,-0.7765736775825761
ACH-000608,-0.8625745445684365
ACH-000614,-0.9924563991783504
ACH-000616,-0.7454955142986266
ACH-000618,-0.44798216922903056
ACH-000619,-0.6896308332221545
ACH-000620,-0.9631296066290465
ACH-000621,-0.7009684587063344
ACH-000622,-0.8773138777170335
ACH-000623,-0.9530112510250336
ACH-000624,-0.9254366033327399
ACH-000627,-0.4742405777189439
ACH-000630,-0.689849955552065
ACH-000631,-0.6611548799198356
ACH-000632,-0.8010739858672999
ACH-000633,-0.693868058915855
ACH-000637,-0.8115585287685527
ACH-000638,-0.8215164676691388
ACH-000646,-0.8139593870577877
ACH-000647,-0.8218682055289154
ACH-000648,-1.0986583834441814
ACH-000649,-0.8784864153938617
ACH-000651,-0.7445778686335142
ACH-000652,-0.8340197025488402
ACH-000653,-0.7214677878613515
ACH-000657,-0.8043123805306515
ACH-000658,-1.0851293798554211
ACH-000661,-1.083249098587284
ACH-000662,-0.7052701696288091
ACH-000663,-0.8631077157623329
ACH-000665,-0.8679320188163768
ACH-000671,-1.0146738864259992
ACH-000672,-0.6659277142140345
ACH-000673,-0.7078068231981033
ACH-000676,-0.892552922285188
ACH-000677,-0.8950550371181636
ACH-000681,-0.9012032169549732
ACH-000683,-0.8035950063833666
ACH-000684,-0.7672810271172197
ACH-000688,-0.8750592619287417
ACH-000693,-0.7242901920640787
ACH-000694,-0.8104966319738598
ACH-000695,-0.6707627148670482
ACH-000696,-0.8993864587633424
ACH-000697,-0.8762297600320047
ACH-000699,-0.8695538674455731
ACH-000701,-0.8744447550275557
ACH-000706,-0.8770604489463457
ACH-000711,-0.7265474747434242
ACH-000713,-0.8034381464690178
ACH-000714,-0.6592540221139709
ACH-000718,-1.1287067422518555
ACH-000720,-0.7641945111288603
ACH-000721,-0.9410723680761752
ACH-000724,-0.7959732813289028
ACH-000725,-0.6874734102528072
ACH-000732,-0.7220083627075359
ACH-000734,-0.9418413801950072
ACH-000735,-0.763484063951375
ACH-000736,-0.7814623752137444
ACH-000738,-0.9992046893149824
ACH-000746,-0.9175673986865108
ACH-000747,-0.725388308378532
ACH-000748,-0.6464037140668388
ACH-000753,-0.7323835325020949
ACH-000756,-0.8961021925742166
ACH-000757,-0.7455085108257224
ACH-000758,-0.8197002896207708
ACH-000760,-0.7098070425930637
ACH-000762,-0.8108998618091087
ACH-000763,-1.0873210908825757
ACH-000764,-0.8597617812647892
ACH-000765,-0.6456767424614467
ACH-000766,-0.942604952768688
ACH-000767,-0.8098502612169257
ACH-000768,-0.957526762760832
ACH-000769,-0.7778770706147193
ACH-000770,-0.7885151015112899
ACH-000771,-0.8347872340615885
ACH-000773,-0.8208455998001839
ACH-000776,-0.7807473531475071
ACH-000777,-0.8595360074810067
ACH-000778,-0.4486901722735723
ACH-000781,-0.6777648538984817
ACH-000782,-0.5879960722112658
ACH-000783,-0.7018669297167078
ACH-000784,-0.646890701386991
ACH-000785,-0.9268396026657344
ACH-000787,-0.8500321854776964
ACH-000788,-0.991116438163558
ACH-000791,-0.7252803117486996
ACH-000792,-0.5437379679116434
ACH-000794,-0.6178110903830847
ACH-000796,-0.9379899514055416
ACH-000798,-0.788749206757869
ACH-000799,-0.9445037802534528
ACH-000800,-0.3706585194993123
ACH-000802,-0.8777731387754294
ACH-000804,-1.033050476033725
ACH-000805,-0.7468941621865998
ACH-000809,-0.6169625150632972
ACH-000810,-0.7948643166108902
ACH-000811,-0.9506765976023414
ACH-000817,-0.7143450145526411
ACH-000819,-0.7775090832548543
ACH-000820,-0.9276473829048796
ACH-000821,-1.0090580318864606
ACH-000822,-0.8726722888524676
ACH-000823,-0.697293261977782
ACH-000824,-0.7361801761971104
ACH-000827,-0.7606636333506749
ACH-000829,-0.8375522889951112
ACH-000831,-0.7538440976584576
ACH-000832,-0.7079352563822248
ACH-000833,-0.5127788496383858
ACH-000834,-0.7521090668501377
ACH-000835,-0.9730209616060412
ACH-000836,-0.6441206904306306
ACH-000837,-0.7018316911660888
ACH-000838,-0.6692968764226636
ACH-000839,-0.7156397273120636
ACH-000840,-0.7712318889229057
ACH-000841,-0.6716944944791063
ACH-000843,-0.8775211485031297
ACH-000846,-0.915180516075372
ACH-000847,-0.6046019848183337
ACH-000848,-0.7842607869716188
ACH-000849,-0.9999553484894956
ACH-000851,-0.797400202718961
ACH-000855,-0.7922386843366416
ACH-000856,-0.9569416196349952
ACH-000858,-0.8383091538778159
ACH-000859,-0.8249924061359799
ACH-000861,-0.9643586628847024
ACH-000862,-0.862165115449543
ACH-000865,-0.7110349698234535
ACH-000866,-0.9967523082083598
ACH-000867,-0.8184388857574266
ACH-000869,-0.8029712824274866
ACH-000872,-0.787221187438595
ACH-000873,-0.7794623993665669
ACH-000876,-0.8631616362401234
ACH-000878,-0.6803362700726048
ACH-000880,-0.7212822991734431
ACH-000881,-0.9735889709089101
ACH-000882,-0.8735043794670798
ACH-000884,-0.6303881498759263
ACH-000885,-0.8996208922043851
ACH-000887,-0.6729123447033298
ACH-000889,-0.8838749801405014
ACH-000896,-0.909313986789113
ACH-000898,-0.8309453546283813
ACH-000900,-0.6659928482786649
ACH-000901,-0.8580318110785987
ACH-000905,-0.5992644354097935
ACH-000906,-0.7346648044601536
ACH-000907,-1.0523082730243496
ACH-000910,-0.7880918760019048
ACH-000911,-0.6778288796705872
ACH-000912,-0.779542139108428
ACH-000913,-0.5412281570034114
ACH-000915,-0.7570427592113725
ACH-000916,-0.7550515154030988
ACH-000917,-0.6255333522268894
ACH-000920,-0.9390520265683002
ACH-000921,-0.715539256456438
ACH-000924,-0.7092808877838952
ACH-000926,-0.8161615628339491
ACH-000928,-1.1873219748152044
ACH-000929,-0.863416391620468
ACH-000932,-0.9588451637198508
ACH-000935,-0.6884350990870796
ACH-000936,-0.8307367119773132
ACH-000937,-1.1501134338654238
ACH-000938,-0.7931043640049511
ACH-000939,-0.532827243772177
ACH-000941,-0.5341654122432432
ACH-000943,-0.7396726568276194
ACH-000946,-0.6574611615798921
ACH-000947,-0.8760724753902723
ACH-000948,-0.7842715978211365
ACH-000950,-0.7254310672857798
ACH-000953,-0.8791509200078542
ACH-000954,-0.6501075764016953
ACH-000957,-0.6558396630074225
ACH-000958,-0.6171294450697065
ACH-000960,-0.7972782449056549
ACH-000963,-0.9317807141530406
ACH-000968,-0.7176836566711309
ACH-000969,-0.7718453691843917
ACH-000972,-0.8947490997300923
ACH-000973,-0.866412465950658
ACH-000974,-0.8461123018587494
ACH-000978,-0.940045419034944
ACH-000984,-0.6012924114851089
ACH-000986,-0.6794434458102399
ACH-000988,-1.0135794646344194
ACH-000993,-0.7647324297589038
ACH-000994,-0.7886010466870568
ACH-000996,-0.7694180428182039
ACH-001001,-0.8809098181373645
ACH-001020,-0.9187559209581704
ACH-001028,-0.6065533348728336
ACH-001031,-1.0878009840343443
ACH-001038,-0.9273878242307132
ACH-001048,-0.8527826654588043
ACH-001050,-0.701077673443698
ACH-001053,-0.8219128541917795
ACH-001054,-0.8648396625517806
ACH-001061,-0.6401299978426148
ACH-001067,-0.9676838373206076
ACH-001075,-0.6578317485016462
ACH-001096,-0.7969966954650334
ACH-001111,-0.8750160519285466
ACH-001119,-0.9450116736082056
ACH-001128,-0.8108504497037078
ACH-001134,-0.7858533720352315
ACH-001151,-0.9018876102200688
ACH-001163,-0.7098841473229661
ACH-001164,-0.7472644823157861
ACH-001183,-0.6586356170617715
ACH-001192,-0.9565853315285912
ACH-001193,-0.7881677559638738
ACH-001196,-0.5320588725179436
ACH-001197,-0.839710432675633
ACH-001205,-0.7358589534482356
ACH-001211,-0.7251155901014047
ACH-001212,-0.905475805022507
ACH-001228,-0.9186973289805832
ACH-001232,-0.6138294033790794
ACH-001239,-0.7148441027909858
ACH-001270,-0.7251201659621735
ACH-001274,-0.7726746044110938
ACH-001275,-0.7168977429047485
ACH-001277,-0.6555328346002951
ACH-001278,-0.8723746685702191
ACH-001280,-1.1037068459351052
ACH-001283,-0.8152888463626086
ACH-001289,-0.959692391943172
ACH-001300,-0.8811760429156379
ACH-001301,-0.7753214661268213
ACH-001302,-1.0799318981791997
ACH-001306,-0.5825563861925214
ACH-001318,-0.8463280975464071
ACH-001322,-0.7291650386101796
ACH-001328,-0.6518627229001303
ACH-001332,-0.8814312576847207
ACH-001336,-0.8809877792209121
ACH-001346,-0.7520033645438606
ACH-001353,-0.8167016019132578
ACH-001354,-0.8135131868640275
ACH-001367,-1.0237506232002516
ACH-001368,-0.8270135862647573
ACH-001374,-0.9541750110414632
ACH-001377,-1.068858358029226
ACH-001380,-0.915050166337766
ACH-001391,-0.7679656500889066
ACH-001408,-0.9327825469469408
ACH-001430,-0.821475516641587
ACH-001431,-0.780923142435355
ACH-001450,-0.7652786270940364
ACH-001496,-0.7431841414380748
ACH-001500,-0.513848544635541
ACH-001523,-0.9049191184177936
ACH-001532,-0.7058711156571935
ACH-001550,-0.8994293484423121
ACH-001552,-0.8675774003758224
ACH-001554,-0.8313302928416983
ACH-001654,-1.0407565857754066
ACH-001735,-0.7241812096246096
ACH-001736,-0.7662930597389779
ACH-001737,-0.8107916211345312
ACH-001740,-0.7723418509152348
ACH-001745,-0.7085838470529264
ACH-001765,-0.767801315428227
