,RAD21L1 (642636)
ACH-000265,-0.10482657066750406
ACH-000266,-0.14643300602388112
ACH-000272,-0.2373049038279013
ACH-000274,-0.1975930990429793
ACH-000277,-0.19618248095825905
ACH-000278,-0.15713627849478592
ACH-000279,-0.09219292767808447
ACH-000280,-0.144410458658096
ACH-000281,-0.3190928322935659
ACH-000288,-0.18457809867141048
ACH-000291,-0.19436250582683956
ACH-000293,-0.07568064137310225
ACH-000294,-0.2720539733020989
ACH-000295,-0.2775778969976581
ACH-000296,-0.16760917150600196
ACH-000302,-0.07497683424809204
ACH-000304,-0.2343705677627705
ACH-000307,-0.21052212455346264
ACH-000308,-0.16584659037211552
ACH-000310,-0.2479908051423591
ACH-000311,-0.3256300495287228
ACH-000312,-0.005034688588956877
ACH-000315,-0.12829170355147285
ACH-000316,-0.20527488171416647
ACH-000317,-0.13827714673939734
ACH-000318,-0.12197076595120945
ACH-000319,-0.1231731987502948
ACH-000320,-0.2056539275868937
ACH-000322,0.08018647365013902
ACH-000323,-0.06827061244331893
ACH-000324,-0.22090486842351506
ACH-000329,-0.24268948350067315
ACH-000330,-0.09644022548305684
ACH-000331,-0.08304730496364295
ACH-000332,-0.2033194622811959
ACH-000334,-0.1369105722211832
ACH-000335,-0.15771690710688924
ACH-000336,-0.1823407887179948
ACH-000337,-0.08583527155708423
ACH-000338,-0.3293343976976366
ACH-000339,-0.1289414260806209
ACH-000341,-0.05405462308922783
ACH-000348,-0.2014731923683462
ACH-000350,-0.15870893854436846
ACH-000352,-0.1570251124281381
ACH-000356,-0.1809041287330011
ACH-000361,-0.27508619714908245
ACH-000362,-0.04765111748574223
ACH-000363,-0.12305215676833875
ACH-000364,-0.1105026786047148
ACH-000365,-0.2444426237791665
ACH-000366,-0.18023595555935185
ACH-000368,0.010924888981111509
ACH-000374,-0.12250287418535855
ACH-000375,-0.08003943536756097
ACH-000376,-0.16574014126212808
ACH-000381,-0.19258556540939328
ACH-000383,-0.1301261955710603
ACH-000387,-0.2232215856252817
ACH-000389,-0.14308864287044062
ACH-000390,-0.126804464483476
ACH-000393,-0.06944527725609317
ACH-000395,-0.27190019189576936
ACH-000396,-0.1234627617665858
ACH-000397,-0.16940363534195166
ACH-000401,-0.02141863275270148
ACH-000402,-0.10185118803690922
ACH-000403,-0.169056053446639
ACH-000404,-0.13182825099593726
ACH-000406,-0.07098709748442224
ACH-000407,-0.1655024632627129
ACH-000408,-0.19232968233947328
ACH-000410,-0.21436028681332
ACH-000411,-0.14881709507799507
ACH-000414,-0.18895497469667435
ACH-000415,-0.06807363333027024
ACH-000416,-0.14222466868129102
ACH-000420,-0.2355643653683772
ACH-000421,-0.10676618468976908
ACH-000424,-0.16339276501807942
ACH-000425,-0.14738800294330193
ACH-000426,-0.05424536252699407
ACH-000427,-0.18356480034818806
ACH-000433,-0.025856902486949475
ACH-000435,-0.23410681066927835
ACH-000436,-0.1074740191976932
ACH-000444,0.02544204163037811
ACH-000445,-0.019732033461087647
ACH-000448,-0.11682502913538236
ACH-000450,-0.14279806913391085
ACH-000452,-0.29550937842226804
ACH-000454,-0.015663276217318854
ACH-000458,-0.13632256149880384
ACH-000459,-0.09431332267025852
ACH-000460,-0.12970767016409854
ACH-000461,-0.146293697621679
ACH-000463,-0.1899692572841321
ACH-000464,-0.24467736508401103
ACH-000466,-0.2890331217225196
ACH-000467,-0.1445108852975686
ACH-000468,-0.16823355970034776
ACH-000469,-0.23306976123877435
ACH-000470,-0.19661623771546846
ACH-000471,-0.18686041896643046
ACH-000472,-0.15832723854604616
ACH-000473,-0.08833059302681519
ACH-000475,-0.16967491390601933
ACH-000476,-0.1343014916594629
ACH-000477,-0.19181980199137505
ACH-000479,-0.20469410386407536
ACH-000480,-0.10303017305410596
ACH-000481,-0.16752977078667886
ACH-000483,-0.06606824151620824
ACH-000484,-0.11734492066168885
ACH-000485,-0.12685555697973455
ACH-000486,-0.14795363175413542
ACH-000487,-0.15692888365189084
ACH-000488,-0.19498584086900936
ACH-000490,-0.13277947228906256
ACH-000491,-0.16145865975970766
ACH-000495,-0.12002422048584115
ACH-000496,-0.10708547728532324
ACH-000499,-0.17681935210164346
ACH-000500,-0.2027224672235879
ACH-000502,-0.21112025051653915
ACH-000503,-0.12269351930570616
ACH-000505,-0.12483934592052524
ACH-000507,-0.19178011250253574
ACH-000510,-0.22692466725109575
ACH-000511,-0.18086599632173825
ACH-000512,-0.16748235815214907
ACH-000516,-0.07161548323304888
ACH-000517,-0.246382485683636
ACH-000518,-0.010807237245745385
ACH-000520,-0.15638845193693332
ACH-000521,-0.13379385688637685
ACH-000522,-0.1611975059690174
ACH-000524,-0.21554955737529527
ACH-000527,-0.13782477596452106
ACH-000528,-0.2710713312456784
ACH-000537,-0.18028130112718152
ACH-000541,-0.14230816345995076
ACH-000542,-0.1031611723866292
ACH-000544,-0.1876212798451479
ACH-000545,-0.09945461767801284
ACH-000547,0.004060426922970201
ACH-000548,-0.2114290880093591
ACH-000549,-0.13115529003468535
ACH-000550,-0.13417491735852088
ACH-000552,-0.1004280381809255
ACH-000556,-0.2320663982983245
ACH-000557,-0.4467809324829199
ACH-000569,-0.14708735957764454
ACH-000570,-0.013202099182807184
ACH-000571,-0.2755160704602289
ACH-000573,-0.1556886614232512
ACH-000576,-0.22219117289889287
ACH-000579,-0.0714365213948318
ACH-000580,-0.15150190259313925
ACH-000584,-0.12800240772043614
ACH-000585,-0.2014480686619058
ACH-000588,-0.13419020860693864
ACH-000589,-0.1961733036071129
ACH-000591,-0.22769711292274675
ACH-000593,-0.18995042115787006
ACH-000600,-0.09829280893439313
ACH-000601,-0.09731948179384158
ACH-000605,-0.14841124428490168
ACH-000606,-0.13876367379244525
ACH-000608,-0.1898702038290281
ACH-000614,-0.1365968941201441
ACH-000616,-0.19793675009593895
ACH-000618,-0.15973089988262873
ACH-000619,-0.13354297127474934
ACH-000620,-0.2243166793977568
ACH-000621,-0.1903706098802995
ACH-000622,-0.14505899181213708
ACH-000623,-0.2140330266307616
ACH-000624,-0.20993598582665265
ACH-000627,-0.07659564725615663
ACH-000630,-0.158051448201432
ACH-000631,-0.03401750891853405
ACH-000632,-0.14663509154448728
ACH-000633,-0.2859552312509927
ACH-000637,0.0422034867424864
ACH-000638,-0.0006465803419477334
ACH-000646,-0.05503121857131989
ACH-000647,-0.20560445132766306
ACH-000648,-0.11335637954429227
ACH-000649,-0.11671712723933465
ACH-000651,-0.0988140511646984
ACH-000652,-0.16835436266744488
ACH-000653,-0.15425286881966127
ACH-000657,-0.2626379813208192
ACH-000658,-0.17785833868856207
ACH-000661,-0.3539118589910477
ACH-000662,-0.16537283983998358
ACH-000663,-0.03769429552540661
ACH-000665,-0.16980373122662246
ACH-000671,-0.14445248036887595
ACH-000672,0.07120772103914125
ACH-000673,-0.1247917462404242
ACH-000676,-0.0681836372668591
ACH-000677,-0.21852257019569074
ACH-000681,-0.2461114259770353
ACH-000683,-0.20667669051016305
ACH-000684,-0.24066908492054384
ACH-000688,-0.024513084038419543
ACH-000693,-0.2458704352599118
ACH-000694,-0.15245050358160422
ACH-000695,-0.23716868230870214
ACH-000696,-0.1464617633340243
ACH-000697,-0.3635168803138529
ACH-000699,-0.21475518198323928
ACH-000701,-0.2343387685258521
ACH-000706,-0.13906246307090067
ACH-000711,-0.2039696552518911
ACH-000713,-0.2614074220540259
ACH-000714,-0.17645194897607294
ACH-000718,-0.2282119256683665
ACH-000720,-0.0912612485840554
ACH-000721,-0.18797778210975832
ACH-000724,-0.2763223352938393
ACH-000725,-0.025180569630977347
ACH-000732,-0.10388166308202867
ACH-000734,-0.06868469664371711
ACH-000735,-0.10892900565101253
ACH-000736,-0.08952213377464134
ACH-000738,-0.09192817458024737
ACH-000746,-0.06028849578593162
ACH-000747,-0.16068775672704916
ACH-000748,-0.04685741775497642
ACH-000753,-0.0805621883503072
ACH-000756,-0.0779173336539059
ACH-000757,-0.09238250891212146
ACH-000758,-0.16084490602364512
ACH-000760,-0.2081234133912882
ACH-000762,-0.07475701723178663
ACH-000763,-0.2592333706604812
ACH-000764,-0.004009573974924432
ACH-000765,-0.1123771023110998
ACH-000766,-0.05180478911511967
ACH-000767,-0.10974467500431306
ACH-000768,-0.09938683397425717
ACH-000769,-0.14616548912739166
ACH-000770,-0.2485796563863931
ACH-000771,-0.1401633161263072
ACH-000773,-0.100397425266622
ACH-000776,-0.1230093462645047
ACH-000777,-0.16570247422820314
ACH-000778,-0.04049659878608487
ACH-000781,-0.13907605030432302
ACH-000782,-0.21746649142076024
ACH-000783,-0.1876482367453572
ACH-000784,-0.08796296752062559
ACH-000785,-0.26264631028443003
ACH-000787,-0.12166792362878423
ACH-000788,-0.1551726935579524
ACH-000791,-0.1343258812105982
ACH-000792,-0.08170022397392238
ACH-000794,-0.15577255889689506
ACH-000796,-0.12884460891826605
ACH-000798,0.14543322116171245
ACH-000799,-0.149762518487376
ACH-000800,0.02545982924513565
ACH-000802,-0.1385776171939823
ACH-000804,-0.13735810092374576
ACH-000805,-0.2067337058844852
ACH-000809,-0.07882204626775965
ACH-000810,-0.22748974412660397
ACH-000811,-0.15936833112205193
ACH-000817,-0.15943585803943666
ACH-000819,-0.10678702448448343
ACH-000820,-0.20266516522657324
ACH-000821,-0.10148753061237288
ACH-000822,-0.10107385600401074
ACH-000823,-0.214046533217514
ACH-000824,-0.12236227455189062
ACH-000827,-0.09535933545125896
ACH-000829,-0.2752652988376491
ACH-000831,-0.028571090918936462
ACH-000832,-0.042358701655060435
ACH-000833,-0.13468406667813065
ACH-000834,-0.14066460812161893
ACH-000835,-0.11326131776827787
ACH-000836,-0.208572965737493
ACH-000837,-0.15003268460904748
ACH-000838,-0.26134436338715705
ACH-000839,-0.1723242603527471
ACH-000840,-0.16779794594198988
ACH-000841,-0.03246372182760212
ACH-000843,-0.09457794764979853
ACH-000846,-0.2314030439062968
ACH-000847,-0.20115823042610656
ACH-000848,0.04957596702729599
ACH-000849,-0.14945365679895006
ACH-000851,-0.14593911058213954
ACH-000855,-0.13262687080191055
ACH-000856,-0.2407092955766601
ACH-000858,-0.1206478645495488
ACH-000859,-0.24245025604200315
ACH-000861,-0.1391124414379489
ACH-000862,-0.09816303689146816
ACH-000865,-0.11216542162959617
ACH-000866,-0.17995032495712274
ACH-000867,-0.19515798533934867
ACH-000869,-0.15991740311359748
ACH-000872,-0.1674651788375303
ACH-000873,-0.011876806169154598
ACH-000876,-0.2504209415907314
ACH-000878,-0.006338108044220596
ACH-000880,-0.11630224947921472
ACH-000881,-0.11204443300726176
ACH-000882,-0.10963496766106973
ACH-000884,-0.11088312881492447
ACH-000885,-0.2842759447455112
ACH-000887,-0.09011720689370406
ACH-000889,-0.17621937923199438
ACH-000896,-0.07650644887891234
ACH-000898,-0.2438544512115381
ACH-000900,-0.10678113264855932
ACH-000901,-0.1848751856578424
ACH-000905,-0.08633416960337913
ACH-000906,-0.1747089728752047
ACH-000907,-0.11056381490091352
ACH-000910,-0.14886992939730687
ACH-000911,-0.16967168052499856
ACH-000912,-0.21712820738503769
ACH-000913,-0.1914997512270749
ACH-000915,-0.13032987709553784
ACH-000916,-0.20821734144723564
ACH-000917,-0.015044244266315603
ACH-000920,-0.09159004880675918
ACH-000921,-0.1730296372476191
ACH-000924,-0.06939157685080967
ACH-000926,-0.16745767882315485
ACH-000928,-0.22836599150882164
ACH-000929,-0.2908442044443935
ACH-000932,-0.08721836749057353
ACH-000935,-0.06892874440151682
ACH-000936,-0.12813983460652348
ACH-000937,-0.08947764375597056
ACH-000938,-0.20824190202021764
ACH-000939,-0.2576341587372216
ACH-000941,-0.2931934010643677
ACH-000943,-0.13948503255085465
ACH-000946,-0.13520473873215724
ACH-000947,-0.11336852679591042
ACH-000948,-0.09401452970987782
ACH-000950,-0.012357191512366241
ACH-000953,-0.07723705620201413
ACH-000954,-0.1818517638997543
ACH-000957,-0.1858922989962352
ACH-000958,-0.14293002755250514
ACH-000960,-0.2723451266793021
ACH-000963,0.011931011045759436
ACH-000968,-0.07122967978664534
ACH-000969,-0.13259415332358096
ACH-000972,0.12819948957807298
ACH-000973,-0.2273105375430203
ACH-000974,-0.22472482494334625
ACH-000978,-0.25014550433119354
ACH-000984,-0.2022855112921937
ACH-000986,-0.07149560890106939
ACH-000988,-0.17651624292639878
ACH-000993,-0.15685354041647567
ACH-000994,-0.1559404960335557
ACH-000996,-0.0524818869518772
ACH-001001,-0.18767017684929416
ACH-001020,-0.2197744617659388
ACH-001028,-0.2218358641127364
ACH-001031,-0.2647447303680883
ACH-001038,-0.20377657690223155
ACH-001048,-0.1201295521681832
ACH-001050,-0.2203391051235746
ACH-001053,-0.14715927068073895
ACH-001054,-0.12886911821549185
ACH-001061,-0.10589103875244962
ACH-001067,-0.10232724861905376
ACH-001075,-0.15085006385185815
ACH-001096,-0.17736204147890408
ACH-001111,-0.09524072993620268
ACH-001119,-0.2720003296619992
ACH-001128,-0.2651342097917509
ACH-001134,-0.17963308561870905
ACH-001151,-0.17955836305773687
ACH-001163,-0.15991089965480793
ACH-001164,-0.15064727246433635
ACH-001183,-0.15099684387115425
ACH-001192,-0.2724692075481485
ACH-001193,-0.19574851109899488
ACH-001196,-0.13911293920011525
ACH-001197,-0.14641281734690978
ACH-001205,-0.33391718327555703
ACH-001211,-0.0120545535922415
ACH-001212,-0.149194319446691
ACH-001228,-0.2511653693156855
ACH-001232,-0.20928483600137107
ACH-001239,-0.06252717823781209
ACH-001270,-0.15303329538933078
ACH-001274,-0.2258936425033769
ACH-001275,-0.21494628959561035
ACH-001277,-0.324869992623502
ACH-001278,-0.16374920044112282
ACH-001280,-0.3630225892677736
ACH-001283,-0.139865037969739
ACH-001289,-0.16454907437902996
ACH-001300,-0.2707617950127827
ACH-001301,-0.10275195352511472
ACH-001302,-0.3971113701704237
ACH-001306,-0.04140687994719972
ACH-001318,-0.11169245233530432
ACH-001322,0.05724123597418124
ACH-001328,-0.10198008378967782
ACH-001332,0.13543173321459756
ACH-001336,-0.11054055596122883
ACH-001346,-0.1480972063903419
ACH-001353,-0.15761298450484168
ACH-001354,-0.3270269198921013
ACH-001367,0.0378295682580588
ACH-001368,-0.1497704216141653
ACH-001374,-0.2837065607974249
ACH-001377,-0.19554796112114053
ACH-001380,-0.11297516704317305
ACH-001391,-0.11306746514140552
ACH-001408,-0.20397543914850652
ACH-001430,-0.1649823470723563
ACH-001431,-0.32519959992484104
ACH-001450,-0.0395847280039643
ACH-001496,-0.16256792892699007
ACH-001500,-0.13036295670234047
ACH-001523,-0.11032115885969664
ACH-001532,-0.27084167245573976
ACH-001550,-0.2588889195163495
ACH-001552,-0.20476442939011225
ACH-001554,-0.18202516625539528
ACH-001654,-0.1584509427271905
ACH-001735,-0.11891910469927705
ACH-001736,-0.08221120001518395
ACH-001737,0.044498717472144685
ACH-001740,-0.19617007370962994
ACH-001745,-0.17303887480315924
ACH-001765,-0.045464557153973566
