,TLDC1 (57707)
ACH-000291,-0.2717348520980006
ACH-000293,-0.19898009074492468
ACH-000294,-0.2506570449649952
ACH-000295,0.007848848455419567
ACH-000296,-0.27295538718457657
ACH-000302,-0.1926074727099819
ACH-000304,-0.11266121698047515
ACH-000307,-0.10866498029116747
ACH-000308,-0.20866828349407732
ACH-000310,-0.14963613438487722
ACH-000311,-0.2045062726975756
ACH-000312,-0.28879906421610474
ACH-000315,-0.28813278521841984
ACH-000316,-0.2618765127997776
ACH-000317,0.05370085006756115
ACH-000318,0.09115923495775503
ACH-000319,-0.3560976276425271
ACH-000320,-0.06336787434395241
ACH-000322,-0.20089941831757047
ACH-000323,-0.16666278680047006
ACH-000324,-0.2879537898793937
ACH-000329,-0.28305032926547197
ACH-000330,-0.041515514399657366
ACH-000331,-0.10916655611435283
ACH-000332,-0.12769976034020206
ACH-000334,-0.11904995566019635
ACH-000335,-0.1387343532929819
ACH-000336,-0.00594429108896125
ACH-000337,-0.3012582650197197
ACH-000338,-0.4254963193163813
ACH-000339,-0.07575062390206773
ACH-000341,-0.0810229835702088
ACH-000348,-0.2095689949748109
ACH-000350,-0.2477495663146779
ACH-000352,-0.2818281622774288
ACH-000356,-0.5851310349509011
ACH-000361,-0.18826026180953886
ACH-000362,-0.03267361791069485
ACH-000363,-0.02325601018285028
ACH-000364,-0.11574933788444823
ACH-000365,0.0024216678712736593
ACH-000366,-0.2401212867907498
ACH-000368,-0.1824521793832787
ACH-000374,-0.046247472832005115
ACH-000375,-0.4888549087922791
ACH-000376,-0.3345847115517708
ACH-000381,-0.25328603053640963
ACH-000383,-0.1752046196158913
ACH-000387,-0.33321647665236165
ACH-000389,-0.4299661133651147
ACH-000390,-0.19518419528123535
ACH-000393,-0.4205685899853157
ACH-000395,-0.5622009278118272
ACH-000396,-0.3323687646857329
ACH-000397,-0.05603738795559973
ACH-000401,-0.350077007503253
ACH-000402,-0.3205701783615441
ACH-000403,-0.13899963092428258
ACH-000404,-0.08718674604268839
ACH-000406,-0.15752873338234155
ACH-000407,-0.3077787966134237
ACH-000408,0.032687906041081065
ACH-000410,-0.1064816338311742
ACH-000411,-0.2405956214653083
ACH-000414,-0.13925947588515233
ACH-000415,-0.12988970545116765
ACH-000416,-0.1481094356736043
ACH-000420,-0.24148377371451765
ACH-000421,-0.194583103011982
ACH-000424,0.02709868004690964
ACH-000425,-0.1291369536023282
ACH-000426,0.006599016929672354
ACH-000427,-0.17595242399115327
ACH-000433,-0.30536555289709216
ACH-000435,-0.1760744592176716
ACH-000436,-0.11695263152327635
ACH-000444,-0.14488731481382838
ACH-000445,-0.19405296190789156
ACH-000448,-0.23555518825208344
ACH-000450,-0.027197333663483068
ACH-000452,-0.19104202978734847
ACH-000454,-0.1819136886586603
ACH-000458,-0.1413129787190397
ACH-000459,-0.22073130284964174
ACH-000460,-0.1795567456423373
ACH-000461,-0.16576777349642918
ACH-000463,-0.3638649091154869
ACH-000464,-0.05244557694748881
ACH-000466,-0.15125751033399848
ACH-000467,-0.2319618853932441
ACH-000468,-0.3655763896106155
ACH-000469,-0.21610642775887076
ACH-000470,-0.24137279976072906
ACH-000471,-0.2200409082052392
ACH-000472,-0.14376645739732682
ACH-000473,-0.1569012309629919
ACH-000475,-0.2305806231002911
ACH-000476,-0.41781462293798827
ACH-000477,-0.04702642203309268
ACH-000479,-0.25181454147980137
ACH-000480,-0.2860739589502377
ACH-000481,-0.2875490056900974
ACH-000483,-0.2133088769525711
ACH-000484,-0.12569965270373007
ACH-000485,-0.3374228892665685
ACH-000486,-0.15946036570039526
ACH-000487,-0.12976273031810678
ACH-000488,-0.014086913227172728
ACH-000490,-0.09412557841145552
ACH-000491,-0.2012651548388261
ACH-000495,-0.15157407161184333
ACH-000496,-0.3416964345845263
ACH-000499,-0.07055262284777351
ACH-000500,-0.09211144495481947
ACH-000502,-0.28803284030751003
ACH-000503,0.07830514928965604
ACH-000505,-0.20463093652641529
ACH-000507,0.003944714614663401
ACH-000510,-0.13581946933980854
ACH-000511,-0.17584526508371887
ACH-000512,-0.005024233620121793
ACH-000516,-0.1964124160294762
ACH-000517,-0.2070080010223848
ACH-000518,-0.13431951259645594
ACH-000520,-0.22599091915583716
ACH-000521,-0.06934198446995743
ACH-000522,-0.1886373549324591
ACH-000524,-0.2608684183036632
ACH-000527,-0.21339718980628533
ACH-000528,-0.1869193747165992
ACH-000537,-0.14179884905463644
ACH-000541,-0.06287690321559923
ACH-000542,-0.1500225197833161
ACH-000544,-0.2207616383611616
ACH-000545,-0.20818240507388844
ACH-000547,-0.046558280487092985
ACH-000548,-0.1660583939812296
ACH-000549,-0.022509009535779726
ACH-000550,-0.1677642423403009
ACH-000552,-0.2055229871078066
ACH-000556,-0.17669824714017912
ACH-000557,-0.1906472794487992
ACH-000569,-0.3081464048235734
ACH-000570,-0.13183375965869304
ACH-000571,-0.22513803085625733
ACH-000573,-0.1634430793315967
ACH-000576,-0.08081476898874237
ACH-000579,-0.11700113846141337
ACH-000580,-0.15637359990420455
ACH-000584,-0.1545216917634475
ACH-000585,-0.21438545718727528
ACH-000588,-0.2462846926031293
ACH-000589,-0.10423914953139468
ACH-000591,-0.1664454409401028
ACH-000593,-0.12196907899049138
ACH-000600,-0.28703938327244793
ACH-000601,-0.3047891159594786
ACH-000605,-0.15602965606393698
ACH-000606,-0.026171015252800918
ACH-000608,-0.20168466783710126
ACH-000614,-0.15317344002343386
ACH-000616,-0.13522069415910346
ACH-000618,-0.14041210674393687
ACH-000619,-0.09647619120335424
ACH-000620,-0.13736485157496658
ACH-000621,-0.2690925844553899
ACH-000622,-0.1957223080746473
ACH-000623,-0.26556763562225644
ACH-000624,-0.2139538757350124
ACH-000627,-0.08025567178240885
ACH-000630,-0.2978210548558112
ACH-000631,-0.3900131852081638
ACH-000632,-0.3112335130471237
ACH-000633,-0.1606676324662642
ACH-000637,-0.16128325037184665
ACH-000638,-0.1852253414087096
ACH-000646,0.07892823448894473
ACH-000647,-0.2458743314170677
ACH-000648,-0.1618945721100732
ACH-000649,-0.1599911183204686
ACH-000651,-0.09571314369149016
ACH-000652,-0.34791293992521577
ACH-000653,-0.1126328046680791
ACH-000657,-0.2731336866543262
ACH-000658,-0.2268597846771396
ACH-000661,-0.07349229819260057
ACH-000662,-0.3462308306587721
ACH-000663,-0.22552008643090135
ACH-000665,-0.12959991376603078
ACH-000671,-0.16626095793684909
ACH-000672,-0.22980401799260636
ACH-000673,-0.16614973130761015
ACH-000676,-0.2188082240834544
ACH-000677,-0.27947951661618936
ACH-000681,-0.1892208899602936
ACH-000683,-0.1976901801515076
ACH-000684,-0.2911991494205328
ACH-000688,-0.33212788150132105
ACH-000693,-0.14098048060506374
ACH-000694,-0.09888227323895203
ACH-000695,-0.3307861312997821
ACH-000696,-0.1598125736860493
ACH-000697,-0.2560470668794472
ACH-000699,-0.13225305876154084
ACH-000701,-0.43987434889502397
ACH-000706,-0.12634189991743378
ACH-000711,-0.1782468146726344
ACH-000713,-0.1453943952015865
ACH-000714,-0.003679539481190661
ACH-000718,-0.11653407530207376
ACH-000720,-0.26023192180969024
ACH-000721,-0.05433688823378112
ACH-000724,-0.285583040154494
ACH-000725,-0.05471180518129466
ACH-000732,-0.2612080250659359
ACH-000734,-0.03180752061681515
ACH-000735,-0.07973659579474321
ACH-000736,-0.12780189044420792
ACH-000738,-0.1628305969909476
ACH-000746,-0.0715760131415645
ACH-000747,-0.2053792403286978
ACH-000748,-0.2842873873125757
ACH-000753,-0.19192261179338924
ACH-000756,-0.11576135889999965
ACH-000757,-0.3553384779307908
ACH-000758,-0.4494665980514764
ACH-000760,-0.20662008099267512
ACH-000762,-0.11610652404671562
ACH-000763,0.05591752152403768
ACH-000764,-0.22138161186381147
ACH-000765,-0.0969797849847988
ACH-000766,-0.1862865656107138
ACH-000767,-0.28212183038418315
ACH-000768,-0.13871135030035892
ACH-000769,-0.0908670178277076
ACH-000770,-0.10257621906157632
ACH-000771,-0.14820361434867574
ACH-000773,-0.11153165662709498
ACH-000776,-0.15998094592087345
ACH-000777,-0.2742625598867915
ACH-000778,-0.25437192670921915
ACH-000781,-0.1264634936712606
ACH-000782,-0.16504921840806944
ACH-000783,-0.35594690018515474
ACH-000784,-0.12868936384281987
ACH-000785,-0.2674921322814855
ACH-000787,-0.10933375312223406
ACH-000788,-0.21799384054369528
ACH-000791,-0.1869620824434225
ACH-000792,-0.03439441572696009
ACH-000794,-0.14537660621350107
ACH-000796,-0.16685530537548493
ACH-000798,-0.15284670635674866
ACH-000799,-0.04816378566852199
ACH-000800,-0.1759494172451815
ACH-000802,-0.23833097568935985
ACH-000804,-0.2677658603370391
ACH-000805,-0.2880984802585105
ACH-000809,-0.1172569314746039
ACH-000810,-0.1669852064519006
ACH-000811,-0.20720788963808007
ACH-000817,0.093656703299575
ACH-000819,-0.08520350367807633
ACH-000820,-0.0210766567056414
ACH-000821,-0.12485281414454495
ACH-000822,-0.2962785717195886
ACH-000823,-0.1605445598944356
ACH-000824,-0.1752976632133052
ACH-000827,-0.2935693684938712
ACH-000829,-0.17975629963707626
ACH-000831,-0.25865390904162194
ACH-000832,-0.10205616963717884
ACH-000833,-0.1889558353308104
ACH-000834,-0.14937487796161344
ACH-000835,-0.008215563386365305
ACH-000836,-0.19162091332463133
ACH-000837,-0.11451665590612466
ACH-000838,-0.0943707863997636
ACH-000839,-0.12989237165084738
ACH-000840,-0.15047741838648038
ACH-000841,-0.2689438976645465
ACH-000843,-0.057384485365258225
ACH-000846,0.024231995661898074
ACH-000847,-0.3081844891266213
ACH-000848,-0.21624712490282255
ACH-000849,-0.26839419382929164
ACH-000851,-0.2162812459188385
ACH-000855,0.1313586887628801
ACH-000856,-0.1111685188985441
ACH-000858,-0.0366486729412974
ACH-000859,-0.2289361102014572
ACH-000861,-0.24979360621888516
ACH-000862,-0.1157388372652535
ACH-000865,-0.25062455356541663
ACH-000866,-0.10962142625492202
ACH-000867,-0.14403747445235246
ACH-000869,-0.21409193449650887
ACH-000872,-0.12806143542031878
ACH-000873,-0.14332214156628648
ACH-000876,-0.3143924547030335
ACH-000878,0.07665838977677868
ACH-000880,-0.2720094098048916
ACH-000881,-0.06519923004448347
ACH-000882,-0.11199870268252793
ACH-000884,-0.058156049174904564
ACH-000885,-0.26903563375468664
ACH-000887,-0.14551772380875316
ACH-000889,-0.1624303696651171
ACH-000896,-0.1609484958236805
ACH-000898,-0.0527390619653489
ACH-000900,-0.15457795079870482
ACH-000901,-0.20440802214079645
ACH-000905,-0.2169726296321599
ACH-000906,-0.17295205451637088
ACH-000907,-0.2273953917569932
ACH-000910,-0.09588588429835017
ACH-000911,-0.08001966807633183
ACH-000912,-0.07541500415286972
ACH-000913,-0.18910737453486784
ACH-000915,-0.10944779177050697
ACH-000916,-0.056049294293822036
ACH-000917,0.060447595528365275
ACH-000920,-0.16980400074215515
ACH-000921,-0.23850670507486985
ACH-000924,-0.19338262058158026
ACH-000926,-0.2082661968775744
ACH-000928,-0.42821772881716297
ACH-000929,-0.16052468904653125
ACH-000932,-0.0546455791403169
ACH-000935,-0.14177843428273315
ACH-000936,-0.2428429367189057
ACH-000937,-0.2092212203822372
ACH-000938,-0.18379428281860866
ACH-000939,-0.2723025393005215
ACH-000941,-0.17505922793729986
ACH-000943,-0.0862955431439149
ACH-000946,-0.12412714129388183
ACH-000947,-0.15038717304401614
ACH-000948,-0.018365073908986285
ACH-000950,-0.346785638188184
ACH-000953,-0.2495575411278466
ACH-000954,-0.09788223345001566
ACH-000957,0.094039662325427
ACH-000958,-0.4040805623718012
ACH-000960,-0.20442102122682013
ACH-000963,-0.016419988666871898
ACH-000968,-0.1616106997341675
ACH-000969,-0.3814756764578289
ACH-000972,-0.0012437932175508085
ACH-000973,-0.1601142699581677
ACH-000974,-0.2635301557095143
ACH-000978,-0.3223166008908198
ACH-000984,-0.2557250369504264
ACH-000986,-0.17526159636576685
ACH-000988,-0.16301527798725654
ACH-000993,-0.19739405294725385
ACH-000994,-0.21500360964442766
ACH-000996,-0.24892810249003836
ACH-001001,-0.25665886267320553
ACH-001020,-0.08483910142753433
ACH-001028,-0.1558292797195421
ACH-001031,-0.3534069177819004
ACH-001038,-0.23508720331140734
ACH-001048,-0.1562487198209072
ACH-001050,-0.1609538288106146
ACH-001053,-0.23153511313282826
ACH-001054,-0.4102482283073208
ACH-001061,-0.217497916177102
ACH-001067,-0.4828305192461087
ACH-001075,-0.19111382622191195
ACH-001096,-0.2290283995423341
ACH-001111,-0.039737909374457814
ACH-001119,-0.05527531193096079
ACH-001128,-0.16638352373576312
ACH-001134,-0.005146414442792013
ACH-001151,-0.2428559633274129
ACH-001163,-0.3613292653718537
ACH-001164,-0.1014992866065889
ACH-001183,-0.22733410480854235
ACH-001192,-0.300325627332219
ACH-001193,-0.3910441801598769
ACH-001196,-0.2042436241079161
ACH-001197,-0.2410485646688529
ACH-001205,-0.3076977139705993
ACH-001211,-0.29386458284094363
ACH-001212,-0.3991777761791145
ACH-001228,-0.2875954221367392
ACH-001232,-0.3117340031582513
ACH-001239,-0.09898479689821872
ACH-001270,-0.2535002787311931
ACH-001274,-0.3032567525881991
ACH-001275,-0.5730534921033567
ACH-001277,-0.1594333980799591
ACH-001278,-0.19903287587723545
ACH-001280,-0.2481462331393713
ACH-001283,-0.23863134910745434
ACH-001289,-0.20782937869056547
ACH-001300,-0.19208563120168695
ACH-001301,-0.2736262608908928
ACH-001302,0.02019972234899196
ACH-001306,-0.22662733327892925
ACH-001318,-0.28397608853235023
ACH-001322,-0.4825495422021352
ACH-001328,-0.1885927328825427
ACH-001332,0.008120554869781495
ACH-001336,-0.050759782037209836
ACH-001346,-0.12478166972776115
ACH-001353,-0.1556384783979503
ACH-001354,-0.2202377683237864
ACH-001367,0.12453340251654645
ACH-001368,-0.16124372747654445
ACH-001374,-0.2803542834016018
ACH-001377,-0.26801394964121983
ACH-001380,-0.2623758991229803
ACH-001391,-0.20834109097130427
ACH-001408,-0.08772082355650032
ACH-001430,-0.2333627302972868
ACH-001431,-0.012523296475460455
ACH-001450,-0.20440151709874327
ACH-001496,-0.2213497553411929
ACH-001500,0.0644301900804113
ACH-001523,-0.2155716566064908
ACH-001532,-0.1926170283656816
ACH-001550,-0.11403108967609332
ACH-001552,-0.2817488996771562
ACH-001554,-0.17373400740098832
ACH-001654,-0.1228070490320619
ACH-001735,-0.3006897183693202
ACH-001736,-0.2566168020081553
ACH-001737,-0.17895415757796992
ACH-001740,-0.11895896514039282
ACH-001745,-0.2637729385602769
ACH-001765,-0.1892380610291705
