,CAMKK2 (10645)
ACH-000569,-0.4366142622130336
ACH-000570,-0.33792098640630713
ACH-000571,-0.16233498623965334
ACH-000573,-0.25730685216874744
ACH-000576,-0.30110265498427397
ACH-000579,-0.3461711796872059
ACH-000580,-0.2269417022341644
ACH-000584,-0.2918020943575441
ACH-000585,-0.3487607031142106
ACH-000588,-0.3789615679639109
ACH-000589,-0.5152646704806971
ACH-000591,-0.18480725949964086
ACH-000593,-0.2410031349807439
ACH-000600,-0.2540627027798534
ACH-000601,-0.2306995260863309
ACH-000605,-0.2610480248180517
ACH-000606,-0.2973739856161353
ACH-000608,-0.3118439369569861
ACH-000614,-0.17457842678759838
ACH-000616,-0.14655633576025548
ACH-000618,-0.30207366609854
ACH-000619,-0.2751420840753037
ACH-000620,-0.2813946493251098
ACH-000621,-0.294045096826584
ACH-000622,-0.3745702453666172
ACH-000623,-0.22864005259899944
ACH-000624,-0.22419896085341948
ACH-000627,-0.3166324546654501
ACH-000630,-0.3268151009242121
ACH-000631,-0.420319212626146
ACH-000632,-0.2697365933075181
ACH-000633,-0.2402027837580024
ACH-000637,-0.21127313134146136
ACH-000638,-0.25703132983747706
ACH-000646,-0.1892599997314707
ACH-000647,-0.3087388420987484
ACH-000648,-0.2368041694003077
ACH-000649,-0.2250584035149833
ACH-000651,-0.2475742905766204
ACH-000652,-0.2881610940994295
ACH-000653,-0.2976849591835629
ACH-000657,-0.3090589079948849
ACH-000658,-0.052572114963393216
ACH-000661,-0.3191751025005204
ACH-000662,-0.8029126405463777
ACH-000663,-0.1956167778549624
ACH-000665,-0.3051925285200195
ACH-000671,-0.14316824626724242
ACH-000672,-0.3468952027682736
ACH-000673,-0.2622223771955261
ACH-000676,-0.3273808308694681
ACH-000677,-0.30603429000957244
ACH-000681,-0.2758503330978837
ACH-000683,-0.2547616105920722
ACH-000684,-0.1930600359828708
ACH-000688,-0.4323686172812621
ACH-000693,-0.3501918555387572
ACH-000694,-0.276872626558777
ACH-000695,-0.2027716193197026
ACH-000696,-0.27294897148972824
ACH-000697,-0.1259226612842574
ACH-000699,-0.23545494842461326
ACH-000701,-0.3101306478097992
ACH-000706,-0.1904000068914638
ACH-000711,-0.23968471051052725
ACH-000713,-0.24282419426680601
ACH-000714,-0.3516550441074013
ACH-000718,-0.3015227735634173
ACH-000720,-0.2180183033474846
ACH-000721,-0.1319608005437958
ACH-000724,-0.17086690036213392
ACH-000725,-0.3380026271263575
ACH-000732,-0.24523989174127386
ACH-000734,-0.2262257980351643
ACH-000735,-0.4217766376464797
ACH-000736,-0.37196389456552265
ACH-000738,-0.2281236460165933
ACH-000746,-0.5610373752341424
ACH-000747,-0.30054124680323874
ACH-000748,-0.3302600617894651
ACH-000753,-0.2745582027284713
ACH-000756,-0.35106296498204537
ACH-000757,-0.15051804855499698
ACH-000758,-0.2855737421418775
ACH-000760,-0.2785315412259924
ACH-000762,-0.2972840696134548
ACH-000763,-0.14570824608467284
ACH-000764,-0.5439819001697749
ACH-000765,-0.35653971106696125
ACH-000766,-0.2458023891178044
ACH-000767,-0.2646558375213261
ACH-000768,-0.32586855123429753
ACH-000769,-0.1814643414606232
ACH-000770,-0.13677353022197816
ACH-000771,-0.14414824546722227
ACH-000773,-0.3230756237128031
ACH-000776,-0.35948835919460065
ACH-000777,-0.17094947948084507
ACH-000778,-0.2383630586734877
ACH-000781,-0.28003012082818346
ACH-000782,-0.18441733898024654
ACH-000783,-0.3467106413205054
ACH-000784,-0.2242999928074216
ACH-000785,-0.5120357707262108
ACH-000787,-0.1907548323089404
ACH-000788,-0.24387492072276665
ACH-000791,-0.3621908593302921
ACH-000792,-0.26665102327249623
ACH-000794,-0.2816681438812845
ACH-000796,-0.18746035871383065
ACH-000798,-0.2493591827306653
ACH-000799,-0.41684179074159294
ACH-000800,-0.2926608932341467
ACH-000802,-0.2983399992439433
ACH-000804,-0.19175313576962386
ACH-000805,-0.4048330774166583
ACH-000809,-0.3715351402707053
ACH-000810,-0.2621099209254512
ACH-000811,-0.3499193948424301
ACH-000817,-0.19775386452541244
ACH-000819,-0.2697398372310691
ACH-000820,-0.21221662344633807
ACH-000821,-0.579362484101339
ACH-000822,-0.1838391625860777
ACH-000823,-0.3887601499013063
ACH-000824,-0.20190605099558026
ACH-000827,-0.3317423178013995
ACH-000829,-0.3942226733669458
ACH-000831,-0.4373881463754136
ACH-000832,-0.2738902516088053
ACH-000833,-0.191967576347168
ACH-000834,-0.2835251136191385
ACH-000835,-0.2702642385756905
ACH-000836,-0.2540937682953874
ACH-000837,-0.315221513009653
ACH-000838,-0.2224372905437301
ACH-000839,-0.3250123078202032
ACH-000840,-0.3816697086752903
ACH-000841,-0.16709563845475134
ACH-000843,-0.16375383238884805
ACH-000846,-0.25918723879934685
ACH-000847,-0.3532186749574251
ACH-000848,-0.3039844442609444
ACH-000849,-0.19635242455636187
ACH-000851,-0.32373917098069244
ACH-000855,-0.12452976179677858
ACH-000856,-0.288809103869714
ACH-000858,-0.34872570418005816
ACH-000859,-0.11689432263689715
ACH-000861,-0.3345622884597225
ACH-000862,-0.2209590066176393
ACH-000865,-0.26340682389980513
ACH-000866,-0.25524335871738624
ACH-000867,-0.213276675179544
ACH-000869,-0.2930649303679665
ACH-000872,-0.2892409019697595
ACH-000873,-0.35950355074705603
ACH-000876,-0.17644919741100368
ACH-000878,-0.193619925833566
ACH-000880,-0.33766971136703977
ACH-000881,-0.19365812366673624
ACH-000882,-0.1882786671073019
ACH-000884,-0.13986566222097374
ACH-000885,-0.3758053678223268
ACH-000887,-0.29671119199231216
ACH-000889,-0.29292204921241005
ACH-000896,-0.32991205654748706
ACH-000898,-0.09675012631373058
ACH-000900,-0.36567592933819776
ACH-000901,-0.25349272324036065
ACH-000905,-0.35120922990788506
ACH-000906,-0.3538633660842768
ACH-000907,-0.2948323730982965
ACH-000910,-0.2407368469142573
ACH-000911,-0.22537778615579696
ACH-000912,-0.3785906839314712
ACH-000913,-0.2336269847347723
ACH-000915,-0.1347896210832345
ACH-000916,0.03215077354548334
ACH-000917,-0.3220142013763436
ACH-000920,0.15701297573887368
ACH-000921,-0.2938992869098467
ACH-000924,-0.2914259121313708
ACH-000926,-0.13803675862035306
ACH-000928,-0.17173831794745606
ACH-000929,-0.10129942494227147
ACH-000932,-0.2427456884150617
ACH-000935,-0.109205134378066
ACH-000936,-0.21843887209476728
ACH-000937,-0.273226596318644
ACH-000938,-0.15635608102395496
ACH-000939,0.07721381829844677
ACH-000941,-0.2526424301692392
ACH-000943,-0.30725998935631554
ACH-000946,-0.2458071256126973
ACH-000947,-0.2936922293251593
ACH-000948,-0.32334392469174883
ACH-000950,-0.31424467882652696
ACH-000953,-0.3902072346304419
ACH-000954,-0.2067902178917332
ACH-000957,-0.1007033518095634
ACH-000958,-0.24157620407550215
ACH-000960,-0.21886626207139007
ACH-000963,-0.369511861386072
ACH-000968,-0.0993027400415057
ACH-000969,-0.16192648982260358
ACH-000972,-0.23999936174406086
ACH-000973,-0.3032317324697261
ACH-000974,-0.193885292606369
ACH-000978,-0.28644432093559496
ACH-000984,-0.31197527031973243
ACH-000986,-0.28483054326198143
ACH-000988,-0.19861759417867197
ACH-000993,-0.2713575805174228
ACH-000994,-0.18001141192279352
ACH-000996,-0.2856816465546955
ACH-001001,-0.28873212016205146
ACH-001020,-0.5369723496582577
ACH-001028,-0.2816397353867577
ACH-001031,-0.29844893964387065
ACH-001038,-0.3230187926865855
ACH-001048,-0.5120025747186672
ACH-001050,-0.2826386185973174
ACH-001053,-0.3935797121777049
ACH-001054,-0.31481446415357545
ACH-001061,-0.2251221950806636
ACH-001067,-0.3020640048139616
ACH-001075,-0.32059602154114963
ACH-001096,-0.20506548893861065
ACH-001111,-0.2980730898307383
ACH-001119,-0.2600613041821888
ACH-001128,-0.2912857442524667
ACH-001134,-0.24634177027908316
ACH-001151,-0.30146225305267743
ACH-001163,-0.2327096489366733
ACH-001164,-0.6115025127107443
ACH-001183,-0.040296074734891975
ACH-001192,-0.170799347605216
ACH-001193,-0.4342958095191493
ACH-001196,-0.5331842523414351
ACH-001197,-0.3094310228965319
ACH-001205,-0.3560265505589012
ACH-001211,-0.08963345162177372
ACH-001212,-0.3944527422344765
ACH-001228,-0.3026788148073773
ACH-001232,-0.2871094119050641
ACH-001239,-0.3293690066208011
ACH-001270,-0.2081599513680479
ACH-001274,-0.28634146972407104
ACH-001275,-0.12870385250970556
ACH-001277,-0.3088422597744249
ACH-001278,-0.27592007950391106
ACH-001280,-0.3143195815474905
ACH-001283,-0.22427601267492508
ACH-001289,-0.14609614443100624
ACH-001300,-0.3241208173311629
ACH-001301,-0.35175498083565343
ACH-001302,-0.06653147475318738
ACH-001306,-0.2509085168231465
ACH-001318,-0.34001514076463385
ACH-001322,-0.19430264228164126
ACH-001328,-0.3207810322877638
ACH-001332,-0.1616511082965361
ACH-001336,-0.17609249360158047
ACH-001346,-0.28381398769704513
ACH-001353,-0.2784047304178239
ACH-001354,-0.5579804566115408
ACH-001367,-0.470666123818377
ACH-001368,-0.2724475500309143
ACH-001374,-0.06526767213779419
ACH-001377,-0.2927678984494346
ACH-001380,-0.20109629655872935
ACH-001391,-0.25500330403411464
ACH-001408,-0.2525389131540309
ACH-001430,-0.2713038427058084
ACH-001431,-0.2433578130660695
ACH-001450,-0.2244531185581768
ACH-001496,-0.2781476706179361
ACH-001500,-0.28271760827564163
ACH-001523,-0.3050774278079587
ACH-001532,-0.2545714219784178
ACH-001550,-0.2013141737487552
ACH-001552,-0.06148958146019101
ACH-001554,-0.2260932603790788
ACH-001654,-0.2868755954632759
ACH-001735,-0.2440252922875905
ACH-001736,-0.1810494688651487
ACH-001737,-0.5015776575935336
ACH-001740,-0.2602268354123215
ACH-001745,-0.27186578539015643
ACH-001765,-0.32201823373391625
