,XBP1 (7494)
ACH-000605,-0.16313690214843296
ACH-000606,0.05479798636099916
ACH-000608,-0.10593226699466883
ACH-000614,0.20352918595955047
ACH-000616,-0.06533325089983348
ACH-000618,-0.02083017547274136
ACH-000619,-0.116982551021296
ACH-000620,-0.10202066268290078
ACH-000621,-0.14897875477286673
ACH-000622,-0.2345137930665555
ACH-000623,-0.08348104205004958
ACH-000624,-0.13862164752036835
ACH-000627,-0.015028978964402053
ACH-000630,-0.005320554849048927
ACH-000631,-0.2962732066101542
ACH-000632,-0.08374575689276517
ACH-000633,-0.13641530924370962
ACH-000637,-0.15152744047869224
ACH-000638,0.031204767397887644
ACH-000646,-0.1462086389943818
ACH-000647,-0.0395414542943884
ACH-000648,0.09409908115579617
ACH-000649,-0.024094279613269137
ACH-000651,-0.16122589057488435
ACH-000652,-0.041545154262811364
ACH-000653,-0.11861950721222594
ACH-000657,-0.01259366631911171
ACH-000658,-0.7028608822314715
ACH-000661,0.061151610512023814
ACH-000662,0.17282872626891607
ACH-000663,-0.004611004375117503
ACH-000665,-0.1709517492581815
ACH-000671,-0.26874516608072474
ACH-000672,0.28972412515731
ACH-000673,-0.16234554136948307
ACH-000676,-0.07977478130134967
ACH-000677,-0.019582626607753367
ACH-000681,-0.032759078623506806
ACH-000683,-0.02642531393826699
ACH-000684,-0.016506952675780177
ACH-000688,0.00534486323864844
ACH-000693,-0.09755873792904836
ACH-000694,-0.0011344838017414258
ACH-000695,-0.033686155910323416
ACH-000696,-0.01289000799603836
ACH-000697,0.04140781489093488
ACH-000699,-0.07407602205843697
ACH-000701,-0.10312100518871288
ACH-000706,-0.10301580978127024
ACH-000711,-0.07735966887997975
ACH-000713,0.08470751363041044
ACH-000714,-0.22269558613741555
ACH-000718,-0.05119958348959093
ACH-000720,-0.042270755154649765
ACH-000721,-0.07931620971809833
ACH-000724,0.039611537366499486
ACH-000725,-0.05009627047312013
ACH-000732,-0.12071659738363295
ACH-000734,-0.02477337040653165
ACH-000735,-0.2509374889711661
ACH-000736,-0.13848806760933646
ACH-000738,-0.052148116271234175
ACH-000746,-0.15033515139219747
ACH-000747,0.003655453365022536
ACH-000748,-0.012113409311250023
ACH-000753,0.005614169551860183
ACH-000756,-0.11606769676111205
ACH-000757,-0.17329436035075182
ACH-000758,-0.27047461291574537
ACH-000760,-0.12585583993046834
ACH-000762,-0.13007158990101098
ACH-000763,-0.29235911908720313
ACH-000764,-0.42647167649466095
ACH-000765,-0.1495122991573685
ACH-000766,-0.051822166942763474
ACH-000767,-0.0833952679802963
ACH-000768,-0.18521973728520585
ACH-000769,-0.12588563691007082
ACH-000770,-0.026289196436885483
ACH-000771,-0.04643578651726772
ACH-000773,-0.06808572735352844
ACH-000776,-0.13995051607429107
ACH-000777,-0.03369033194795644
ACH-000778,-0.2770654391385804
ACH-000781,-0.14698737322451538
ACH-000782,0.037925179290520035
ACH-000783,0.0595911945659534
ACH-000784,-0.06054396574634464
ACH-000785,-0.1896768502973517
ACH-000787,-0.029904990275943674
ACH-000788,-0.08482704413094433
ACH-000791,-0.056956903181628986
ACH-000792,-0.04896215429545514
ACH-000794,-0.18045695332941025
ACH-000796,-0.0439486767157947
ACH-000798,0.00024963855190201974
ACH-000799,-0.04036629952995277
ACH-000800,-0.3253572427714099
ACH-000802,-0.07419107966871591
ACH-000804,0.1068494587017112
ACH-000805,-0.13384320817172
ACH-000809,-0.08423146352841816
ACH-000810,-0.5037778303567441
ACH-000811,-0.04657144380296705
ACH-000817,-0.2377854278533563
ACH-000819,-0.3458064460028677
ACH-000820,-0.2124020961209149
ACH-000821,-0.07877282096521461
ACH-000822,-0.02207919648675991
ACH-000823,-0.08445424690490054
ACH-000824,-0.04155718362326895
ACH-000827,0.054310608891238496
ACH-000829,0.024271709253901645
ACH-000831,-0.08091777915742362
ACH-000832,-0.09116864661531447
ACH-000833,-0.09871378108008212
ACH-000834,-0.056390654734223784
ACH-000835,-0.09960504400053913
ACH-000836,-0.3175411443891249
ACH-000837,-0.14316300139026916
ACH-000838,-0.2566999246088631
ACH-000839,-0.120728966673934
ACH-000840,-0.021077370531348776
ACH-000841,-0.04083696735622412
ACH-000843,-0.11692439515892472
ACH-000846,-0.2645964810859613
ACH-000847,-0.007646204862858017
ACH-000848,-0.19892967019369245
ACH-000849,-0.05719537170200033
ACH-000851,0.001417755700675935
ACH-000855,-0.07613656116719958
ACH-000856,0.04583721864711671
ACH-000858,-0.14311665361713424
ACH-000859,-0.2878292206117834
ACH-000861,-0.10106066625435656
ACH-000862,-0.062252538216698364
ACH-000865,-0.10817208495468596
ACH-000866,-0.052655647946385865
ACH-000867,-0.08508250194075431
ACH-000869,-0.1400865579157477
ACH-000872,-0.1072570801284254
ACH-000873,-0.008840238172651121
ACH-000876,-0.11411328963217035
ACH-000878,-0.10932818810067987
ACH-000880,-0.08106920938304893
ACH-000881,-0.02661515794069215
ACH-000882,-0.16867812615788125
ACH-000884,0.008316357422001444
ACH-000885,-0.08131459677942361
ACH-000887,-0.09395765164396036
ACH-000889,-0.22474528734204915
ACH-000896,-0.06598534693373957
ACH-000898,0.02793456445116748
ACH-000900,-0.11372507889007248
ACH-000901,-0.20140179246375936
ACH-000905,0.05185323754754628
ACH-000906,-0.10158708825147693
ACH-000907,-0.038002015057491866
ACH-000910,-0.04203038418438538
ACH-000911,-0.014688215362164978
ACH-000912,0.011526065199388015
ACH-000913,-0.296028022148229
ACH-000915,-0.009579403809740478
ACH-000916,-0.2315702034553468
ACH-000917,-0.5139362037941628
ACH-000920,0.1508658522986313
ACH-000921,-0.08402410986735417
ACH-000924,-0.13659357476235445
ACH-000926,-0.029159988498408725
ACH-000928,0.1774703230761459
ACH-000929,-0.1164746339631902
ACH-000932,-0.1309646074565549
ACH-000935,-0.03655020106018754
ACH-000936,0.012136404461275448
ACH-000937,0.013403001848123852
ACH-000938,0.013713685832966857
ACH-000939,-0.03518374283389045
ACH-000941,0.03447952056793364
ACH-000943,-0.037751079394060034
ACH-000946,-0.13546168300711184
ACH-000947,-0.02321454211192311
ACH-000948,-0.04446552604823807
ACH-000950,-0.11609251323588594
ACH-000953,-0.007139462917894399
ACH-000954,0.18174249097990228
ACH-000957,-0.16785387270074764
ACH-000958,-0.30446592765749797
ACH-000960,-0.07830490183418197
ACH-000963,-0.09842158801538424
ACH-000968,-0.1341927112131214
ACH-000969,-0.08255386072195038
ACH-000972,-0.04568810789992027
ACH-000973,-0.09357413839230944
ACH-000974,-0.01211635316812293
ACH-000978,0.04992451505314697
ACH-000984,0.036651245396986866
ACH-000986,-0.07800540479617656
ACH-000988,-0.11428655491030165
ACH-000993,0.011704305078958257
ACH-000994,0.13423129407089074
ACH-000996,-0.11907709749055165
ACH-001001,-0.03201664422235725
ACH-001020,-0.04136285448187873
ACH-001028,0.052573110316984036
ACH-001031,0.052732929671430125
ACH-001038,-0.13280281693856408
ACH-001048,-0.132810099522666
ACH-001050,-0.0773458692706066
ACH-001053,0.017552118062151963
ACH-001054,-0.01495282897863061
ACH-001061,-0.08221660681061915
ACH-001067,-0.003674110726322618
ACH-001075,0.06981470239091908
ACH-001096,-0.17361968719127652
ACH-001111,-0.19910275429619886
ACH-001119,0.009171278056148204
ACH-001128,-0.04163612846667632
ACH-001134,-0.09388281984159304
ACH-001151,-0.11561472801335088
ACH-001163,-0.11196976449429533
ACH-001164,0.11533292552329907
ACH-001183,-0.10458794797175093
ACH-001192,-0.04630675766604552
ACH-001193,0.17365290718153206
ACH-001196,-0.15828851216355616
ACH-001197,-0.06651286688463989
ACH-001205,-0.0751854787985778
ACH-001211,0.09389948768305956
ACH-001212,0.07046893088790561
ACH-001228,0.05302922828669925
ACH-001232,-0.07038535184217963
ACH-001239,-0.15287204557075273
ACH-001270,-0.060967851989153575
ACH-001274,0.10006557135671486
ACH-001275,-0.07357596911186601
ACH-001277,-0.1287825584924533
ACH-001278,-0.1019168978652674
ACH-001280,-0.07419724984323431
ACH-001283,-0.03621257306384965
ACH-001289,-0.08492486314997097
ACH-001300,0.013039031217608788
ACH-001301,-0.1396351295602274
ACH-001302,-0.08372671061263069
ACH-001306,-0.20553230772475364
ACH-001318,-0.2076834694673388
ACH-001322,-0.10662294186229464
ACH-001328,-0.1070200798094288
ACH-001332,-0.16063380548650513
ACH-001336,-0.04901584453495442
ACH-001346,-0.2112119294697884
ACH-001353,0.02496161676974348
ACH-001354,-0.030995435120009338
ACH-001367,0.22635749180857398
ACH-001368,-0.04112666866467316
ACH-001374,0.1029265639647782
ACH-001377,-0.019603226883457336
ACH-001380,0.009541032765975791
ACH-001391,-0.06447868385189125
ACH-001408,-0.01930519734192157
ACH-001430,-0.11935251707481535
ACH-001431,-0.056589214645277004
ACH-001450,0.010801019137654315
ACH-001496,-0.033451253413958694
ACH-001500,-0.004016053610057399
ACH-001523,0.06522628387547691
ACH-001532,-0.0943647707085022
ACH-001550,-0.04927954353860255
ACH-001552,-0.08399282137445653
ACH-001554,0.016761090708390672
ACH-001654,-0.06047581517590705
ACH-001735,-0.0869362288857525
ACH-001736,-0.051473585963660536
ACH-001737,-0.16518944240844244
ACH-001740,-0.17012885962647853
ACH-001745,-0.1287757875543356
ACH-001765,-0.033294112450827036
