,LCMT2 (9836)
ACH-000957,-0.23124642796576764
ACH-000958,-0.238206555436362
ACH-000960,-0.2154517054562201
ACH-000963,-0.4135653860735452
ACH-000968,-0.12417355599447835
ACH-000969,-0.15306993895498505
ACH-000972,-0.26418807778651904
ACH-000973,-0.1402796048032263
ACH-000974,-0.19261612320767474
ACH-000978,-0.10830282213313353
ACH-000984,-0.2639297312743088
ACH-000986,-0.2261949754811439
ACH-000988,-0.1698599557404832
ACH-000993,-0.42156284192394655
ACH-000994,-0.3402825143706589
ACH-000996,-0.12423158706810865
ACH-001001,-0.24367945004099506
ACH-001020,-0.2347224166360387
ACH-001028,-0.24330900559009644
ACH-001031,-0.12494537312596493
ACH-001038,-0.2213887856441928
ACH-001048,-0.2506536652486859
ACH-001050,-0.1524437522487104
ACH-001053,-0.07003973940323881
ACH-001054,-0.20488677983804185
ACH-001061,-0.1750910653186083
ACH-001067,-0.06047356511951552
ACH-001075,-0.20493696697605784
ACH-001096,0.016623384867417657
ACH-001111,-0.09783843295603492
ACH-001119,-0.10476247531880817
ACH-001128,0.02248829593492793
ACH-001134,-0.13135463285341833
ACH-001151,-0.2983605600291218
ACH-001163,-0.25234088249194986
ACH-001164,0.0964530355781774
ACH-001183,-0.006219638666253395
ACH-001192,-0.03300360220191632
ACH-001193,-0.1453882425150286
ACH-001196,-0.10643436339109118
ACH-001197,-0.21812143120255728
ACH-001205,-0.2085123494976569
ACH-001211,-0.2418652671010801
ACH-001212,0.4522165688614206
ACH-001228,-0.07324966332983164
ACH-001232,-0.18113880770976432
ACH-001239,-0.10154350973026413
ACH-001270,-0.05016123208671129
ACH-001274,-0.1861870089607152
ACH-001275,-0.11862210071335405
ACH-001277,-0.2832280314112627
ACH-001278,0.008044736244215795
ACH-001280,-0.3646181121556614
ACH-001283,-0.054908848015219065
ACH-001289,-0.1493227401650446
ACH-001300,-0.20048972401858545
ACH-001301,-0.3449504065822063
ACH-001302,-0.3669721288323989
ACH-001306,-0.1874184440621336
ACH-001318,-0.14559420377900725
ACH-001322,-0.20133970222897926
ACH-001328,-0.2900939528661613
ACH-001332,-0.2947683478854873
ACH-001336,-0.14162771392026366
ACH-001346,-0.0867309457931979
ACH-001353,-0.23633660763336575
ACH-001354,-0.28729686716120706
ACH-001367,-0.2943585238618661
ACH-001368,-0.2361150289708057
ACH-001374,-0.28060872450173274
ACH-001377,-0.2262713110728377
ACH-001380,-0.22190580332614
ACH-001391,-0.2198798560202125
ACH-001408,-0.24007720885680175
ACH-001430,-0.07929699942190127
ACH-001431,-0.11028908759763936
ACH-001450,-0.23088822861707964
ACH-001496,-0.4291087549230971
ACH-001500,-0.06444254881614354
ACH-001523,-0.010612906158602385
ACH-001532,-0.17234767935194506
ACH-001550,-0.2704808944472505
ACH-001552,-0.13524417897382035
ACH-001554,-0.189921179135746
ACH-001654,-0.3274851315265203
ACH-001735,-0.18537641582664105
ACH-001736,-0.09328621515649163
ACH-001737,-0.4828197193093081
ACH-001740,-0.2179397054187451
ACH-001745,-0.31443329915064944
ACH-001765,-0.17797268502518007
