,PTP4A3 (11156)
ACH-000823,-0.06567232841841253
ACH-000824,-0.16730645666589208
ACH-000827,-0.17071496528734775
ACH-000829,0.044657335817175715
ACH-000831,0.03666093658296265
ACH-000832,-0.06116905477269523
ACH-000833,-0.03737294566495703
ACH-000834,0.005830953679381422
ACH-000835,0.0806194354571694
ACH-000836,-0.31798847878119463
ACH-000837,-0.22459795993329376
ACH-000838,-0.009574585775321422
ACH-000839,-0.32472751547454554
ACH-000840,-0.10024516056843803
ACH-000841,-0.2411134547985753
ACH-000843,-0.05369878983020698
ACH-000846,-0.11335444820231153
ACH-000847,-0.16744375100467246
ACH-000848,0.014010651242799991
ACH-000849,-0.2014916927515845
ACH-000851,-0.08979137884738808
ACH-000855,-0.02363470274801829
ACH-000856,-0.2357957738436668
ACH-000858,-0.13868959946770726
ACH-000859,-0.14272849822662045
ACH-000861,-0.10867614215188473
ACH-000862,-0.1751952762840122
ACH-000865,-0.10661272499169412
ACH-000866,0.08357182345709911
ACH-000867,-0.09174282927137803
ACH-000869,0.05490562024728758
ACH-000872,0.03474387516121612
ACH-000873,-0.15568364723897427
ACH-000876,-0.13027123040409078
ACH-000878,-0.044277138582806436
ACH-000880,-0.17528990447723708
ACH-000881,-0.17731565449804865
ACH-000882,0.04654924175465916
ACH-000884,-0.1697847917900879
ACH-000885,-0.05458748734552344
ACH-000887,-0.1917508788460025
ACH-000889,0.05709157190035365
ACH-000896,-0.18582458480546954
ACH-000898,-0.12062739690263588
ACH-000900,-0.20801652533449064
ACH-000901,-0.07877482205953952
ACH-000905,-0.1430647580560545
ACH-000906,-0.16900243299969406
ACH-000907,-0.20370151952008375
ACH-000910,-0.17032304782234248
ACH-000911,-0.2796685226032992
ACH-000912,-0.1235530407380082
ACH-000913,-0.12853848729966866
ACH-000915,-0.18374769619362716
ACH-000916,-0.08332609586413373
ACH-000917,-0.05812331632129261
ACH-000920,-0.2268816988648755
ACH-000921,-0.046367655044187175
ACH-000924,-0.1162874725117186
ACH-000926,-0.19511842765658
ACH-000928,-0.07724634176712251
ACH-000929,-0.11180110170795364
ACH-000932,-0.2501310652702803
ACH-000935,-0.1484841873544998
ACH-000936,-0.053923222667397464
ACH-000937,-0.21189874807162373
ACH-000938,-0.12938687098325366
ACH-000939,0.018951102371086756
ACH-000941,-0.06653147612842397
ACH-000943,-0.08923686998925252
ACH-000946,-0.02202682334181755
ACH-000947,-0.17371237695651606
ACH-000948,-0.0018196710561197602
ACH-000950,-0.32679390126557656
ACH-000953,-0.27494269927150844
ACH-000954,0.10185549793342392
ACH-000957,-0.07228922062040348
ACH-000958,-0.21926406186938333
ACH-000960,-0.21591935552670133
ACH-000963,-0.0798725493225445
ACH-000968,0.07153320461732021
ACH-000969,-0.3225373003352197
ACH-000972,-0.188422804551426
ACH-000973,-0.15427537289619014
ACH-000974,0.04406110372826647
ACH-000978,-0.17374017065730762
ACH-000984,0.006638099731027765
ACH-000986,-0.1162327858721618
ACH-000988,-0.07854654096176084
ACH-000993,-0.11440702963201327
ACH-000994,-0.1161887366081672
ACH-000996,0.08657455287827705
ACH-001001,-0.1197144502018624
ACH-001020,-0.14108600119394246
ACH-001028,-0.18337485111909535
ACH-001031,-0.1103370135766771
ACH-001038,-0.08149208703077637
ACH-001048,-0.06467582017855468
ACH-001050,-0.19016478427537956
ACH-001053,-0.08792458819377036
ACH-001054,-0.10909618716240307
ACH-001061,-0.07555789855925908
ACH-001067,-0.06918391786965797
ACH-001075,-0.3699825838409574
ACH-001096,0.02212469474900475
ACH-001111,-0.05815083948825162
ACH-001119,-0.07131784113329122
ACH-001128,0.07945548604309473
ACH-001134,-0.02045051454993368
ACH-001151,-0.13645128027109973
ACH-001163,-0.1445974939945847
ACH-001164,0.13423440707758513
ACH-001183,-0.19247359380411347
ACH-001192,-0.11069421555026963
ACH-001193,-0.4388986074164874
ACH-001196,-0.10078190502413964
ACH-001197,-0.22445307558415006
ACH-001205,0.06396148921156616
ACH-001211,-0.307951686041415
ACH-001212,-0.018693055584577505
ACH-001228,-0.2245753512010888
ACH-001232,-0.13000322510690684
ACH-001239,-0.1711451619483793
ACH-001270,0.21258224124046415
ACH-001274,-0.2456457518444264
ACH-001275,-0.0634148988664834
ACH-001277,0.036411963294492165
ACH-001278,-0.1507181529450114
ACH-001280,-0.1762231054395273
ACH-001283,0.08679583016049061
ACH-001289,0.01938811067683029
ACH-001300,-0.0790494150356844
ACH-001301,-0.09410532717962544
ACH-001302,-0.06807283859663614
ACH-001306,-0.11001401156267793
ACH-001318,-0.11878006035719996
ACH-001322,-0.1430470767506374
ACH-001328,-0.22142060808294672
ACH-001332,-0.13615912158496676
ACH-001336,-0.01070589598036414
ACH-001346,-0.13814096080699895
ACH-001353,-0.18707096934031547
ACH-001354,-0.01425629168187973
ACH-001367,-0.21451072933240714
ACH-001368,-0.13358568002365998
ACH-001374,-0.4617009701430526
ACH-001377,-0.09239591443317052
ACH-001380,-0.07381371503110473
ACH-001391,-0.07841579274372677
ACH-001408,-0.07283981550543615
ACH-001430,0.05414313399462737
ACH-001431,-0.1700786423959265
ACH-001450,-0.3583775861302209
ACH-001496,-0.14925545182365738
ACH-001500,0.03579318588415717
ACH-001523,-0.205241442250276
ACH-001532,-0.04584838656098306
ACH-001550,-0.1340273647859852
ACH-001552,0.014780164371983663
ACH-001554,-0.08216778706188396
ACH-001654,-0.16259931522470927
ACH-001735,-0.04209105085867521
ACH-001736,-0.10790611411477667
ACH-001737,0.05524510575389807
ACH-001740,-0.2081780233894538
ACH-001745,0.038071255489120506
ACH-001765,0.04569557678756423
