,NDC80 (10403)
ACH-000606,-0.9304072725962492
ACH-000608,-0.912509410554802
ACH-000614,-0.9679613825036268
ACH-000616,-0.887395772439052
ACH-000618,-1.0619350728203785
ACH-000619,-0.9211774394252852
ACH-000620,-1.1977770475129876
ACH-000621,-0.8664694537890281
ACH-000622,-1.1967352499423491
ACH-000623,-1.2752896338850206
ACH-000624,-1.1833543701403677
ACH-000627,-0.9460019529984772
ACH-000630,-0.9994980010283604
ACH-000631,-1.073473613223318
ACH-000632,-1.1672384297737357
ACH-000633,-1.2063137014403214
ACH-000637,-0.6743777773685956
ACH-000638,-1.0180462154177623
ACH-000646,-1.1125281679317052
ACH-000647,-0.9459966546428118
ACH-000648,-1.0528795887619824
ACH-000649,-0.981287764875945
ACH-000651,-1.1949606673466953
ACH-000652,-1.2565881980740141
ACH-000653,-0.7754512956066977
ACH-000657,-1.0610641642328629
ACH-000658,-1.0495492812532317
ACH-000661,-1.2408314109315377
ACH-000662,-1.3251270948959235
ACH-000663,-1.0171462446532746
ACH-000665,-0.9585527301761698
ACH-000671,-1.0155960052376038
ACH-000672,-1.2630967801189348
ACH-000673,-1.0765246423746455
ACH-000676,-0.8532879742792796
ACH-000677,-1.2629651005690403
ACH-000681,-1.3706515924501177
ACH-000683,-1.1493276460885944
ACH-000684,-1.1887975952613727
ACH-000688,-1.2314860373325858
ACH-000693,-0.8983378683274648
ACH-000694,-1.0062903140073989
ACH-000695,-0.9600530080142384
ACH-000696,-1.016357710171122
ACH-000697,-0.9871253947571208
ACH-000699,-1.3577829830496593
ACH-000701,-1.1116236621454108
ACH-000706,-1.0993419116446597
ACH-000711,-1.107700400519122
ACH-000713,-0.8125823644920912
ACH-000714,-1.1820318940649577
ACH-000718,-1.3690858711012055
ACH-000720,-1.0336130173571612
ACH-000721,-1.0182310941036594
ACH-000724,-0.9713029932557186
ACH-000725,-0.9795026920313684
ACH-000732,-0.7359249137508062
ACH-000734,-1.1245535273750096
ACH-000735,-1.211686671716764
ACH-000736,-1.2778063048849535
ACH-000738,-1.0372412002762077
ACH-000746,-1.1273738172675036
ACH-000747,-1.3106101214748418
ACH-000748,-1.1752188924675342
ACH-000753,-0.8687220177347132
ACH-000756,-0.9992693077358964
ACH-000757,-0.9328633096953008
ACH-000758,-1.2794475558692628
ACH-000760,-1.0741096464288509
ACH-000762,-0.962142827099086
ACH-000763,-0.9636827720303336
ACH-000764,-1.1748572420460834
ACH-000765,-1.0947950943769875
ACH-000766,-1.0785149709086523
ACH-000767,-1.2963095266852478
ACH-000768,-0.9091148266301984
ACH-000769,-1.0539396599792596
ACH-000770,-1.1280852755930826
ACH-000771,-1.238449491737154
ACH-000773,-1.1221188752167548
ACH-000776,-1.1031447635971223
ACH-000777,-0.8908446641445832
ACH-000778,-1.4042959377070905
ACH-000781,-1.1126375213424402
ACH-000782,-0.9890968058015336
ACH-000783,-1.1240514309931404
ACH-000784,-0.8158309072554445
ACH-000785,-1.0772053351526651
ACH-000787,-1.0696452205068374
ACH-000788,-1.1583357671251095
ACH-000791,-0.9742808930997844
ACH-000792,-1.2080753553036443
ACH-000794,-0.8315036701464438
ACH-000796,-0.7873276146416036
ACH-000798,-0.9151726460336436
ACH-000799,-1.2251573106665434
ACH-000800,-1.229534809422841
ACH-000802,-1.306802048553845
ACH-000804,-0.7932200791729657
ACH-000805,-1.0387628129934054
ACH-000809,-0.8084365147967802
ACH-000810,-1.1882308026137631
ACH-000811,-1.1595936487258134
ACH-000817,-0.7546701218230335
ACH-000819,-0.8780250965574863
ACH-000820,-1.0441650980180743
ACH-000821,-1.1151376047228534
ACH-000822,-1.3598948965278128
ACH-000823,-1.0367455926514058
ACH-000824,-0.8123400067677368
ACH-000827,-1.229325578137359
ACH-000829,-1.167445666433491
ACH-000831,-1.0666892552817648
ACH-000832,-0.9218499502407468
ACH-000833,-0.9262156243945804
ACH-000834,-1.2005753369451388
ACH-000835,-1.3125143558785142
ACH-000836,-0.8447228234055923
ACH-000837,-1.2181876582542281
ACH-000838,-1.0469008464031058
ACH-000839,-1.3091117638859648
ACH-000840,-0.925960028508864
ACH-000841,-0.992985982897202
ACH-000843,-1.1097916675953845
ACH-000846,-0.9660933668039834
ACH-000847,-0.8096573173901151
ACH-000848,-1.03230143637106
ACH-000849,-1.0090336327112686
ACH-000851,-1.1961147774480765
ACH-000855,-0.9993767282452186
ACH-000856,-0.977982918775354
ACH-000858,-1.1463641952830328
ACH-000859,-1.0100315181750807
ACH-000861,-1.1441439669189577
ACH-000862,-1.1077991638354698
ACH-000865,-0.9184013438804318
ACH-000866,-1.0724172398340497
ACH-000867,-1.1405993947288116
ACH-000869,-1.0384358641121574
ACH-000872,-1.0679369706873545
ACH-000873,-0.8484339360152539
ACH-000876,-1.312819804845326
ACH-000878,-1.3786773605638438
ACH-000880,-1.2364355034663788
ACH-000881,-1.2562925732509909
ACH-000882,-1.0182539656335898
ACH-000884,-1.1317735599087484
ACH-000885,-1.1334242684004556
ACH-000887,-1.0757413266328806
ACH-000889,-0.7883002453077756
ACH-000896,-1.1988074211840083
ACH-000898,-1.1305245236116312
ACH-000900,-0.8612541620918024
ACH-000901,-1.017992718278661
ACH-000905,-1.1865136639504166
ACH-000906,-0.8396246095229609
ACH-000907,-1.0685977199654468
ACH-000910,-1.4514305013542077
ACH-000911,-1.1272519647598502
ACH-000912,-1.0737500361822332
ACH-000913,-0.854524946293038
ACH-000915,-0.9599757486510799
ACH-000916,-1.1030149426547131
ACH-000917,-0.9712308908717942
ACH-000920,-0.978345643117382
ACH-000921,-1.0647479213456863
ACH-000924,-0.8150361313779879
ACH-000926,-1.074933653925222
ACH-000928,-1.1291280029079946
ACH-000929,-1.0737349671365877
ACH-000932,-1.1159017766641517
ACH-000935,-1.161997930959033
ACH-000936,-0.9658646747049096
ACH-000937,-1.116641754580054
ACH-000938,-0.9321637707535324
ACH-000939,-1.267504398452764
ACH-000941,-1.2713239361518367
ACH-000943,-1.2996852272036812
ACH-000946,-0.9363657243801596
ACH-000947,-1.052069007696924
ACH-000948,-0.9045931922388836
ACH-000950,-0.8739881058112252
ACH-000953,-0.9677191723554168
ACH-000954,-0.8619706095216781
ACH-000957,-0.9447374354790092
ACH-000958,-1.1935026340746486
ACH-000960,-0.9249163742326246
ACH-000963,-0.8629757722587967
ACH-000968,-1.1146107416983813
ACH-000969,-1.1931243873998911
ACH-000972,-0.7555801024536141
ACH-000973,-1.1485647575329805
ACH-000974,-1.0221373597925356
ACH-000978,-1.0986823505215724
ACH-000984,-1.2939605237485396
ACH-000986,-0.8541178897569934
ACH-000988,-1.1265240108159529
ACH-000993,-1.2560944502891458
ACH-000994,-0.9984226364123834
ACH-000996,-1.2995746311392382
ACH-001001,-1.051087143147867
ACH-001020,-1.0876547115537245
ACH-001028,-0.8536977755580097
ACH-001031,-1.3163072754711218
ACH-001038,-1.0569126852847528
ACH-001048,-1.1440199166784664
ACH-001050,-1.0172218621303155
ACH-001053,-1.2937471946100427
ACH-001054,-1.3178270489109232
ACH-001061,-1.157292811648329
ACH-001067,-1.1363329512318712
ACH-001075,-1.1483766339624228
ACH-001096,-1.0338897326869596
ACH-001111,-0.9154825233319523
ACH-001119,-1.117819499595651
ACH-001128,-1.016548607815973
ACH-001134,-0.9649052073349972
ACH-001151,-1.0309017346013765
ACH-001163,-0.9132272428863784
ACH-001164,-1.0279741510668905
ACH-001183,-1.1852157810402242
ACH-001192,-1.261933385348187
ACH-001193,-1.406816676214392
ACH-001196,-0.9912095089434096
ACH-001197,-0.9388165979293696
ACH-001205,-1.1435420579461664
ACH-001211,-1.1942941378969871
ACH-001212,-1.1678832296323185
ACH-001228,-1.1786562007637242
ACH-001232,-1.149298364233498
ACH-001239,-1.0707896875973462
ACH-001270,-0.999685446670452
ACH-001274,-1.152877420872396
ACH-001275,-0.9214459635432884
ACH-001277,-1.1628916342664917
ACH-001278,-1.171511516879729
ACH-001280,-1.185204578294604
ACH-001283,-1.2829813301522093
ACH-001289,-1.1110720271080101
ACH-001300,-1.1167286299890535
ACH-001301,-1.2974003041495157
ACH-001302,-1.323950455465415
ACH-001306,-0.9639597583611508
ACH-001318,-1.0642344069884369
ACH-001322,-1.067182166382679
ACH-001328,-1.1503954924840207
ACH-001332,-0.9622593217840162
ACH-001336,-0.9807142486246524
ACH-001346,-1.0670885099545846
ACH-001353,-1.034673024039564
ACH-001354,-1.2375351476833658
ACH-001367,-1.0827805212640749
ACH-001368,-1.4632629830308694
ACH-001374,-1.0179992514112322
ACH-001377,-1.0543986887528565
ACH-001380,-1.1709257470788463
ACH-001391,-1.3533084084047355
ACH-001408,-1.1134091398012973
ACH-001430,-1.0246977161040371
ACH-001431,-1.1764338974264206
ACH-001450,-0.8391297194423656
ACH-001496,-0.9385363401319848
ACH-001500,-0.8732845280039153
ACH-001523,-1.3233836048055094
ACH-001532,-1.1326709746321837
ACH-001550,-1.0927855659444656
ACH-001552,-1.0744789881237065
ACH-001554,-1.0381760210819162
ACH-001654,-1.0471476298903313
ACH-001735,-1.2615185125668895
ACH-001736,-1.0973385995287823
ACH-001737,-1.0374851020989746
ACH-001740,-1.1815252049991165
ACH-001745,-1.160840762649346
ACH-001765,-0.8752145123867148
