,SSBP4 (170463)
ACH-000809,-0.18832009697818905
ACH-000810,-0.09258870219278903
ACH-000811,-0.18826573864485585
ACH-000817,-0.22630575158587246
ACH-000819,-0.2530486190416481
ACH-000820,-0.3037198279111831
ACH-000821,-0.07246718888524782
ACH-000822,-0.3309756979802192
ACH-000823,-0.4265823414398461
ACH-000824,-0.12679571239922688
ACH-000827,-0.3196357060035971
ACH-000829,-0.008641681944071836
ACH-000831,-0.18024927099549026
ACH-000832,-0.3014082383646325
ACH-000833,-0.16145204637751268
ACH-000834,-0.2597655908216782
ACH-000835,-0.14863903555123614
ACH-000836,-0.4119719337926751
ACH-000837,-0.24935617930813075
ACH-000838,0.00246448455489488
ACH-000839,-0.13266769801728448
ACH-000840,-0.1868080699427511
ACH-000841,-0.30867129912587365
ACH-000843,-0.32657418232175456
ACH-000846,-0.2792196657635909
ACH-000847,0.05962713647183542
ACH-000848,-0.24507840088394364
ACH-000849,-0.2877517641150917
ACH-000851,-0.3699112527163873
ACH-000855,0.05279823764446833
ACH-000856,-0.2926160061340146
ACH-000858,-0.2268444208398441
ACH-000859,-0.08857172757947812
ACH-000861,-0.13842494009247047
ACH-000862,-0.005563366661524193
ACH-000865,-0.1381858814527117
ACH-000866,-0.0664643650271354
ACH-000867,-0.2928286813337999
ACH-000869,-0.28421231546996245
ACH-000872,-0.4386968721101182
ACH-000873,-0.1968529391635659
ACH-000876,-0.21537076707617755
ACH-000878,-0.12017682296360176
ACH-000880,-0.20798548386476384
ACH-000881,-0.13516129528698856
ACH-000882,-0.16879423443617195
ACH-000884,-0.08585218508238465
ACH-000885,-0.16986877099855802
ACH-000887,-0.33695176232466684
ACH-000889,-0.2250002502473089
ACH-000896,-0.282767085102357
ACH-000898,-0.10591306482048084
ACH-000900,-0.34672018185897996
ACH-000901,-0.20325685081407802
ACH-000905,-0.18748795178925606
ACH-000906,-0.12261982854453007
ACH-000907,-0.2955431710302357
ACH-000910,-0.10758075036332117
ACH-000911,-0.2791850152736727
ACH-000912,-0.322850747766276
ACH-000913,-0.17140309618030414
ACH-000915,-0.2896096990893857
ACH-000916,-0.057421142946559416
ACH-000917,-0.049571890735637766
ACH-000920,-0.0823560089939752
ACH-000921,-0.15273660665456193
ACH-000924,-0.16196679276754522
ACH-000926,-0.07924074205783453
ACH-000928,-0.10269145553674304
ACH-000929,-0.22926900899602398
ACH-000932,-0.11235216009923513
ACH-000935,0.01363944475596698
ACH-000936,-0.34082284263971435
ACH-000937,-0.1349185335228234
ACH-000938,-0.2138924834558296
ACH-000939,-0.4580338670543031
ACH-000941,-0.5195564235723765
ACH-000943,-0.1417191671087742
ACH-000946,-0.10386258027556593
ACH-000947,-0.1662829119461271
ACH-000948,-0.1969422483427369
ACH-000950,-0.1714384283589272
ACH-000953,-0.3790849316923545
ACH-000954,-0.18878352157164224
ACH-000957,-0.028943048305229375
ACH-000958,-0.13627429822610332
ACH-000960,-0.13606959916528294
ACH-000963,-0.1618734035971295
ACH-000968,-0.1388539007999459
ACH-000969,-0.10570671679087416
ACH-000972,-0.03551560404926802
ACH-000973,0.013195536073425988
ACH-000974,-0.2398133621696988
ACH-000978,0.08049179550894753
ACH-000984,-0.3839766205280339
ACH-000986,-0.334060727478024
ACH-000988,-0.030028680092027308
ACH-000993,-0.3691197899633968
ACH-000994,-0.13662772878460086
ACH-000996,-0.15249922046592546
ACH-001001,-0.11709149074693508
ACH-001020,-0.03764696330006887
ACH-001028,-0.2392299234961351
ACH-001031,-0.18716099443733128
ACH-001038,-0.2757496460930017
ACH-001048,-0.24843639776332935
ACH-001050,-0.2315394336808773
ACH-001053,-4.562363056082716e-05
ACH-001054,-0.0941899688716148
ACH-001061,-0.13010076593450162
ACH-001067,-0.7412555984829681
ACH-001075,-0.179925095936432
ACH-001096,-0.25848842331632865
ACH-001111,-0.25029952771725017
ACH-001119,-0.3135343110301972
ACH-001128,-0.4791860050289766
ACH-001134,-0.3794713863802912
ACH-001151,-0.11698277593301673
ACH-001163,-0.3757153378337996
ACH-001164,0.09156326093957468
ACH-001183,-0.3193326988532182
ACH-001192,-0.3249839645701674
ACH-001193,-0.3241006689329143
ACH-001196,-0.2248030593939545
ACH-001197,-0.21058660696338385
ACH-001205,-0.10533265082097996
ACH-001211,-0.37062558520345135
ACH-001212,-0.22320121698151832
ACH-001228,-0.3468924478189356
ACH-001232,-0.21288273892337853
ACH-001239,-0.18648299580613148
ACH-001270,-0.4137039101906328
ACH-001274,-0.17070436041398832
ACH-001275,-0.2008842436584878
ACH-001277,-0.19655240263109305
ACH-001278,-0.30182847846147154
ACH-001280,-0.740428123451039
ACH-001283,-0.3065725943114146
ACH-001289,-0.24531306811968254
ACH-001300,-0.10228517681827293
ACH-001301,-0.10089262625383537
ACH-001302,-0.2490824106395941
ACH-001306,-0.3743301887416052
ACH-001318,-0.07331083376430314
ACH-001322,0.10810728380222248
ACH-001328,-0.20054171617909514
ACH-001332,-0.13122940680903994
ACH-001336,-0.2512826097754985
ACH-001346,-0.3715652514980887
ACH-001353,-0.23735060222907906
ACH-001354,-0.3061885118866057
ACH-001367,-0.24465999847549505
ACH-001368,-0.2821077770586543
ACH-001374,-0.5344388769186066
ACH-001377,-0.2590881971014816
ACH-001380,-0.3205462462112105
ACH-001391,-0.2255785515936636
ACH-001408,-0.2617546670355439
ACH-001430,-0.3736377746741598
ACH-001431,-0.31897546296040385
ACH-001450,-0.3138522584320303
ACH-001496,-0.12328191434981935
ACH-001500,-0.3901685419906771
ACH-001523,-0.12769498465406992
ACH-001532,-0.21513167823655502
ACH-001550,-0.4101032975884422
ACH-001552,-0.2297823751416861
ACH-001554,-0.21185755681115026
ACH-001654,-0.22237893808509013
ACH-001735,-0.3368310998467114
ACH-001736,-0.20243412112147866
ACH-001737,-0.6527478871382829
ACH-001740,-0.2889749939818783
ACH-001745,-0.25221394280948783
ACH-001765,-0.2775358994475505
