,CTSO (1519)
ACH-000336,-0.14682479556198574
ACH-000337,-0.02309236472278153
ACH-000338,-0.02224805960669584
ACH-000339,-0.14656204200848003
ACH-000341,-0.2549768885360215
ACH-000348,-0.22658356844314864
ACH-000350,-0.036610180490241735
ACH-000352,-0.2241307780921844
ACH-000356,0.07823453228628419
ACH-000361,-0.3153479426865283
ACH-000362,-0.08183569142192662
ACH-000363,-0.17939742046826987
ACH-000364,-0.3854053861986068
ACH-000365,-0.09729002769409163
ACH-000366,-0.10809776616087742
ACH-000368,-0.3641708000464751
ACH-000374,-0.2168938519918672
ACH-000375,-0.07122287914396218
ACH-000376,-0.2296068486224176
ACH-000381,0.022308523531858145
ACH-000383,-0.13638658155667946
ACH-000387,-0.14636147610744496
ACH-000389,-0.3182418543303087
ACH-000390,-0.18542872415285894
ACH-000393,-0.05116577413370031
ACH-000395,-0.13573712866040535
ACH-000396,0.025361051550696928
ACH-000397,-0.0667532439540175
ACH-000401,-0.08090568820397248
ACH-000402,0.15435865798512005
ACH-000403,-0.14637891542363918
ACH-000404,-0.040825701822591313
ACH-000406,0.008073566318013594
ACH-000407,-0.13573820270438555
ACH-000408,-0.1943535683758439
ACH-000410,-0.19060131002278144
ACH-000411,-0.33250731791070576
ACH-000414,-0.22205180718381431
ACH-000415,-0.21299644479393534
ACH-000416,-0.22487261407450265
ACH-000420,-0.11293414171382606
ACH-000421,-0.166844873053169
ACH-000424,-0.12065290585696856
ACH-000425,-0.3696872222427558
ACH-000426,-0.001263429659192232
ACH-000427,-0.14884647794164366
ACH-000433,-0.10088707427132987
ACH-000435,-0.10327136604793713
ACH-000436,0.03937939367078501
ACH-000444,-0.11039738716060506
ACH-000445,-0.11350552588600013
ACH-000448,-0.2307853872970309
ACH-000450,-0.05259378740115443
ACH-000452,-0.2590350391258421
ACH-000454,-0.2477538630351405
ACH-000458,0.017128697604399924
ACH-000459,-0.07294106601620015
ACH-000460,-0.07879415560535348
ACH-000461,0.0744010631058759
ACH-000463,-0.30093434645004863
ACH-000464,-0.06555491965464805
ACH-000466,-0.03598844320355425
ACH-000467,-0.14790383406921445
ACH-000468,-0.046844996334911536
ACH-000469,-0.2822754162372476
ACH-000470,-0.09149311830261024
ACH-000471,-0.01780632871102874
ACH-000472,-0.15851567534614747
ACH-000473,-0.017597163341587136
ACH-000475,-0.137169769362915
ACH-000476,-0.14901759124452493
ACH-000477,-0.13882693323649228
ACH-000479,0.4032193184855718
ACH-000480,0.016878456088982217
ACH-000481,-0.17540724958755374
ACH-000483,-0.26650664120629186
ACH-000484,-0.10047243731120176
ACH-000485,-0.24948118921624754
ACH-000486,-0.10632491556550906
ACH-000487,-0.08299281858252176
ACH-000488,-0.09317213165306804
ACH-000490,-0.2439146092465675
ACH-000491,-0.10025239485210376
ACH-000495,-0.18126835958992726
ACH-000496,-0.12883867560003587
ACH-000499,-0.14236287538142847
ACH-000500,-0.007335558102827075
ACH-000502,-0.11793668540073875
ACH-000503,0.07400779055406866
ACH-000505,-0.14804325923645592
ACH-000507,-0.1134866055066816
ACH-000510,-0.08855065915084777
ACH-000511,-0.13433709580603614
ACH-000512,0.1368846311279313
ACH-000516,-0.19943015633415864
ACH-000517,-0.12386843109896635
ACH-000518,-0.13654636283949706
ACH-000520,-0.2980096133870124
ACH-000521,-0.033431449811805326
ACH-000522,-0.19534138245135912
ACH-000524,-0.17370739599038254
ACH-000527,-0.14986182603854306
ACH-000528,-0.0575460431963189
ACH-000537,-0.1702813139638464
ACH-000541,-0.02419560930849093
ACH-000542,-0.3436077130456405
ACH-000544,-0.2543755122168608
ACH-000545,-0.2364588168404264
ACH-000547,-0.05193942023974287
ACH-000548,-0.17516264921230998
ACH-000549,-0.026683428341390158
ACH-000550,-0.04717281052196506
ACH-000552,-0.33528231187775354
ACH-000556,-0.1067392289582231
ACH-000557,-0.007790814080416198
ACH-000569,-0.3823121687391059
ACH-000570,-0.02155679923010109
ACH-000571,-0.15538419712597246
ACH-000573,-0.25154408721925064
ACH-000576,0.012630674393669272
ACH-000579,-0.2177102413498885
ACH-000580,-0.16117223491463098
ACH-000584,-0.1860214267689893
ACH-000585,-0.18277070190138947
ACH-000588,-0.21737332813970794
ACH-000589,-0.15790469783148633
ACH-000591,-0.30590495234615506
ACH-000593,-0.13157099875198655
ACH-000600,-0.1064649750046118
ACH-000601,-0.21824540762082867
ACH-000605,-0.11762337782493572
ACH-000606,-0.28989853030017626
ACH-000608,-0.1557612564240058
ACH-000614,0.0009715280377316477
ACH-000616,-0.3729238294048504
ACH-000618,-0.26937608536210944
ACH-000619,-0.14528487276110724
ACH-000620,-0.1330834729500482
ACH-000621,-0.18980829418898887
ACH-000622,-0.29272225220942993
ACH-000623,-0.16161354945539216
ACH-000624,-0.14836754414499498
ACH-000627,-0.12110681011965435
ACH-000630,-0.2343797414764637
ACH-000631,-0.02069931462734868
ACH-000632,-0.16397100983230425
ACH-000633,-0.10699295486645646
ACH-000637,-0.13795225414586054
ACH-000638,-0.2533735268072581
ACH-000646,-0.05050045569118193
ACH-000647,-0.16655918553920268
ACH-000648,-0.2439900811394769
ACH-000649,-0.1403168004734278
ACH-000651,-0.027484408842471383
ACH-000652,-0.12237534084716704
ACH-000653,-0.06358105422438118
ACH-000657,-0.11724169390083697
ACH-000658,-0.056407491228669684
ACH-000661,-0.2369733066883085
ACH-000662,0.009061695629599464
ACH-000663,-0.2928727228324342
ACH-000665,-0.1397689160849059
ACH-000671,0.01575766982028047
ACH-000672,-0.3824738219653836
ACH-000673,-0.2611715984413424
ACH-000676,-0.10457974163477098
ACH-000677,-0.1273108037979088
ACH-000681,-0.13796558247047752
ACH-000683,-0.12776186434106673
ACH-000684,-0.1615559560491698
ACH-000688,-0.12723906609315988
ACH-000693,-0.16760521230918982
ACH-000694,-0.17290617165098654
ACH-000695,-0.12701903074069545
ACH-000696,-0.24434720394584725
ACH-000697,-0.09231920496521842
ACH-000699,-0.2525581740815619
ACH-000701,-0.030224482920998795
ACH-000706,-0.15037673931572254
ACH-000711,-0.08530562657529177
ACH-000713,-0.2505287774841275
ACH-000714,0.029446995900635493
ACH-000718,-0.19943061405605653
ACH-000720,0.0375466992592117
ACH-000721,-0.16704440355572525
ACH-000724,0.12945969000857155
ACH-000725,-0.1572685809188051
ACH-000732,-0.13782883267630094
ACH-000734,-0.044024144402547316
ACH-000735,-0.21532776639234655
ACH-000736,-0.31950648115839964
ACH-000738,-0.13117962839772326
ACH-000746,-0.07003977277800624
ACH-000747,-0.11506791969696956
ACH-000748,-0.06769056498224595
ACH-000753,-0.17454095709457515
ACH-000756,-0.16666551918131653
ACH-000757,0.02337948767309344
ACH-000758,-0.11836139957108538
ACH-000760,-0.19114644538130468
ACH-000762,-0.031369317358667666
ACH-000763,-0.13340035335042955
ACH-000764,-0.21150844001627572
ACH-000765,-0.18731145000283436
ACH-000766,-0.23702350570172395
ACH-000767,0.016976802371193398
ACH-000768,-0.2750610071520305
ACH-000769,-0.04769526971867237
ACH-000770,-0.16674968889456301
ACH-000771,-0.3537672013627089
ACH-000773,-0.009470665622854205
ACH-000776,-0.1258202758747533
ACH-000777,-0.17828996989644433
ACH-000778,0.07687455899914702
ACH-000781,-0.0983321016460326
ACH-000782,-0.002354410322177947
ACH-000783,-0.19384522495618148
ACH-000784,-0.0035503565899044666
ACH-000785,-0.11489532070174965
ACH-000787,-0.06784648318336499
ACH-000788,-0.09270714387817452
ACH-000791,-0.07002351095224707
ACH-000792,-0.11849429392912962
ACH-000794,-0.28704885970608085
ACH-000796,-0.2677929569182361
ACH-000798,0.015609309979922732
ACH-000799,-0.3989444004968864
ACH-000800,-0.09195261321004967
ACH-000802,-0.07730740497916215
ACH-000804,-0.16423209638701267
ACH-000805,-0.030380962346924313
ACH-000809,-0.19196878855856545
ACH-000810,-0.2263718070750127
ACH-000811,-0.2516994788570337
ACH-000817,-0.016551842722215885
ACH-000819,-0.25704023826751177
ACH-000820,-0.3886645250936531
ACH-000821,0.10157627982732376
ACH-000822,-0.2012305289239632
ACH-000823,-0.12377949574636644
ACH-000824,-0.22854450286389466
ACH-000827,-0.19085221682292336
ACH-000829,0.06729344301737418
ACH-000831,-0.264520646648131
ACH-000832,-0.35157762885533506
ACH-000833,-0.035083424014004716
ACH-000834,-0.08852214948440937
ACH-000835,-0.2641357616744568
ACH-000836,-0.26489243167416393
ACH-000837,-0.1489979759344576
ACH-000838,-0.007272579234912056
ACH-000839,-0.13715257500753386
ACH-000840,-0.11981084313106954
ACH-000841,-0.0703943946917207
ACH-000843,-0.2099180764083612
ACH-000846,-0.0139931883607677
ACH-000847,-0.15801045177305725
ACH-000848,-0.2677110854898033
ACH-000849,-0.3097137107353028
ACH-000851,-0.11919382465973764
ACH-000855,-0.18249675670859214
ACH-000856,-0.1312651523842258
ACH-000858,-0.10193363182361433
ACH-000859,-0.3466813826967889
ACH-000861,-0.16024329516810012
ACH-000862,-0.15463307874836188
ACH-000865,-0.1818207451842869
ACH-000866,-0.18111095955378834
ACH-000867,0.009618970770799163
ACH-000869,0.05615057589939753
ACH-000872,0.023459160527935417
ACH-000873,-0.1118985070670444
ACH-000876,-0.09681098288673826
ACH-000878,-0.08603207308248235
ACH-000880,-0.3363515144908228
ACH-000881,-0.03900827362353063
ACH-000882,-0.05563034150874667
ACH-000884,-0.172060616498992
ACH-000885,-0.11728272379972618
ACH-000887,-0.05732063549074355
ACH-000889,-0.07733944654552631
ACH-000896,-0.17507145692949488
ACH-000898,-0.19718246305181888
ACH-000900,-0.1897944064085232
ACH-000901,-0.08316371733648889
ACH-000905,-0.2172771543944518
ACH-000906,-0.263112722137876
ACH-000907,-0.19140798066373024
ACH-000910,-0.2876008764752956
ACH-000911,-0.18080192795246208
ACH-000912,-0.13162294535636193
ACH-000913,-0.06958761279447673
ACH-000915,-0.08660955695044108
ACH-000916,-0.3289640449063616
ACH-000917,-0.13985063798194658
ACH-000920,-0.3656810549381332
ACH-000921,-0.1783044603250345
ACH-000924,-0.14849188187069667
ACH-000926,-0.05414757932820898
ACH-000928,-0.27348980880167023
ACH-000929,-0.0012520536930399851
ACH-000932,-0.1115653339464224
ACH-000935,-0.06334262658469136
ACH-000936,0.1224724238833516
ACH-000937,-0.06294573751342801
ACH-000938,-0.19166472180124816
ACH-000939,-0.2268756186099004
ACH-000941,-0.23886259687832745
ACH-000943,-0.08014461217482978
ACH-000946,-0.11066944776780646
ACH-000947,-0.1088543436333858
ACH-000948,-0.1078713840500899
ACH-000950,-0.5282821772910322
ACH-000953,-0.15400089733366973
ACH-000954,-0.15047966011004574
ACH-000957,-0.13581840935256986
ACH-000958,-0.5004284938633081
ACH-000960,-0.184967252371924
ACH-000963,0.0860564373851193
ACH-000968,-0.24487843667380785
ACH-000969,-0.21505855888701614
ACH-000972,-0.5093002711060762
ACH-000973,-0.2400190472426992
ACH-000974,-0.29092290775433216
ACH-000978,-0.037175897393515366
ACH-000984,-0.3356268949918434
ACH-000986,-0.2182274387861633
ACH-000988,-0.3708328961996708
ACH-000993,-0.3348978925813675
ACH-000994,-0.13951075425892104
ACH-000996,-0.6216052535994631
ACH-001001,-0.21354329093968416
ACH-001020,-0.08530336396654141
ACH-001028,-0.1180513404629836
ACH-001031,-0.07725198868753347
ACH-001038,-0.057028340095139685
ACH-001048,-0.16710952793811307
ACH-001050,-0.18500358900372896
ACH-001053,-0.0005658352964401067
ACH-001054,-0.11592421591401535
ACH-001061,-0.08736031404064933
ACH-001067,-0.035061506513615386
ACH-001075,-0.106811612122048
ACH-001096,-0.011418879601669272
ACH-001111,-0.3538567573658839
ACH-001119,-0.06697966547286036
ACH-001128,-0.1569040765498246
ACH-001134,-0.13904707362428365
ACH-001151,-0.17134913259237713
ACH-001163,-0.06448594823344206
ACH-001164,-0.19300221534914333
ACH-001183,-0.07609850971618064
ACH-001192,0.03275853568490872
ACH-001193,-0.060444104515109814
ACH-001196,-0.26751451580136104
ACH-001197,0.06492796864039835
ACH-001205,-0.32371077483937244
ACH-001211,-0.16069111040532374
ACH-001212,-0.25449456291509104
ACH-001228,-0.032829609929705884
ACH-001232,-0.09696153990135628
ACH-001239,-0.12786133422093424
ACH-001270,-0.15115387219555707
ACH-001274,-0.13267057961795625
ACH-001275,-0.10368787901175316
ACH-001277,-0.0659932079499413
ACH-001278,-0.324014516236489
ACH-001280,-0.2613452546876196
ACH-001283,-0.16930057021264022
ACH-001289,-0.03122580815898222
ACH-001300,-0.004151632448746132
ACH-001301,-0.1788281610899573
ACH-001302,-0.4060494484445304
ACH-001306,-0.09238966077504428
ACH-001318,-0.20332648017657048
ACH-001322,-0.2015772295657751
ACH-001328,-0.13851584348304113
ACH-001332,-0.11546014599190825
ACH-001336,-0.10810870516099427
ACH-001346,-0.07656422289483067
ACH-001353,-0.12729221436316768
ACH-001354,-0.26690598128610604
ACH-001367,0.1001020644728235
ACH-001368,-0.17980695044838102
ACH-001374,-0.17331589195174218
ACH-001377,-0.08367794660236147
ACH-001380,-0.1827005324290881
ACH-001391,-0.0812787592699286
ACH-001408,-0.11465156643583975
ACH-001430,-0.16855646888763687
ACH-001431,0.10629447215978767
ACH-001450,0.08614095776297143
ACH-001496,-0.18093676043582596
ACH-001500,-0.009573764591473645
ACH-001523,-0.19767285557664227
ACH-001532,-0.17427386942425765
ACH-001550,-0.07100232080796566
ACH-001552,-0.32648479714333545
ACH-001554,-0.1407793881527811
ACH-001654,-0.2877884143185805
ACH-001735,-0.10791998656159532
ACH-001736,-0.13989076721079802
ACH-001737,-0.3770514426537986
ACH-001740,-0.06770524784956855
ACH-001745,-0.07164341409194751
ACH-001765,-0.07794406911667802
