,GABPB1 (2553)
ACH-000255,-0.20937364546717768
ACH-000256,-0.2508190276301522
ACH-000257,-0.6338653472321351
ACH-000258,-0.5338102450321744
ACH-000259,-0.5185113080524786
ACH-000260,-0.574899571458671
ACH-000261,-0.02470195740309843
ACH-000262,-0.5023646912474932
ACH-000263,-0.36066439509895226
ACH-000264,-0.6385407148160839
ACH-000265,-0.5865019678979615
ACH-000266,-0.3072094005683573
ACH-000272,-0.6276186050996982
ACH-000274,-0.2717465533422937
ACH-000277,-0.17173843132360486
ACH-000278,-0.28132899659634997
ACH-000279,-0.480790431933432
ACH-000280,-0.22951835915882035
ACH-000281,-0.5294982069428376
ACH-000288,-0.4276476986038571
ACH-000291,-0.4399569483865203
ACH-000293,-0.09193746040066184
ACH-000294,-0.2456032496984918
ACH-000295,-0.5417470910150506
ACH-000296,-0.5371861654388848
ACH-000302,-0.28353757108860306
ACH-000304,-0.2593538606345241
ACH-000307,-0.26916183898792445
ACH-000308,-0.2095981203311316
ACH-000310,-0.36575094519669066
ACH-000311,-0.1383509763771792
ACH-000312,-0.5911754933598385
ACH-000315,-0.3503102121676687
ACH-000316,-0.5329724490024756
ACH-000317,-0.6360407234073991
ACH-000318,-0.2522052244993641
ACH-000319,-0.3730898074117139
ACH-000320,-0.06106366149928461
ACH-000322,-0.20749283334362525
ACH-000323,-0.562177394936393
ACH-000324,-0.4189253034381247
ACH-000329,-0.2379925653597423
ACH-000330,-0.3417325504744739
ACH-000331,-0.6229952489565931
ACH-000332,-0.3192154019005413
ACH-000334,-0.40701833718919495
ACH-000335,-0.4577640026018541
ACH-000336,-0.3774593471535253
ACH-000337,-0.36158010938739227
ACH-000338,-0.3501105033202873
ACH-000339,-0.17309575443785807
ACH-000341,-0.4849648402209947
ACH-000348,-0.21816730308342427
ACH-000350,-0.2245099218920517
ACH-000352,-0.19118869512478048
ACH-000356,-0.1901128734702809
ACH-000361,-0.19980266083225348
ACH-000362,-0.2703393268808353
ACH-000363,-0.6009359522122856
ACH-000364,-0.4122805415856531
ACH-000365,-0.5266861901361872
ACH-000366,-0.6070903909628351
ACH-000368,-0.3491197525228156
ACH-000374,0.2859662103247708
ACH-000375,-0.3950153674595688
ACH-000376,-0.3710292442073747
ACH-000381,-0.5673668144460148
ACH-000383,-0.3070816531343311
ACH-000387,-0.5717963426769348
ACH-000389,-0.4049882444222456
ACH-000390,-0.3245347914456794
ACH-000393,-0.3789263980919484
ACH-000395,-0.28998053592162554
ACH-000396,-0.3358734047997041
ACH-000397,-0.41063381461604737
ACH-000401,-0.5794949639566082
ACH-000402,-0.03400778770727394
ACH-000403,-0.1667348899848072
ACH-000404,-0.35532539612123704
ACH-000406,-0.3412946117839607
ACH-000407,-0.4614589575205424
ACH-000408,-0.34747387228564697
ACH-000410,-0.2797691344534519
ACH-000411,-0.5165754548596099
ACH-000414,-0.4523627362283476
ACH-000415,-0.39238516060969225
ACH-000416,-0.6378577590467153
ACH-000420,-0.2996338813373873
ACH-000421,-0.16441777747995992
ACH-000424,-0.30636052286856186
ACH-000425,-0.4341596488773687
ACH-000426,-0.5941318355034153
ACH-000427,-0.1350604443073211
ACH-000433,-0.44599905779566
ACH-000435,-0.28363732333945624
ACH-000436,-0.3369135383300273
ACH-000444,-0.4135735762457449
ACH-000445,-0.5420432326663175
ACH-000448,-0.17063272460750706
ACH-000450,-0.4795944587059204
ACH-000452,-0.4260931657947474
ACH-000454,-0.4307815012359734
ACH-000458,-0.39965489260680176
ACH-000459,-0.4270018427250671
ACH-000460,-0.5009651162766279
ACH-000461,-0.3681424134605735
ACH-000463,-0.348275401744769
ACH-000464,-0.3959230911558623
ACH-000466,-0.2472781925231567
ACH-000467,-0.37025520773962944
ACH-000468,-0.5400798905868709
ACH-000469,-0.11581879521300502
ACH-000470,-0.4948171052127789
ACH-000471,-0.6381736945900777
ACH-000472,-0.2457868314677202
ACH-000473,0.01866245898065396
ACH-000475,-0.43788205780265294
ACH-000476,-0.1101063097720684
ACH-000477,-0.23162727237984204
ACH-000479,-0.5781285550271026
ACH-000480,-0.6427270046974383
ACH-000481,-0.6422801895099818
ACH-000483,-0.34384963593007545
ACH-000484,-0.39745092973651797
ACH-000485,-0.3590943780071653
ACH-000486,-0.5655971205339803
ACH-000487,-0.6100899329189765
ACH-000488,-0.4616664729785334
ACH-000490,-0.3942153207592316
ACH-000491,-0.2728422694950924
ACH-000495,-0.6317706815089962
ACH-000496,-0.4378469462855348
ACH-000499,-0.5031302177227396
ACH-000500,-0.5544162705049613
ACH-000502,-0.4537295216692939
ACH-000503,-0.4830594341298976
ACH-000505,-0.2632152532760547
ACH-000507,-0.4685177706891965
ACH-000510,-0.4291045683788959
ACH-000511,-0.4700160208280996
ACH-000512,-0.4650646048818158
ACH-000516,0.11724849593907663
ACH-000517,-0.0284964350416688
ACH-000518,-0.3883398617957845
ACH-000520,-0.6606517384298897
ACH-000521,-0.3910204667801896
ACH-000522,-0.09085873250864304
ACH-000524,-0.32985470288746505
ACH-000527,-0.37550532172389184
ACH-000528,-0.4977225292039423
ACH-000537,-0.1432873477921936
ACH-000541,-0.42229282006900026
ACH-000542,-0.556919765589861
ACH-000544,-0.3412862652213453
ACH-000545,-0.14978562213531035
ACH-000547,-0.5982009356614444
ACH-000548,-0.506663086080418
ACH-000549,-0.4872981637227575
ACH-000550,-0.3749441031196787
ACH-000552,-0.03585202445724064
ACH-000556,0.010728547677266071
ACH-000557,-0.4844164215579091
ACH-000569,-0.43313479484620815
ACH-000570,-0.433903239779586
ACH-000571,-0.07765967367301257
ACH-000573,-0.1455210760376877
ACH-000576,-0.4005288687100605
ACH-000579,-0.1417691113584541
ACH-000580,-0.5101856885280945
ACH-000584,-0.2433418702940469
ACH-000585,-0.4449912023942207
ACH-000588,-0.2973230170544729
ACH-000589,-0.237142954779876
ACH-000591,-0.30981842617787697
ACH-000593,-0.21615008941466826
ACH-000600,-0.457296959791229
ACH-000601,-0.3782623375861667
ACH-000605,-0.2620163574056846
ACH-000606,-0.3252070612193704
ACH-000608,-0.4638704538657621
ACH-000614,-0.3682947589356528
ACH-000616,-0.5582577331773916
ACH-000618,-0.10652703056919158
ACH-000619,-0.27179362765707643
ACH-000620,-0.4165082593690024
ACH-000621,-0.34949043498125026
ACH-000622,-0.33358034349315185
ACH-000623,-0.5475904105540206
ACH-000624,-0.5944209108771183
ACH-000627,-0.3324092284347273
ACH-000630,-0.35988145014578765
ACH-000631,-0.7114763235817071
ACH-000632,-0.4348422115594093
ACH-000633,-0.6976854933193641
ACH-000637,-0.06590867391537512
ACH-000638,-0.4966850862173157
ACH-000646,-0.4380651440265253
ACH-000647,-0.3744843073949011
ACH-000648,-0.1159585419637063
ACH-000649,-0.4607058643634771
ACH-000651,-0.17580835615673504
ACH-000652,0.004357817626143004
ACH-000653,-0.17155546633818758
ACH-000657,-0.3877313176946716
ACH-000658,-0.4050144709915819
ACH-000661,-0.25533206471766
ACH-000662,-0.41802573286116734
ACH-000663,-0.5646848978902987
ACH-000665,-0.4340796983211048
ACH-000671,-0.3812007495727962
ACH-000672,-0.6001597409387567
ACH-000673,-0.58118295889949
ACH-000676,-0.2731361957113565
ACH-000677,-0.42046190254006505
ACH-000681,-0.27558808988068584
ACH-000683,-0.3034199686689413
ACH-000684,-0.4328430383957361
ACH-000688,-0.21281353194662767
ACH-000693,-0.29763375670612946
ACH-000694,-0.40234453729433023
ACH-000695,-0.499447312198443
ACH-000696,-0.4925116405831685
ACH-000697,-0.5809713327704921
ACH-000699,-0.3279028260060877
ACH-000701,-0.6037683940729679
ACH-000706,-0.35731705515302964
ACH-000711,-0.5295277501858652
ACH-000713,-0.18569283005456755
ACH-000714,-0.3742406824677217
ACH-000718,-0.5071462153213373
ACH-000720,-0.4704276076404825
ACH-000721,-0.4964496098102502
ACH-000724,-0.4296852620199203
ACH-000725,-0.4076572622879907
ACH-000732,-0.3573624735535244
ACH-000734,-0.5088945981301606
ACH-000735,-0.24718221459599865
ACH-000736,-0.280471152406588
ACH-000738,-0.29808029597488384
ACH-000746,-0.20460796740010986
ACH-000747,-0.0001653916547552939
ACH-000748,-0.19128407378157855
ACH-000753,-0.30220467135163065
ACH-000756,-0.4929646885518098
ACH-000757,-0.6439736011005015
ACH-000758,-0.4234008871600224
ACH-000760,-0.4654722111657733
ACH-000762,-0.4127567920685483
ACH-000763,-0.5985215951836823
ACH-000764,-0.7091283383707023
ACH-000765,-0.3617960422457064
ACH-000766,-0.3789477292954841
ACH-000767,-0.4011987319583023
ACH-000768,-0.2753045826315034
ACH-000769,-0.2340871686513841
ACH-000770,-0.3492575517635792
ACH-000771,-0.4387616996121787
ACH-000773,-0.3433564370605575
ACH-000776,-0.5575202588290427
ACH-000777,-0.39386475711600666
ACH-000778,-0.38018836114266497
ACH-000781,-0.4931835386459697
ACH-000782,-0.16431212953082894
ACH-000783,-0.2160827390516602
ACH-000784,-0.34037093415413605
ACH-000785,-0.28049134379256885
ACH-000787,-0.3129492651447176
ACH-000788,-0.3028716976909165
ACH-000791,-0.4622576728438222
ACH-000792,-0.5561358860807872
ACH-000794,-0.466187367963536
ACH-000796,-0.30530069056772224
ACH-000798,-0.6780947907800516
ACH-000799,-0.4425238678411434
ACH-000800,-0.16583639939092004
ACH-000802,-0.4383393067225391
ACH-000804,-0.2718917539031073
ACH-000805,-0.36932888286957344
ACH-000809,-0.3169075257978525
ACH-000810,-0.20748703965965493
ACH-000811,-0.3725058537196059
ACH-000817,-0.2167233729825048
ACH-000819,-0.2871858088880353
ACH-000820,-0.2957130768034124
ACH-000821,-0.4189275430098807
ACH-000822,-0.3261124607839155
ACH-000823,-0.4114777410782216
ACH-000824,-0.2922727447157055
ACH-000827,-0.6317623687697442
ACH-000829,-0.5633782478024076
ACH-000831,-0.15461965765744
ACH-000832,-0.5189155818956889
ACH-000833,-0.34318863434363195
ACH-000834,-0.1956828651606508
ACH-000835,-0.28951136704354336
ACH-000836,-0.17865385661017966
ACH-000837,-0.3331968668078178
ACH-000838,-0.4539165367281697
ACH-000839,-0.2964306003956749
ACH-000840,-0.346134499048265
ACH-000841,-0.4680653345414325
ACH-000843,-0.18973906485138814
ACH-000846,0.18161912875838804
ACH-000847,-0.06450695828221073
ACH-000848,-0.3181737331087883
ACH-000849,-0.4584227824371137
ACH-000851,-0.11910335428203382
ACH-000855,-0.2299694156903032
ACH-000856,-0.418383262767198
ACH-000858,-0.2934227056045692
ACH-000859,-0.4793064528549906
ACH-000861,-0.3685230402089341
ACH-000862,-0.2670279561528823
ACH-000865,-0.30900405248308105
ACH-000866,-0.3632890525739436
ACH-000867,-0.2842562603848987
ACH-000869,-0.3810815830528914
ACH-000872,-0.4240056110006303
ACH-000873,-0.3449336198487445
ACH-000876,-0.14324756355823845
ACH-000878,-0.507414202009694
ACH-000880,-0.2644581247213291
ACH-000881,-0.392850281537114
ACH-000882,-0.5271149330618009
ACH-000884,-0.1848884376976851
ACH-000885,-0.3945864258858643
ACH-000887,-0.10300193201575268
ACH-000889,-0.5311877840666281
ACH-000896,-0.23174959459153904
ACH-000898,-0.37010706833964224
ACH-000900,-0.4014971873477575
ACH-000901,-0.36796936575929023
ACH-000905,-0.4943481571931467
ACH-000906,-0.3685805816141388
ACH-000907,-0.4669748119441882
ACH-000910,-0.15483544239430275
ACH-000911,-0.2588259929121156
ACH-000912,-0.5351298024084736
ACH-000913,-0.3878453474168413
ACH-000915,-0.5181358953508164
ACH-000916,-0.2265532434886804
ACH-000917,-0.17701498892752127
ACH-000920,-0.12666664722707555
ACH-000921,-0.16359186680466592
ACH-000924,-0.3408639537878786
ACH-000926,-0.25546175514592845
ACH-000928,-0.2732123628467197
ACH-000929,-0.13685242775552672
ACH-000932,-0.3243932832307702
ACH-000935,-0.3468529369611187
ACH-000936,-0.2610375265145197
ACH-000937,-0.25354138285625544
ACH-000938,-0.5396599206834553
ACH-000939,-0.5191963070391036
ACH-000941,-0.12344608358692473
ACH-000943,-0.13644751863141952
ACH-000946,0.2613737327394468
ACH-000947,-0.2250365854224545
ACH-000948,-0.12779388014769194
ACH-000950,-0.15653781256642618
ACH-000953,-0.08472613769490787
ACH-000954,-0.3380755464290689
ACH-000957,-0.2699751204570807
ACH-000958,-0.40905763489326336
ACH-000960,-0.4909799901888815
ACH-000963,-0.4457430393873781
ACH-000968,-0.42350252826012
ACH-000969,-0.3285046876255994
ACH-000972,-0.41241104001938617
ACH-000973,-0.264284194780709
ACH-000974,-0.31051006518301977
ACH-000978,-0.2422789833533548
ACH-000984,-0.2537468385814241
ACH-000986,-0.5009276782974167
ACH-000988,-0.07596194621597674
ACH-000993,-0.4820256930146015
ACH-000994,-0.4449682770817842
ACH-000996,-0.35376313205835297
ACH-001001,-0.12083531522413815
ACH-001020,-0.35105295905607103
ACH-001028,-0.2875115405865547
ACH-001031,-0.42630949426168335
ACH-001038,-0.4729516503148154
ACH-001048,-0.30725852642622936
ACH-001050,-0.8450853502689862
ACH-001053,-0.28551905361034163
ACH-001054,-0.6768631716554201
ACH-001061,-0.6872618377852421
ACH-001067,-0.39830855511377294
ACH-001075,-0.123065823545481
ACH-001096,-0.4593227321537847
ACH-001111,-0.5742632595194117
ACH-001119,-0.5032816290116284
ACH-001128,-0.4829479616501988
ACH-001134,-0.39398563522592944
ACH-001151,-0.31353576587834586
ACH-001163,-0.562899337394536
ACH-001164,0.08154767856519828
ACH-001183,-0.1447206625626673
ACH-001192,-0.4584337876677942
ACH-001193,0.004231199924982492
ACH-001196,-0.4845305943645735
ACH-001197,-0.2937945172964883
ACH-001205,-0.35908442469660645
ACH-001211,-0.41860261775647295
ACH-001212,-0.3986688433563307
ACH-001228,-0.2814049910742228
ACH-001232,-0.7330625918273206
ACH-001239,-0.5012615570671407
ACH-001270,-0.1913204200072368
ACH-001274,-0.3352907601144498
ACH-001275,-0.3915566438044373
ACH-001277,-0.5666788556790765
ACH-001278,-0.1432061840618464
ACH-001280,-0.19716865801319666
ACH-001283,-0.3149719964848903
ACH-001289,-0.3515631260619238
ACH-001300,-0.4294651622815843
ACH-001301,-0.5199349035095464
ACH-001302,-0.3138777085146938
ACH-001306,-0.5540684928412698
ACH-001318,-0.33245096749199743
ACH-001322,-0.4502258899817375
ACH-001328,-0.08744442651158685
ACH-001332,-0.02020906293013864
ACH-001336,-0.6502727815144705
ACH-001346,-0.23379849841479736
ACH-001353,-0.2849899539933887
ACH-001354,-0.4880761770914546
ACH-001367,-0.4508862983938681
ACH-001368,-0.4611067132498622
ACH-001374,-0.2532762559533974
ACH-001377,-0.1841457996435898
ACH-001380,-0.3217894462201599
ACH-001391,-0.3213486126416581
ACH-001408,-0.3612504128518
ACH-001430,-0.18681885504486131
ACH-001431,-0.4049164814951766
ACH-001450,-0.8076438181396268
ACH-001496,-0.6053296654229209
ACH-001500,-0.3722576042262902
ACH-001523,-0.3324786571001241
ACH-001532,-0.3572452051895584
ACH-001550,-0.3321178903324854
ACH-001552,-0.4560349917917773
ACH-001554,-0.4505919319283561
ACH-001654,-0.2547536597492064
ACH-001735,-0.10727487147415177
ACH-001736,-0.3985549839133261
ACH-001737,-0.4912220051978599
ACH-001740,-0.5794296061067112
ACH-001745,-0.3990290206556274
ACH-001765,-0.6068758982312543
