,MVB12A (93343)
ACH-000784,-0.06824774153647899
ACH-000785,-0.12391084129136648
ACH-000787,-0.1213937566744852
ACH-000788,-0.02272368615144913
ACH-000791,-0.07898043412238565
ACH-000792,-0.11303426677245647
ACH-000794,-0.15998130397774127
ACH-000796,-0.03278345525488527
ACH-000798,-0.3680320116752223
ACH-000799,-0.18482656386090984
ACH-000800,-0.1849992195977882
ACH-000802,-0.13011758102466245
ACH-000804,-0.13687326436099814
ACH-000805,-0.32450490571302515
ACH-000809,-0.03763091880398185
ACH-000810,-0.03896380025764808
ACH-000811,-0.0537553013119227
ACH-000817,0.057918766090104525
ACH-000819,-0.04434479261180567
ACH-000820,0.18369572586194935
ACH-000821,0.03344630316517675
ACH-000822,-0.1933697259821057
ACH-000823,-0.1676020168933854
ACH-000824,-0.1426168963259401
ACH-000827,-0.14571707647224566
ACH-000829,-0.2297776571230153
ACH-000831,-0.1202495807323166
ACH-000832,-0.2125756036360837
ACH-000833,-0.31123665522109856
ACH-000834,-0.14132871312530615
ACH-000835,-0.07269480485248664
ACH-000836,-0.1547842787191435
ACH-000837,-0.2232635206437677
ACH-000838,-0.13785632428620484
ACH-000839,-0.1074034266375585
ACH-000840,-0.21717695208997784
ACH-000841,-0.1812606255832398
ACH-000843,-0.16510815807147378
ACH-000846,-0.17879357991336078
ACH-000847,-0.1330504164072694
ACH-000848,-0.2220333638972379
ACH-000849,0.03925302460253385
ACH-000851,-0.12113192394534734
ACH-000855,-0.10031219534680684
ACH-000856,-0.1375867284428369
ACH-000858,-0.011456012395549052
ACH-000859,-0.3490774783307639
ACH-000861,-0.18752816744341086
ACH-000862,-0.037541350858333294
ACH-000865,-0.1840322561218002
ACH-000866,-0.09795017729160647
ACH-000867,-0.2024947065954795
ACH-000869,-0.2329681057870013
ACH-000872,-0.07511656359784714
ACH-000873,-0.155989197108017
ACH-000876,-0.18969126192887514
ACH-000878,-0.07354843431862759
ACH-000880,0.0298969406502254
ACH-000881,-0.015303511446541294
ACH-000882,-0.023826455172317948
ACH-000884,-0.02316310502753689
ACH-000885,-0.08852098576480902
ACH-000887,-0.18023001887837706
ACH-000889,-0.05465355341339891
ACH-000896,-0.1183352675447838
ACH-000898,-0.09687876320056876
ACH-000900,-0.31461078051521424
ACH-000901,-0.02615212877727703
ACH-000905,-0.10710322580103214
ACH-000906,-0.1622289772936849
ACH-000907,-0.2779221035390495
ACH-000910,0.04316325205969412
ACH-000911,-0.08211083084146466
ACH-000912,-0.2394746670864439
ACH-000913,-0.0889720056511298
ACH-000915,-0.15023075321763515
ACH-000916,-0.04013864673968513
ACH-000917,-0.2697600296894254
ACH-000920,-0.1881345972691637
ACH-000921,-0.17003419996957672
ACH-000924,-0.0757401556400206
ACH-000926,-0.031016018063167363
ACH-000928,-0.031974322795989565
ACH-000929,-0.4297966102380327
ACH-000932,-0.08483569327230632
ACH-000935,-0.13516043982343995
ACH-000936,-0.06487114280769055
ACH-000937,-0.05100506828238723
ACH-000938,-0.12210185311437695
ACH-000939,-0.0346930040006245
ACH-000941,-0.24162002103773855
ACH-000943,-0.13864879493904675
ACH-000946,-0.1734701748808886
ACH-000947,0.0644147029148704
ACH-000948,-0.21148029674849908
ACH-000950,-0.2036124426644425
ACH-000953,-0.09475797465544734
ACH-000954,-0.2502528455536849
ACH-000957,-0.018323383399461254
ACH-000958,-0.20282163464454067
ACH-000960,-0.15799316441620728
ACH-000963,-0.1358506716792984
ACH-000968,0.01708263870333841
ACH-000969,-0.3278242711994829
ACH-000972,0.0007229414034219183
ACH-000973,-0.0587946442127179
ACH-000974,-0.04342082825149079
ACH-000978,0.06747895460184851
ACH-000984,-0.17255184665547812
ACH-000986,-0.042023207840809935
ACH-000988,-0.25839020280362035
ACH-000993,-0.4486243540101815
ACH-000994,-0.13610857557346934
ACH-000996,-0.008696549812272492
ACH-001001,-0.0361073982263282
ACH-001020,0.015589353304175137
ACH-001028,-0.15132792875977594
ACH-001031,-0.025470688956386628
ACH-001038,-0.0169791419339959
ACH-001048,-0.10715355510369558
ACH-001050,-0.19299028219989706
ACH-001053,-0.09046545697505327
ACH-001054,-0.13304928006334768
ACH-001061,-0.0960600040746522
ACH-001067,-0.22449810848664328
ACH-001075,-0.01970738331864599
ACH-001096,-0.15159777037724992
ACH-001111,-0.23447677065652825
ACH-001119,-0.15877701184082652
ACH-001128,0.058084878398280575
ACH-001134,-0.13030923455369747
ACH-001151,-0.13610824063771748
ACH-001163,0.021839490612565828
ACH-001164,-0.3816394308538592
ACH-001183,-0.11031190754380316
ACH-001192,-0.09307214452165136
ACH-001193,0.3475618035198603
ACH-001196,-0.24050411124617496
ACH-001197,0.021125647220470625
ACH-001205,-0.06283850448465714
ACH-001211,-0.3106040433346716
ACH-001212,-0.4998433122174097
ACH-001228,-0.2917995484695936
ACH-001232,-0.10246061390656457
ACH-001239,-0.014972807282462912
ACH-001270,0.1728989191061528
ACH-001274,-0.055454231528430736
ACH-001275,-0.2774050793756302
ACH-001277,-0.1963849076028575
ACH-001278,-0.03834195474549942
ACH-001280,-0.2270064890609656
ACH-001283,-0.13908423844906265
ACH-001289,-0.25430373119323035
ACH-001300,-0.02253807660323456
ACH-001301,0.01684324120506596
ACH-001302,0.004703331118634773
ACH-001306,-0.18982653371400512
ACH-001318,-0.10877579786319784
ACH-001322,0.08098148728550479
ACH-001328,-0.13859158202370056
ACH-001332,-0.14586772911432058
ACH-001336,-0.03928122023862324
ACH-001346,-0.19161921115903
ACH-001353,-0.10013387605678456
ACH-001354,-0.15833342197464012
ACH-001367,-0.2624573382007069
ACH-001368,-0.20395913137989505
ACH-001374,-0.27510463991516004
ACH-001377,-0.10954236938926336
ACH-001380,-0.20396552900484088
ACH-001391,-0.12894471567769938
ACH-001408,-0.15827289653961646
ACH-001430,-0.14030393039648992
ACH-001431,-0.10521079445504336
ACH-001450,-0.12851943750000747
ACH-001496,-0.2530773656246447
ACH-001500,0.04405645144465525
ACH-001523,-0.09713942363793374
ACH-001532,-0.1172805008310296
ACH-001550,-0.022985783409342424
ACH-001552,-0.15302326954374432
ACH-001554,-0.12290656585167598
ACH-001654,-0.09507322686645417
ACH-001735,-0.15354088362152715
ACH-001736,0.03904077593147235
ACH-001737,-0.2871360598093496
ACH-001740,-0.1421876104848282
ACH-001745,-0.27148754402872394
ACH-001765,-0.1767121212553721
