,UBQLN1 (29979)
ACH-000279,-0.08100920596726031
ACH-000280,-0.10912929252296576
ACH-000281,-0.16752341990650413
ACH-000288,-0.10768017528199776
ACH-000291,-0.20080875855146585
ACH-000293,-0.19350781498991845
ACH-000294,-0.28098881700831
ACH-000295,-0.10326432870276916
ACH-000296,-0.3665562740541988
ACH-000302,-0.15596606567808566
ACH-000304,-0.0840501382031563
ACH-000307,-0.15508026961372542
ACH-000308,-0.2408494832845684
ACH-000310,-0.10441618986905774
ACH-000311,-0.3786716788777361
ACH-000312,-0.0050641490815015525
ACH-000315,-0.09555001749402177
ACH-000316,0.10824186709963086
ACH-000317,-0.07110174946109214
ACH-000318,-0.2295763805741624
ACH-000319,-0.09598104337865447
ACH-000320,-0.3951273889593108
ACH-000322,-0.16189400005403762
ACH-000323,-0.1177398667115974
ACH-000324,-0.2284931580505321
ACH-000329,-0.2753818602050167
ACH-000330,-0.059880799915388035
ACH-000331,-0.23693971541903264
ACH-000332,-0.21152443538951365
ACH-000334,0.0264573553394184
ACH-000335,0.022026130825401048
ACH-000336,-0.3764987778161177
ACH-000337,-0.2981424464149521
ACH-000338,-0.6675986873141964
ACH-000339,-0.0987307907264056
ACH-000341,-0.19488374796917907
ACH-000348,-0.3090912839186456
ACH-000350,-0.13025417174345585
ACH-000352,-0.23310143868825076
ACH-000356,-0.14307385381117604
ACH-000361,-0.08546238979643207
ACH-000362,-0.19064262623903416
ACH-000363,-0.207776910605805
ACH-000364,-0.30116928831493633
ACH-000365,0.055083660618104636
ACH-000366,-0.062059190383700565
ACH-000368,-0.07928268408407073
ACH-000374,-0.2944652723891814
ACH-000375,-0.03781066311455277
ACH-000376,-0.12847375034899716
ACH-000381,-0.2608522993223428
ACH-000383,-0.1638560214487708
ACH-000387,-0.057332467255107315
ACH-000389,-0.25967284241620475
ACH-000390,-0.2289150212113787
ACH-000393,-0.1996051677565019
ACH-000395,-0.29388499980403404
ACH-000396,-0.06073095406293271
ACH-000397,-0.2251792725975996
ACH-000401,-0.3041896012639054
ACH-000402,0.2555479218709454
ACH-000403,-0.29847021394863743
ACH-000404,-0.3806215243097888
ACH-000406,-0.2131348410931088
ACH-000407,-0.16882259296005678
ACH-000408,-0.3833012596520451
ACH-000410,-0.2155175005613326
ACH-000411,-0.3015258206072096
ACH-000414,-0.22367748580770905
ACH-000415,-0.03473556971106899
ACH-000416,-0.1587632180535706
ACH-000420,0.042850530459288334
ACH-000421,-0.2668302927871516
ACH-000424,-0.12136318168421607
ACH-000425,-0.2917520154948404
ACH-000426,0.1150274266989683
ACH-000427,-0.2287277351533227
ACH-000433,-0.13399215053935667
ACH-000435,-0.1393464967318776
ACH-000436,-0.1756313123475066
ACH-000444,-0.2461113942274515
ACH-000445,-0.019786232711140137
ACH-000448,-0.1867864058590693
ACH-000450,-0.6454819441983084
ACH-000452,-0.22819092135101804
ACH-000454,-0.272583809448234
ACH-000458,-0.07583285732933158
ACH-000459,-0.05455706844941258
ACH-000460,-0.07078825135034546
ACH-000461,-0.3561490005349865
ACH-000463,-0.2308186969503013
ACH-000464,-0.1463371470229271
ACH-000466,-0.2384229066725259
ACH-000467,-0.16078559632950384
ACH-000468,-0.14055697799608816
ACH-000469,-0.09060451461482798
ACH-000470,-0.4329438248457767
ACH-000471,-0.2409927210252551
ACH-000472,-0.18771406694034945
ACH-000473,-0.21695565662261915
ACH-000475,-0.1622203133188525
ACH-000476,-0.18948313268376035
ACH-000477,-0.5532829431025228
ACH-000479,-0.2781373934152444
ACH-000480,-0.3041052692003495
ACH-000481,-0.24411277559096145
ACH-000483,-0.06936673790367735
ACH-000484,-0.19818915236260692
ACH-000485,-0.3432016007410277
ACH-000486,-0.12911158492931854
ACH-000487,-0.06650189066926199
ACH-000488,-0.13665699622496624
ACH-000490,-0.404804369690927
ACH-000491,-0.24893115366916416
ACH-000495,-0.28211844913139783
ACH-000496,-0.2784371918235509
ACH-000499,-0.18730308391089467
ACH-000500,-0.2520317268147451
ACH-000502,-0.2825582167510682
ACH-000503,-0.22200457295521087
ACH-000505,-0.2747965460256074
ACH-000507,-0.23325320626400894
ACH-000510,-0.24439672635473314
ACH-000511,-0.10336132731721732
ACH-000512,-0.13907347609592044
ACH-000516,-0.09195132735218603
ACH-000517,-0.19872128145196705
ACH-000518,-0.23111976913007895
ACH-000520,-0.2718360206363419
ACH-000521,-0.09938106615705583
ACH-000522,-0.2744270658259108
ACH-000524,-0.1814424890933036
ACH-000527,-0.1233065128628598
ACH-000528,-0.0758526999360031
ACH-000537,-0.2065004774980654
ACH-000541,-0.20673966646542316
ACH-000542,-0.14207901907363682
ACH-000544,-0.1238000668992299
ACH-000545,-0.0608255891493299
ACH-000547,-0.3879999942774685
ACH-000548,-0.3176661482062359
ACH-000549,-0.15422543148003245
ACH-000550,0.0011414807763116125
ACH-000552,-0.28587762136163963
ACH-000556,-0.14811128036917987
ACH-000557,-0.1865816776808032
ACH-000569,-0.4134183791327145
ACH-000570,-0.036494395342965114
ACH-000571,-0.17477696417418376
ACH-000573,-0.1895910116280233
ACH-000576,-0.3164970026609732
ACH-000579,-0.5224736385420263
ACH-000580,-0.05017142494943524
ACH-000584,-0.2758145994540219
ACH-000585,-0.04723069230183058
ACH-000588,-0.16901930476954305
ACH-000589,-0.2364580788329464
ACH-000591,-0.14799056616724313
ACH-000593,-0.03589929928364278
ACH-000600,-0.1881596708371797
ACH-000601,-0.06360194424440796
ACH-000605,-0.2009907598000085
ACH-000606,0.010034283952151578
ACH-000608,-0.1904116881282528
ACH-000614,-0.4644543566812971
ACH-000616,-0.16641025073117865
ACH-000618,-0.1579689878060259
ACH-000619,-0.18163456121230234
ACH-000620,-0.2375135720117636
ACH-000621,-0.06401752565803469
ACH-000622,-0.18476016096951609
ACH-000623,-0.14696109999381213
ACH-000624,-0.2418480070794548
ACH-000627,-0.14337612069431388
ACH-000630,-0.2071647740385928
ACH-000631,-0.3167156203772933
ACH-000632,-0.15230681051622122
ACH-000633,-0.16090239451277652
ACH-000637,-0.14620948906287048
ACH-000638,-0.1380342367900586
ACH-000646,-0.2894186443971067
ACH-000647,-0.23554097996808265
ACH-000648,0.14478493065694273
ACH-000649,-0.14523588555500935
ACH-000651,-0.26730074281098193
ACH-000652,-0.06601513534683376
ACH-000653,-0.2693572593803035
ACH-000657,-0.15680338090670226
ACH-000658,-0.17406281460090478
ACH-000661,-0.4298795144727237
ACH-000662,-0.4155918186952623
ACH-000663,-0.223473324079906
ACH-000665,-0.08221726911662147
ACH-000671,-0.23385355649554884
ACH-000672,-0.1171323236430934
ACH-000673,-0.19125193357286369
ACH-000676,-0.21600746363326592
ACH-000677,-0.16341854100216874
ACH-000681,-0.16051839328371334
ACH-000683,-0.17866434898786654
ACH-000684,-0.06613737421764483
ACH-000688,-0.045547064260765976
ACH-000693,-0.1304230663177735
ACH-000694,-0.2257375399595944
ACH-000695,-0.2025277744787985
ACH-000696,-0.3191502772116923
ACH-000697,0.019168385015383104
ACH-000699,-0.09544958802533082
ACH-000701,-0.089259080611108
ACH-000706,-0.16576982150349276
ACH-000711,-0.1624805722324462
ACH-000713,-0.4091210444833777
ACH-000714,-0.18081541235932952
ACH-000718,-0.20025741459315766
ACH-000720,-0.11437707562733615
ACH-000721,-0.08772850449404722
ACH-000724,-0.2066766840121979
ACH-000725,-0.13039401689574792
ACH-000732,-0.2609832971384765
ACH-000734,-0.24420252127056524
ACH-000735,-0.3074408307432056
ACH-000736,-0.1280936628475618
ACH-000738,-0.23560655550001056
ACH-000746,-0.2970181103205088
ACH-000747,-0.3176416859162625
ACH-000748,-0.19713556930865034
ACH-000753,-0.21714867351214592
ACH-000756,-0.013339510478726651
ACH-000757,-0.30118540926784737
ACH-000758,-0.45178249199882997
ACH-000760,-0.12185588570139184
ACH-000762,-0.09391507318903417
ACH-000763,-0.34941243150857704
ACH-000764,-0.3006061505897584
ACH-000765,-0.4726087857020423
ACH-000766,-0.10505089245281367
ACH-000767,-0.2316223658424802
ACH-000768,-0.3389514966914269
ACH-000769,-0.2632750805376266
ACH-000770,-0.5025117143240397
ACH-000771,-0.1571242270457699
ACH-000773,-0.13668745575599214
ACH-000776,0.10248886596237937
ACH-000777,-0.20939359749809816
ACH-000778,-0.02436670745833597
ACH-000781,-0.356676942036928
ACH-000782,-0.2618908433594127
ACH-000783,-0.08651426322412725
ACH-000784,-0.1461190227141444
ACH-000785,-0.15499733769632734
ACH-000787,-0.40206350363236704
ACH-000788,-0.2621111763993365
ACH-000791,-0.2819728795093365
ACH-000792,-0.2406383632965473
ACH-000794,0.017423089873544843
ACH-000796,-0.1298636410576175
ACH-000798,-0.4241485011390156
ACH-000799,-0.22237139909093528
ACH-000800,-0.305482735342434
ACH-000802,-0.3314382882047498
ACH-000804,-0.23226859092362906
ACH-000805,-0.4319083620302726
ACH-000809,-0.2701499612788183
ACH-000810,-0.4314734892306872
ACH-000811,-0.13926800701320044
ACH-000817,-0.3535661640951767
ACH-000819,-0.312404329859062
ACH-000820,0.07363326391427387
ACH-000821,-0.6567616324312828
ACH-000822,-0.10839862304512556
ACH-000823,-0.17297920083113386
ACH-000824,-0.2494024939991815
ACH-000827,-0.19080996092102695
ACH-000829,-0.12942156792209014
ACH-000831,-0.2776092084649315
ACH-000832,-0.13962642119383814
ACH-000833,-0.047297709691992436
ACH-000834,-0.14958259291319168
ACH-000835,-0.2382182737579256
ACH-000836,-0.05969184479903749
ACH-000837,-0.32675527170552643
ACH-000838,-0.09125908601814683
ACH-000839,-0.25746844175291683
ACH-000840,-0.1731351205692956
ACH-000841,-0.221454650549426
ACH-000843,-0.3044173050462392
ACH-000846,-0.3097432303210634
ACH-000847,-0.13655378428956086
ACH-000848,-0.19388858162770856
ACH-000849,-0.4059743201564944
ACH-000851,-0.0692943856713151
ACH-000855,-0.3611035832504325
ACH-000856,-0.20163850810306716
ACH-000858,-0.12374423733708652
ACH-000859,-0.38886601299233775
ACH-000861,-0.4115371617331613
ACH-000862,-0.3354403708177242
ACH-000865,-0.2343896507836025
ACH-000866,-0.1499686994034603
ACH-000867,-0.1617488354391501
ACH-000869,-0.33898676967962393
ACH-000872,-0.3006236444252775
ACH-000873,-0.09673410863321236
ACH-000876,-0.061455750078153425
ACH-000878,-0.2658920638332011
ACH-000880,-0.0691091966415468
ACH-000881,-0.3180144875355356
ACH-000882,-0.4724959750631361
ACH-000884,-0.2860440781894152
ACH-000885,-0.023478701948767947
ACH-000887,-0.12953138259388716
ACH-000889,-0.12441624765710692
ACH-000896,-0.15766325518414276
ACH-000898,-0.2511883701560085
ACH-000900,-0.23930657260789365
ACH-000901,-0.08436611536446999
ACH-000905,-0.08666807333968936
ACH-000906,-0.22420895220599474
ACH-000907,-0.10922799890632308
ACH-000910,-0.14659816385605365
ACH-000911,-0.255435693706873
ACH-000912,-0.2519768541829828
ACH-000913,-0.19608526995364248
ACH-000915,-0.3347169902481909
ACH-000916,-0.1556094053108775
ACH-000917,-0.16137146733083765
ACH-000920,0.13227809302627014
ACH-000921,-0.2674741575547485
ACH-000924,-0.15183155995881714
ACH-000926,-0.2625445769151331
ACH-000928,-0.2678473520372272
ACH-000929,-0.3941541034274059
ACH-000932,-0.13210135536652087
ACH-000935,0.12453832736059035
ACH-000936,-0.2722264232556393
ACH-000937,-0.18986575102002173
ACH-000938,-0.0524440596794872
ACH-000939,-0.13924477615186248
ACH-000941,-0.3101359953125153
ACH-000943,-0.18528566758726514
ACH-000946,-0.20431438717275568
ACH-000947,-0.04882748885693206
ACH-000948,-0.3067376519361324
ACH-000950,-0.3960151598681413
ACH-000953,-0.02736919130193234
ACH-000954,-0.2730107172890502
ACH-000957,-0.03157627594027016
ACH-000958,-0.3559470343015755
ACH-000960,-0.2247647439404752
ACH-000963,-0.08537418184946108
ACH-000968,-0.3023589911514384
ACH-000969,-0.4020605385906537
ACH-000972,-0.07066997885914232
ACH-000973,-0.2744740296373037
ACH-000974,-0.3245644575364967
ACH-000978,0.16654278875052697
ACH-000984,-0.3598691324404273
ACH-000986,-0.12227037024698115
ACH-000988,-0.1693335859554316
ACH-000993,-0.10149186426472252
ACH-000994,-0.09589655569926203
ACH-000996,-0.13935361661834675
ACH-001001,-0.36174231143116137
ACH-001020,-0.20528560097025
ACH-001028,-0.17823613878395375
ACH-001031,-0.4786152891733272
ACH-001038,-0.16978407729714626
ACH-001048,-0.33832684397808904
ACH-001050,0.13548294242517675
ACH-001053,-0.2155429575654928
ACH-001054,-0.01972114134334905
ACH-001061,-0.2425721157888043
ACH-001067,-0.1743417681739839
ACH-001075,-0.12755819789620576
ACH-001096,-0.4727036935182918
ACH-001111,0.11192768370094684
ACH-001119,-0.3356588289130333
ACH-001128,-0.08729185832174842
ACH-001134,0.018796385687747073
ACH-001151,-0.4488020823270039
ACH-001163,-0.2651828713620829
ACH-001164,-0.22286235795867332
ACH-001183,-0.09254744884893576
ACH-001192,-0.07755049869158641
ACH-001193,-0.4910131016988279
ACH-001196,-0.1134406953600754
ACH-001197,-0.13140857677532178
ACH-001205,-0.1633550368169777
ACH-001211,-0.08310432677523838
ACH-001212,-0.4457137257743587
ACH-001228,-0.18278349103008915
ACH-001232,-0.09535034470823776
ACH-001239,-0.2438429975559305
ACH-001270,0.01763793280207964
ACH-001274,-0.06472033127274834
ACH-001275,-0.16827270775541472
ACH-001277,-0.3269243740498752
ACH-001278,-0.4032558017748849
ACH-001280,-0.016069735713594168
ACH-001283,-0.15441757609621956
ACH-001289,-0.20944070579904372
ACH-001300,-0.13245242595982834
ACH-001301,-0.20550773978268091
ACH-001302,0.13474953378634447
ACH-001306,-0.1624675686413817
ACH-001318,-0.1257899614535882
ACH-001322,-0.09940187612843446
ACH-001328,-0.04806414691371436
ACH-001332,-0.050440244260282784
ACH-001336,-0.11589576569631192
ACH-001346,-0.22391746844762855
ACH-001353,-0.2335250590109321
ACH-001354,-0.2053124653131535
ACH-001367,-0.00922719406857023
ACH-001368,-0.12854854430797186
ACH-001374,-0.2155146292921768
ACH-001377,-0.2008228638549857
ACH-001380,-0.23420652130377265
ACH-001391,-0.3040708283988561
ACH-001408,-0.2303133782124106
ACH-001430,-0.3087676326754495
ACH-001431,-0.5801731789829345
ACH-001450,0.11032935919488997
ACH-001496,-0.2442755574158742
ACH-001500,-0.2955240998121196
ACH-001523,-0.21711014247434407
ACH-001532,-0.2394173160450671
ACH-001550,-0.2221819630786448
ACH-001552,-0.0738338031699056
ACH-001554,-0.2326671685057048
ACH-001654,-0.20016299754259065
ACH-001735,-0.0642855297662457
ACH-001736,-0.059349477240364365
ACH-001737,-0.14785351681588885
ACH-001740,-0.12193457743882072
ACH-001745,-0.22358430204250915
ACH-001765,-0.2311745097402069
