,IMPDH2 (3615)
ACH-000884,-0.2667604651592281
ACH-000885,-0.4549132479557165
ACH-000887,-0.6387923459658823
ACH-000889,-0.7449931130638411
ACH-000896,-0.6584325595296378
ACH-000898,-0.7073300198134855
ACH-000900,-0.4086274342350678
ACH-000901,-0.3121237369575736
ACH-000905,-0.4305493481014664
ACH-000906,-0.37469080268260413
ACH-000907,-0.4018976421572949
ACH-000910,-0.6307493535814219
ACH-000911,-0.73388378383727
ACH-000912,-0.8030674310617865
ACH-000913,-0.4339603632007885
ACH-000915,-0.5653206264523543
ACH-000916,-0.7357788212504872
ACH-000917,-0.7592712981244445
ACH-000920,-0.8550245556447286
ACH-000921,-0.8859281276345654
ACH-000924,-0.763486555624345
ACH-000926,-0.2463557755975196
ACH-000928,-0.4922559420316672
ACH-000929,-0.759447055483927
ACH-000932,-0.8101531858166869
ACH-000935,-0.2318135243437649
ACH-000936,-0.2928266661093169
ACH-000937,-1.0220208880528
ACH-000938,-0.7953687958815899
ACH-000939,-0.3844199759096276
ACH-000941,-0.4155045632134508
ACH-000943,-0.12739771798445276
ACH-000946,-0.1889726095259066
ACH-000947,-0.21256664690946275
ACH-000948,-0.5911487129999713
ACH-000950,-0.6697303111632049
ACH-000953,-0.9384113056071473
ACH-000954,-0.7664119079698727
ACH-000957,-0.4928225975682064
ACH-000958,-0.3475097388662531
ACH-000960,-1.2049404397881067
ACH-000963,-0.7174568106636924
ACH-000968,-0.4016099411430917
ACH-000969,-0.6252057914666403
ACH-000972,-0.3601851811816025
ACH-000973,-0.4677655104524432
ACH-000974,-0.4913824268217588
ACH-000978,-0.4001331351906997
ACH-000984,-0.17726387852399014
ACH-000986,-0.7117204246265321
ACH-000988,-0.4035512387366542
ACH-000993,-0.3450889487320993
ACH-000994,-0.38579355529298903
ACH-000996,-0.1339006413228106
ACH-001001,-0.06893083589768004
ACH-001020,-0.7248130549431683
ACH-001028,-0.4871206456727525
ACH-001031,-0.7335101750339459
ACH-001038,-0.4235716470087252
ACH-001048,-0.5679558216596996
ACH-001050,-0.4643886020297051
ACH-001053,-0.37734939597713785
ACH-001054,-0.4006693743083409
ACH-001061,-0.8322558692296217
ACH-001067,-0.4676749122347492
ACH-001075,-0.7515354677899377
ACH-001096,-0.5401214793152793
ACH-001111,-0.43571340903865735
ACH-001119,-0.5709695689641026
ACH-001128,-0.6818666247889027
ACH-001134,-0.6253317135024771
ACH-001151,-0.9240231601969744
ACH-001163,-0.919574264049662
ACH-001164,-0.4988280031533362
ACH-001183,-0.15290655215789398
ACH-001192,-0.3284082831376769
ACH-001193,-0.4721617422370048
ACH-001196,-0.6371384748364222
ACH-001197,-0.5353400991659507
ACH-001205,-0.2901550290750169
ACH-001211,-0.8994660295879332
ACH-001212,-0.4005362568364859
ACH-001228,-0.33466237786303105
ACH-001232,-0.3050532590159745
ACH-001239,-0.2245993173770573
ACH-001270,-0.3652147126624736
ACH-001274,-0.5568254267233674
ACH-001275,-0.5507654253689765
ACH-001277,-0.1860270095799437
ACH-001278,-0.5505065443499592
ACH-001280,-0.39393061264806056
ACH-001283,-0.15769691624351787
ACH-001289,-0.6707079271883204
ACH-001300,-0.4173536914621845
ACH-001301,-0.20821980725347086
ACH-001302,-0.5039627451512485
ACH-001306,-0.3135910932061835
ACH-001318,-0.4492500883873873
ACH-001322,-0.23575986186709255
ACH-001328,-0.4231783135015148
ACH-001332,-0.5098385906669164
ACH-001336,-0.2299111485217202
ACH-001346,-0.2829432375532783
ACH-001353,-0.7977810662703055
ACH-001354,-0.579060037348749
ACH-001367,-0.4467033884556445
ACH-001368,-0.8906992145849972
ACH-001374,-0.38810892191193774
ACH-001377,-0.2187655599230688
ACH-001380,-0.6657437455845009
ACH-001391,-0.5870568744605603
ACH-001408,-0.2136869886780172
ACH-001430,-0.3018397197100577
ACH-001431,-0.7067283557937636
ACH-001450,-0.9053181158368491
ACH-001496,-0.949013638614692
ACH-001500,-0.5245535190977051
ACH-001523,-0.38555190074127055
ACH-001532,-0.6441520233798937
ACH-001550,-0.4790024088157007
ACH-001552,-0.21065671231614846
ACH-001554,-0.4242230754185458
ACH-001654,-0.2689611725433104
ACH-001735,-0.4072873947064474
ACH-001736,-0.6761642688270033
ACH-001737,-0.8287842088076609
ACH-001740,-0.9319510918277528
ACH-001745,-0.88115933280367
ACH-001765,-0.6138362889487671
