,PTGES2 (80142)
ACH-000408,-0.12797296491311452
ACH-000410,-0.35584653585008563
ACH-000411,-0.2447430104585053
ACH-000414,-0.234240993853743
ACH-000415,-0.16355650766173388
ACH-000416,-0.2476285273546712
ACH-000420,-0.13895261518675153
ACH-000421,-0.18123205506684706
ACH-000424,-0.19023551756132584
ACH-000425,-0.20933865433258367
ACH-000426,-0.04799087584653764
ACH-000427,-0.05050629461395692
ACH-000433,-0.14481878464122858
ACH-000435,-0.12270247500385563
ACH-000436,-0.10811533715647532
ACH-000444,-0.19274422164199884
ACH-000445,-0.5116592405772515
ACH-000448,-0.19678252944542166
ACH-000450,-0.07975049527942353
ACH-000452,-0.20038155444015088
ACH-000454,-0.10838145979305937
ACH-000458,-0.2382298782057075
ACH-000459,0.03703185098358806
ACH-000460,-0.11335818028666712
ACH-000461,-0.19647132675432566
ACH-000463,-0.12355806061719166
ACH-000464,-0.06541640089869533
ACH-000466,-0.10170904137033412
ACH-000467,-0.2868226914014364
ACH-000468,-0.29736443364688103
ACH-000469,-0.332420265271964
ACH-000470,-0.26164079950877484
ACH-000471,-0.08774561993619283
ACH-000472,-0.22041114895875294
ACH-000473,-0.28100276848906386
ACH-000475,-0.3747702124611649
ACH-000476,-0.2064310630944356
ACH-000477,-0.18530046541183376
ACH-000479,-0.053630431773139135
ACH-000480,-0.3308089168515977
ACH-000481,-0.3500503557332861
ACH-000483,-0.10704154940486203
ACH-000484,-0.24240194360638606
ACH-000485,-0.20039825614319595
ACH-000486,-0.2437377569803864
ACH-000487,-0.19142049915784248
ACH-000488,-0.2671714263819447
ACH-000490,-0.1676464634165412
ACH-000491,-0.1322726956039597
ACH-000495,-0.33848519131301913
ACH-000496,-0.2264894688525855
ACH-000499,-0.14578410797888025
ACH-000500,-1.2131786792794317
ACH-000502,-0.17113580860522262
ACH-000503,-0.20189257897704796
ACH-000505,-0.17880709885245294
ACH-000507,-0.17491935549405682
ACH-000510,-0.1381172790586269
ACH-000511,-0.2642932422558653
ACH-000512,0.005521609066519282
ACH-000516,-0.2387036554579885
ACH-000517,-0.27075351794149743
ACH-000518,-0.15781738572125475
ACH-000520,-0.22805784720419925
ACH-000521,-0.4124987823520485
ACH-000522,-0.09469964390484177
ACH-000524,-0.12342656715913325
ACH-000527,-0.33787129913120695
ACH-000528,-0.2016372275877424
ACH-000537,-0.1496218372040777
ACH-000541,-0.059614003741318124
ACH-000542,-0.2766179203281142
ACH-000544,-0.09546570956839123
ACH-000545,-0.13925880625772652
ACH-000547,-0.3008519448563356
ACH-000548,-0.09474611293870963
ACH-000549,-0.1954505923277647
ACH-000550,-0.2951385497409477
ACH-000552,-0.2063006230678588
ACH-000556,-0.2520778972935156
ACH-000557,-0.1674824312885622
ACH-000569,-0.14878689855048485
ACH-000570,-0.326944467299632
ACH-000571,-0.17066997742785106
ACH-000573,-0.18663514852922264
ACH-000576,-0.05243519643544123
ACH-000579,-0.0614910062891013
ACH-000580,0.07737460394074379
ACH-000584,-0.0795545566964028
ACH-000585,-0.19890757767988973
ACH-000588,-0.042748003184374835
ACH-000589,-0.2278525829951461
ACH-000591,-0.13625601195050616
ACH-000593,-0.2440901976442981
ACH-000600,-0.21684650178226847
ACH-000601,-0.2905840925914482
ACH-000605,-0.12096784412381348
ACH-000606,-0.2331853916585004
ACH-000608,-0.2319085433399929
ACH-000614,-0.17416360878830292
ACH-000616,0.08589548574535355
ACH-000618,-0.16402247289047342
ACH-000619,-0.17669336486487167
ACH-000620,-0.15704235888604304
ACH-000621,-0.2718095282855132
ACH-000622,-0.2296818139647155
ACH-000623,-0.28892751880340906
ACH-000624,-0.15465531551164294
ACH-000627,-0.2501297470421781
ACH-000630,-0.2574297363400748
ACH-000631,-0.4279929422035142
ACH-000632,-0.1991889818006683
ACH-000633,-0.2019713202099283
ACH-000637,-0.4337312840811761
ACH-000638,-0.27811831847306884
ACH-000646,-0.3485695877097383
ACH-000647,-0.19127925002483184
ACH-000648,-0.4153930706611518
ACH-000649,-0.2322317762622572
ACH-000651,-0.17968064490673552
ACH-000652,-0.021986065811632937
ACH-000653,-0.1099295818192772
ACH-000657,-0.2422518536537723
ACH-000658,-0.19238999519850974
ACH-000661,-0.18427103150311394
ACH-000662,-0.1931226747166037
ACH-000663,-0.2161302940320024
ACH-000665,-0.26554597951878484
ACH-000671,-0.2176947629016032
ACH-000672,-0.4913377537030778
ACH-000673,-0.1995674277074331
ACH-000676,-0.3518493473418835
ACH-000677,-0.3289313121050929
ACH-000681,-0.2802626609269329
ACH-000683,-0.29660585984438664
ACH-000684,-0.07884264321388264
ACH-000688,-0.25652696463079083
ACH-000693,-0.2111109040417267
ACH-000694,-0.18663953640389896
ACH-000695,0.10195287244645833
ACH-000696,-0.2520975281574627
ACH-000697,-0.1826707206576302
ACH-000699,-0.12324278762256954
ACH-000701,-0.37009692331481975
ACH-000706,-0.13538723964792024
ACH-000711,-0.28666126068697856
ACH-000713,-0.06522801298341846
ACH-000714,-0.03881851877613382
ACH-000718,-0.3781240860708576
ACH-000720,-0.1623264727816668
ACH-000721,-0.22586711862290704
ACH-000724,-0.1399813581588477
ACH-000725,-0.16619888524825202
ACH-000732,-0.20530119147781245
ACH-000734,-0.33284120953506896
ACH-000735,-0.29499462499759155
ACH-000736,-0.29952260954647786
ACH-000738,-0.2516545768955284
ACH-000746,-0.10447754852847242
ACH-000747,-0.2989031741608679
ACH-000748,-0.20609841856201605
ACH-000753,-0.2723354294178291
ACH-000756,-0.32441208443927105
ACH-000757,-0.3588901765939459
ACH-000758,-0.11615693897405492
ACH-000760,-0.09011791142561984
ACH-000762,-0.2436573182076951
ACH-000763,-0.2823017789812739
ACH-000764,-0.018991729133345885
ACH-000765,-0.2011340932322304
ACH-000766,-0.14046105415922416
ACH-000767,-0.2342165673429301
ACH-000768,-0.2993333654102437
ACH-000769,-0.07170109720465129
ACH-000770,-0.07981184972456415
ACH-000771,-0.1234046929517088
ACH-000773,-0.2628993883502974
ACH-000776,-0.3623569687303471
ACH-000777,-0.18738714780703425
ACH-000778,-0.17008592001428727
ACH-000781,-0.3054944471636924
ACH-000782,-0.2961944509761679
ACH-000783,-0.4385898418702212
ACH-000784,-0.19903830109693146
ACH-000785,-0.17647266971543962
ACH-000787,-0.2215940777272148
ACH-000788,-0.19002399095608216
ACH-000791,-0.3479094341437245
ACH-000792,-0.12865038534295187
ACH-000794,-0.29181957365666383
ACH-000796,-0.18780042734040528
ACH-000798,-0.02633832062709161
ACH-000799,-0.324990372750493
ACH-000800,-0.33064395798298124
ACH-000802,0.08077529812676168
ACH-000804,-0.2356959312857253
ACH-000805,-0.2768869322819519
ACH-000809,-0.21642720854552566
ACH-000810,-0.054407706354349536
ACH-000811,-0.19912955608303326
ACH-000817,-0.08829472138601586
ACH-000819,-0.048283588092240134
ACH-000820,-0.11717625410191422
ACH-000821,0.015280783499577968
ACH-000822,-0.2864175438788654
ACH-000823,-0.2152720641282632
ACH-000824,-0.2296734522297681
ACH-000827,-0.2371597914781715
ACH-000829,-0.022824305536417882
ACH-000831,-0.2309867770939008
ACH-000832,-0.14793830175174902
ACH-000833,-0.16295393333127745
ACH-000834,-0.1759193118008591
ACH-000835,-0.177329377057307
ACH-000836,-0.21579586378760335
ACH-000837,-0.2301030135042111
ACH-000838,-0.12851742625876622
ACH-000839,-0.26297941212976106
ACH-000840,-0.2664156251635791
ACH-000841,-0.29533696391598113
ACH-000843,-0.1666346456180581
ACH-000846,-0.06875434377675245
ACH-000847,-0.11247738447074257
ACH-000848,-0.08048189224467331
ACH-000849,-0.09862614735454997
ACH-000851,-0.2625216087706246
ACH-000855,-0.12325949553237266
ACH-000856,-0.18816183721961569
ACH-000858,-0.1444586702732258
ACH-000859,-0.24289064149882894
ACH-000861,-0.24300081076097896
ACH-000862,-0.06009665977453845
ACH-000865,-0.2429716473932319
ACH-000866,-0.1121137546500017
ACH-000867,-0.13822809549350712
ACH-000869,-0.13046833455099016
ACH-000872,-0.16810561741024474
ACH-000873,-0.08046901509628149
ACH-000876,-0.2816541277748562
ACH-000878,-0.190695465817238
ACH-000880,-0.11355068508961205
ACH-000881,-0.18429340468691208
ACH-000882,-0.2872267072210486
ACH-000884,-0.08700662856909261
ACH-000885,-0.21067051375727688
ACH-000887,-0.19007293592077412
ACH-000889,-0.1788861292014103
ACH-000896,-0.11401193094470598
ACH-000898,-0.23536472242853676
ACH-000900,-0.4046036422378565
ACH-000901,-0.3627203062376549
ACH-000905,-0.07989501722655636
ACH-000906,-0.18759891719331376
ACH-000907,-0.1765475512247769
ACH-000910,-0.15611039804770674
ACH-000911,-0.31190274877615565
ACH-000912,-0.1829360700633861
ACH-000913,-0.3166852894340888
ACH-000915,-0.22990285200561866
ACH-000916,-0.40211717227474586
ACH-000917,-0.11929674055767606
ACH-000920,-0.14099225955977754
ACH-000921,-0.2493340773261685
ACH-000924,-0.11688435900893987
ACH-000926,-0.2964353362024775
ACH-000928,-0.33148598882218083
ACH-000929,-0.4109467171681523
ACH-000932,-0.09354192518124976
ACH-000935,-0.13738481123495233
ACH-000936,-0.03350680488095114
ACH-000937,-0.2878435333446629
ACH-000938,-0.0910743696766231
ACH-000939,-0.2976450659336756
ACH-000941,-0.12041006722618748
ACH-000943,-0.24487513004153694
ACH-000946,-0.06503385453507161
ACH-000947,-0.20154811399912784
ACH-000948,-0.1046253650747401
ACH-000950,-0.03158430548305542
ACH-000953,-0.21762170440580933
ACH-000954,-0.097343285168286
ACH-000957,-0.3164483492645723
ACH-000958,-0.03905976008867863
ACH-000960,-0.2864512493037452
ACH-000963,-0.2805433999100557
ACH-000968,-0.25136434556769
ACH-000969,-0.1814623422284764
ACH-000972,-0.2614193577619194
ACH-000973,-0.14999003923471632
ACH-000974,-0.2631590216120227
ACH-000978,0.006923130352170336
ACH-000984,-0.16469673101011162
ACH-000986,-0.20122353959666986
ACH-000988,-0.26339059557924044
ACH-000993,-0.452119600998187
ACH-000994,-0.3390220074257824
ACH-000996,-0.15469768889094604
ACH-001001,-0.3091408979167083
ACH-001020,-0.4334846450223105
ACH-001028,-0.3373367098526102
ACH-001031,-0.10119045720481754
ACH-001038,-0.33998228227577937
ACH-001048,-0.22136929918865653
ACH-001050,-0.178830045265835
ACH-001053,-0.29295664617455897
ACH-001054,-0.26888747245590666
ACH-001061,-0.20179716559837413
ACH-001067,-0.11249128594850574
ACH-001075,0.08237332260142115
ACH-001096,-0.1941062625031844
ACH-001111,-0.1784084800597708
ACH-001119,-0.2303456632258327
ACH-001128,-0.1860380385061821
ACH-001134,-0.19967820874702047
ACH-001151,-0.3115094266157853
ACH-001163,-0.2845870833092686
ACH-001164,-0.05607187155307141
ACH-001183,-0.19825570469688944
ACH-001192,-0.20740280552621115
ACH-001193,-0.1896807204881831
ACH-001196,-0.4201994024974306
ACH-001197,-0.3365488553654423
ACH-001205,-0.11858708036548493
ACH-001211,-0.3392705062253586
ACH-001212,-0.5059931393042917
ACH-001228,-0.36288627210839824
ACH-001232,-0.2293527473581819
ACH-001239,-0.2199669955091663
ACH-001270,-0.12350844864962153
ACH-001274,-0.16761352825583098
ACH-001275,-0.16646945258020895
ACH-001277,-0.1941842415547836
ACH-001278,-0.31964255169207384
ACH-001280,-0.6024492354116606
ACH-001283,-0.07745524079632406
ACH-001289,-0.21599139151114893
ACH-001300,-0.26508496671026555
ACH-001301,-0.26570797668532514
ACH-001302,-0.3421218623957705
ACH-001306,0.002838263625405164
ACH-001318,-0.24961047651227636
ACH-001322,-0.20606315889271307
ACH-001328,-0.2483919190420103
ACH-001332,-0.5761146669540435
ACH-001336,-0.17578096979607016
ACH-001346,-0.2336703850497191
ACH-001353,-0.32318166678884
ACH-001354,-0.08003916694814779
ACH-001367,-0.07456736638238046
ACH-001368,-0.25967993378214804
ACH-001374,0.19784320822504373
ACH-001377,-0.21219464741611468
ACH-001380,-0.28535921589934404
ACH-001391,-0.18282515618940945
ACH-001408,-0.18555007347509656
ACH-001430,0.03879292774492857
ACH-001431,-0.11145638919392402
ACH-001450,-0.24557183968038965
ACH-001496,-0.2290057962442019
ACH-001500,-0.4645439544040197
ACH-001523,-0.2595325409831987
ACH-001532,-0.2728114365817821
ACH-001550,-0.14765030230479312
ACH-001552,-0.22825060817025586
ACH-001554,-0.2488133513285478
ACH-001654,-0.1815893190123274
ACH-001735,-0.0964084128376362
ACH-001736,-0.2111888555919016
ACH-001737,-0.5891019023214521
ACH-001740,-0.2478282839361893
ACH-001745,-0.3396121422040556
ACH-001765,-0.07072765493697587
