,EVI2A (2123)
ACH-000770,-0.06362470353651496
ACH-000771,0.029527169587549862
ACH-000773,-0.08791505333845298
ACH-000776,-0.21008617072824465
ACH-000777,-0.190184514824716
ACH-000778,-0.08624633801911152
ACH-000781,-0.015767046788330758
ACH-000782,0.07461699901338201
ACH-000783,-0.013900743210388916
ACH-000784,-0.09254528162877006
ACH-000785,-0.1345624706868005
ACH-000787,-0.10396594573335853
ACH-000788,-0.1240578052052718
ACH-000791,-0.1952430974555236
ACH-000792,-0.055610308275749136
ACH-000794,-0.11173924132623046
ACH-000796,-0.07068746029382415
ACH-000798,-0.2914854964344776
ACH-000799,-0.050624476375677005
ACH-000800,-0.05522978770417567
ACH-000802,-0.0021690455488446816
ACH-000804,0.03732101693888189
ACH-000805,0.08885600724602466
ACH-000809,-0.1679751300935875
ACH-000810,-0.1368672644952714
ACH-000811,-0.16071604087036154
ACH-000817,-0.10976129611235212
ACH-000819,0.015779390227212513
ACH-000820,-0.2217678773711756
ACH-000821,-0.35092866967711944
ACH-000822,-0.1854656405241793
ACH-000823,0.030458814441245808
ACH-000824,0.009724621443342877
ACH-000827,-0.004731576421565782
ACH-000829,-0.17566090606058093
ACH-000831,-0.041621072947809035
ACH-000832,-0.14682429541852965
ACH-000833,0.0352995424477484
ACH-000834,-0.19765159824857767
ACH-000835,-0.07761604332581758
ACH-000836,0.041139762309116486
ACH-000837,-0.13225014388233558
ACH-000838,-0.09771878372144456
ACH-000839,-0.2001145771516156
ACH-000840,-0.2411541036530177
ACH-000841,-0.04560802798396627
ACH-000843,-0.23048497335697274
ACH-000846,-0.20339777822632266
ACH-000847,-0.002410598629271273
ACH-000848,-0.19797998627664445
ACH-000849,-0.005935771501281358
ACH-000851,-0.008838996403603413
ACH-000855,0.01869419467342932
ACH-000856,-0.16700829933220904
ACH-000858,-0.23974325821186335
ACH-000859,-0.17172402764602687
ACH-000861,-0.009292701693581115
ACH-000862,-0.10587039950317748
ACH-000865,-0.09063109000119704
ACH-000866,-0.09421782476416203
ACH-000867,-0.17846624033399314
ACH-000869,-0.11522763203545315
ACH-000872,-0.15396239249959207
ACH-000873,-0.22244229730429527
ACH-000876,-0.024880755941853776
ACH-000878,0.029020373392011307
ACH-000880,-0.022472898318184498
ACH-000881,-0.10608002808702563
ACH-000882,-0.1270700473202382
ACH-000884,-0.23035607952458906
ACH-000885,-0.19919151518810155
ACH-000887,-0.0875551396473801
ACH-000889,-0.08817553090022566
ACH-000896,-0.06621823129759621
ACH-000898,-0.17051086765348292
ACH-000900,-0.2859301528559285
ACH-000901,-0.008446616389278424
ACH-000905,-0.06687961488669446
ACH-000906,-0.10678716065672443
ACH-000907,-0.13343551168993015
ACH-000910,0.0014440701893334085
ACH-000911,-0.17166776713760135
ACH-000912,-0.1211744727086369
ACH-000913,-0.15568901755480088
ACH-000915,-0.18231450796403767
ACH-000916,-0.23207448401649103
ACH-000917,-0.11530087526025012
ACH-000920,-0.18228270655996656
ACH-000921,-0.07014189357494384
ACH-000924,-0.039438384387926455
ACH-000926,-0.06946064448943946
ACH-000928,-0.07162226300414679
ACH-000929,-0.14561131092168553
ACH-000932,-0.12939858538200125
ACH-000935,-0.23865063735336065
ACH-000936,-0.11646054929965576
ACH-000937,-0.05760437407041934
ACH-000938,-0.08783521627569284
ACH-000939,-0.12020621070221832
ACH-000941,-0.07770858929088346
ACH-000943,-0.07959555261811256
ACH-000946,-0.18913763714893592
ACH-000947,-0.07140956933445353
ACH-000948,-0.1605513171679078
ACH-000950,-0.08364894866075698
ACH-000953,-0.0011540915349814028
ACH-000954,-0.39611336997033736
ACH-000957,-0.18217257786996435
ACH-000958,-0.2311262084420436
ACH-000960,-0.0414423251313272
ACH-000963,-0.2545714412181555
ACH-000968,-0.04984642712892767
ACH-000969,-0.07198990511068974
ACH-000972,-0.4382520756704945
ACH-000973,-0.18706642585892946
ACH-000974,-0.16611133005708645
ACH-000978,-0.15084966497474167
ACH-000984,-0.21997040693402656
ACH-000986,-0.1743913271052248
ACH-000988,-0.058657434536320475
ACH-000993,-0.18170793337184787
ACH-000994,-0.10122486023561746
ACH-000996,-0.3992306696264668
ACH-001001,-0.12119851164909155
ACH-001020,-0.017491681571312322
ACH-001028,-0.19180798958379872
ACH-001031,-0.1411119290632258
ACH-001038,-0.11353146265556313
ACH-001048,-0.15670864265347526
ACH-001050,-0.2462665240822253
ACH-001053,-0.06913123837733237
ACH-001054,-0.24924528158758014
ACH-001061,-0.06985121523637483
ACH-001067,-0.2476766375579269
ACH-001075,-0.13966810317600925
ACH-001096,-0.04953211806646909
ACH-001111,0.10283829602046174
ACH-001119,-0.07488887659775541
ACH-001128,-0.3372371217431734
ACH-001134,-0.07418081110712334
ACH-001151,-0.2157908016194592
ACH-001163,-0.20447555921403385
ACH-001164,-0.1562764011519008
ACH-001183,-0.139524355528976
ACH-001192,-0.02388172216202548
ACH-001193,-0.1333634881020825
ACH-001196,0.01496335078180542
ACH-001197,0.05775704951895061
ACH-001205,-0.07532003229164501
ACH-001211,-0.16234570946186413
ACH-001212,0.07101348004878813
ACH-001228,-0.09421820352880733
ACH-001232,0.18770598334359032
ACH-001239,-0.05998053019335095
ACH-001270,-0.23618653695659966
ACH-001274,-0.12944725560690828
ACH-001275,0.10982320021955283
ACH-001277,-0.16739479980841993
ACH-001278,-0.2633415615518883
ACH-001280,-0.23170438066638802
ACH-001283,-0.16577122025856486
ACH-001289,-0.07613008608658095
ACH-001300,-0.2103190179281501
ACH-001301,0.0190498126058353
ACH-001302,-0.2649326465525303
ACH-001306,-0.06618222031829528
ACH-001318,-0.19817184030098564
ACH-001322,-0.12967713443139298
ACH-001328,-0.13735004570967685
ACH-001332,-0.2404134404270144
ACH-001336,-0.0709218501130363
ACH-001346,-0.21979429661527616
ACH-001353,-0.1552359831094333
ACH-001354,-0.17946804501247188
ACH-001367,-0.1316907172120784
ACH-001368,-0.09531214210726036
ACH-001374,-0.3387670643821437
ACH-001377,-0.18607745848034046
ACH-001380,-0.14963926528114985
ACH-001391,-0.08626714348869734
ACH-001408,-0.02672873482532406
ACH-001430,-0.07977985842548706
ACH-001431,-0.09468535439142174
ACH-001450,0.06817349063553763
ACH-001496,-0.11881841287250725
ACH-001500,-0.15834186812086198
ACH-001523,-0.15825531432660594
ACH-001532,-0.00963177153870217
ACH-001550,-0.07653794261519982
ACH-001552,-0.1231329135743428
ACH-001554,-0.0394217152197548
ACH-001654,-0.07316054402404587
ACH-001735,-0.01284583823267935
ACH-001736,-0.2034571975408456
ACH-001737,0.2502915587034541
ACH-001740,-0.07937451642478985
ACH-001745,-0.05009235335861213
ACH-001765,-0.13311940749051274
