,AEBP1 (165)
ACH-000924,-0.21282590031323406
ACH-000926,-0.20322393147332332
ACH-000928,-0.08470299563702771
ACH-000929,-0.2285304150932052
ACH-000932,-0.21031902210627515
ACH-000935,-0.4120332476854315
ACH-000936,-0.2539994836951355
ACH-000937,-0.14838420105408015
ACH-000938,-0.2095761912427102
ACH-000939,-0.0930485871164361
ACH-000941,-0.09941373345910792
ACH-000943,-0.1743305396622501
ACH-000946,-0.3121753991818408
ACH-000947,-0.3150319045600505
ACH-000948,-0.2888582682676386
ACH-000950,-0.21549057978075795
ACH-000953,-0.14126491408932507
ACH-000954,-0.20682427428966554
ACH-000957,-0.2458691803001688
ACH-000958,-0.2404348329689701
ACH-000960,-0.2064666786101796
ACH-000963,-0.09874960294317783
ACH-000968,-0.2353948892633025
ACH-000969,-0.15620085493242905
ACH-000972,-0.2882605943298531
ACH-000973,-0.20814786650935796
ACH-000974,-0.2491888155202521
ACH-000978,-0.04541170185547596
ACH-000984,-0.19543927687011053
ACH-000986,-0.13595418442777174
ACH-000988,-0.24618489792776915
ACH-000993,-0.1297521694376546
ACH-000994,-0.2053525644864264
ACH-000996,-0.17910245817405845
ACH-001001,-0.0994259403486994
ACH-001020,-0.09112428361031992
ACH-001028,-0.24069847562219585
ACH-001031,-0.19874893982719627
ACH-001038,-0.19797548244435945
ACH-001048,-0.13096221599326682
ACH-001050,-0.16453401386022348
ACH-001053,-0.09140960575661214
ACH-001054,-0.043381114268037264
ACH-001061,-0.13080791827564875
ACH-001067,-0.14490519888193687
ACH-001075,-0.236040865303264
ACH-001096,-0.15433812886625609
ACH-001111,-0.35626774213555784
ACH-001119,-0.2858609086669409
ACH-001128,-0.17466971653557595
ACH-001134,-0.1480712781576902
ACH-001151,-0.20955961484273036
ACH-001163,-0.3313456363896396
ACH-001164,-0.34214360700878743
ACH-001183,-0.315174652788116
ACH-001192,-0.26288457149172884
ACH-001193,-0.4136133998595497
ACH-001196,-0.2712562137910285
ACH-001197,-0.1550344455785962
ACH-001205,-0.1376179597694531
ACH-001211,-0.2946165006446758
ACH-001212,0.0028190848257901103
ACH-001228,-0.2271703664492873
ACH-001232,-0.2086865445440728
ACH-001239,-0.2254061749711101
ACH-001270,-0.06463712613531708
ACH-001274,-0.15652169622365614
ACH-001275,-0.2553649818541672
ACH-001277,-0.3050262750652254
ACH-001278,-0.21714588191071865
ACH-001280,-0.4860017603535328
ACH-001283,-0.07891474596885611
ACH-001289,-0.3214073520430717
ACH-001300,-0.4361662813756757
ACH-001301,-0.03280386039610478
ACH-001302,-0.4085160824724268
ACH-001306,-0.3063648858151536
ACH-001318,-0.20425359276318386
ACH-001322,-0.2181651989667932
ACH-001328,-0.10947439333279584
ACH-001332,-0.2184209856327988
ACH-001336,-0.20166621203308116
ACH-001346,-0.27690637611458857
ACH-001353,-0.16543436745516046
ACH-001354,-0.18883239007679936
ACH-001367,-0.1966043232996265
ACH-001368,-0.2384406853702657
ACH-001374,-0.2332776743841648
ACH-001377,-0.3405780308150321
ACH-001380,-0.2930797665812656
ACH-001391,-0.1939486199568333
ACH-001408,-0.2539471398407856
ACH-001430,-0.2696376903669043
ACH-001431,-0.12303238357643348
ACH-001450,-0.1254030128257696
ACH-001496,-0.18526655191246705
ACH-001500,-0.13283715512158292
ACH-001523,-0.17951782237512812
ACH-001532,-0.1514849408659056
ACH-001550,-0.1949649786213798
ACH-001552,-0.2259757071649293
ACH-001554,-0.2634067892459169
ACH-001654,-0.3012385951521316
ACH-001735,-0.14297851377282128
ACH-001736,-0.21155816983292952
ACH-001737,-0.1852333020628136
ACH-001740,-0.2724013269201778
ACH-001745,-0.10185155926360613
ACH-001765,-0.12307248767332582
