,NBEAL1 (65065)
ACH-000308,-0.6290630510641643
ACH-000310,-0.7751646942311698
ACH-000311,-0.39088997884155696
ACH-000312,-0.4810764984814036
ACH-000315,-0.3735069631309486
ACH-000316,-0.23215347856467355
ACH-000317,-0.6426993673581367
ACH-000318,-0.41913195486050203
ACH-000319,-0.3490381297389744
ACH-000320,-0.4659845566396954
ACH-000322,-0.3332939566611203
ACH-000323,-0.4809562095510893
ACH-000324,-0.5306492058861579
ACH-000329,-0.4404465704962599
ACH-000330,-0.2733190848715156
ACH-000331,-0.23992129828330075
ACH-000332,-0.4018258690499493
ACH-000334,-0.8448842409900583
ACH-000335,-0.3813701420742641
ACH-000336,-0.652310204740437
ACH-000337,-0.39033657864068105
ACH-000338,-0.1099577586239242
ACH-000339,-0.4814283147773664
ACH-000341,-0.5848903138739607
ACH-000348,-0.3478659100116693
ACH-000350,-0.5341012374155164
ACH-000352,-0.3979677676159101
ACH-000356,-0.4351623316480412
ACH-000361,-0.3257358810379184
ACH-000362,-0.5420723772112249
ACH-000363,-0.4312571541230384
ACH-000364,-0.4811840603420821
ACH-000365,-0.4577001021135298
ACH-000366,-0.438735818292978
ACH-000368,-0.3168053829140381
ACH-000374,-0.6769528828871273
ACH-000375,-0.3571816066906319
ACH-000376,-0.524109949859485
ACH-000381,-0.2971117214232491
ACH-000383,-0.5206834207811902
ACH-000387,-0.5759161054701222
ACH-000389,-0.3001464377875136
ACH-000390,-0.5229841698383121
ACH-000393,-0.3858639862624984
ACH-000395,-0.39519509132617736
ACH-000396,-0.08763191312319579
ACH-000397,-0.5142351728058963
ACH-000401,-0.35962506939283506
ACH-000402,-0.5146093073455328
ACH-000403,-0.5710265852059957
ACH-000404,-0.43304351127238383
ACH-000406,-0.323143332424688
ACH-000407,-0.4081153592891459
ACH-000408,-0.539153733846891
ACH-000410,-0.3526607780652893
ACH-000411,-0.32746117588291224
ACH-000414,-0.5602582801822767
ACH-000415,-0.6502403414691319
ACH-000416,-0.4824652660362266
ACH-000420,-0.3663612526892081
ACH-000421,-0.3989245566376632
ACH-000424,-0.5361528225992144
ACH-000425,-0.5227583632665324
ACH-000426,-0.37910803636978935
ACH-000427,-0.6443676418262051
ACH-000433,-0.19971670445683293
ACH-000435,-0.34560291179633795
ACH-000436,-0.3470312470254837
ACH-000444,-0.27649147155927595
ACH-000445,-0.29915396372413433
ACH-000448,-0.5044217854622616
ACH-000450,-0.24272043901614776
ACH-000452,-0.4946670805184323
ACH-000454,-0.2646448768341411
ACH-000458,-0.346204548050528
ACH-000459,-0.07188519361999057
ACH-000460,-0.3854259216399999
ACH-000461,-0.3841734534820764
ACH-000463,-0.3757980552948254
ACH-000464,-0.2887579254632429
ACH-000466,-0.6128332893449695
ACH-000467,-0.3590686836332152
ACH-000468,-0.452900158079037
ACH-000469,-0.4658456377649257
ACH-000470,-0.5411478871842526
ACH-000471,-0.4956571015008168
ACH-000472,-0.6078040246278363
ACH-000473,-0.2264719549026301
ACH-000475,-0.5439713533267736
ACH-000476,-0.4241751185529474
ACH-000477,-0.2830715044476315
ACH-000479,-0.3373845694894742
ACH-000480,-0.258857330647587
ACH-000481,-0.466031821456825
ACH-000483,-0.2278790925042445
ACH-000484,-0.5256027579616087
ACH-000485,-0.5288574824096061
ACH-000486,-0.34968858799788305
ACH-000487,-0.4850081963818964
ACH-000488,-0.3572697319852828
ACH-000490,-0.21718999726629706
ACH-000491,-0.4176246099682556
ACH-000495,-0.4097866281579221
ACH-000496,-0.33944256388455235
ACH-000499,-0.38594714579273454
ACH-000500,-0.4853863955332575
ACH-000502,-0.4813639913739513
ACH-000503,-0.35437759747634323
ACH-000505,-0.40537422556904296
ACH-000507,-0.4088613006600037
ACH-000510,-0.4563213675188937
ACH-000511,-0.2124810064821678
ACH-000512,-0.21010562850597225
ACH-000516,-0.5327773554170321
ACH-000517,-0.5136927180550682
ACH-000518,-0.34789800158298684
ACH-000520,-0.3535587654062977
ACH-000521,-0.4479367357415355
ACH-000522,-0.7115239907766684
ACH-000524,-0.4129067057338021
ACH-000527,-0.37974248485831535
ACH-000528,-0.4377080087778639
ACH-000537,-0.34914384662009196
ACH-000541,-0.1481808139033339
ACH-000542,-0.4416901712561739
ACH-000544,-0.5522840682982374
ACH-000545,-0.5035223218199385
ACH-000547,-0.1710326333709124
ACH-000548,-0.4571633687868653
ACH-000549,-0.2586341952112323
ACH-000550,-0.3983939193502048
ACH-000552,-0.4387720001300805
ACH-000556,-0.4192453995590112
ACH-000557,-0.9048878331905426
ACH-000569,-0.29780119498937685
ACH-000570,-0.3328785847233756
ACH-000571,-0.3822933438168493
ACH-000573,-0.36473817354695454
ACH-000576,-0.3079202053536373
ACH-000579,-0.4239437497884193
ACH-000580,-0.3348074454254937
ACH-000584,-0.5726007392828212
ACH-000585,-0.4788705473370466
ACH-000588,-0.34490740652257795
ACH-000589,-0.3021567816316113
ACH-000591,-0.14660225488930104
ACH-000593,-0.35338648081245305
ACH-000600,-0.4485704117105473
ACH-000601,-0.4071039334349114
ACH-000605,-0.5223175169235817
ACH-000606,-0.3058168259991704
ACH-000608,-0.6682663400339907
ACH-000614,-0.6953778109990982
ACH-000616,-0.4669937845354146
ACH-000618,-0.4650691606850318
ACH-000619,-0.3982872898232699
ACH-000620,-0.5162468960002341
ACH-000621,-0.6798661667045194
ACH-000622,-0.518091558927461
ACH-000623,-0.51558120681641
ACH-000624,-0.4660461418064586
ACH-000627,-0.4034794160041621
ACH-000630,-0.4547985689975232
ACH-000631,-0.4416535096573656
ACH-000632,-0.3499635956869597
ACH-000633,-0.4708496408181123
ACH-000637,-0.4840545233753456
ACH-000638,-0.3066352113538037
ACH-000646,-0.3169034995361233
ACH-000647,-0.511102970117442
ACH-000648,-0.3382437307219512
ACH-000649,-0.4709263199736805
ACH-000651,-0.5430507320219321
ACH-000652,-0.4123087330899209
ACH-000653,-0.5998187825802727
ACH-000657,-0.4547882075295795
ACH-000658,-0.6085575103136679
ACH-000661,-0.3793401839577658
ACH-000662,-0.1814060932820868
ACH-000663,-0.3329551057332273
ACH-000665,-0.3796041725076141
ACH-000671,-0.24820462745641994
ACH-000672,-0.6395886970737666
ACH-000673,-0.6602335757334364
ACH-000676,-0.5914992905057606
ACH-000677,-0.3923103148273441
ACH-000681,-0.4467309516325587
ACH-000683,-0.6826636173217675
ACH-000684,-0.28944663558926176
ACH-000688,-0.499938744301356
ACH-000693,-0.5016183196780148
ACH-000694,-0.5329340950417473
ACH-000695,-0.5415155631763823
ACH-000696,-0.4092147222937056
ACH-000697,-0.2793370045729106
ACH-000699,-0.3321839100607221
ACH-000701,-0.5733913456003502
ACH-000706,-0.40350145110064417
ACH-000711,-0.5684803123756976
ACH-000713,-0.3065591846546128
ACH-000714,-0.3499823673185688
ACH-000718,-0.3957999529112717
ACH-000720,-0.4808676663368397
ACH-000721,-0.5252710667862707
ACH-000724,-0.3136914943351114
ACH-000725,-0.6123752443449294
ACH-000732,-0.2744476209896496
ACH-000734,-0.34797335050347944
ACH-000735,-0.4914100242577877
ACH-000736,-0.3682621593052055
ACH-000738,-0.4757829564330189
ACH-000746,-0.2431240700553844
ACH-000747,-0.3170261106262948
ACH-000748,-0.3522597440784284
ACH-000753,-0.41062397106182585
ACH-000756,-0.4131073937317531
ACH-000757,-0.4081256717786999
ACH-000758,-0.3823622605263885
ACH-000760,-0.320812568548078
ACH-000762,-0.26575041668686683
ACH-000763,-0.680430877213245
ACH-000764,-0.4042076008355857
ACH-000765,-0.43748327786790897
ACH-000766,-0.4577024968243856
ACH-000767,-0.5864148790062353
ACH-000768,-0.4290689463781431
ACH-000769,-0.4064640434509263
ACH-000770,-0.4231801701693291
ACH-000771,-0.3795104154167493
ACH-000773,-0.3689294566459992
ACH-000776,-0.3131693766732516
ACH-000777,-0.2727107069298313
ACH-000778,-0.53258851642648
ACH-000781,-0.4914773855473859
ACH-000782,-0.4193764934239821
ACH-000783,-0.4993223049708728
ACH-000784,-0.33870034811052063
ACH-000785,-0.6277580739351719
ACH-000787,-0.2908003985898588
ACH-000788,-0.5779666476096607
ACH-000791,-0.4257786718299862
ACH-000792,-0.18024621797777565
ACH-000794,-0.3508494763241059
ACH-000796,-0.6025138688556096
ACH-000798,-0.272371683541126
ACH-000799,-0.5176371845459853
ACH-000800,-0.6378440516387602
ACH-000802,-0.26891547779549474
ACH-000804,-0.4556431840220513
ACH-000805,-0.507374389061211
ACH-000809,-0.29851586034137706
ACH-000810,-0.2206206761475001
ACH-000811,-0.3439372608693875
ACH-000817,-0.3306160047428361
ACH-000819,-0.4504145853074051
ACH-000820,-0.5492693443412321
ACH-000821,-0.3201215433444156
ACH-000822,-0.4951915085506378
ACH-000823,-0.4239192869866741
ACH-000824,-0.5255118372879406
ACH-000827,-0.4825538166989859
ACH-000829,-0.3323982541494101
ACH-000831,-0.3992311274718932
ACH-000832,-0.3384057719816412
ACH-000833,-0.12539279270452178
ACH-000834,-0.3016780698652054
ACH-000835,-0.4161137575218132
ACH-000836,-0.3962110300185776
ACH-000837,-0.4453057044886204
ACH-000838,-0.3906078168390686
ACH-000839,-0.26212781652111405
ACH-000840,-0.40279191088426414
ACH-000841,-0.28822364725043537
ACH-000843,-0.34245536217293704
ACH-000846,-0.2122040307095284
ACH-000847,-0.5664698143802557
ACH-000848,-0.3804440554909952
ACH-000849,-0.6474293117660014
ACH-000851,-0.3664802199147661
ACH-000855,-0.5441924501615856
ACH-000856,-0.3681932249490168
ACH-000858,-0.3698896662707583
ACH-000859,-0.24711205019405916
ACH-000861,-0.31313027978443586
ACH-000862,-0.6210014423096216
ACH-000865,-0.34873831695986485
ACH-000866,-0.6691874926078543
ACH-000867,-0.5889554669376399
ACH-000869,-0.3839967687217828
ACH-000872,-0.3999574860763453
ACH-000873,-0.3588834694502705
ACH-000876,-0.5925450319472328
ACH-000878,-0.3368291098334415
ACH-000880,-0.24066912993450135
ACH-000881,-0.4667205481751562
ACH-000882,-0.4810554159989039
ACH-000884,-0.3954782396034157
ACH-000885,-0.4179228752016333
ACH-000887,-0.5599194120262375
ACH-000889,-0.6029261469596924
ACH-000896,-0.473063939874242
ACH-000898,-0.4672399573117768
ACH-000900,-0.40888571976694604
ACH-000901,-0.5456137240428348
ACH-000905,-0.40864236942600907
ACH-000906,-0.5187176166377718
ACH-000907,-0.32087101066224843
ACH-000910,-0.6955685621160629
ACH-000911,-0.4639255858859305
ACH-000912,-0.35408035657134707
ACH-000913,-0.3710646954041013
ACH-000915,-0.3994111107589363
ACH-000916,-0.010628414528131307
ACH-000917,-0.4779409780274519
ACH-000920,-0.7622177266723209
ACH-000921,-0.39334461675024696
ACH-000924,-0.3287600224105488
ACH-000926,-0.3539874531899956
ACH-000928,-0.5218197564144826
ACH-000929,-0.2827460544719249
ACH-000932,-0.44584518892887215
ACH-000935,-0.1952650936154648
ACH-000936,-0.5028818362916426
ACH-000937,-0.8058971532571009
ACH-000938,-0.4838277987768664
ACH-000939,-0.21843164555053926
ACH-000941,-0.4583568496808634
ACH-000943,-0.38009397786057214
ACH-000946,-0.4191939487227783
ACH-000947,-0.4392379211160245
ACH-000948,-0.5689034735241846
ACH-000950,-0.4913971238722079
ACH-000953,-0.5745623748827745
ACH-000954,-0.3657485252973112
ACH-000957,-0.3133869114835807
ACH-000958,-0.4462278983509169
ACH-000960,-0.6651082392399315
ACH-000963,-0.5519358087578977
ACH-000968,-0.3610127515314831
ACH-000969,-0.4167935939701223
ACH-000972,-0.3715473521757491
ACH-000973,-0.4554501967941487
ACH-000974,-0.5512060053211871
ACH-000978,-0.3673949434160483
ACH-000984,-0.4542254748049696
ACH-000986,-0.4026243327471704
ACH-000988,-0.3840789280417233
ACH-000993,-0.18855647300997572
ACH-000994,-0.461192341623929
ACH-000996,-0.3293790420283406
ACH-001001,-0.6668681294841636
ACH-001020,-0.3848750021828544
ACH-001028,-0.6131863365763719
ACH-001031,-0.4136318067077195
ACH-001038,-0.6137520248924713
ACH-001048,-0.4425435261536792
ACH-001050,-0.4571821891954204
ACH-001053,-0.2833706786551308
ACH-001054,-0.4142876520477729
ACH-001061,-0.4076582615959956
ACH-001067,-0.4657538144427366
ACH-001075,-0.3720832751784368
ACH-001096,-0.4169373683198988
ACH-001111,-0.2835836140623731
ACH-001119,-0.4537054478480479
ACH-001128,-0.3486497142591081
ACH-001134,-0.044430381558558635
ACH-001151,-0.5230804434752079
ACH-001163,-0.32529104217789057
ACH-001164,-0.32669160055065616
ACH-001183,-0.2512031234849295
ACH-001192,-0.605074200342299
ACH-001193,-0.4548870912054446
ACH-001196,-0.4050986358307096
ACH-001197,-0.24034085659850185
ACH-001205,-0.7557265237292933
ACH-001211,-0.4891598288227685
ACH-001212,-0.514181828251241
ACH-001228,-0.5608631363176154
ACH-001232,-0.21941616417309348
ACH-001239,-0.6327993055161528
ACH-001270,-0.5576082265521805
ACH-001274,-0.4104438521716777
ACH-001275,-0.4849121569985329
ACH-001277,-0.390862731776906
ACH-001278,-0.2747397630242342
ACH-001280,-0.5798563002910251
ACH-001283,-0.28339406583211324
ACH-001289,-0.2573509959406192
ACH-001300,-0.6989970235536792
ACH-001301,-0.6197118861887784
ACH-001302,-0.2854049722493839
ACH-001306,-0.31537209429644897
ACH-001318,-0.4191869866921553
ACH-001322,-0.3587852725919189
ACH-001328,-0.3836164028070852
ACH-001332,-0.3222339986583306
ACH-001336,-0.3198176016726936
ACH-001346,-0.3640399732800999
ACH-001353,-0.673947730369969
ACH-001354,-0.4452884347645597
ACH-001367,-0.3982098323731909
ACH-001368,-0.5311997303441525
ACH-001374,-0.7289890688659838
ACH-001377,-0.514010192364259
ACH-001380,-0.4092762742324032
ACH-001391,-0.3098217890236997
ACH-001408,-0.3778380111504752
ACH-001430,-0.9143520701032788
ACH-001431,-0.5266946999316903
ACH-001450,-0.4412985110498149
ACH-001496,-0.31857901456889715
ACH-001500,-0.3758824599905047
ACH-001523,-0.5416873256852975
ACH-001532,-0.4416983011728487
ACH-001550,-0.6199001264184819
ACH-001552,-0.4262013836253743
ACH-001554,-0.5378486660826863
ACH-001654,-0.5775803526099507
ACH-001735,-0.4832997312689366
ACH-001736,-0.4379342472483846
ACH-001737,-0.7367080507908637
ACH-001740,-0.4536716171271216
ACH-001745,-0.47492610299231
ACH-001765,-0.4909430730097077
