,SMARCA5 (8467)
ACH-000366,-0.4245869600427883
ACH-000368,-0.22052707484451786
ACH-000374,-0.6464501013931958
ACH-000375,-0.062386793048525215
ACH-000376,-0.227711250649772
ACH-000381,-0.49302536584743
ACH-000383,-0.4509113527779136
ACH-000387,-0.20774267757013745
ACH-000389,-0.38136763148201774
ACH-000390,-0.5123331393151473
ACH-000393,-0.24731422821139015
ACH-000395,-0.28718710920948143
ACH-000396,-0.2941465410899232
ACH-000397,-0.39317347923572055
ACH-000401,-0.44781021848460417
ACH-000402,-0.6938405565309309
ACH-000403,-0.4494020695483874
ACH-000404,-0.7519288370838858
ACH-000406,-0.5039303849379778
ACH-000407,-0.2751693350924402
ACH-000408,-0.4470220224463708
ACH-000410,-0.44714836679190095
ACH-000411,-0.3615056553825118
ACH-000414,-0.2794559131098679
ACH-000415,-0.2977211038177924
ACH-000416,-0.2548380864807865
ACH-000420,-0.5611441939859146
ACH-000421,-0.4279065642542905
ACH-000424,-0.6347215047552681
ACH-000425,-0.7082861165211541
ACH-000426,-0.4850977796484597
ACH-000427,-0.2252911285465865
ACH-000433,-0.09550088081581028
ACH-000435,-0.26115993233170953
ACH-000436,-0.4895565922774061
ACH-000444,-0.6357315697987738
ACH-000445,-0.4101238573629357
ACH-000448,-0.13603876719489327
ACH-000450,-0.3087294680730487
ACH-000452,-0.445593953313466
ACH-000454,-0.520214455878495
ACH-000458,-0.1898587430340892
ACH-000459,-0.2752008697195187
ACH-000460,-0.4639399310401421
ACH-000461,-0.046317956168418335
ACH-000463,-0.20799284154289446
ACH-000464,0.007200985224221174
ACH-000466,-0.4966501117141029
ACH-000467,-0.4960707813494517
ACH-000468,-0.6205938915798087
ACH-000469,-0.4887135124397338
ACH-000470,-0.3205669587350873
ACH-000471,-0.7020424794877868
ACH-000472,-0.18858925283015465
ACH-000473,-0.16857454673160932
ACH-000475,-0.122364319661839
ACH-000476,-0.1337829501015156
ACH-000477,-0.2760080563485444
ACH-000479,-0.3515732501476026
ACH-000480,-0.08226979899790694
ACH-000481,-0.19679414776982448
ACH-000483,-0.4624681391055637
ACH-000484,-0.22775380544191806
ACH-000485,-0.6088662328000418
ACH-000486,-0.6648438056306348
ACH-000487,-0.4426891428797873
ACH-000488,-0.358704610633585
ACH-000490,-0.3122080302434499
ACH-000491,-0.07158408832104311
ACH-000495,-0.4093667486965089
ACH-000496,-0.3673061111065142
ACH-000499,-0.2373059754536053
ACH-000500,-0.18414846728368653
ACH-000502,-0.5388173067809954
ACH-000503,-0.33725564435237804
ACH-000505,-0.3086937244667117
ACH-000507,-0.36963823224301545
ACH-000510,-0.20991748010747052
ACH-000511,-0.6600617198881714
ACH-000512,-0.5588590855138394
ACH-000516,-0.647111680300351
ACH-000517,-0.3972111320415628
ACH-000518,-0.4159946931905786
ACH-000520,-0.101846393375331
ACH-000521,-0.4555794183286193
ACH-000522,-0.24163257628604345
ACH-000524,-0.483112656423065
ACH-000527,-0.30508348657474804
ACH-000528,-0.26293183788800245
ACH-000537,-0.5639339943705356
ACH-000541,-0.31289033905921315
ACH-000542,-0.5211298969124335
ACH-000544,-0.6056980599715097
ACH-000545,-0.4100494647023731
ACH-000547,-0.07847615141938788
ACH-000548,-0.08825427190324132
ACH-000549,-0.4393969462469083
ACH-000550,-0.3315377100745709
ACH-000552,-0.6290708712241797
ACH-000556,-0.2895580785509621
ACH-000557,-0.6915520321217994
ACH-000569,-0.2433333076091499
ACH-000570,-0.2907650259052618
ACH-000571,-0.13554462226463354
ACH-000573,-0.5008017099305297
ACH-000576,-0.5142293324873537
ACH-000579,-0.3879617006034881
ACH-000580,-0.6366598207872441
ACH-000584,-0.36308213447701293
ACH-000585,-0.7015576167816112
ACH-000588,-0.24676605948770644
ACH-000589,-0.2146629353222492
ACH-000591,-0.2515644087565551
ACH-000593,-0.422116933842802
ACH-000600,-0.3080179865954344
ACH-000601,-0.32061340967394203
ACH-000605,-0.20386135389919388
ACH-000606,-0.6339478977853479
ACH-000608,-0.36898247873540585
ACH-000614,-0.384741122599516
ACH-000616,-0.4523279137439754
ACH-000618,-0.4443318785769105
ACH-000619,-0.5071679923178458
ACH-000620,-0.5812637907794878
ACH-000621,-0.3633588273293426
ACH-000622,-0.22345796752413655
ACH-000623,-0.2659497795681123
ACH-000624,-0.27235312161207986
ACH-000627,-0.21614512070853667
ACH-000630,-0.4599024290264309
ACH-000631,-0.03039724940323517
ACH-000632,-0.3659380418097216
ACH-000633,-0.2303289412991141
ACH-000637,-0.3014617996962531
ACH-000638,-0.31175768458854275
ACH-000646,0.04133007780304045
ACH-000647,-0.17315476808011254
ACH-000648,-0.5770033497855904
ACH-000649,-0.5055774646015028
ACH-000651,-0.3359449692723244
ACH-000652,-0.5149440996552171
ACH-000653,-0.3922673029501924
ACH-000657,-0.2263040853135377
ACH-000658,-0.6013015193486556
ACH-000661,-0.446733807962238
ACH-000662,-0.4145210437656379
ACH-000663,-0.5523754343169076
ACH-000665,-0.10529996095039207
ACH-000671,-0.2823203703395331
ACH-000672,-1.1170169307446036
ACH-000673,-0.4856287293845032
ACH-000676,-0.22344538904654
ACH-000677,-0.4797273550789206
ACH-000681,-0.3717737358861312
ACH-000683,-0.2894381718882473
ACH-000684,-0.4677881944608207
ACH-000688,-0.5924356490079613
ACH-000693,-0.3711702685372311
ACH-000694,-0.2551115452024172
ACH-000695,-0.06005397547870404
ACH-000696,-0.2907058754480079
ACH-000697,-0.26189237812638183
ACH-000699,-0.3165192001317619
ACH-000701,-0.21512264982666984
ACH-000706,-0.3235420537093176
ACH-000711,-0.3833251656132433
ACH-000713,-0.5038497000832799
ACH-000714,-0.16335873018367375
ACH-000718,-0.4349435164665878
ACH-000720,0.11854840388233152
ACH-000721,-0.6186903191873682
ACH-000724,-0.5562984047317127
ACH-000725,-0.23204517414624215
ACH-000732,-0.3686052624481649
ACH-000734,0.07234753578594381
ACH-000735,-0.011064288331478605
ACH-000736,-0.2872989910568701
ACH-000738,-0.5098335951020981
ACH-000746,0.0554522813240826
ACH-000747,-0.5585750629003681
ACH-000748,-0.2695690297445741
ACH-000753,-0.504706806661497
ACH-000756,0.15010906198526788
ACH-000757,-0.38566683931259377
ACH-000758,-0.4333026622392425
ACH-000760,-0.4868214614099861
ACH-000762,-0.5430357331723967
ACH-000763,-0.8480449222574316
ACH-000764,-0.4318501999457939
ACH-000765,-0.692382967299005
ACH-000766,-0.6340983196766359
ACH-000767,-0.04968358387134513
ACH-000768,-0.08145727196791827
ACH-000769,-0.2036221093206031
ACH-000770,-0.5047094310161925
ACH-000771,-0.313731274615642
ACH-000773,-0.44663581026422333
ACH-000776,-0.6307501451030509
ACH-000777,-0.4037585672969339
ACH-000778,-0.2695255542386688
ACH-000781,-0.4304835736062653
ACH-000782,-0.44171563812309
ACH-000783,-0.4636224628984487
ACH-000784,-0.2846864108030922
ACH-000785,-0.24331177387298736
ACH-000787,-0.6020219368618476
ACH-000788,-0.3857375997013573
ACH-000791,-0.2378587355489394
ACH-000792,-0.3223619686684258
ACH-000794,-0.5833015967885826
ACH-000796,-0.5986641117603689
ACH-000798,-0.458005588125571
ACH-000799,-0.334099170953907
ACH-000800,-0.6332924119958927
ACH-000802,-0.6154616548803012
ACH-000804,-0.035959643077588074
ACH-000805,-0.4705397545290133
ACH-000809,-0.556977913172418
ACH-000810,-0.6795032962326604
ACH-000811,-0.5036415596201399
ACH-000817,-0.5333940366895358
ACH-000819,-0.3492938952514317
ACH-000820,-0.2533681802553976
ACH-000821,-0.4116007856901219
ACH-000822,-0.14211280621725306
ACH-000823,-0.2609636574280964
ACH-000824,-0.3708361165892306
ACH-000827,-0.4172097061196784
ACH-000829,-0.4772474997064098
ACH-000831,-0.2951502344145577
ACH-000832,-0.4878869673483153
ACH-000833,-0.19133208325054848
ACH-000834,-0.1884954001086303
ACH-000835,-0.3132339546397129
ACH-000836,-0.12791801226768074
ACH-000837,-0.41443798650979824
ACH-000838,-0.5288095778289036
ACH-000839,-0.02873688496861547
ACH-000840,-0.4863838680333119
ACH-000841,-0.4653126551184155
ACH-000843,-0.10456468824442394
ACH-000846,-0.3936386286418291
ACH-000847,-0.5365872593301568
ACH-000848,0.010364538284837636
ACH-000849,-0.4193835545899598
ACH-000851,-0.4333266133711765
ACH-000855,-0.4997796868745505
ACH-000856,-0.4881786412304678
ACH-000858,0.08312363968467137
ACH-000859,-0.2984792474072052
ACH-000861,-0.426801899046651
ACH-000862,-0.05540353261491918
ACH-000865,-0.18394129090249892
ACH-000866,-0.5254553774807029
ACH-000867,-0.22360227140583971
ACH-000869,-0.3589751029409245
ACH-000872,-0.394166534693356
ACH-000873,-0.4352207005212574
ACH-000876,-0.5093069915096597
ACH-000878,-0.5340630494383398
ACH-000880,-0.17380531405301994
ACH-000881,-0.5636111182889927
ACH-000882,-0.5019122281727043
ACH-000884,-0.4009963898106392
ACH-000885,-0.2294708160965095
ACH-000887,-0.1286520042648338
ACH-000889,-0.7221764255009089
ACH-000896,-0.22389189274816707
ACH-000898,-0.41160535140356425
ACH-000900,-0.3474633304803684
ACH-000901,-0.5351641009365257
ACH-000905,-0.6196236993028642
ACH-000906,-0.6590636834342652
ACH-000907,-0.156832946803046
ACH-000910,-0.4720953838698058
ACH-000911,-0.6101605884788621
ACH-000912,-0.4331508593778989
ACH-000913,-0.4874505561625893
ACH-000915,-0.4808799250798061
ACH-000916,-0.1285521478532977
ACH-000917,-0.6128699292468935
ACH-000920,-0.42990383187155023
ACH-000921,-0.17382114147952998
ACH-000924,-0.03180027405877057
ACH-000926,-0.4812028013344489
ACH-000928,-0.2475923401656291
ACH-000929,-0.4763074042471798
ACH-000932,-0.28763893481025704
ACH-000935,-0.4879773015070887
ACH-000936,-0.1149138279945653
ACH-000937,-0.5974260344116982
ACH-000938,-0.6358336660749527
ACH-000939,-0.007982120881818584
ACH-000941,0.17997790474386327
ACH-000943,-0.389160419259512
ACH-000946,-0.513761434795692
ACH-000947,-0.15173536391706996
ACH-000948,-0.4810495317582025
ACH-000950,-0.369774838700533
ACH-000953,-0.4536739596931546
ACH-000954,-0.333801904594109
ACH-000957,-0.5185674187214075
ACH-000958,-0.3337398458098199
ACH-000960,-0.4134028353577704
ACH-000963,-0.34207904337790696
ACH-000968,-0.6240461484267577
ACH-000969,-0.3581117239997257
ACH-000972,-0.4554652528619735
ACH-000973,-0.3663553488134242
ACH-000974,-0.20444023672425132
ACH-000978,-0.46347160500307794
ACH-000984,-0.4346386079377309
ACH-000986,-0.6215551969200828
ACH-000988,-0.3689701001663261
ACH-000993,-0.2654181664289588
ACH-000994,-0.2577138552347167
ACH-000996,-0.3034708080447825
ACH-001001,-0.03576138118854188
ACH-001020,0.08403099293465048
ACH-001028,-0.4589323762906692
ACH-001031,-0.1622936965121064
ACH-001038,-0.2201357413491544
ACH-001048,-0.10163025120916948
ACH-001050,-0.387696921112116
ACH-001053,-0.08280471916467831
ACH-001054,-0.2647984546405541
ACH-001061,-0.3835658585882877
ACH-001067,-0.4019291317667528
ACH-001075,-0.27113344403582745
ACH-001096,-0.33522473307875045
ACH-001111,-0.1965326282257641
ACH-001119,-0.37104961777662
ACH-001128,0.344594401742241
ACH-001134,0.1972550728444961
ACH-001151,-0.0281658845123331
ACH-001163,0.1674737699324635
ACH-001164,-0.033350805518759664
ACH-001183,0.20606590643697514
ACH-001192,-0.380666643576198
ACH-001193,-0.4165322039836339
ACH-001196,-0.3189487706714997
ACH-001197,-0.3360980274690252
ACH-001205,-0.4193530069976565
ACH-001211,-0.20230231104417135
ACH-001212,-0.21634507291051813
ACH-001228,-0.6024505475233047
ACH-001232,-0.5413600255221377
ACH-001239,-0.3928104954188338
ACH-001270,-0.3240296906589833
ACH-001274,-0.08471748859650721
ACH-001275,-0.04247865100151933
ACH-001277,-0.3831360123141072
ACH-001278,-0.20978542396841365
ACH-001280,-0.4656422166903968
ACH-001283,-0.07187455777115946
ACH-001289,-0.4184713498679981
ACH-001300,-0.26075967357612395
ACH-001301,-0.22380798377270972
ACH-001302,-0.1990767469361162
ACH-001306,-0.3052445637225293
ACH-001318,-0.3741469102822985
ACH-001322,-0.2779064023371831
ACH-001328,-0.3741514063047796
ACH-001332,-0.5205315937145238
ACH-001336,-0.5340734127103867
ACH-001346,-0.3042539753138516
ACH-001353,-0.5299927233701244
ACH-001354,-0.5036883543168161
ACH-001367,-0.4498569889920481
ACH-001368,-0.4810438372994498
ACH-001374,-0.2388652654981307
ACH-001377,-0.24013022412194035
ACH-001380,-0.16843228288684955
ACH-001391,-0.4381129619496753
ACH-001408,-0.36005331160838616
ACH-001430,-0.2695526530150772
ACH-001431,-0.21539541450226665
ACH-001450,-0.6011320083633502
ACH-001496,-0.10009122793498193
ACH-001500,-0.4308351089636857
ACH-001523,-0.4786867380548061
ACH-001532,-0.3237211138759648
ACH-001550,-0.1010231426652514
ACH-001552,-0.2128641940598176
ACH-001554,-0.33790292098491553
ACH-001654,-0.351106321410706
ACH-001735,-0.5982250092526917
ACH-001736,-0.5617730287103353
ACH-001737,-0.6945459398009959
ACH-001740,-0.642100858406258
ACH-001745,-0.512379415276365
ACH-001765,-0.2496399825540297
