,GOSR2 (9570)
ACH-000488,-0.8210170069588096
ACH-000490,-0.7741888826982304
ACH-000491,-0.8801327751733309
ACH-000495,-0.8044054387319199
ACH-000496,-0.5429383763286935
ACH-000499,-0.8292476438600959
ACH-000500,-1.1957559404288172
ACH-000502,-0.6215758086275437
ACH-000503,-0.3205367293674721
ACH-000505,-0.7335669962366872
ACH-000507,-0.7989202430629121
ACH-000510,-0.6605499487236252
ACH-000511,-0.9569740135235572
ACH-000512,-0.6039128419969665
ACH-000516,-0.9904680949177328
ACH-000517,-0.7455823289063314
ACH-000518,-0.6773984972263383
ACH-000520,-0.8242253233049527
ACH-000521,-0.7524894213495834
ACH-000522,-0.6344716361417408
ACH-000524,-0.8256335745613629
ACH-000527,-0.8694181506031025
ACH-000528,-0.9184378634483764
ACH-000537,-0.8634917771831837
ACH-000541,-0.6553234182404523
ACH-000542,-0.5783637472530478
ACH-000544,-0.7648463191699875
ACH-000545,-0.5988971362124369
ACH-000547,-0.8966658642762078
ACH-000548,-0.9871655740034224
ACH-000549,-0.6409742046012444
ACH-000550,-0.5142705023826244
ACH-000552,-0.7748798310162309
ACH-000556,-0.6702153105680816
ACH-000557,-0.5452881682067158
ACH-000569,-0.7439847886640003
ACH-000570,-0.6625165850934095
ACH-000571,-0.4402835324325549
ACH-000573,-0.7832730734787768
ACH-000576,-0.8773737735634326
ACH-000579,-0.7098314890734291
ACH-000580,-0.5046550674208318
ACH-000584,-0.5697286492068306
ACH-000585,-0.6619026092141456
ACH-000588,-0.661144533253857
ACH-000589,-0.573437605720364
ACH-000591,-0.6224202927442628
ACH-000593,-0.7413167580159808
ACH-000600,-0.8291473351805864
ACH-000601,-0.672477444476552
ACH-000605,-0.5175593340485748
ACH-000606,-0.8283050467317941
ACH-000608,-0.6186064180155201
ACH-000614,-0.5149203211072181
ACH-000616,-0.8054828698838572
ACH-000618,-0.7621076258705564
ACH-000619,-0.5747328092031789
ACH-000620,-0.7177716897781273
ACH-000621,-0.6923409951129343
ACH-000622,-0.7415452204316936
ACH-000623,-0.8368946480872609
ACH-000624,-0.9836410355618129
ACH-000627,-0.57355118624136
ACH-000630,-0.6457814049544512
ACH-000631,-0.3861587374916504
ACH-000632,-0.4986295965162002
ACH-000633,-0.34914476885971074
ACH-000637,-0.8122296366805211
ACH-000638,-0.6293964013307614
ACH-000646,-0.6392991373948489
ACH-000647,-0.6905615748783236
ACH-000648,-0.7704449007934955
ACH-000649,-0.8371019952869307
ACH-000651,-0.8084578018154859
ACH-000652,-0.7473776137345248
ACH-000653,-0.6248735114281103
ACH-000657,-0.7324380121090476
ACH-000658,-0.7792607134271139
ACH-000661,-0.5971460851160899
ACH-000662,-0.74117007251498
ACH-000663,-0.4389417132825064
ACH-000665,-0.6655667488077643
ACH-000671,-0.6675856425180613
ACH-000672,-0.7177306841948422
ACH-000673,-0.5901889055561119
ACH-000676,-0.7153096885314
ACH-000677,-0.7493281185809444
ACH-000681,-0.4594492441113831
ACH-000683,-0.6119058960499425
ACH-000684,-0.7661938507769633
ACH-000688,-0.8893415864294276
ACH-000693,-0.7519112340352709
ACH-000694,-0.8291303622582209
ACH-000695,-0.7579842193194928
ACH-000696,-0.7666335288735973
ACH-000697,-0.9816218942533316
ACH-000699,-0.8046205011412894
ACH-000701,-0.6712249852072967
ACH-000706,-0.6849856853196046
ACH-000711,-0.9313167447724162
ACH-000713,-0.6653325937530375
ACH-000714,-0.7225977474094085
ACH-000718,-0.9352196219505748
ACH-000720,-0.6985696193475219
ACH-000721,-0.4425706313077456
ACH-000724,-0.7010528303732594
ACH-000725,-1.1543807075218284
ACH-000732,-0.8510645699255185
ACH-000734,-0.5979655553637669
ACH-000735,-0.6018728772126569
ACH-000736,-0.5615106555714661
ACH-000738,-0.6128045843281474
ACH-000746,-0.7793129716805559
ACH-000747,-0.7657956041398757
ACH-000748,-0.5985404540726296
ACH-000753,-0.6737600837358203
ACH-000756,-0.6914536315888138
ACH-000757,-0.5009939009832564
ACH-000758,-0.7899143512735253
ACH-000760,-0.9562940643082936
ACH-000762,-0.7770997245993044
ACH-000763,-0.8256415271705174
ACH-000764,-0.7403472223179354
ACH-000765,-0.5837192636313338
ACH-000766,-0.6862661093024403
ACH-000767,-0.5837104620477082
ACH-000768,-0.8205513516822783
ACH-000769,-0.8255153202073822
ACH-000770,-0.6571015996323148
ACH-000771,-0.6872556437377533
ACH-000773,-0.8948653595174251
ACH-000776,-0.7436400074196907
ACH-000777,-0.5465540138256343
ACH-000778,-0.6527546242747406
ACH-000781,-0.5746512823659072
ACH-000782,-0.7054099419148583
ACH-000783,-0.7138639204023561
ACH-000784,-0.615947929150849
ACH-000785,-1.0495437282421638
ACH-000787,-0.6362029844127076
ACH-000788,-0.5955288048066262
ACH-000791,-0.661928912177896
ACH-000792,-0.7444928289181341
ACH-000794,-0.6027193675541886
ACH-000796,-0.8569866692766357
ACH-000798,-1.0535400178340315
ACH-000799,-1.0088735215647378
ACH-000800,-0.7210764822351052
ACH-000802,-0.4558979873908142
ACH-000804,-0.6409245187346341
ACH-000805,-0.5103593849818381
ACH-000809,-0.4935635342825376
ACH-000810,-0.8054026757997089
ACH-000811,-0.6027159646107266
ACH-000817,-0.7102188887775259
ACH-000819,-0.7185516145416995
ACH-000820,-0.4782775980745547
ACH-000821,-0.7307573653704542
ACH-000822,-0.6901039511542528
ACH-000823,-0.8358210160953995
ACH-000824,-0.6490232557809168
ACH-000827,-0.6848606014038721
ACH-000829,-0.8304649536132482
ACH-000831,-0.6119037999026833
ACH-000832,-0.796429900940647
ACH-000833,-0.6065347748918795
ACH-000834,-0.4923041497564018
ACH-000835,-0.5047237159852942
ACH-000836,-0.8082559442512388
ACH-000837,-0.6237708851292166
ACH-000838,-0.6447721214466943
ACH-000839,-1.0056524221829397
ACH-000840,-0.8359496931352508
ACH-000841,-0.7814393192975314
ACH-000843,-0.5532720672122042
ACH-000846,-0.5954380658218731
ACH-000847,-0.7881346788325658
ACH-000848,-0.5576488903505413
ACH-000849,-0.7798810426488351
ACH-000851,-0.7013133987642441
ACH-000855,-0.8056990936376209
ACH-000856,-0.7044019907506045
ACH-000858,-0.7577618981635266
ACH-000859,-0.7463862356701392
ACH-000861,-0.7913829569017723
ACH-000862,-0.5930925685140922
ACH-000865,-0.6674401513798127
ACH-000866,-0.6790380790752426
ACH-000867,-0.9026530179329952
ACH-000869,-0.8036898523309658
ACH-000872,-0.6291641545428989
ACH-000873,-0.811191560080038
ACH-000876,-0.8339992675192677
ACH-000878,-0.7069028515213676
ACH-000880,-0.5192850539906387
ACH-000881,-0.8062840762977057
ACH-000882,-0.5493773625315402
ACH-000884,-0.8010852631596046
ACH-000885,-0.7797487795677954
ACH-000887,-0.7641966668561042
ACH-000889,-0.6273209330860701
ACH-000896,-0.631406719546074
ACH-000898,-0.5823862541232399
ACH-000900,-0.6953549701877608
ACH-000901,-0.7318230333080297
ACH-000905,-0.6007861756857731
ACH-000906,-0.6603260931409961
ACH-000907,-0.8174777486763499
ACH-000910,-0.7529788543430429
ACH-000911,-0.96215114277148
ACH-000912,-0.6830049756419325
ACH-000913,-0.6660309722445529
ACH-000915,-0.7478943707077389
ACH-000916,-0.4323724672488782
ACH-000917,-0.7648052084260349
ACH-000920,-0.6043231022240778
ACH-000921,-0.8775829614340849
ACH-000924,-0.7878559126398303
ACH-000926,-0.8177097364212079
ACH-000928,-0.8351826411020687
ACH-000929,-0.7197466232033956
ACH-000932,-0.8286661488672202
ACH-000935,-0.5896614602162948
ACH-000936,-0.5173991692653273
ACH-000937,-0.5672597864718716
ACH-000938,-0.4910456076805349
ACH-000939,-0.7968857418969146
ACH-000941,-0.6973304371654775
ACH-000943,-0.7103225204294257
ACH-000946,-0.8058445054962181
ACH-000947,-0.6422142816696914
ACH-000948,-0.8709653610661908
ACH-000950,-0.9295063745549726
ACH-000953,-0.4627962728519379
ACH-000954,-0.8425644441873271
ACH-000957,-0.9379077747012192
ACH-000958,-0.749491163642603
ACH-000960,-0.5287973340570972
ACH-000963,-0.6157071070756137
ACH-000968,-0.5984674508939284
ACH-000969,-0.9365888728346512
ACH-000972,-1.0553717034558392
ACH-000973,-0.578528850426315
ACH-000974,-0.7595597947828411
ACH-000978,-0.8359024892308308
ACH-000984,-0.6297921058299534
ACH-000986,-0.8776163889135399
ACH-000988,-0.7232095423795749
ACH-000993,-0.4841696142206752
ACH-000994,-0.5734269667336739
ACH-000996,-0.8601764042035539
ACH-001001,-0.7604520779678337
ACH-001020,-0.8417943512942241
ACH-001028,-0.6898239846089732
ACH-001031,-0.7529560066160981
ACH-001038,-0.8638461591849164
ACH-001048,-0.6703931794483267
ACH-001050,-0.7426315079207888
ACH-001053,-0.6571032031672059
ACH-001054,-0.6127103015612231
ACH-001061,-0.8869667120231229
ACH-001067,-0.5824637247165649
ACH-001075,-0.714498326268621
ACH-001096,-0.7873926421714574
ACH-001111,-0.6094177460901931
ACH-001119,-0.7074219471427238
ACH-001128,-0.7987556686953938
ACH-001134,-0.7746683389517632
ACH-001151,-0.7750074308515019
ACH-001163,-0.9258069192681899
ACH-001164,-0.9289143754537366
ACH-001183,-0.7995067283513672
ACH-001192,-0.6207576953250055
ACH-001193,-0.794301728220166
ACH-001196,-0.9104283097168542
ACH-001197,-0.5331768656622161
ACH-001205,-0.5612341350791734
ACH-001211,-1.3353464083772186
ACH-001212,-0.6060925157859599
ACH-001228,-0.7212558029807471
ACH-001232,-0.9744619058985768
ACH-001239,-0.7138697397191686
ACH-001270,-0.6273085265743552
ACH-001274,-0.6356099004552199
ACH-001275,-0.7394790640188275
ACH-001277,-0.5573087954150538
ACH-001278,-0.6113032296047451
ACH-001280,-1.0031235765217288
ACH-001283,-0.5470575238531815
ACH-001289,-0.8806891244277761
ACH-001300,-0.8145116440093603
ACH-001301,-0.5293650676929915
ACH-001302,-0.7563534019256459
ACH-001306,-0.6410164854999856
ACH-001318,-0.7441826823560503
ACH-001322,-0.7283035547842458
ACH-001328,-0.696630837265441
ACH-001332,-0.805664208573012
ACH-001336,-0.6757472173112585
ACH-001346,-0.5341102154911913
ACH-001353,-0.7567823310026031
ACH-001354,-0.7085632867291813
ACH-001367,-0.8055178228936505
ACH-001368,-0.7968074961160853
ACH-001374,-0.6313861222515867
ACH-001377,-0.7441702521551138
ACH-001380,-0.7808382871643671
ACH-001391,-0.8086151167368915
ACH-001408,-0.641077352767051
ACH-001430,-0.9720934084236458
ACH-001431,-0.4215479385882228
ACH-001450,-0.5070355517956473
ACH-001496,-0.9540296918981628
ACH-001500,-0.8010075339020354
ACH-001523,-0.688259812764713
ACH-001532,-0.7879406149416479
ACH-001550,-0.8303500061355358
ACH-001552,-0.4535329258983565
ACH-001554,-0.6604506359230858
ACH-001654,-0.4666305179255938
ACH-001735,-0.7096399601845198
ACH-001736,-0.6418155435937022
ACH-001737,-0.6279223708857657
ACH-001740,-0.7420711006500422
ACH-001745,-0.6306962542175896
ACH-001765,-0.6038019572902672
