,MAD2L1 (4085)
ACH-000341,-0.4137410708533005
ACH-000348,-0.5087074429882338
ACH-000350,-0.4211556734143482
ACH-000352,-0.476695291106806
ACH-000356,-0.6096738043872288
ACH-000361,-0.39422268550018136
ACH-000362,-0.6677268574984657
ACH-000363,-0.7220225752403483
ACH-000364,-0.520344666960508
ACH-000365,-0.5962209964940596
ACH-000366,-0.7659050941849105
ACH-000368,-0.9302034019209741
ACH-000374,-0.9159257669783636
ACH-000375,-0.4097755823869935
ACH-000376,-0.6884236023377772
ACH-000381,-0.7172359226540271
ACH-000383,-0.7304606314374952
ACH-000387,-0.5991174309773607
ACH-000389,-0.7602872293596051
ACH-000390,-0.8913959981615084
ACH-000393,-0.6345516496892278
ACH-000395,-0.7400073079093435
ACH-000396,-0.5292656756719603
ACH-000397,-0.5471557968675611
ACH-000401,-0.450534842739614
ACH-000402,-0.4598832917355571
ACH-000403,-0.8853992506731274
ACH-000404,-0.5350119245269673
ACH-000406,-0.3449871866940952
ACH-000407,-0.7453402142150035
ACH-000408,-0.6820786193311053
ACH-000410,-0.623220419290756
ACH-000411,-0.6869372751676192
ACH-000414,-0.4727728509394263
ACH-000415,-0.7170449925818592
ACH-000416,-0.6413591752859226
ACH-000420,-0.8250880663640582
ACH-000421,-0.6144108119361249
ACH-000424,-0.7194860692971581
ACH-000425,-0.5806073854343625
ACH-000426,-0.7000110750814814
ACH-000427,-0.8343183094443648
ACH-000433,-0.542277869635414
ACH-000435,-0.747889725601525
ACH-000436,-0.7841467374104492
ACH-000444,-0.7371339253914898
ACH-000445,-0.4228700500435983
ACH-000448,-0.5911934573484885
ACH-000450,-0.5345307115348754
ACH-000452,-0.7096351920528516
ACH-000454,-0.6870343971695396
ACH-000458,-0.4849440366096277
ACH-000459,-0.049566526502291715
ACH-000460,-0.6388210916610456
ACH-000461,-0.6154405897127487
ACH-000463,-0.8288939015305193
ACH-000464,-0.7448829745704955
ACH-000466,-0.8208041617232134
ACH-000467,-0.7558681103885043
ACH-000468,-1.2101648493437482
ACH-000469,-0.6736262547102844
ACH-000470,-0.8851779406205037
ACH-000471,-0.6958159066011763
ACH-000472,-0.7771335921802515
ACH-000473,-0.7478006437039431
ACH-000475,-0.8241476343585166
ACH-000476,-0.6249111505055489
ACH-000477,-0.4655198707208197
ACH-000479,-0.7982058651603466
ACH-000480,-0.6957147182508003
ACH-000481,-0.6084727107426587
ACH-000483,-0.4207191166711824
ACH-000484,-0.8554361566392638
ACH-000485,-0.8950560585900105
ACH-000486,-0.6403300682294237
ACH-000487,-0.4632565349188806
ACH-000488,-0.7234442489724011
ACH-000490,-0.6677353007097906
ACH-000491,-0.6517476786946783
ACH-000495,-0.5275965542185083
ACH-000496,-0.6781967443073211
ACH-000499,-0.5687260918273866
ACH-000500,-0.6192335034019356
ACH-000502,-0.560909489893831
ACH-000503,-0.7841282150724672
ACH-000505,-0.8196697338035491
ACH-000507,-0.8086891257997513
ACH-000510,-0.7623679115666698
ACH-000511,-0.6146418764392539
ACH-000512,-0.4821468170281936
ACH-000516,-0.7295774019226974
ACH-000517,-0.7973781462329891
ACH-000518,-0.4258944672891477
ACH-000520,-0.663179057205989
ACH-000521,-0.4340125763812666
ACH-000522,-0.6958693125790326
ACH-000524,-0.6327445565109515
ACH-000527,-0.6070983154601438
ACH-000528,-0.6283321156324029
ACH-000537,-0.8031572479302899
ACH-000541,-0.6004703822968928
ACH-000542,-0.7698507087965732
ACH-000544,-0.7017741842262342
ACH-000545,-0.8564860319946164
ACH-000547,-0.8080057656802379
ACH-000548,-0.7099389470941226
ACH-000549,-0.8274335482580022
ACH-000550,-0.7540970796215535
ACH-000552,-0.6572811639589325
ACH-000556,-0.8045797450112863
ACH-000557,-0.8560524540761556
ACH-000569,-0.4625285202441741
ACH-000570,-0.7397847011500871
ACH-000571,-0.6311282779799937
ACH-000573,-0.8859741780977947
ACH-000576,-0.5838135254345256
ACH-000579,-0.5902348915332053
ACH-000580,-0.53902265337291
ACH-000584,-0.703488758205016
ACH-000585,-0.925809677195762
ACH-000588,-0.6601872962004477
ACH-000589,-0.7223757442719343
ACH-000591,-0.8036257260472747
ACH-000593,-0.7234689904014976
ACH-000600,-0.7197592274023752
ACH-000601,-0.7128206713884288
ACH-000605,-0.4944463038309546
ACH-000606,-0.7613892123596896
ACH-000608,-0.7597203078609587
ACH-000614,-0.4023687296827114
ACH-000616,-0.6201979511088004
ACH-000618,-0.622397054114253
ACH-000619,-0.7842726909620062
ACH-000620,-0.6912156215907003
ACH-000621,-0.6378984443252298
ACH-000622,-0.7451167327775586
ACH-000623,-0.5042351166737602
ACH-000624,-0.7712250790591986
ACH-000627,-0.7542578675184005
ACH-000630,-0.6896815812017929
ACH-000631,-0.6406308824358198
ACH-000632,-0.5369104466581446
ACH-000633,-0.7693697791540091
ACH-000637,-0.4020245215375335
ACH-000638,-0.3973121376715456
ACH-000646,-0.5730821817598347
ACH-000647,-0.867471696505907
ACH-000648,-0.9532124751515896
ACH-000649,-0.684108492698245
ACH-000651,-0.9520686676027166
ACH-000652,-0.6092930645577873
ACH-000653,-0.6929154000680621
ACH-000657,-0.5116570001821893
ACH-000658,-0.8580463832477049
ACH-000661,-0.4212628796907861
ACH-000662,-0.4078232004034045
ACH-000663,-0.5012546892697084
ACH-000665,-0.8092527964894771
ACH-000671,-0.6436134836383014
ACH-000672,-0.8019064384281968
ACH-000673,-0.9196783535375072
ACH-000676,-0.5921465457044287
ACH-000677,-0.5308751614965952
ACH-000681,-0.4290595964055942
ACH-000683,-0.8156310935232409
ACH-000684,-0.5908679870812882
ACH-000688,-0.3759562002710111
ACH-000693,-0.6568630269976116
ACH-000694,-0.4849957961691363
ACH-000695,-0.7531304027228781
ACH-000696,-0.6858483373522235
ACH-000697,-0.8152926085946159
ACH-000699,-0.43733689569832107
ACH-000701,-0.31903215986656064
ACH-000706,-0.6210788180564291
ACH-000711,-0.6551055843801354
ACH-000713,-0.8725535749671249
ACH-000714,-0.7442492447703478
ACH-000718,-0.7811939410664879
ACH-000720,-0.8491248852596404
ACH-000721,-0.8102511555260313
ACH-000724,-0.7265131323625081
ACH-000725,-0.5600283316310911
ACH-000732,-0.7918000410712768
ACH-000734,-0.6354609236947029
ACH-000735,-0.7982705456698688
ACH-000736,-0.5753047251313562
ACH-000738,-0.5253457759557386
ACH-000746,-0.5757633779298457
ACH-000747,-0.547994292620979
ACH-000748,-0.6616619731105406
ACH-000753,-0.887554024546649
ACH-000756,-0.787113832450847
ACH-000757,-0.6420000722168352
ACH-000758,-0.6337393931841973
ACH-000760,-0.8929132152698892
ACH-000762,-0.6812241335294389
ACH-000763,-0.8414133215545057
ACH-000764,-0.7809708520875318
ACH-000765,-0.5412790180164339
ACH-000766,-0.6646608780175531
ACH-000767,-0.765435466421584
ACH-000768,-0.6051743199747558
ACH-000769,-0.8607208271145037
ACH-000770,-0.6568726785853708
ACH-000771,-0.4906269030385055
ACH-000773,-0.6781520743348247
ACH-000776,-0.7186397670134337
ACH-000777,-0.6862523278634051
ACH-000778,-0.6261408080613379
ACH-000781,-0.5598052150272954
ACH-000782,-0.4650077631133319
ACH-000783,-0.7231070461935891
ACH-000784,-0.630151904398098
ACH-000785,-0.8109884580612589
ACH-000787,-0.7839527314542778
ACH-000788,-0.752590876798443
ACH-000791,-0.8601824580814872
ACH-000792,-0.5768479113209255
ACH-000794,-0.8902573761628028
ACH-000796,-0.8905221744772687
ACH-000798,-0.8382291145979025
ACH-000799,-0.8977595642355859
ACH-000800,-0.7275816640734976
ACH-000802,-0.4297145708873983
ACH-000804,-0.6959111801194499
ACH-000805,-0.7671313332266315
ACH-000809,-0.6441285232651932
ACH-000810,-0.2283377918820525
ACH-000811,-0.420465293785472
ACH-000817,-0.9161045832229324
ACH-000819,-0.6052880400118339
ACH-000820,-1.4693186743244495
ACH-000821,-0.7711281414089742
ACH-000822,-0.5192601705579492
ACH-000823,-0.7750834029804763
ACH-000824,-0.8044064392736878
ACH-000827,-0.5885323856448035
ACH-000829,-0.6805532111097469
ACH-000831,-0.5392131724315425
ACH-000832,-0.6686758960584148
ACH-000833,-0.515002901208528
ACH-000834,-0.6595367608365057
ACH-000835,-0.5765599148506778
ACH-000836,-0.8124704879485688
ACH-000837,-0.5726174796399559
ACH-000838,-0.5983475814679465
ACH-000839,-0.844944851162902
ACH-000840,0.004513178111774986
ACH-000841,-0.6894251049785243
ACH-000843,-0.4325105288270031
ACH-000846,-0.7034510097578008
ACH-000847,-0.5852741488215929
ACH-000848,-0.8378319818002374
ACH-000849,-0.6469369950532735
ACH-000851,-0.6632651082705956
ACH-000855,-0.5744417842084131
ACH-000856,-0.6519221323372342
ACH-000858,-0.5128997766872649
ACH-000859,-0.6409175702140277
ACH-000861,-0.6169309379300177
ACH-000862,-0.7708911731679565
ACH-000865,-0.9323790972014868
ACH-000866,-0.7307040463423642
ACH-000867,-0.7658684427871885
ACH-000869,-0.3730479146469132
ACH-000872,-0.3451438362766947
ACH-000873,-0.6391991900542721
ACH-000876,-0.648983804550902
ACH-000878,-0.9849245486824189
ACH-000880,-0.4022466456993223
ACH-000881,-0.25926912873906505
ACH-000882,-0.5679194138695379
ACH-000884,-0.7566463740803276
ACH-000885,-0.7268812116279877
ACH-000887,-0.6441899861930432
ACH-000889,-0.4623450886617197
ACH-000896,-0.7535993851159827
ACH-000898,-0.8121929520359434
ACH-000900,-0.6518582672156037
ACH-000901,-0.766940247192847
ACH-000905,-0.8690745636681491
ACH-000906,-0.9141701059018906
ACH-000907,-0.4297033148396807
ACH-000910,-0.6791936514550246
ACH-000911,-0.721459784497649
ACH-000912,-0.5126541528741094
ACH-000913,-0.44630609860170795
ACH-000915,-0.693347347300806
ACH-000916,-0.3798179894534524
ACH-000917,-0.6762685316597453
ACH-000920,-0.9977259224527012
ACH-000921,-0.6899555148953579
ACH-000924,-0.7348491845585364
ACH-000926,-0.7376149751412866
ACH-000928,-0.6780224312912597
ACH-000929,-0.5084382034657665
ACH-000932,-0.3682505898683924
ACH-000935,-0.4246277800584291
ACH-000936,-0.5818570874493397
ACH-000937,-0.6522052195328364
ACH-000938,-0.7335982050077043
ACH-000939,-0.4335536696028483
ACH-000941,-0.7169868304390135
ACH-000943,-0.6310161904393875
ACH-000946,-0.3614893178176988
ACH-000947,-0.4068299334727184
ACH-000948,-0.6706091141451932
ACH-000950,-0.6251746837928146
ACH-000953,-0.7608992180809044
ACH-000954,-0.92973230416137
ACH-000957,-0.6402415332190475
ACH-000958,-0.6997533150807965
ACH-000960,-0.8897359113321968
ACH-000963,-0.7560871113232557
ACH-000968,-0.4614264048592353
ACH-000969,-0.645381957765876
ACH-000972,-0.5958200087742518
ACH-000973,-0.7922136137845022
ACH-000974,-0.5103467199731284
ACH-000978,-0.8097465163513557
ACH-000984,-0.4887872729794538
ACH-000986,-0.7282748943268577
ACH-000988,-0.7129007158766171
ACH-000993,-0.7827257154830866
ACH-000994,-0.6677789073300656
ACH-000996,-0.946386236421638
ACH-001001,-0.8295956770239279
ACH-001020,-0.4519574589938724
ACH-001028,-0.904617386118771
ACH-001031,-0.4243896428961832
ACH-001038,-0.6269160368392672
ACH-001048,-0.6998406498904469
ACH-001050,-0.5917454138860626
ACH-001053,-0.5556162342006437
ACH-001054,-0.7183008839718364
ACH-001061,-0.6494442507531053
ACH-001067,-0.53215123400444
ACH-001075,-0.8388953706590083
ACH-001096,-0.7443039444423009
ACH-001111,-0.5688174515257322
ACH-001119,-0.4159561705200866
ACH-001128,-0.7450315754326686
ACH-001134,-0.6419934497404405
ACH-001151,-0.6376555869990056
ACH-001163,-0.6867639380970404
ACH-001164,-0.3550336708217394
ACH-001183,-0.8938027320329118
ACH-001192,-0.70886777861444
ACH-001193,-0.6110800825422824
ACH-001196,-0.8271967632451203
ACH-001197,-0.6119978143194006
ACH-001205,-0.7293312862806746
ACH-001211,-0.42880229796475655
ACH-001212,-0.4409240870769468
ACH-001228,-0.479844504766003
ACH-001232,-0.7922513288682556
ACH-001239,-0.4892444463543765
ACH-001270,-0.8748906413695248
ACH-001274,-0.4535039220996874
ACH-001275,-0.4077821716098697
ACH-001277,-0.9277040052188652
ACH-001278,-0.4226898258980615
ACH-001280,-0.6445610099222704
ACH-001283,-0.5886980485161407
ACH-001289,-0.3136204532626952
ACH-001300,-0.6998333140346065
ACH-001301,-0.6890885124301501
ACH-001302,-0.4777898395557124
ACH-001306,-0.6879969271327134
ACH-001318,-0.547972729051883
ACH-001322,-0.9150191576092012
ACH-001328,-0.9010690942149624
ACH-001332,-1.1419908505738383
ACH-001336,-0.830388242970741
ACH-001346,-0.6803369275029639
ACH-001353,-0.7941449033795756
ACH-001354,-0.3105500423693889
ACH-001367,-0.6015698719888002
ACH-001368,-0.6528697125557565
ACH-001374,-0.38585982489235615
ACH-001377,-0.5109118087817366
ACH-001380,-0.7284891592195358
ACH-001391,-0.7363115745586607
ACH-001408,-0.5673542342953223
ACH-001430,-0.9025826863032546
ACH-001431,-0.7476894676732747
ACH-001450,-0.5262701013679824
ACH-001496,-0.6467796640696392
ACH-001500,-0.7201962465929341
ACH-001523,-0.7423093589672902
ACH-001532,-0.27039361424044595
ACH-001550,-0.5216727017000432
ACH-001552,-0.8983974143162371
ACH-001554,-0.6222302609734107
ACH-001654,-0.5619474189521529
ACH-001735,-0.63881261289502
ACH-001736,-0.7107571834578377
ACH-001737,-1.23501669119499
ACH-001740,-0.5947006781229784
ACH-001745,-0.6444985244357105
ACH-001765,-0.6305114827293962
