,PLA2G12A (81579)
ACH-000395,-0.2643989630295981
ACH-000396,0.11843888999218445
ACH-000397,-0.2796683159559931
ACH-000401,-0.11414066983077023
ACH-000402,-0.20998535872692572
ACH-000403,-0.15252584330817834
ACH-000404,-0.23925752269161546
ACH-000406,-0.14344716491732082
ACH-000407,-0.21755693659387013
ACH-000408,-0.07843966082215224
ACH-000410,-0.28981141353027584
ACH-000411,-0.1762748029133996
ACH-000414,0.04158565462674145
ACH-000415,-0.33468591220631017
ACH-000416,-0.21356229663215648
ACH-000420,-0.2975250297188562
ACH-000421,-0.10714948485729624
ACH-000424,-0.013732313234861423
ACH-000425,-0.2468282481941204
ACH-000426,-0.12700074083888438
ACH-000427,-0.3761973316641225
ACH-000433,-0.2865011772502827
ACH-000435,-0.17449714437827255
ACH-000436,-0.08357827753696355
ACH-000444,-0.08623790022850966
ACH-000445,-0.3157403889394317
ACH-000448,-0.15819055568636325
ACH-000450,-0.1187790877393299
ACH-000452,-0.11570336317517915
ACH-000454,-0.0057556397509525145
ACH-000458,0.033703521888651604
ACH-000459,-0.07231180972234938
ACH-000460,-0.19485593455753386
ACH-000461,-0.1964613759093464
ACH-000463,-0.18847767732576665
ACH-000464,-0.189479651364959
ACH-000466,-0.19321798533330425
ACH-000467,-0.024929207514745352
ACH-000468,-0.17174917281962462
ACH-000469,-0.22374605221097787
ACH-000470,-0.18285913553275066
ACH-000471,-0.13778949132581206
ACH-000472,-0.2335479564422433
ACH-000473,-0.1961968395246681
ACH-000475,-0.1258106967770142
ACH-000476,-0.17252067589257447
ACH-000477,-0.20673628769780614
ACH-000479,-0.044182946237718686
ACH-000480,-0.2149833921499572
ACH-000481,-0.15229232583222405
ACH-000483,-0.1865100583499462
ACH-000484,-0.01206436307171179
ACH-000485,0.015107274795734904
ACH-000486,-0.3429005357590533
ACH-000487,-0.4046968022761708
ACH-000488,-0.08475204231647332
ACH-000490,-0.09619367464771876
ACH-000491,-0.3108913185854641
ACH-000495,-0.37386508112528455
ACH-000496,-0.19290222252973546
ACH-000499,-0.18082600029340684
ACH-000500,-0.3120386030550529
ACH-000502,-0.0332832635075778
ACH-000503,-0.1387547750213344
ACH-000505,-0.17052758549077715
ACH-000507,-0.19124104880978995
ACH-000510,-0.26085068211932466
ACH-000511,-0.2171319044359033
ACH-000512,-0.08020075533563575
ACH-000516,0.07848256382035203
ACH-000517,-0.171935458968695
ACH-000518,-0.0992719152936121
ACH-000520,-0.26437291754156456
ACH-000521,0.05074370538371894
ACH-000522,-0.1839139207051985
ACH-000524,-0.2207926076705817
ACH-000527,-0.195897573477834
ACH-000528,-0.17901481971936944
ACH-000537,-0.08210341900667466
ACH-000541,-0.3404895347468613
ACH-000542,-0.3819766530113605
ACH-000544,-0.2011356290312429
ACH-000545,-0.2197061855287807
ACH-000547,-0.4070520786478887
ACH-000548,-0.231333277435458
ACH-000549,0.11280828983071857
ACH-000550,-0.242101703772178
ACH-000552,-0.07796545165961026
ACH-000556,-0.0955028861159956
ACH-000557,-0.1263123454984007
ACH-000569,-0.11527535201151028
ACH-000570,-0.11109638121691176
ACH-000571,-0.09967846808418504
ACH-000573,-0.1356309531358598
ACH-000576,-0.272221142111369
ACH-000579,-0.0971122543224127
ACH-000580,-0.024240968386432502
ACH-000584,-0.12267699042731077
ACH-000585,-0.336841957172384
ACH-000588,-0.06293211536910195
ACH-000589,0.05428044706448158
ACH-000591,-0.21299550445665053
ACH-000593,-0.2313909164447945
ACH-000600,-0.27291971594530195
ACH-000601,-0.15446475585710925
ACH-000605,-0.14947826754293309
ACH-000606,-0.3066939549918618
ACH-000608,-0.20263143820666185
ACH-000614,0.020789015360029143
ACH-000616,-0.17546187568670768
ACH-000618,-0.15396134956806898
ACH-000619,-0.15943619892872493
ACH-000620,-0.10921282274856324
ACH-000621,-0.2014905275593196
ACH-000622,-0.237973264044046
ACH-000623,-0.17341521860174874
ACH-000624,-0.1183257080435084
ACH-000627,-0.2599379423165797
ACH-000630,-0.2608747983136609
ACH-000631,-0.3872169429732679
ACH-000632,-0.054127532235764234
ACH-000633,-0.2136934799103681
ACH-000637,-0.1244880813517434
ACH-000638,-0.13444374965050787
ACH-000646,-0.2699324706163897
ACH-000647,-0.19936601499001685
ACH-000648,-0.2914566638219849
ACH-000649,-0.22434222841017976
ACH-000651,-0.18324531405777786
ACH-000652,-0.1852783215871657
ACH-000653,0.0003110258348036523
ACH-000657,-0.1997961349491544
ACH-000658,-0.0615180391784463
ACH-000661,-0.059736019315108524
ACH-000662,-0.4442935583370763
ACH-000663,0.0611026258514702
ACH-000665,-0.14096434104067532
ACH-000671,-0.18542339389415616
ACH-000672,0.2393854150117585
ACH-000673,-0.1253485733513191
ACH-000676,-0.19647487103861705
ACH-000677,-0.13119070582764922
ACH-000681,-0.025817900612197468
ACH-000683,-0.22079193784532447
ACH-000684,-0.3095827825846376
ACH-000688,-0.2767951707803259
ACH-000693,-0.1612646931562132
ACH-000694,-0.09605851582794828
ACH-000695,-0.3854603928701329
ACH-000696,-0.2229029976703004
ACH-000697,-0.27242007077704705
ACH-000699,-0.1795612546396704
ACH-000701,-0.23647491186627614
ACH-000706,-0.11325494594462285
ACH-000711,-0.22873013528566966
ACH-000713,-0.189668646448892
ACH-000714,-0.33429216875663004
ACH-000718,-0.13997601310818694
ACH-000720,-0.20074142665972752
ACH-000721,-0.15203653672619158
ACH-000724,-0.19895025440741404
ACH-000725,-0.13378529704803305
ACH-000732,0.04025079143042545
ACH-000734,-0.2852438922004044
ACH-000735,-0.3100740431418621
ACH-000736,-0.0861606439221368
ACH-000738,0.014499206527294797
ACH-000746,-0.10298929350491444
ACH-000747,-0.23541962589337226
ACH-000748,-0.15301979132715862
ACH-000753,-0.1139491936980885
ACH-000756,-0.1297194287575777
ACH-000757,-0.08120714046604585
ACH-000758,-0.1266056777122838
ACH-000760,-0.1192800404003534
ACH-000762,-0.029551696565653082
ACH-000763,-0.2652404242702146
ACH-000764,-0.10740611272895552
ACH-000765,-0.011551173619613391
ACH-000766,-0.2908082528629697
ACH-000767,-0.1788457937848062
ACH-000768,-0.12286159301635607
ACH-000769,-0.16457326639933922
ACH-000770,-0.1425224645966018
ACH-000771,-0.1672836565849456
ACH-000773,-0.07817138868226008
ACH-000776,-0.2256180401162301
ACH-000777,-0.0704477876418889
ACH-000778,-0.14444953926066886
ACH-000781,-0.026682398663902308
ACH-000782,-0.3095288978573177
ACH-000783,-0.09643231044661196
ACH-000784,-0.10695050014133137
ACH-000785,-0.29501034028418943
ACH-000787,-0.18194438436046664
ACH-000788,-0.1046621107486143
ACH-000791,-0.2124464043536168
ACH-000792,-0.06652040056059079
ACH-000794,-0.24403926150581146
ACH-000796,-0.14055302835230904
ACH-000798,-0.1081438855492297
ACH-000799,-0.10452186595633424
ACH-000800,-0.10774783334814138
ACH-000802,-0.15796079478128225
ACH-000804,-0.021562109995605025
ACH-000805,-0.05146739577194903
ACH-000809,-0.2158494326912005
ACH-000810,-0.2870504292502584
ACH-000811,-0.14957991736430287
ACH-000817,-0.06652672949640835
ACH-000819,-0.007454283903458523
ACH-000820,-0.25984254917638644
ACH-000821,0.011026770621461086
ACH-000822,-0.12618048404834767
ACH-000823,-0.213210425906124
ACH-000824,-0.11148637026027183
ACH-000827,-0.11029247445867348
ACH-000829,-0.1371395770152026
ACH-000831,-0.2270662629632508
ACH-000832,-0.09210181111450637
ACH-000833,-0.09259941820996348
ACH-000834,-0.12507071583345045
ACH-000835,-0.038797258049822494
ACH-000836,-0.15933658980781598
ACH-000837,-0.0791390947984623
ACH-000838,-0.1728395713163864
ACH-000839,-0.25822993514428977
ACH-000840,-0.12074893388410785
ACH-000841,-0.18040765813844006
ACH-000843,-0.29029107216219563
ACH-000846,-0.2791005492060635
ACH-000847,-0.14347508267748652
ACH-000848,-0.14135925264490126
ACH-000849,-0.2947570301889609
ACH-000851,-0.2345600563235554
ACH-000855,-0.07022107785269904
ACH-000856,-0.170006031051663
ACH-000858,-0.1450842800626147
ACH-000859,-0.2707548585118241
ACH-000861,-0.2313153666672675
ACH-000862,-0.1593634829703612
ACH-000865,-0.09536156924241812
ACH-000866,-0.16119614168045193
ACH-000867,-0.06789373365877481
ACH-000869,-0.20467816245463413
ACH-000872,-0.16940695155830301
ACH-000873,-0.02820395532115614
ACH-000876,-0.19775668958217185
ACH-000878,0.237255716468738
ACH-000880,-0.028350236341451694
ACH-000881,-0.16142280213049875
ACH-000882,-0.17312041368920547
ACH-000884,-0.1903156564418852
ACH-000885,-0.12414253663810028
ACH-000887,-0.23911116574819785
ACH-000889,-0.15069571037197454
ACH-000896,-0.16831505445057632
ACH-000898,-0.029558095224801163
ACH-000900,-0.06558630378523672
ACH-000901,-0.16843894451950764
ACH-000905,-0.1568373029796491
ACH-000906,-0.1933447303126236
ACH-000907,-0.3058048504756681
ACH-000910,-0.09863303067620602
ACH-000911,-0.2608114323435646
ACH-000912,-0.10819174127700933
ACH-000913,-0.0917624865793281
ACH-000915,-0.08585373239875853
ACH-000916,-0.02011721547986957
ACH-000917,-0.0901190233137608
ACH-000920,-0.32231405202869623
ACH-000921,-0.16686807865627032
ACH-000924,-0.19807945637504346
ACH-000926,-0.06587663683119961
ACH-000928,-0.07762063040764543
ACH-000929,-0.008176033931499285
ACH-000932,-0.09179201097499608
ACH-000935,-0.24728140966374704
ACH-000936,-0.2072638220448318
ACH-000937,-0.04363859098929645
ACH-000938,0.027173899299864048
ACH-000939,-0.001995358575467286
ACH-000941,-0.01403206338481709
ACH-000943,-0.10245817144097996
ACH-000946,-0.16521263906004555
ACH-000947,-0.23788726975081925
ACH-000948,-0.041448626387339406
ACH-000950,-0.14434670520202986
ACH-000953,-0.21896237951128594
ACH-000954,-0.4641451026441334
ACH-000957,0.06690573050746716
ACH-000958,-0.2279535510206065
ACH-000960,-0.0993161122480262
ACH-000963,-0.15434919903509395
ACH-000968,-0.07481692050591117
ACH-000969,0.02762893925923961
ACH-000972,-0.5667885340686222
ACH-000973,-0.1990168244225931
ACH-000974,-0.027749816607820717
ACH-000978,-0.2158888242394251
ACH-000984,-0.15076042294742112
ACH-000986,-0.07148391584376748
ACH-000988,-0.05054929357059778
ACH-000993,-0.14037920837856718
ACH-000994,-0.23150134474827466
ACH-000996,-0.3194592342169312
ACH-001001,-0.15631999044225633
ACH-001020,-0.0532760268458713
ACH-001028,-0.07014039427281916
ACH-001031,-0.1304395010154621
ACH-001038,-0.14052877841554626
ACH-001048,-0.14925779990108454
ACH-001050,-0.4240552926374879
ACH-001053,0.04464123962777775
ACH-001054,-0.1600299673304052
ACH-001061,-0.08429119334855002
ACH-001067,-0.31329343043065505
ACH-001075,0.05509467125841524
ACH-001096,-0.1558947669521775
ACH-001111,-0.2451755045510267
ACH-001119,-0.2412383429824819
ACH-001128,-0.42171769481142174
ACH-001134,-0.11661743248418682
ACH-001151,-0.2680537354747163
ACH-001163,-0.11604833778079784
ACH-001164,0.051766819097971865
ACH-001183,-0.13334076032192746
ACH-001192,-0.2367123864645208
ACH-001193,-0.13626511951243092
ACH-001196,-0.18698420941322405
ACH-001197,-0.16673462652818952
ACH-001205,-0.3219253982506716
ACH-001211,-0.2166574764829348
ACH-001212,-0.016081394038604938
ACH-001228,-0.2585459325139841
ACH-001232,-0.21814772384865225
ACH-001239,-0.2396212627269158
ACH-001270,-0.3207370044218629
ACH-001274,-0.1239197296896946
ACH-001275,-0.08024223105392596
ACH-001277,-0.2885345516537097
ACH-001278,-0.23138631522649455
ACH-001280,-0.20859042005230405
ACH-001283,-0.25587104259928845
ACH-001289,-0.3310084346540933
ACH-001300,-0.2002401028291
ACH-001301,-0.3672517295539477
ACH-001302,-0.23028158214403094
ACH-001306,-0.22919987161466365
ACH-001318,-0.12758996615993698
ACH-001322,-0.08391943729979805
ACH-001328,-0.044918302028648
ACH-001332,0.006192218676439134
ACH-001336,-0.11020828371680526
ACH-001346,-0.12632567340435644
ACH-001353,-0.07997722729930154
ACH-001354,-0.21456014996353245
ACH-001367,0.01138097539705508
ACH-001368,-0.10965395912022913
ACH-001374,0.1287689906894304
ACH-001377,-0.1349521665309143
ACH-001380,-0.3016595521026128
ACH-001391,-0.0722816997911116
ACH-001408,-0.16235656670116727
ACH-001430,-0.3035621758231999
ACH-001431,-0.15572017134478916
ACH-001450,0.03132730312571681
ACH-001496,0.026241853310155275
ACH-001500,-0.3528627543885766
ACH-001523,-0.171203196984689
ACH-001532,-0.16263470155927467
ACH-001550,-0.18257581209978455
ACH-001552,-0.2036350174226117
ACH-001554,-0.0186859349004628
ACH-001654,-0.1260166024458573
ACH-001735,-0.1465423748499924
ACH-001736,0.19485035594675232
ACH-001737,-0.09098334471543633
ACH-001740,-0.31541778114022745
ACH-001745,-0.11096553604375636
ACH-001765,-0.2462202073140119
